accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
2.101616,2.2356598,9.071896,-5.368,12.566,-39.558502,0.0026633726,-0.026633725,0.029297099,13752.0
2.101616,2.2356598,9.071896,-5.368,12.566,-39.558502,0.047940705,-0.10919827,0.04261396,13752.0
2.101616,2.2356598,9.071896,-5.368,12.566,-39.558502,0.05326745,-0.14115874,-0.047940705,13752.0
2.101616,2.2356598,9.071896,-5.368,12.566,-39.558502,-0.23970354,0.005326745,-0.15713897,13752.0
2.7718353,2.7814097,9.483603,-5.368,12.566,-39.558502,-0.37287214,0.09588141,-0.12517852,13752.0
2.7718353,2.7814097,9.483603,-5.368,12.566,-39.558502,-0.2903076,0.15713897,-0.007990118,13752.0
2.7718353,2.7814097,9.483603,-4.7885,13.786,-40.1685,-0.1944262,0.18110934,0.0,13752.0
2.7718353,2.7814097,9.483603,-4.7885,13.786,-40.1685,-0.14115874,0.2823175,-0.06658431,13752.0
2.752686,2.6952388,9.397431,-4.7885,13.786,-40.1685,-0.15181224,0.3302582,-0.09055467,13752.0
2.752686,2.6952388,9.397431,-4.7885,13.786,-40.1685,-0.16246572,0.36754543,-0.10120816,13608.0
2.752686,2.6952388,9.397431,-4.7885,13.786,-40.1685,-0.19176282,0.43146634,-0.111861646,13608.0
2.752686,2.6952388,9.397431,-4.7885,13.786,-40.1685,-0.20774306,0.47408032,-0.111861646,13608.0
2.149489,2.101616,8.842107,-4.7885,13.786,-40.1685,-0.18909945,0.4847338,-0.10919827,13608.0
2.149489,2.101616,8.842107,-4.7885,13.786,-40.1685,-0.13050525,0.48739716,-0.09588141,13608.0
2.149489,2.101616,8.842107,-4.7885,13.786,-40.1685,-0.063920945,0.47408032,-0.07457443,13608.0
2.149489,2.101616,8.842107,-4.7885,13.786,-40.1685,-0.013316862,0.44211984,-0.061257567,13608.0
1.1250108,1.9388485,8.5740185,-4.7885,13.786,-40.1685,0.0,0.41282275,-0.055930823,13608.0
1.1250108,1.9388485,8.5740185,-4.7885,13.786,-40.1685,0.0,0.3382483,-0.034623843,13608.0
1.1250108,1.9388485,8.5740185,-4.7885,13.786,-40.1685,-0.005326745,0.25035703,0.005326745,13608.0
1.1250108,1.9388485,8.5740185,-5.368,14.9755,-38.9485,-0.005326745,0.21040644,0.023970352,13608.0
0.6558574,1.9388485,8.832532,-5.368,14.9755,-38.9485,0.0,0.17045584,0.039950587,13608.0
0.6558574,1.9388485,8.832532,-5.368,14.9755,-38.9485,0.005326745,0.10387153,0.07191106,13608.0
0.6558574,1.9388485,8.832532,-5.368,14.9755,-38.9485,0.0,0.07457443,0.087891296,12624.0
0.6558574,1.9388485,8.832532,-5.368,14.9755,-38.9485,-0.031960472,0.034623843,0.117188394,12624.0
0.6558574,1.9388485,8.832532,-5.368,14.9755,-38.9485,-0.06658431,0.029297099,0.135832,12624.0
0.9718179,1.9771467,9.29211,-5.368,14.9755,-38.9485,-0.07191106,0.037287217,0.14115874,12624.0
0.9718179,1.9771467,9.29211,-5.368,14.9755,-38.9485,-0.069247685,0.06658431,0.14115874,12624.0
0.9718179,1.9771467,9.29211,-5.368,14.9755,-38.9485,-0.063920945,0.09588141,0.13050525,12624.0
1.2590547,1.8431029,9.5889225,-5.368,14.9755,-38.9485,-0.07457443,0.111861646,0.12784189,12624.0
1.2590547,1.8431029,9.5889225,-5.368,14.9755,-38.9485,-0.122515135,0.15713897,0.13316862,12624.0
1.2590547,1.8431029,9.5889225,-5.368,14.9755,-38.9485,-0.15713897,0.22372329,0.12784189,12624.0
1.2590547,1.8431029,9.5889225,-1.1895,13.786,-38.9485,-0.1464855,0.25568378,0.122515135,12624.0
1.4409714,1.8718265,9.617646,-1.1895,13.786,-38.9485,-0.117188394,0.2823175,0.111861646,12624.0
1.4409714,1.8718265,9.617646,-1.1895,13.786,-38.9485,-0.063920945,0.32493144,0.093218036,12624.0
1.4409714,1.8718265,9.617646,-1.1895,13.786,-38.9485,-0.06658431,0.3382483,0.08256455,11400.0
1.4409714,1.8718265,9.617646,-1.1895,13.786,-38.9485,-0.11985177,0.3489018,0.07191106,11400.0
1.4409714,1.8718265,9.617646,-1.1895,13.786,-38.9485,-0.18909945,0.34357506,0.06658431,11400.0
