accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
5.797396,1.5654407,7.894225,-41.968002,9.577,-20.374,-0.063920945,0.08256455,-0.098544784,84.0
5.634629,1.9867213,7.922949,-41.968002,9.577,-20.374,-0.10387153,0.08256455,-0.111861646,84.0
5.634629,1.9867213,7.922949,-41.968002,9.577,-20.374,-0.13316862,0.07990117,-0.13316862,84.0
5.634629,1.9867213,7.922949,-41.968002,9.577,-20.374,-0.047940705,0.08522792,-0.14115874,84.0
5.634629,1.9867213,7.922949,-41.968002,9.577,-20.374,0.07191106,0.093218036,-0.1464855,84.0
5.5484576,1.6994845,7.8367777,-41.968002,9.577,-20.374,0.12784189,0.098544784,-0.15181224,84.0
5.5484576,1.6994845,7.8367777,-41.968002,9.577,-20.374,0.2130698,0.10919827,-0.16246572,84.0
5.5484576,1.6994845,7.8367777,-42.5475,8.967,-20.984001,0.23704016,0.111861646,-0.17045584,84.0
5.5484576,1.6994845,7.8367777,-42.5475,8.967,-20.984001,0.23970354,0.117188394,-0.16246572,84.0
5.366541,2.0058703,8.085716,-42.5475,8.967,-20.984001,0.21839654,0.11985177,-0.14914887,84.0
5.366541,2.0058703,8.085716,-42.5475,8.967,-20.984001,0.16246572,0.135832,-0.117188394,84.0
5.366541,2.0058703,8.085716,-42.5475,8.967,-20.984001,0.14382212,0.1464855,-0.10387153,96.0
5.366541,2.0058703,8.085716,-42.5475,8.967,-20.984001,0.14914887,0.1651291,-0.093218036,96.0
5.1367517,1.9675722,7.8176284,-42.5475,8.967,-20.984001,0.16779247,0.17311922,-0.09588141,96.0
5.1367517,1.9675722,7.8176284,-42.5475,8.967,-20.984001,0.23704016,0.20507969,-0.117188394,96.0
5.1367517,1.9675722,7.8176284,-42.5475,8.967,-20.984001,0.34357506,0.2610105,-0.14115874,96.0
5.1367517,1.9675722,7.8176284,-42.5475,8.967,-20.984001,0.51136756,0.36754543,-0.18909945,96.0
5.0314317,1.9101248,7.3197513,-42.5475,8.967,-20.984001,0.64453614,0.43146634,-0.24503027,96.0
5.0314317,1.9101248,7.3197513,-42.5475,8.967,-20.984001,1.0626856,0.4927239,-0.43146634,96.0
5.0314317,1.9101248,7.3197513,-42.5475,8.967,-20.984001,1.5500828,0.45277333,-0.6285559,96.0
5.0314317,1.9101248,7.3197513,-39.558502,10.187,-21.5635,1.7311921,0.43945646,-0.70313036,96.0
4.8590894,3.3558834,7.281453,-39.558502,10.187,-21.5635,1.8457172,0.4447832,-0.7537344,96.0
4.8590894,3.3558834,7.281453,-39.558502,10.187,-21.5635,1.8723509,0.47408032,-0.814992,96.0
4.8590894,3.3558834,7.281453,-39.558502,10.187,-21.5635,1.8031032,0.47940707,-0.836299,60.0
4.8590894,3.3558834,7.281453,-39.558502,10.187,-21.5635,1.5607363,0.47940707,-0.8709228,60.0
4.7250457,5.433563,7.587839,-39.558502,10.187,-21.5635,1.422241,0.4847338,-0.8815763,60.0
4.7250457,5.433563,7.587839,-39.558502,10.187,-21.5635,1.1452502,0.49805066,-0.8789129,60.0
4.7250457,5.433563,7.587839,-39.558502,10.187,-21.5635,0.8789129,0.50071406,-0.8629327,60.0
4.7250457,5.433563,7.587839,-39.558502,10.187,-21.5635,0.7563978,0.5699617,-0.8922298,60.0
4.0356774,5.088879,7.310177,-39.558502,10.187,-21.5635,0.814992,0.6285559,-0.93750715,60.0
4.0356774,5.088879,7.310177,-39.558502,10.187,-21.5635,1.0946461,0.6818234,-1.0280617,60.0
4.0356774,5.088879,7.310177,-39.558502,10.187,-21.5635,1.201181,0.5752885,-1.065349,60.0
4.0356774,5.088879,7.310177,-38.369,5.368,-25.772501,1.1186165,0.522021,-1.0626856,60.0
2.8484318,6.2378263,7.156984,-38.369,5.368,-25.772501,0.9694676,0.49805066,-1.0413786,60.0
2.8484318,6.2378263,7.156984,-38.369,5.368,-25.772501,0.5619716,0.50337744,-0.9614775,60.0
2.8484318,6.2378263,7.156984,-38.369,5.368,-25.772501,0.18909945,0.52468437,-0.90821004,60.0
2.8484318,6.2378263,7.156984,-38.369,5.368,-25.772501,0.09055467,0.53800124,-0.90554667,72.0
2.8484318,6.2378263,7.156984,-38.369,5.368,-25.772501,0.087891296,0.543328,-0.9241903,72.0
2.1973617,6.113357,6.8410234,-38.369,5.368,-25.772501,0.13849537,0.5326745,-0.9401705,72.0
2.1973617,6.113357,6.8410234,-38.369,5.368,-25.772501,0.21839654,0.4953873,-0.9614775,72.0
2.1973617,6.113357,6.8410234,-38.369,5.368,-25.772501,0.17844597,0.45277333,-0.9694676,72.0
1.4409714,6.4484663,6.6495323,-38.369,5.368,-25.772501,0.111861646,0.43146634,-0.97213095,72.0
1.4409714,6.4484663,6.6495323,-38.369,5.368,-25.772501,-0.04261396,0.386189,-0.9747943,72.0
1.4409714,6.4484663,6.6495323,-38.369,5.368,-25.772501,-0.18377271,0.33292156,-0.9747943,72.0
1.4409714,6.4484663,6.6495323,-34.16,-5.978,-28.7615,-0.24503027,0.3009611,-0.9774577,72.0
0.98139244,6.3814445,6.544212,-34.16,-5.978,-28.7615,-0.3009611,0.271664,-0.98278445,72.0
0.98139244,6.3814445,6.544212,-34.16,-5.978,-28.7615,-0.41548613,0.21839654,-0.9987647,72.0
0.98139244,6.3814445,6.544212,-34.16,-5.978,-28.7615,-0.53533787,0.16246572,-1.044042,72.0
0.98139244,6.3814445,6.544212,-34.16,-5.978,-28.7615,-0.55930823,0.117188394,-1.1106263,72.0
0.77075213,5.4431376,6.1995277,-34.16,-5.978,-28.7615,-0.5193576,0.10387153,-1.1345967,72.0
0.77075213,5.4431376,6.1995277,-34.16,-5.978,-28.7615,-0.45810008,0.058594197,-1.1452502,72.0
0.77075213,5.4431376,6.1995277,-34.16,-5.978,-28.7615,-0.55664486,-0.029297099,-1.1372601,72.0
0.77075213,5.4431376,6.1995277,-34.16,-5.978,-28.7615,-0.74840766,-0.13050525,-1.1585671,72.0
0.40691882,5.088879,6.2474008,-34.16,-5.978,-28.7615,-0.8043385,-0.17311922,-1.1798741,72.0
0.40691882,5.088879,6.2474008,-34.16,-5.978,-28.7615,-0.79102165,-0.25035703,-1.2171613,72.0
0.40691882,5.088879,6.2474008,-34.16,-5.978,-28.7615,-0.793685,-0.37020877,-1.243795,72.0
0.40691882,5.088879,6.2474008,-26.962,-10.7665,-33.55,-0.87624955,-0.44744658,-1.251785,72.0
0.0718092,4.619725,5.6250544,-26.962,-10.7665,-33.55,-1.0200717,-0.5300111,-1.2571118,72.0
0.0718092,4.619725,5.6250544,-26.962,-10.7665,-33.55,-1.4462113,-0.69247687,-1.273092,72.0
0.0718092,4.619725,5.6250544,-26.962,-10.7665,-33.55,-1.9176283,-0.8735862,-1.3077159,72.0
0.0718092,4.619725,5.6250544,-26.962,-10.7665,-33.55,-2.25854,-1.1052996,-1.3876171,72.0
0.081383765,3.690993,4.351638,-26.962,-10.7665,-33.55,-2.3411045,-1.2491218,-1.4542015,72.0
0.081383765,3.690993,4.351638,-26.962,-10.7665,-33.55,-2.3331144,-1.5341026,-1.6060137,72.0
0.081383765,3.690993,4.351638,-26.962,-10.7665,-33.55,-2.223916,-1.7631526,-1.7045584,72.0
1.5558661,2.5037475,5.3186684,-26.962,-10.7665,-33.55,-2.202609,-1.8830044,-1.7311921,72.0
1.5558661,2.5037475,5.3186684,-26.962,-10.7665,-33.55,-2.3197975,-2.1892922,-1.7738061,72.0
1.5558661,2.5037475,5.3186684,-26.962,-10.7665,-33.55,-2.610105,-2.5701544,-1.787123,72.0
1.5558661,2.5037475,5.3186684,-26.962,-10.7665,-33.55,-2.951017,-2.9004128,-1.7791328,72.0
