accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
2.9824755,5.5771813,7.4442205,-34.77,-28.182001,-8.3875,0.28498086,0.17578259,-0.034623843,3324.0
2.9824755,5.5771813,7.4442205,-34.77,-28.182001,-8.3875,0.33292156,0.15447561,-0.04261396,3324.0
2.9824755,5.5771813,7.4442205,-37.149002,-26.962,-8.3875,0.33292156,0.14914887,-0.04261396,3324.0
2.9824755,5.5771813,7.4442205,-37.149002,-26.962,-8.3875,0.30362448,0.18377271,-0.0026633726,3324.0
2.9824755,5.5771813,7.4442205,-37.149002,-26.962,-8.3875,0.27965412,0.20241632,0.023970352,3420.0
2.972901,5.960164,7.2623043,-37.149002,-26.962,-8.3875,0.2530204,0.21040644,0.039950587,3420.0
2.972901,5.960164,7.2623043,-37.149002,-26.962,-8.3875,0.2130698,0.20507969,0.02130698,3420.0
2.972901,5.960164,7.2623043,-37.149002,-26.962,-8.3875,0.2130698,0.20241632,0.005326745,3420.0
2.8484318,5.9027166,7.204857,-37.149002,-26.962,-8.3875,0.22905004,0.19975294,0.007990118,3420.0
2.8484318,5.9027166,7.204857,-37.149002,-26.962,-8.3875,0.2610105,0.19176282,0.015980236,3420.0
2.8484318,5.9027166,7.204857,-37.149002,-26.962,-8.3875,0.292971,0.17578259,0.039950587,3420.0
2.8484318,5.9027166,7.204857,-37.149002,-26.962,-8.3875,0.37287214,0.18110934,0.06658431,3420.0
2.6186423,5.6250544,6.9080453,-37.149002,-26.962,-8.3875,0.46342683,0.19176282,0.07457443,3420.0
2.6186423,5.6250544,6.9080453,-37.149002,-26.962,-8.3875,0.8469525,0.19708957,0.045277335,3420.0
2.6186423,5.6250544,6.9080453,-37.149002,-26.962,-8.3875,1.379627,0.22638667,-0.039950587,3420.0
2.6186423,5.6250544,6.9080453,-35.9595,-28.182001,-8.967,1.608677,0.26633725,-0.07723781,3420.0
2.3122563,6.103782,6.3431463,-35.9595,-28.182001,-8.967,1.7604892,0.31694132,-0.117188394,3420.0
