accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
1.5175679,8.00912,5.8165455,-37.759,-22.7835,-25.772501,0.01065349,-0.07191106,0.058594197,10956.0
1.5175679,8.00912,5.8165455,-34.16,-26.3825,-24.583,-0.013316862,-0.06658431,0.055930823,10956.0
1.5175679,8.00912,5.8165455,-34.16,-26.3825,-24.583,0.005326745,-0.02130698,0.02130698,10956.0
1.8431029,7.808054,5.7495236,-34.16,-26.3825,-24.583,0.031960472,0.013316862,0.01065349,10956.0
1.8431029,7.808054,5.7495236,-34.16,-26.3825,-24.583,0.07457443,0.07457443,0.0026633726,10956.0
1.8431029,7.808054,5.7495236,-34.16,-26.3825,-24.583,0.09588141,0.111861646,0.005326745,10956.0
1.8431029,7.808054,5.7495236,-34.16,-26.3825,-24.583,0.07457443,0.14914887,0.015980236,10956.0
1.79523,7.9037995,5.653778,-34.16,-26.3825,-24.583,0.058594197,0.16246572,0.018643608,10956.0
1.79523,7.9037995,5.653778,-34.16,-26.3825,-24.583,0.06658431,0.17578259,0.015980236,10956.0
1.79523,7.9037995,5.653778,-34.16,-26.3825,-24.583,0.10387153,0.20241632,-0.01065349,10956.0
1.79523,7.9037995,5.653778,-34.16,-26.3825,-24.583,0.15181224,0.25568378,-0.031960472,10956.0
1.7473572,7.9899707,5.7112255,-34.16,-26.3825,-24.583,0.19975294,0.27432737,-0.039950587,10956.0
1.7473572,7.9899707,5.7112255,-34.16,-26.3825,-24.583,0.26367387,0.28498086,-0.05326745,11628.0
1.7473572,7.9899707,5.7112255,-35.9595,-22.7835,-23.973,0.3302582,0.2903076,-0.069247685,11628.0
1.7473572,7.9899707,5.7112255,-35.9595,-22.7835,-23.973,0.42347625,0.30628785,-0.087891296,11628.0
1.4792696,8.1623125,5.5101595,-35.9595,-22.7835,-23.973,0.43412971,0.3196047,-0.07990117,11628.0
1.4792696,8.1623125,5.5101595,-35.9595,-22.7835,-23.973,0.41282275,0.33292156,-0.055930823,11628.0
1.4792696,8.1623125,5.5101595,-35.9595,-22.7835,-23.973,0.3968425,0.33292156,-0.039950587,11628.0
1.4792696,8.1623125,5.5101595,-35.9595,-22.7835,-23.973,0.38086227,0.3382483,-0.005326745,11628.0
1.1345854,8.018694,5.194199,-35.9595,-22.7835,-23.973,0.3595553,0.3382483,0.013316862,11628.0
1.1345854,8.018694,5.194199,-35.9595,-22.7835,-23.973,0.2903076,0.33292156,0.058594197,11628.0
1.1345854,8.018694,5.194199,-35.9595,-22.7835,-23.973,0.17311922,0.33292156,0.098544784,11628.0
1.1345854,8.018694,5.194199,-35.9595,-22.7835,-23.973,0.007990118,0.3302582,0.13316862,11628.0
1.0005416,8.037844,5.0314317,-35.9595,-22.7835,-23.973,-0.058594197,0.32493144,0.14914887,11628.0
1.0005416,8.037844,5.0314317,-35.9595,-22.7835,-23.973,-0.10120816,0.31694132,0.1651291,7368.0
1.0005416,8.037844,5.0314317,-35.9595,-22.7835,-23.973,-0.10387153,0.3116146,0.18643607,7368.0
1.0005416,8.037844,5.0314317,-32.9705,-25.1625,-25.772501,-0.08256455,0.31427795,0.18909945,7368.0
1.0771381,8.124015,5.0601554,-32.9705,-25.1625,-25.772501,-0.055930823,0.31427795,0.18377271,7368.0
1.0771381,8.124015,5.0601554,-32.9705,-25.1625,-25.772501,-0.031960472,0.32759482,0.16779247,7368.0
1.0771381,8.124015,5.0601554,-32.9705,-25.1625,-25.772501,-0.10919827,0.3489018,0.15181224,7368.0
1.0771381,8.124015,5.0601554,-32.9705,-25.1625,-25.772501,-0.22105992,0.3409117,0.12517852,7368.0
1.0005416,8.516571,5.079304,-32.9705,-25.1625,-25.772501,-0.24503027,0.3302582,0.1065349,7368.0
1.0005416,8.516571,5.079304,-32.9705,-25.1625,-25.772501,-0.19708957,0.3302582,0.08522792,7368.0
1.0005416,8.516571,5.079304,-32.9705,-25.1625,-25.772501,-0.07191106,0.3382483,0.069247685,7368.0
1.0005416,8.516571,5.079304,-32.9705,-25.1625,-25.772501,0.037287217,0.3409117,0.037287217,7368.0
0.8856468,8.133589,5.0984535,-32.9705,-25.1625,-25.772501,0.069247685,0.34623843,0.013316862,7368.0
0.8856468,8.133589,5.0984535,-32.9705,-25.1625,-25.772501,0.087891296,0.3489018,-0.01065349,4116.0
0.8856468,8.133589,5.0984535,-32.9705,-25.1625,-25.772501,0.07990117,0.36754543,-0.058594197,4116.0
0.8856468,8.133589,5.0984535,-35.3495,-23.363,-26.3825,0.047940705,0.37553552,-0.07457443,4116.0
0.8856468,8.133589,5.0984535,-35.3495,-23.363,-26.3825,-0.026633725,0.38352564,-0.087891296,4116.0
0.8186249,8.095291,4.9739842,-35.3495,-23.363,-26.3825,-0.055930823,0.37553552,-0.098544784,4116.0
0.8186249,8.095291,4.9739842,-35.3495,-23.363,-26.3825,-0.10120816,0.34623843,-0.13050525,4116.0
0.8186249,8.095291,4.9739842,-35.3495,-23.363,-26.3825,-0.14382212,0.3116146,-0.15980235,4116.0
0.78032666,7.846352,4.169721,-35.3495,-23.363,-26.3825,-0.18110934,0.292971,-0.17578259,4116.0
0.78032666,7.846352,4.169721,-35.3495,-23.363,-26.3825,-0.30895123,0.25035703,-0.22105992,4116.0
0.78032666,7.846352,4.169721,-35.3495,-23.363,-26.3825,-0.51136756,0.20507969,-0.29563436,4116.0
0.78032666,7.846352,4.169721,-35.3495,-23.363,-26.3825,-0.7777048,0.15980235,-0.39950588,4116.0
1.0005416,7.137835,2.7431116,-35.3495,-23.363,-26.3825,-0.9241903,0.12517852,-0.4767437,4116.0
