accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
4.3995104,-3.3271596,8.487848,-17.9645,39.558502,-24.583,0.3116146,0.2610105,-0.06658431,144.0
4.3995104,-3.3271596,8.487848,-17.9645,39.558502,-24.583,0.23437679,0.292971,-0.098544784,144.0
4.131423,-2.9537518,8.258059,-17.9645,39.558502,-24.583,0.19975294,0.26900062,-0.1065349,144.0
4.131423,-2.9537518,8.258059,-17.9645,39.558502,-24.583,0.15980235,0.25035703,-0.09588141,144.0
4.131423,-2.9537518,8.258059,-17.9645,39.558502,-24.583,0.14115874,0.292971,-0.069247685,144.0
4.131423,-2.9537518,8.258059,-17.9645,39.558502,-24.583,0.14115874,0.31694132,-0.07191106,144.0
4.0069537,-3.039923,8.526146,-17.9645,39.558502,-24.583,0.14115874,0.31694132,-0.08522792,144.0
4.0069537,-3.039923,8.526146,-17.9645,39.558502,-24.583,0.15980235,0.29829773,-0.117188394,144.0
4.0069537,-3.039923,8.526146,-17.9645,39.558502,-24.583,0.20774306,0.28764424,-0.12784189,144.0
3.7484405,-2.9441774,8.229335,-17.9645,39.558502,-24.583,0.23437679,0.2823175,-0.12784189,144.0
3.7484405,-2.9441774,8.229335,-17.9645,39.558502,-24.583,0.2610105,0.2530204,-0.12517852,144.0
3.7484405,-2.9441774,8.229335,-17.385,38.369,-25.772501,0.26367387,0.22905004,-0.122515135,144.0
3.7484405,-2.9441774,8.229335,-17.385,38.369,-25.772501,0.26367387,0.19176282,-0.111861646,144.0
3.7484405,-2.9441774,8.229335,-17.385,38.369,-25.772501,0.25834712,0.17578259,-0.1065349,108.0
3.6526947,-2.8580062,8.305931,-17.385,38.369,-25.772501,0.2530204,0.15713897,-0.10387153,108.0
3.6526947,-2.8580062,8.305931,-17.385,38.369,-25.772501,0.2610105,0.117188394,-0.098544784,108.0
3.6526947,-2.8580062,8.305931,-17.385,38.369,-25.772501,0.27699074,0.08522792,-0.08522792,108.0
3.6526947,-2.8580062,8.305931,-17.385,38.369,-25.772501,0.2823175,0.069247685,-0.07723781,108.0
3.6622694,-2.714388,8.277207,-17.385,38.369,-25.772501,0.28764424,0.058594197,-0.07990117,108.0
3.6622694,-2.714388,8.277207,-17.385,38.369,-25.772501,0.31694132,0.031960472,-0.09588141,108.0
3.6622694,-2.714388,8.277207,-17.385,38.369,-25.772501,0.37553552,0.0026633726,-0.12517852,108.0
3.6622694,-2.714388,8.277207,-17.385,38.369,-25.772501,0.43146634,-0.018643608,-0.15713897,108.0
