0.04325,0.043433,0.023567,0.02459,0.023997,0.052582,0.041991,0.043654,0.092797,0.045391,0.034623,0.071317,0.039271,0.056382,0.054535,0.047566,0.056053,0.028325,0.049112,0.033023,0.057326,0.051635,0.032273,0.06866,0.050116,0.072854,0.063528,0.045858,0.053606,0.040079,0.050091,0.052418,0.048425,0.05041,0.032364,0.070829,0.032428,0.055859,0.044388,0.027187,0.075212,0.028286,0.053865,0.058974,0.066797,0.048805,0.047318,0.03158,0.067724,0.043992,0.050908,0.050153,0.056479,0.034742,0.034101,0.050882,0.10319,0.053711,0.078782,0.041803,0.051661,0.045904,0.041116,0.028526,0.045305,0.042119,0.043768,0.02417,0.1085,0.032809,0.054987,0.054903,0.06037,0.024147,0.063938,0.042928,0.054699,0.051104,0.024613,0.09648,0.063547,0.096016,0.033582,0.025554,0.047946,0.04839,0.062354,0.035445,0.049881,0.059072,0.03456,0.025648,0.043487,0.060075,0.061584,0.041859,0.031835,0.052263,0.062423,0.13389,0.059048,0.02737,0.048929,0.047182,0.035044,0.032945,0.036996,0.036612,0.058381,0.031289,0.056595,0.033297,0.050236,0.056299,0.033389,0.051145,0.080071,0.055457,0.041423,0.050831,0.031839,0.025457,0.054988,0.051138,0.051824,0.045679,0.027828,0.089436,0.062205,0.051562,0.049497,0.025591,0.055849,0.055856,0.03341,0.056501,0.036229,0.050047,0.041049,0.064357,0.061579,0.10723,0.049279,0.053406,0.050012,0.055254,0.061923,0.040194,0.034664,0.050071,0.04365,0.087543,0.059183,0.05132,0.052286,0.03312,0.057586,0.02388,0.046381,0.031701,0.05505,0.050477,0.082172,0.06031,0.051002,0.031834,0.049187,0.050239,0.053552,0.025875,0.054981,0.044736,0.056817,0.084489,0.050542,0.056188,0.039527,0.049984,0.068402,0.06537,0.056559,0.054131,0.11826,0.032049,0.032679,0.032656,0.044648,0.080745,0.055244,0.061589,0.06265,0.031105,0.056909,0.031037,0.057773,0.029763,0.025433,0.060893,0.027352,0.080481,0.05803,0.053157,0.051848,0.048855,0.027072,0.05027,0.067366,0.05147,0.032183,0.048248,0.046731,0.054998,0.05604,0.052932,0.050789,0.055325,0.054487,0.045056,0.083481,0.056569,0.056632,0.026173,0.035809,0.05238,0.063833,0.051288,0.048402,0.057162,0.056906,0.048546,0.026326,0.042178,0.059329,0.072829,0.034286,0.035455,0.081291,0.043176,0.050716,0.083387,0.041172,0.043195,0.049653,0.049183,0.052356,0.051473,0.049949,0.051709,0.046548,0.056207,0.066372,0.10626,0.029025,0.054696,0.035559,0.034814,0.059574,0.056299,0.095541,0.056285,0.039314,0.047674,0.053681,0.032047,0.044542,0.051323,0.031514,0.048165,0.049394,0.042656,0.052016,0.080701,0.028765,0.034536,0.074913,0.10274,0.041816,0.080386,0.057025,0.054194,0.076301,0.055592,0.046366,0.058025,0.053439,0.050488,0.055002,0.050465,0.049542,0.036837,0.052284,0.058958,0.038176,0.044794,0.044534,0.049446,0.056134,0.02847,0.050504,0.048645,0.0552,0.063285,0.060661,0.076122,0.065839,0.055468,0.040101,0.071578,0.056587,0.049089,0.056663,0.050024,0.080402,0.027487,0.056074,0.051113,0.057517,0.051315,0.071333,0.056178,0.033822,0.054592,0.055573,0.053559,0.03262,0.045919,0.049588,0.048591,0.049445,0.042871,0.045176,0.070357,0.036024,0.05593,0.090202,0.030796,0.035919,0.047887,0.034364,0.028745,0.051297,0.057072,0.046047,0.05321,0.030198,0.040034,0.0484,0.046268,0.027581,0.05407,0.051232,0.03772,0.024963,0.03037,0.058713,0.05454,0.052279,0.043699,0.031383,0.04191,0.050844,0.051629,0.027522,0.049671,0.035927,0.055192,0.047531,0.053636,0.032766,0.058619,0.033867,0.053929,0.054439,0.058746,0.025546,0.051436,0.03422,0.034478,0.044174,0.050723,0.04745,0.055425,0.035683,0.046395,0.024369,0.056154,0.054047,0.049422,0.043242,0.05144,0.035711,0.050354,0.075815,0.034826,0.049081,0.055421,0.027269,0.058265,0.035436,0.050054,0.033506,0.048507,0.028614,0.046598,0.035095,0.049826,0.054815,0.048285,0.047249,0.03192,0.048078,0.052466,0.082197,0.051036,0.056653,0.054502,0.058903,0.053844,0.035941,0.057352,0.033539,0.074184,0.035214,0.048487,0.054521,0.079277,0.057466,0.041758,0.036859,0.028488,0.063143,0.04898,0.051475,0.058005,0.057119,0.051838,0.10302,0.0339,0.068504,0.048433,0.049043,0.051581,0.025899,0.088431,0.063618,0.050964,0.048157,0.063616,0.024164,0.056831,0.026785,0.046071,0.036475,0.044459,0.053508,0.049036,0.049502,0.028922,0.05518,0.050265,0.064911,0.052669,0.056039,0.030045,0.049629,0.041979,0.056782,0.047944,0.052439,0.04418,0.066644,0.074242,0.070439,0.047581,0.04968,0.025179,0.05946,0.11093,0.10191,0.041838,0.05668,0.026101,0.071528,0.058946,0.065638,0.068009,0.046497,0.057927,0.064657,0.055352,0.038391,0.055797,0.05473,0.041839,0.034776,0.030791,0.057413,0.062657,0.059113,0.04418,0.053494,0.049309,0.052081,0.026277,0.051997,0.032633,0.032181,0.10242,0.053838,0.052752,0.050253,0.036403,0.048325,0.055943,0.027338,0.070314,0.050504,0.052291,0.050703,0.05061,0.050316,0.051668,0.025347,0.029558,0.055148,0.055041,0.038471,0.055493,0.048158,0.027225,0.044417,0.039555,0.03338,0.035642,0.047065,0.048521,0.063491,0.033903,0.054956,0.026796,0.031721,0.052342,0.052048,0.026115,0.04992,0.041786,0.061129,0.064786,0.055903,0.02629,0.046757,0.044461,0.044028,0.051792,0.052167,0.054267,0.0507,0.063787,0.061147,0.048819,0.054811,0.028576,0.050879,0.027785,0.054061,0.028141,0.053698,0.025383,0.052579,0.041622,0.056498,0.058873,0.065119,0.053031,0.051202,0.03528,0.065648,0.057042,0.057621,0.060931,0.049402,0.026231,0.025526,0.05615,0.045022,0.04279,0.035719,0.050161,0.044232,0.05021,0.055571,0.053305,0.024011,0.047822,0.041812,0.025396,0.023177,0.067619,0.02692,0.066318,0.034035,0.054239,0.054427,0.023555,0.049728,0.047686,0.037939,0.057157,0.048985,0.0321,0.061921,0.028785,0.02811,0.054847,0.045578,0.032284,0.059602,0.033349,0.039423,0.057795,0.057614,0.054975,0.087542,0.057156,0.076996,0.058461,0.089498,0.044827,0.056703,0.048305,0.061074,0.053573,0.061595,0.034706,0.057957,0.045742,0.045551,0.049848,0.06067,0.052264,0.054482,0.028999,0.040611,0.067625,0.056742,0.05384,0.046636,0.060054,0.061019,0.055273,0.049504,0.058242,0.057395,0.03216,0.055737,0.056627,0.052579,0.0595,0.057397,0.047825,0.056111,0.049173,0.047402,0.044959,0.049462,0.077863,0.047286,0.040652,0.058479,0.029189,0.041409,0.046924,0.05141,0.031594,0.053162,0.053044,0.027967,0.048174,0.063003,0.05188,0.054559,0.051178,0.047415,0.05366,0.027845,0.055639,0.048574,0.057409,0.053865,0.057548,0.046845,0.045754,0.051338,0.046712,0.02343,0.05637,0.047594,0.05795,0.049542,0.031178,0.049887,0.0531,0.056945,0.057321,0.048026,0.057327,0.054154,0.0706,0.046707,0.047824,0.035926,0.050431,0.048347,0.053272,0.034154,0.049881,0.023562,0.025804,0.055287,0.076316,0.052496,0.029564,0.053516,0.09535,0.059809,0.054412,0.040066,0.0346,0.035006,0.052838,0.055552,0.023122,0.043398,0.035745,0.050459,0.06439,0.056522,0.032894,0.053071,0.03508,0.052101,0.052945,0.049343,0.057597,0.042348,0.076048,0.048931,0.05994,0.051004,0.043275,0.029737,0.061158,0.067272,0.089518,0.035681,0.063124,0.056223,0.036236,0.060283,0.050826,0.051136,0.03538,0.067555,0.051293,0.05355,0.066117,0.053174,0.059983,0.075,0.04954,0.063368,0.055814,0.049187,0.049964,0.042688,0.044627,0.053669,0.046673,0.093226,0.051709,0.057337,0.059099,0.053252,0.095493,0.056601,0.04902,0.053085,0.053843,0.040078,0.044341,0.057779,0.052984,0.091704,0.052132,0.036775,0.061547,0.029994,0.050427,0.04095,0.058657,0.040103,0.030934,0.029795,0.057242,0.02767,0.080955,0.025454,0.047624,0.05497,0.027052,0.055491,0.024736,0.034531,0.03732,0.052007,0.050387,0.058483,0.029789,0.052799,0.052744,0.025511,0.046078,0.056284,0.054065,0.032687,0.051119,0.051842,0.051246,0.040739,0.05501,0.03674,0.036061,0.050374,0.05697,0.046535,0.051927,0.067723,0.059703,0.055984,0.035015,0.051317,0.053286,0.054475,0.031908,0.025616,0.054849,0.06139,0.024687,0.059978,0.059571,0.054835,0.050108,0.042513,0.070123,0.042421,0.04702,0.057349,0.037644,0.054517,0.034248,0.044685,0.049668,0.048873,0.056033,0.057745,0.049019,0.026869,0.060178,0.050671,0.049073,0.058259,0.035417,0.059966,0.046737,0.049387,0.038361,0.056763,0.048057,0.079271,0.048298,0.046971,0.067489,0.0399,0.030194,0.032523,0.096613,0.077799,0.034298,0.055729,0.056447,0.046849,0.026525,0.054353,0.048817,0.053511,0.054107,0.059972,0.055164,0.027229,0.031474,0.032963,0.053189,0.050988,0.026748,0.050662,0.056429,0.049249,0.051226,0.054206,0.05462,0.025167,0.051354,0.05528,0.057142,0.029196,0.057551,0.046169,0.036549,0.05149,0.058455,0.060505,0.048672,0.053626,0.05113,0.024047,0.082037,0.037988,0.052127,0.12652,0.051996,0.030728,0.056632,0.040432,0.049457,0.041909,0.055616,0.060056,0.052061,0.059011,0.033575,0.042739,0.035839,0.070861,0.045296,0.050277,0.10195,0.066383,0.061794,0.023565,0.049365,0.05039,0.085203,0.063417,0.050711,0.049063,0.050391,0.087719,0.048482,0.068563,0.047284,0.05361,0.049803,0.031349,0.052941,0.035189,0.079111,0.049344,0.056635,0.052871,0.060051,0.030943,0.051519,0.074364,0.084413,0.057288,0.050405,0.057294,0.059297,0.034071,0.052462,0.065969,0.073282,0.049633,0.055089,0.031324,0.027945,0.028234,0.056113,0.041891,0.052538,0.057613,0.047365,0.052894,0.040387,0.049674,0.06516,0.044895,0.046252,0.043734,0.037488,0.050648,0.055671,0.052304,0.057543,0.03322,0.047172,0.04917,0.050134,0.056772,0.030142,0.053501,0.046603,0.070927,0.034092,0.045645,0.055004,0.058774,0.045284,0.061027,0.034556,0.061179,0.051956,0.045555,0.054076,0.029731,0.047584,0.036207,0.050141,0.043154,0.039236,0.05494,0.068693,0.055456,0.057954,0.027696,0.046518,0.05409,0.050952,0.026915,0.025752,0.055785,0.053063,0.060951,0.057653,0.026571,0.068543,0.058256,0.027075,0.0292,0.059145,0.033905,0.021784,0.065051,0.056467,0.053554,0.028074,0.046744,0.034777,0.043588,0.057445,0.0431,0.035626,0.052412,0.050007,0.05199,0.051634,0.036109,0.035357,0.056626,0.05515,0.046018,0.051377,0.078116,0.03588,0.040089,0.055729,0.096175,0.055082,0.046909,0.04406,0.04407,0.05326,0.048128,0.029899,0.048287,0.041324,0.058776,0.047517,0.057222,0.052844,0.03668,0.045049,0.040618,0.042933,0.068201,0.031438,0.040656,0.057273,0.057841,0.022215,0.047326,0.059178,0.061898,0.043185,0.046208,0.053081,0.053426,0.028816,0.032635,0.078071,0.028331,0.026408,0.061921,0.050102,0.04979,0.069932,0.058894,0.049575,0.028628,0.052738,0.050164,0.049557,0.0516,0.055312,0.05433,0.028309,0.023655,0.049781,0.067818,0.040091,0.046022,0.043181,0.041713,0.025818,0.029499,0.060306,0.057542,0.053685,0.04728,0.050412,0.055738,0.055019,0.051766,0.054249,0.051323,0.053545,0.057254,0.024968,0.034182,0.053777,0.036929,0.040373,0.060684,0.030485,0.0468,0.04786,0.044651,0.058076,0.061668,0.027218,0.047249,0.058929,0.046533,0.049762,0.053231,0.027814,0.053353,0.051939,0.043961,0.047078,0.058217,0.038332,0.11574,0.051967,0.062012,0.033692,0.05798,0.059959,0.030936,0.058128,0.047085,0.046943,0.026907,0.044876,0.051605,0.064729,0.048585,0.039576,0.022606,0.049226,0.062874,0.037953,0.052618,0.033454,0.052346,0.037086,0.043982,0.039965,0.045883,0.079296,0.047603,0.026335,0.058724,0.06651,0.041276,0.047872,0.053522,0.068256,0.052185,0.048165,0.048501,0.030786,0.045748,0.047769,0.035948,0.042822,0.048422,0.051776,0.039669,0.046961,0.051652,0.049036,0.052976,0.026629,0.041236,0.025633,0.043974,0.049038,0.044437,0.025437,0.031748,0.038432,0.030728,0.063737,0.055525,0.047121,0.031786,0.030312,0.029073,0.053737,0.05056,0.027709,0.025349,0.044727,0.057019,0.029397,0.041063,0.085486,0.068221,0.065605,0.039532,0.052678,0.057398,0.047449,0.045986,0.055236,0.03001,0.027798,0.05813,0.053758,0.048558,0.064107,0.031006,0.027102,0.029753,0.054393,0.03916,0.051352,0.047004,0.052235,0.054478,0.052289,0.030124,0.057041,0.06188,0.048354,0.053275,0.036007,0.045153,0.031482,0.027737,0.028171,0.027608,0.054889,0.042138,0.053229,0.080788,0.042947,0.027207,0.045971,0.054732,0.050969,0.052325,0.034458,0.029515,0.051519,0.045606,0.043645,0.05844,0.039004,0.033589,0.031629,0.039203,0.047615,0.047384,0.025249,0.039288,0.070247,0.050456,0.059453,0.033027,0.058054,0.059533,0.052564,0.034882,0.039086,0.076273,0.040514,0.035618,0.031992,0.049751,0.0925,0.032227,0.051801,0.05094,0.094348,0.052662,0.057729,0.039522,0.054209,0.037133,0.031724,0.046894,0.059003,0.053056,0.11173,0.033008,0.05159,0.032397,0.033041,0.094799,0.056494,0.046232,0.046665,0.073796,0.029527,0.055276,0.060212,0.062061,0.047169,0.046873,0.07093,0.042779,0.056188,0.0352,0.045535,0.061218,0.078528,0.03949,0.051897,0.060454,0.05145,0.052507,0.050475,0.028002,0.045377,0.054955,0.04831,0.048961,0.059253,0.055793,0.043618,0.061286,0.054681,0.028482,0.031781,0.061102,0.074367,0.049902,0.058221,0.034856,0.050385,0.045517,0.030633,0.07059,0.050625,0.042871,0.024622,0.055582,0.050851,0.041959,0.032742,0.057429,0.056844,0.035051,0.039979,0.027527,0.056713,0.025585,0.043132,0.055816,0.080116,0.056672,0.058393,0.054473,0.052993,0.050237,0.050949,0.040553,0.051822,0.081328,0.044285,0.05245,0.034417,0.053001,0.03075,0.049327,0.048864,0.029123,0.047952,0.04655,0.07063,0.026441,0.052481,0.050225,0.044904,0.032449,0.056,0.058372,0.092979,0.056573,0.042242,0.043118,0.06687,0.051008,0.04655,0.031917,0.049394,0.047035,0.058745,0.050335,0.058522,0.045161,0.024778,0.031495,0.045813,0.055958,0.032429,0.032114,0.048906,0.041024,0.04454,0.056802,0.049839,0.057514,0.090868,0.026411,0.040443,0.030014,0.048118,0.060858,0.036115,0.057676,0.036753,0.045539,0.052047,0.045408,0.030693,0.055301,0.0462,0.033434,0.052868,0.065638,0.050929,0.046732,0.061236,0.04712,0.058051,0.051282,0.045657,0.050149,0.058179,0.054954,0.052016,0.026769,0.050159,0.054748,0.051259,0.046692,0.050738,0.04766,0.055386,0.069696,0.025023,0.061629,0.056164,0.074958,0.05306,0.080603,0.05315,0.040955,0.058418,0.068526,0.04005,0.061878,0.048855,0.031957,0.07875,0.074792,0.053,0.064765,0.055825,0.041637,0.03919,0.046421,0.095771,0.040893,0.057613,0.055575,0.044145,0.086259,0.031218,0.071884,0.041742,0.029544,0.05696,0.056172,0.054733,0.04225,0.043139,0.041818,0.047029,0.05064,0.074715,0.027038,0.050578,0.055224,0.047108,0.084459,0.04376,0.048753,0.060255,0.042549,0.1513,0.044271,0.051949,0.052495,0.051931,0.025251,0.051896,0.10692,0.064843,0.038003,0.043039,0.050766,0.06324,0.061226,0.041478,0.052792,0.05535,0.031951,0.034079,0.047204,0.065244,0.056932,0.047446,0.055526,0.02575,0.095457,0.043903,0.056617,0.063819,0.054082,0.034179,0.05223,0.04036,0.044128,0.049707,0.051937,0.061722,0.052957,0.031922,0.051411,0.054537,0.032039,0.050879,0.047447,0.037835,0.040184,0.040241,0.055263,0.043588,0.060211,0.06088,0.024546,0.053109,0.050196,0.060082,0.044331,0.051204,0.04862,0.057654,0.032809,0.059781,0.050536,0.071107,0.058787,0.035078,0.043268,0.042628,0.03968,0.047423,0.038551,0.04956,0.040806,0.055022,0.046917,0.054659,0.045332,0.042891,0.062675,0.041564,0.056192,0.060765,0.034083,0.032522,0.053302,0.050936,0.059444,0.059504,0.060776,0.042867,0.029135,0.049586,0.04695,0.046314,0.052602,0.033408,0.053641,0.053408,0.055133,0.055152,0.030901,0.050863,0.052881,0.048025,0.026228,0.032071,0.058037,0.056385,0.072848,0.033083,0.053146,0.044793,0.025828,0.051873,0.064544,0.065035,0.054428,0.051806,0.043466,0.060838,0.055327,0.040885,0.057767,0.049932,0.050814,0.044258,0.04845,0.05193,0.058763,0.039356,0.053421,0.054592,0.041985,0.047594,0.038878,0.036251,0.06252,0.050594,0.030916,0.060318,0.039048,0.052227,0.038856,0.059069,0.090725,0.065788,0.076957,0.054803,0.045545,0.027697,0.053188,0.056624,0.052828,0.048761,0.038988,0.04338,0.0268,0.024045,0.056091,0.056139,0.054664,0.04973,0.056281,0.032685,0.034882,0.050133,0.033073,0.040934,0.029858,0.050559,0.065056,0.07933,0.03422,0.058737,0.085736,0.050886,0.045174,0.052798,0.036247,0.025327,0.048096,0.054287,0.031265,0.049009,0.044837,0.031141,0.054861,0.067919,0.046063,0.024015,0.048724,0.044986,0.051866,0.053065,0.053073,0.052528,0.05205,0.051001,0.051027,0.025464,0.059577,0.054841,0.049546,0.041913,0.028095,0.047727,0.055156,0.033162,0.054684,0.047619,0.053706,0.056514,0.057909,0.035537,0.053952,0.051806,0.047313,0.062157,0.058377,0.052754,0.10253,0.042959,0.025923,0.048894,0.053587,0.026387,0.07015,0.028253,0.056212,0.057283,0.051816,0.052673,0.046051,0.0515,0.051031,0.060302,0.057177,0.043,0.030325,0.054585,0.038426,0.048936,0.047358,0.050632,0.095753,0.058765,0.053456,0.046561,0.050069,0.051376,0.060401,0.045769,0.058221,0.058512,0.05498,0.057329,0.027128,0.05088,0.023084,0.049232,0.063216,0.054511,0.057776,0.049645,0.081289,0.052259,0.039897,0.05689,0.036334,0.056762,0.048474,0.043969,0.050969,0.043548,0.04735,0.052886,0.044702,0.060176,0.032882,0.032564,0.058259,0.060665,0.056548,0.054037,0.041041,0.040004,0.05526,0.042698,0.062001,0.04654,0.05563,0.073883,0.052958,0.041219,0.076159,0.047481,0.030998,0.05113,0.043164,0.034209,0.024549,0.048807,0.055409,0.048144,0.046936,0.052236,0.052324,0.052773,0.030761,0.048152,0.033524,0.055975,0.054267,0.055427,0.051934,0.037159,0.058229,0.061131,0.045343,0.051726,0.05677,0.047882,0.061965,0.055645,0.058741,0.044673,0.058779,0.049516,0.048301,0.054139,0.052672,0.061695,0.047691,0.046494,0.025757,0.049874,0.038495,0.053887,0.04925,0.056913,0.077498,0.069962,0.05446,0.038589,0.030477,0.05281,0.036736,0.058006,0.056784,0.034189,0.050927,0.050805,0.050781,0.040178,0.053963,0.054542,0.054762,0.050181,0.079306,0.053998,0.067164,0.031991,0.10135,0.059984,0.029018,0.043421,0.074005,0.051992,0.02833,0.056896,0.033255,0.058114,0.056827,0.04967,0.053875,0.057982,0.028218,0.082832,0.10041,0.051903,0.055011,0.048548,0.057284,0.049924,0.034781,0.04384,0.041994,0.039036,0.056166,0.050911,0.045976,0.082338,0.052919,0.025712,0.059169,0.051396,0.064291,0.052247,0.13583,0.047354,0.039831,0.067296,0.10136,0.053905,0.070843,0.05771,0.035188,0.023726,0.025204,0.057623,0.050981,0.043699,0.052649,0.058838,0.03727,0.043021,0.052036,0.077357,0.0469,0.039862,0.054412,0.057568,0.050048,0.031368,0.025155,0.073637,0.04625,0.057632,0.026201,0.029494,0.06819,0.052149,0.036331,0.045026,0.058629,0.075439,0.052379,0.046929,0.054368,0.054894,0.057647,0.056321,0.036579,0.035465,0.053224,0.035408,0.057017,0.050767,0.056957,0.033328,0.028625,0.035745,0.054232,0.024787,0.052197,0.074593,0.048916,0.043375,0.050917,0.025649,0.027976,0.026873,0.05541,0.042296,0.048468,0.053601,0.054496,0.036881,0.029132,0.055914,0.05153,0.048518,0.056767,0.073981,0.050676,0.045848,0.050459,0.04263,0.060195,0.055409,0.069966,0.050196,0.056687,0.082645,0.028286,0.06321,0.056613,0.051726,0.028115,0.045803,0.069551,0.053805,0.054447,0.034159,0.022284,0.052609,0.069955,0.053568,0.026085,0.044598,0.041659,0.055629,0.053785,0.052035,0.054586,0.038556,0.080256,0.032566,0.053147,0.057145,0.043478,0.069392,0.051609,0.084872,0.047799,0.02851,0.053827,0.051966,0.059511,0.054781,0.026855,0.027951,0.049791,0.04481,0.053128,0.071878,0.093638,0.042028,0.1098,0.045904,0.05285,0.057182,0.04555,0.033457,0.059238,0.040403,0.057064,0.056616,0.027105,0.050034,0.061843,0.054623,0.038254,0.046712,0.026204,0.037481,0.060584,0.072937,0.09777,0.07489,0.071418,0.053279,0.024638,0.028772,0.055517,0.044364,0.066322,0.04939,0.045391,0.025439,0.070599,0.048663,0.059394,0.027742,0.034622,0.081707,0.045016,0.032111,0.051581,0.025883,0.024876,0.04145,0.053444,0.056164,0.055251,0.057554,0.054588,0.052312,0.089341,0.074153,0.044375,0.089977,0.067466,0.05942,0.054649,0.073952,0.0608,0.060135,0.033498,0.057744,0.057227,0.075524,0.078073,0.051959,0.054279,0.060217,0.025311,0.052687,0.085301,0.050245,0.039973,0.059195,0.030135,0.057482,0.03209,0.036713,0.069884,0.028885,0.027548,0.05861,0.023597,0.047678,0.042656,0.051683,0.050033,0.061211,0.026097,0.06746,0.067983,0.026747,0.066796,0.053063,0.1173,0.049193,0.052907,0.030077
