accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
-6.6878304,2.4463003,6.2665496,-13.786,7.1675,-35.3495,-0.10120816,-0.1944262,0.034623843,144.0
-6.6878304,2.4463003,6.2665496,-13.786,7.1675,-35.3495,-0.22372329,-0.20507969,0.0,144.0
-6.7261286,2.4367256,5.9697385,-13.786,7.1675,-35.3495,-0.25035703,-0.19708957,-0.018643608,144.0
-6.7261286,2.4367256,5.9697385,-13.786,7.1675,-35.3495,-0.2610105,-0.15980235,-0.055930823,144.0
-6.7261286,2.4367256,5.9697385,-13.786,7.1675,-35.3495,-0.292971,-0.11452502,-0.07723781,144.0
-6.7261286,2.4367256,5.9697385,-14.3655,5.368,-35.3495,-0.32493144,-0.09055467,-0.08256455,144.0
-6.7261286,2.4367256,5.9697385,-14.3655,5.368,-35.3495,-0.38352564,-0.045277335,-0.07723781,144.0
-6.4005938,2.2643836,5.653778,-14.3655,5.368,-35.3495,-0.3968425,-0.018643608,-0.07457443,144.0
-6.4005938,2.2643836,5.653778,-14.3655,5.368,-35.3495,-0.39151576,0.015980236,-0.05060408,144.0
-6.4005938,2.2643836,5.653778,-14.3655,5.368,-35.3495,-0.42880297,0.031960472,0.005326745,144.0
-6.3144226,2.2069361,5.4048395,-14.3655,5.368,-35.3495,-0.49006054,0.034623843,0.045277335,144.0
-6.3144226,2.2069361,5.4048395,-14.3655,5.368,-35.3495,-0.6898135,0.047940705,0.13849537,144.0
-6.3144226,2.2069361,5.4048395,-14.3655,5.368,-35.3495,-0.89755654,0.10120816,0.22105992,144.0
-6.3144226,2.2069361,5.4048395,-14.3655,5.368,-35.3495,-0.9614775,0.14115874,0.2530204,372.0
-6.3144226,2.2069361,5.4048395,-14.3655,5.368,-35.3495,-0.98278445,0.25834712,0.3116146,372.0
-6.2474008,1.622888,4.96441,-14.3655,5.368,-35.3495,-0.9694676,0.32493144,0.3382483,372.0
-6.2474008,1.622888,4.96441,-14.3655,5.368,-35.3495,-0.9641409,0.46076345,0.37553552,372.0
-6.2474008,1.622888,4.96441,-12.566,9.577,-34.16,-0.9747943,0.52468437,0.386189,372.0
-6.2474008,1.622888,4.96441,-12.566,9.577,-34.16,-0.9747943,0.64453614,0.41282275,372.0
-6.611234,1.3548003,5.1271772,-12.566,9.577,-34.16,-0.9694676,0.69514024,0.43146634,372.0
-6.611234,1.3548003,5.1271772,-12.566,9.577,-34.16,-1.0387152,0.7563978,0.4953873,372.0
-6.611234,1.3548003,5.1271772,-12.566,9.577,-34.16,-1.3343496,0.75107104,0.5939321,372.0
-7.281453,1.7377827,5.1367517,-12.566,9.577,-34.16,-1.5580729,0.74041754,0.6471995,372.0
-7.281453,1.7377827,5.1367517,-12.566,9.577,-34.16,-2.0241632,0.7777048,0.721774,372.0
-7.281453,1.7377827,5.1367517,-12.566,9.577,-34.16,-2.2691934,0.9348438,0.74041754,372.0
-7.281453,1.7377827,5.1367517,-12.566,9.577,-34.16,-2.2638667,1.0520321,0.74041754,528.0
-7.281453,1.7377827,5.1367517,-12.566,9.577,-34.16,-2.0907474,1.315706,0.72710073,528.0
-7.8367777,0.44521707,4.342063,-12.566,9.577,-34.16,-2.0188365,1.4355578,0.721774,528.0
-7.8367777,0.44521707,4.342063,-12.566,9.577,-34.16,-2.0987375,1.6006869,0.7377542,528.0
-7.8367777,0.44521707,4.342063,-12.566,9.577,-34.16,-2.4636197,1.6113404,0.81232864,528.0
-7.8367777,0.44521707,4.342063,-7.1675,17.385,-34.77,-2.6713626,1.566063,0.8735862,528.0
-8.736787,1.0196906,5.49101,-7.1675,17.385,-34.77,-2.887096,1.5048054,0.9641409,528.0
-8.736787,1.0196906,5.49101,-7.1675,17.385,-34.77,-3.659474,1.3130426,1.3023891,528.0
-8.736787,1.0196906,5.49101,-7.1675,17.385,-34.77,-5.7235875,0.89755654,1.9442619,528.0
-8.736787,1.0196906,5.49101,-7.1675,17.385,-34.77,-9.289844,0.10120816,2.3357778,528.0
-10.6134,6.7261286,7.9803963,-7.1675,17.385,-34.77,-11.026362,-0.37287214,2.3064806,528.0
-10.6134,6.7261286,7.9803963,-7.1675,17.385,-34.77,-12.672327,-1.0626856,1.9788858,528.0
-10.6134,6.7261286,7.9803963,-7.1675,17.385,-34.77,-11.559037,-1.1931909,1.6406375,528.0
-10.6134,6.7261286,7.9803963,-7.1675,17.385,-34.77,-10.42444,-1.1692206,1.5527462,828.0
