3.877508342266082764e-01,-3.760421872138977051e-01,-2.656350433826446533e-01,-5.530858039855957031e-01,-2.212887704372406006e-01,4.399544298648834229e-01,2.035026997327804565e-02,-7.603675872087478638e-02,1.477349102497100830e-01,4.772629439830780029e-01,-1.568089872598648071e-01,-3.706950843334197998e-01,-2.228302210569381714e-01,-3.895075991749763489e-02,2.764022350311279297e-01,-6.256822943687438965e-01,-1.908351182937622070e-01,-3.045891523361206055e-01,1.524351537227630615e-01,-3.666637539863586426e-01,2.629217505455017090e-01,9.698230028152465820e-02,1.925513446331024170e-01,-1.476746946573257446e-01,-3.913315534591674805e-01,9.501560032367706299e-02,-3.898670077323913574e-01,-1.905071288347244263e-01,6.534641981124877930e-01,3.740210533142089844e-01,-8.976694941520690918e-02,1.629078984260559082e-01,1.542022265493869781e-02,8.069783449172973633e-01,7.227473706007003784e-02,-1.423030346632003784e-02,-4.147897660732269287e-02,-1.140096411108970642e-02,1.851833164691925049e-01,-1.444059312343597412e-01,-1.922253668308258057e-01,8.440282195806503296e-02,4.022028744220733643e-01,1.005570814013481140e-01,-8.637148141860961914e-02,-2.259439826011657715e-01,1.805116832256317139e-01,-3.102425336837768555e-01,-1.314417570829391479e-01,-1.479262858629226685e-02,2.281312346458435059e-01,2.680317461490631104e-01,7.180701494216918945e-01,-3.439109921455383301e-01,-3.985821902751922607e-01,3.450183868408203125e-01,-2.017210870981216431e-01
2.283169925212860107e-01,-3.615392372012138367e-02,-2.441509962081909180e-01,-1.445579826831817627e-01,6.768041849136352539e-02,3.821328878402709961e-01,4.488064348697662354e-02,-3.547495007514953613e-01,-2.883253991603851318e-01,3.757148385047912598e-01,3.097369670867919922e-01,1.805172860622406006e-02,-7.768806815147399902e-02,-7.003234624862670898e-01,2.434554547071456909e-01,-7.525080442428588867e-01,4.031856656074523926e-01,5.692312717437744141e-01,-1.552810817956924438e-01,-7.746244072914123535e-01,7.851696014404296875e-01,-6.051541119813919067e-02,4.620755612850189209e-01,2.320802956819534302e-01,-5.606174468994140625e-01,-1.686474829912185669e-01,-5.888832211494445801e-01,2.865079939365386963e-01,5.844492316246032715e-01,-4.297853708267211914e-01,-3.429110348224639893e-01,-2.638065218925476074e-01,5.968811511993408203e-01,1.329652070999145508e-01,-7.494793832302093506e-02,2.302646040916442871e-01,-7.224844098091125488e-01,-2.403039112687110901e-02,1.910412907600402832e-01,4.144293069839477539e-02,4.668776690959930420e-01,1.532090902328491211e-01,-2.392763346433639526e-01,-1.101460576057434082e+00,-2.186725735664367676e-01,-2.308353334665298462e-01,-2.622961699962615967e-01,-5.904918909072875977e-02,-3.019407391548156738e-01,-3.176559507846832275e-01,-9.584116190671920776e-02,7.295253276824951172e-01,3.200949430465698242e-01,1.092381775379180908e-01,-7.448794245719909668e-01,-3.353098928928375244e-01,-9.517550468444824219e-02
1.924819946289062500e-01,-2.248438894748687744e-01,1.412074640393257141e-02,-2.982966601848602295e-01,-1.147613152861595154e-01,1.737489253282546997e-01,-3.066904470324516296e-02,9.118613600730895996e-02,-9.207021445035934448e-03,2.596573829650878906e-01,-3.958204016089439392e-02,-1.532502770423889160e-01,-9.994255006313323975e-02,-3.856953382492065430e-01,1.706815697252750397e-02,-7.671435475349426270e-01,1.015149578452110291e-01,-2.670550048351287842e-01,-1.136924177408218384e-01,3.345681726932525635e-02,-1.692920178174972534e-01,2.057754248380661011e-02,2.309792637825012207e-01,3.401898592710494995e-02,-1.644574999809265137e-01,-2.512991428375244141e-01,-2.664932310581207275e-01,4.562531830742955208e-04,1.474462151527404785e-01,-1.397774368524551392e-01,-3.854279220104217529e-02,-6.784759461879730225e-02,3.004188537597656250e-01,6.298865079879760742e-01,-8.548280596733093262e-02,4.641506671905517578e-01,-1.704821735620498657e-01,4.285596609115600586e-01,6.146708503365516663e-03,-1.025189161300659180e-01,-2.726701498031616211e-01,2.014434635639190674e-01,1.211722642183303833e-01,-5.388150811195373535e-01,8.460374921560287476e-02,-2.535868883132934570e-01,-7.061244547367095947e-02,-2.393731027841567993e-01,-2.006914019584655762e-01,-1.705137342214584351e-01,-1.726092696189880371e-01,4.304369091987609863e-01,-6.973838806152343750e-02,-2.390125244855880737e-01,-5.711701512336730957e-01,2.092166543006896973e-01,-6.099868565797805786e-03
1.864507198333740234e-01,-3.061833083629608154e-01,-1.790732592344284058e-01,-4.040578305721282959e-01,7.736074179410934448e-02,1.483220607042312622e-01,-3.419867157936096191e-02,1.814340353012084961e-01,-5.654815211892127991e-02,3.957785367965698242e-01,-2.090715169906616211e-01,-8.722143620252609253e-02,-6.736193597316741943e-02,-1.676760166883468628e-01,3.799199759960174561e-01,-6.072161793708801270e-01,2.376964688301086426e-01,-2.911189794540405273e-01,-2.021909132599830627e-02,-7.617949694395065308e-02,-1.563014835119247437e-01,-1.796530038118362427e-01,4.098140895366668701e-01,-1.202184036374092102e-01,-1.071951612830162048e-01,-3.462962508201599121e-01,-7.704948633909225464e-02,3.305044025182723999e-02,7.297343015670776367e-02,-1.627814471721649170e-01,-1.329893320798873901e-01,-1.565427035093307495e-01,1.101938337087631226e-01,4.810552000999450684e-01,3.491637483239173889e-02,2.645725011825561523e-01,-1.106744706630706787e-01,3.759269118309020996e-01,2.973470389842987061e-01,-1.297660022974014282e-01,-3.834689855575561523e-01,1.773406714200973511e-01,4.804318249225616455e-01,-5.552996993064880371e-01,7.184335589408874512e-02,-1.221686750650405884e-01,-9.541476145386695862e-03,-2.050925344228744507e-01,-1.856540888547897339e-01,2.776764333248138428e-03,5.740910768508911133e-03,3.598791658878326416e-01,-8.726088702678680420e-02,-3.057842850685119629e-01,-5.235180854797363281e-01,-2.125396952033042908e-02,-2.925132513046264648e-01
8.106193691492080688e-02,-4.849900901317596436e-01,-1.070847064256668091e-01,-4.780671596527099609e-01,-2.171277999877929688e-01,1.219201236963272095e-01,-1.018722876906394958e-01,2.911456227302551270e-01,6.010010838508605957e-03,1.371381282806396484e-01,-2.161658257246017456e-01,-1.882871389389038086e-01,-1.636545211076736450e-01,-1.040191948413848877e-01,4.001781046390533447e-01,-5.369458198547363281e-01,3.651810809969902039e-02,-3.978076279163360596e-01,-1.462630778551101685e-01,1.155334189534187317e-01,-6.411501169204711914e-01,5.653615295886993408e-02,2.854721248149871826e-01,-3.105564601719379425e-02,-2.241856902837753296e-01,-1.385906636714935303e-01,-2.558068186044692993e-02,1.130100786685943604e-01,-7.215698063373565674e-02,-2.368023693561553955e-01,-1.746685951948165894e-01,1.649525016546249390e-03,1.761800795793533325e-01,6.545539498329162598e-01,3.981437161564826965e-02,5.153777003288269043e-01,1.380138844251632690e-01,5.048226118087768555e-01,1.112951561808586121e-01,-1.857403218746185303e-01,-3.292815387248992920e-01,7.705847173929214478e-02,4.505978226661682129e-01,-2.604871690273284912e-01,8.423320204019546509e-02,4.016991704702377319e-03,3.171616792678833008e-02,-2.920929193496704102e-01,-2.172419279813766479e-01,-2.641879022121429443e-02,5.347684025764465332e-02,2.026357501745223999e-01,2.067640125751495361e-01,-1.501066833734512329e-01,-6.662365198135375977e-01,1.375418901443481445e-02,-3.181064128875732422e-01
-1.064577922224998474e-01,-2.145404517650604248e-01,-1.614581793546676636e-01,-3.549793660640716553e-01,-5.651267617940902710e-02,3.540860861539840698e-02,-4.799760505557060242e-02,3.927389904856681824e-02,-4.951279237866401672e-02,8.122827857732772827e-02,5.528338998556137085e-02,-1.574986800551414490e-02,-1.437985152006149292e-01,-4.053595364093780518e-01,3.721385300159454346e-01,-3.879490196704864502e-01,-4.169424250721931458e-02,-1.250451505184173584e-01,-3.909611701965332031e-01,-8.903902024030685425e-02,-3.343986272811889648e-01,1.470966935157775879e-01,3.275865614414215088e-01,2.686184644699096680e-01,-4.013308286666870117e-01,-2.207203954458236694e-01,-2.487923949956893921e-03,3.385876715183258057e-01,1.819743067026138306e-01,-2.748640477657318115e-01,-3.017790913581848145e-01,-1.518114656209945679e-01,5.594044327735900879e-01,5.369549393653869629e-01,2.210514396429061890e-01,6.006024479866027832e-01,-8.716082572937011719e-02,4.582243561744689941e-01,-7.269334048032760620e-03,-1.699346154928207397e-01,1.036561280488967896e-01,-4.560333862900733948e-02,-3.672839142382144928e-03,-5.209476351737976074e-01,5.679419636726379395e-02,-7.806376088410615921e-04,-4.640690609812736511e-02,-3.100228309631347656e-01,-2.362579852342605591e-01,-1.615988314151763916e-01,-1.017423644661903381e-01,3.192918300628662109e-01,5.018565654754638672e-01,-3.579245507717132568e-02,-6.891943812370300293e-01,-3.010026812553405762e-01,-1.790028810501098633e-01
1.330807507038116455e-01,-1.641575545072555542e-01,-4.478111565113067627e-01,-4.791086912155151367e-01,-1.365379989147186279e-01,3.894437551498413086e-01,-2.884271144866943359e-01,-4.960078746080398560e-02,-3.056952655315399170e-01,4.338320493698120117e-01,-1.531488150358200073e-01,-1.696256101131439209e-01,-5.657517313957214355e-01,-2.184418737888336182e-01,4.675785899162292480e-01,-1.014640256762504578e-01,2.262475490570068359e-01,-2.742733806371688843e-02,-4.389290511608123779e-01,-3.093508780002593994e-01,-2.052462100982666016e-02,1.879993528127670288e-01,2.799916863441467285e-01,1.262915693223476410e-02,-2.691385149955749512e-01,-1.861181110143661499e-01,-1.634196043014526367e-01,5.170068740844726562e-01,2.121825218200683594e-01,-5.135295391082763672e-01,-1.895639300346374512e-01,-9.605414234101772308e-03,5.883260369300842285e-01,5.900814533233642578e-01,3.060092777013778687e-02,1.674919575452804565e-01,-2.710708081722259521e-01,4.751088321208953857e-01,5.247165560722351074e-01,1.391185969114303589e-01,-1.024126634001731873e-02,-3.831393122673034668e-01,1.947819441556930542e-01,-6.144942641258239746e-01,-6.932051479816436768e-02,-1.422269195318222046e-01,-1.684397459030151367e-01,-1.980697810649871826e-01,2.271924316883087158e-01,-3.247717916965484619e-01,-4.433377087116241455e-01,4.227253496646881104e-01,1.386073380708694458e-01,9.195021539926528931e-02,-4.044339358806610107e-01,-4.499037563800811768e-02,-2.036675661802291870e-01
3.254556953907012939e-01,-7.355184853076934814e-02,-3.195889294147491455e-04,-3.802253305912017822e-01,-1.650578379631042480e-01,2.820721864700317383e-01,-3.931390047073364258e-01,4.267544299364089966e-02,-4.674491658806800842e-02,4.707651734352111816e-01,-2.223491519689559937e-01,-8.564754575490951538e-02,-1.548326313495635986e-01,-3.982786834239959717e-01,6.918954662978649139e-03,-5.336829423904418945e-01,2.174556404352188110e-01,-3.338488042354583740e-01,-1.498004496097564697e-01,-6.455647200345993042e-02,1.419834941625595093e-01,-1.394312083721160889e-02,2.597228288650512695e-01,-2.788220942020416260e-01,-2.185093611478805542e-01,-3.113078474998474121e-01,-3.638004660606384277e-01,8.896540850400924683e-02,-6.095280870795249939e-02,-3.125018179416656494e-01,4.597982019186019897e-02,5.490244925022125244e-02,3.799409866333007812e-01,6.192368865013122559e-01,-1.720471829175949097e-01,1.252763718366622925e-01,-1.938050538301467896e-01,5.239993333816528320e-01,3.909969627857208252e-01,1.342813670635223389e-01,-2.836496233940124512e-01,1.302488446235656738e-01,1.983217149972915649e-01,-5.270081162452697754e-01,2.004094421863555908e-01,-3.519529104232788086e-01,-2.831732034683227539e-01,-1.663674414157867432e-01,4.308771193027496338e-01,-1.558059006929397583e-01,-2.883939146995544434e-01,6.346209049224853516e-01,-4.109694659709930420e-01,-4.198147356510162354e-02,-2.796216607093811035e-01,3.695411086082458496e-01,5.214941874146461487e-02
2.693699896335601807e-01,-6.228849887847900391e-01,9.115599095821380615e-03,-6.395413875579833984e-01,-7.594782859086990356e-02,-6.448842585086822510e-02,-2.169657349586486816e-01,3.011797070503234863e-01,1.189063638448715210e-01,3.104309141635894775e-01,-8.910608291625976562e-02,-7.201895117759704590e-02,-1.280668824911117554e-01,-6.971402168273925781e-01,-7.981690019369125366e-02,-6.561188697814941406e-01,5.767570734024047852e-01,-2.672177255153656006e-01,3.243821263313293457e-01,-3.068912625312805176e-01,4.435079991817474365e-01,1.004565954208374023e-01,8.659636974334716797e-02,-4.219754040241241455e-01,-2.759151458740234375e-01,-6.029952690005302429e-02,-2.748092114925384521e-01,-2.843729555606842041e-01,4.947603344917297363e-01,3.473155200481414795e-02,-3.514540791511535645e-01,2.653266191482543945e-01,-2.428312152624130249e-01,2.404593527317047119e-01,-3.217727839946746826e-01,-2.471173256635665894e-01,-2.902965247631072998e-01,1.290021687746047974e-01,1.206704452633857727e-01,4.336273670196533203e-01,-1.411204040050506592e-01,1.788014918565750122e-01,3.368821144104003906e-01,-4.100069105625152588e-01,3.106301426887512207e-01,-5.480487346649169922e-01,1.298706233501434326e-01,-1.337801665067672729e-01,3.725542426109313965e-01,8.518649637699127197e-02,7.596193552017211914e-01,5.598067045211791992e-01,-4.441985487937927246e-01,-9.032943844795227051e-02,-6.928330659866333008e-01,3.901829421520233154e-01,1.212736666202545166e-01
-6.688620895147323608e-02,-1.110469102859497070e-01,1.003083139657974243e-01,-3.556149005889892578e-01,7.337955385446548462e-02,-1.161818653345108032e-01,-1.727635860443115234e-01,4.473655223846435547e-01,6.708426475524902344e-01,1.815712004899978638e-01,1.979690194129943848e-01,5.348462611436843872e-02,5.397346243262290955e-02,-3.306811749935150146e-01,-1.083042845129966736e-01,-2.241502702236175537e-01,2.826216816902160645e-01,4.201703667640686035e-01,-2.076144218444824219e-01,-3.821254372596740723e-01,2.709082886576652527e-02,3.508377671241760254e-01,6.265301704406738281e-01,3.265923261642456055e-02,-8.526014685630798340e-01,5.577938258647918701e-02,-4.004201591014862061e-01,2.359966933727264404e-01,2.114495038986206055e-01,4.623831063508987427e-02,2.423435449600219727e-01,3.388368338346481323e-02,1.671392172574996948e-01,-1.034137606620788574e-02,-2.959254086017608643e-01,7.832798957824707031e-01,-4.381445795297622681e-02,2.143180072307586670e-01,-1.867830157279968262e-01,1.664667725563049316e-01,8.956421017646789551e-01,1.466939598321914673e-02,-1.284141242504119873e-01,-3.273013234138488770e-01,3.943957984447479248e-01,-9.642133489251136780e-03,-1.796235591173171997e-01,-3.451986312866210938e-01,-2.177739441394805908e-01,-8.221921920776367188e-01,2.136685848236083984e-01,4.543876647949218750e-01,-7.008216530084609985e-02,2.178880572319030762e-01,-3.020066022872924805e-01,-5.754753947257995605e-04,-2.315751612186431885e-01
