0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.121348142623901367e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.883840084075927734e-01,1.690407872200012207e+00
2.285943508148193359e+00,0.000000000000000000e+00,1.383964538574218750e+00,1.132598876953125000e+00,3.139667272567749023e+00,0.000000000000000000e+00,3.217198550701141357e-01,6.322600841522216797e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.651647567749023438e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.220311880111694336e-02,1.377319574356079102e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.700652122497558594e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.771948337554931641e-01,1.268297076225280762e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.997402787208557129e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.348183751106262207e-01,1.294462919235229492e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.749826550483703613e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.735641658306121826e-01,1.269280076026916504e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.466302752494812012e-01,0.000000000000000000e+00,1.720254868268966675e-01,1.286112666130065918e-01,1.315696001052856445e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.858996033668518066e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.995672941207885742e-02,1.378770828247070312e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.073051810264587402e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.206678390502929688e-02,1.371504068374633789e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.339711070060729980e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.966466665267944336e-02,1.391677379608154297e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.479787349700927734e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.654544591903686523e-02,1.401674509048461914e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.466840386390686035e-01,0.000000000000000000e+00,1.630408912897109985e-01,1.828432083129882812e-03,1.410478472709655762e+00
4.538711905479431152e-01,0.000000000000000000e+00,3.508273065090179443e-01,1.283366441726684570e+00,6.505604386329650879e-01,0.000000000000000000e+00,1.193438172340393066e-01,1.767732739448547363e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223534584045410156e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040717363357543945e-01,2.093134641647338867e+00
1.860425621271133423e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.924185633659362793e-01,3.421472311019897461e-01,0.000000000000000000e+00,8.869905471801757812e-01,6.232064962387084961e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.264320850372314453e+00,2.290122985839843750e+00,0.000000000000000000e+00
