1 1:-0.363687634468 2:-0.337707877159 3:-0.0440302789211 4:0.613286137581 5:-0.3971375525 6:-0.15630351007 7:-0.245123684406 8:0.12042696774 9:-0.429742664099 10:0.135743737221 11:-0.224272251129 12:-0.0339765660465 13:0.0220557041466 14:-0.178833737969 15:0.44579577446 16:0.501205325127 17:-0.182702764869 18:-0.0469926968217 19:0.174118429422 20:-0.0421628430486 21:0.124614976346 22:0.315968453884 23:0.812098860741 24:0.259897232056 25:0.0990726649761 26:-0.597232818604 27:-0.393702954054 28:0.523003995419 29:0.0106161721051 30:0.126439675689 31:-0.219131752849 32:0.292114466429 33:0.0231303721666 34:0.760234117508 35:-0.997042536736 36:-0.0622681565583 37:0.103846587241 38:0.215775743127 39:0.0957257896662 40:-0.136181429029 41:-0.404100507498 42:-0.419542878866 43:-0.117910049856 44:-0.00298064993694 45:0.0634643882513 46:0.0846560746431 47:0.472178280354 48:-0.662014961243 49:-0.127195104957 50:-0.418610572815 51:-0.337193608284 52:0.204518020153 53:0.426697939634 54:-0.190241664648 55:0.0179969724268 56:-0.219190314412 57:0.0667141526937 
1 1:-0.410000532866 2:0.0348481573164 3:-0.155605331063 4:0.222292512655 5:-0.407114088535 6:-0.0864128023386 7:-0.486409902573 8:0.468854129314 9:0.0573750175536 10:0.0875331312418 11:0.427950382233 12:-0.0148923601955 13:-0.349458187819 14:-0.144430458546 15:-0.335585951805 16:-0.107742384076 17:-0.212107330561 18:0.124994978309 19:-0.193056285381 20:0.0442303940654 21:0.0470101237297 22:0.445052444935 23:0.467297643423 24:0.00851015001535 25:0.13661237061 26:0.110274419188 27:0.035940837115 28:0.087070569396 29:0.118739888072 30:-0.281115174294 31:-0.0496339052916 32:-0.0430065654218 33:-0.0553861260414 34:-0.389685928822 35:-0.26870071888 36:-0.160722985864 37:0.0121247787029 38:0.0552711077034 39:-0.31114974618 40:0.13247846067 41:0.0970392823219 42:-0.277076631784 43:0.126594945788 44:0.211788490415 45:-0.389316171408 46:-0.151403918862 47:0.0227213669568 48:0.122806437314 49:-0.3257137537 50:-0.183545216918 51:-0.488388687372 52:-0.150679215789 53:0.277763694525 54:0.0185617916286 55:0.0486731082201 56:0.161373987794 57:-0.0258055832237 
1 1:0.079160772264 2:-0.306272417307 3:0.240545749664 4:-0.117927178741 5:0.387060552835 6:-0.368947505951 7:-0.349534779787 8:0.563126385212 9:-0.0350921452045 10:-0.241964817047 11:0.0506042577326 12:-0.185124769807 13:-0.113639891148 14:0.219498693943 15:-0.438547819853 16:-0.117633193731 17:0.201249584556 18:0.221670970321 19:-0.447419822216 20:0.204522758722 21:-0.555867671967 22:-0.278965562582 23:0.555313646793 24:0.107975356281 25:0.355839848518 26:0.0924330353737 27:-0.367435336113 28:0.240621998906 29:0.146811142564 30:-0.472445040941 31:-0.378532350063 32:-0.287969917059 33:0.317743241787 34:0.000115791568533 35:0.251829206944 36:0.127083331347 37:-0.141669601202 38:-0.165361166 39:-0.0784988254309 40:0.0660332143307 41:0.16756297648 42:0.177479013801 43:0.146317899227 44:0.427448511124 45:0.17447642982 46:0.0368634164333 47:0.0897223949432 48:0.26820731163 49:-0.239477589726 50:0.124303169549 51:-0.343464612961 52:-0.0505500584841 53:-0.388759166002 54:0.601708471775 55:-0.0141008123755 56:0.0874407216907 57:-0.216944485903 
1 1:0.0531482920051 2:0.0640085190535 3:0.0483880266547 4:0.261436164379 5:-0.28500404954 6:-0.0189550984651 7:-0.168795973063 8:0.182399868965 9:-0.0813340172172 10:0.433218181133 11:0.039705529809 12:-0.0701671242714 13:-0.074583619833 14:0.0671715140343 15:0.00836386159062 16:0.150104433298 17:-0.0795449316502 18:-0.0951165780425 19:-0.00853395462036 20:-0.0159460231662 21:-0.0971849784255 22:-0.0520752631128 23:0.261115759611 24:-0.241548627615 25:-0.280439019203 26:-0.333979249001 27:-0.0911193266511 28:0.556112825871 29:0.290311336517 30:-0.261956363916 31:0.0546981170774 32:0.32245144248 33:-0.116649314761 34:0.227520063519 35:0.158369496465 36:0.235510572791 37:-0.0308788325638 38:-0.0164176747203 39:-0.0162948295474 40:-0.268362045288 41:-0.341463774443 42:0.0741153210402 43:-0.183427482843 44:-0.0548390448093 45:-0.193681225181 46:0.0892022550106 47:0.148553073406 48:-0.219686150551 49:-0.102890886366 50:0.00252678245306 51:0.102859929204 52:0.0690766647458 53:-0.065094910562 54:0.343552678823 55:-0.187773615122 56:0.0274334661663 57:-0.0972341820598 
1 1:0.230214044452 2:0.255719691515 3:-0.245090574026 4:0.357785016298 5:-0.3296251297 6:-0.00651085935533 7:-0.234532177448 8:-0.0193567220122 9:-0.344703197479 10:0.266080826521 11:0.206661552191 12:0.00014222227037 13:-0.209669172764 14:-0.405186027288 15:-0.0776371359825 16:-0.347627401352 17:-0.509713053703 18:0.149788796902 19:0.0895266532898 20:0.0261703580618 21:0.247529417276 22:0.226075202227 23:0.254645615816 24:0.122536845505 25:0.139960542321 26:-0.531822741032 27:0.0734086036682 28:0.519697964191 29:-0.0810932815075 30:0.0286079905927 31:-0.0686321407557 32:0.0909109860659 33:-0.394087195396 34:0.179093584418 35:-0.318163067102 36:0.194348573685 37:0.300622731447 38:0.143564447761 39:0.0049915984273 40:-0.148255825043 41:-0.1387488693 42:0.566631674767 43:-0.15553817153 44:0.272858858109 45:-0.416815161705 46:0.349620908499 47:0.0655339881778 48:-0.274378299713 49:0.00570646673441 50:0.348481625319 51:0.0526633858681 52:0.101425603032 53:0.0654581934214 54:0.564576208591 55:0.0975299850106 56:-0.181858435273 57:0.127831354737 
1 1:-0.163084670901 2:0.0190232768655 3:-0.0608852356672 4:-0.0556088127196 5:-0.0803371593356 6:0.0724183097482 7:0.146450474858 8:0.0245400704443 9:0.0484468005598 10:0.0689878314734 11:0.233385771513 12:-0.00972469896078 13:-0.18660569191 14:0.285637319088 15:-0.0756562948227 16:0.108300611377 17:-0.0955446437001 18:0.0854448452592 19:-0.0967193841934 20:-0.0501703582704 21:0.0650455206633 22:0.0126235298812 23:0.261041820049 24:-0.415591746569 25:-0.0204686559737 26:0.0394366160035 27:-0.192711904645 28:0.250250250101 29:0.378259807825 30:-0.324235141277 31:-0.0245426837355 32:0.0331542901695 33:0.108596786857 34:0.040843244642 35:0.0116936881095 36:0.0193786397576 37:-0.0436173006892 38:-0.0931807383895 39:-0.161491453648 40:-0.235683679581 41:-0.172062292695 42:-0.0621242262423 43:0.0325355678797 44:0.00614730035886 45:-0.215912431479 46:0.0907816141844 47:-0.211079806089 48:-0.0409706830978 49:-0.171036109328 50:0.330879867077 51:-0.0370463803411 52:-0.0856137052178 53:-0.226263433695 54:0.181029871106 55:-0.0213897377253 56:0.0118576670066 57:-0.0699203386903 
1 1:0.0476903989911 2:-0.0519306100905 3:-0.00486972928047 4:-0.0112438201904 5:-0.205188572407 6:0.0755143016577 7:0.0837010890245 8:0.0905107185245 9:-0.104415021837 10:-0.00599531922489 11:0.0713465064764 12:0.228822946548 13:0.0871769189835 14:0.471048176289 15:-0.185135453939 16:0.198890388012 17:0.000371921807528 18:0.0666498690844 19:-0.325639128685 20:-0.0199876576662 21:-0.299581825733 22:0.0177583582699 23:0.38203316927 24:-0.316643923521 25:0.231465876102 26:0.256191134453 27:-0.434079170227 28:0.657856404781 29:0.664660990238 30:-0.577910423279 31:-0.252332538366 32:-0.0727539807558 33:0.186757713556 34:-0.131762266159 35:0.00215700082481 36:-0.302973896265 37:0.128609627485 38:-0.00635319203138 39:-0.375320076942 40:-0.24980519712 41:-0.130873262882 42:0.0700730532408 43:0.137967824936 44:0.130129948258 45:0.000105265527964 46:0.210400789976 47:-0.473566055298 48:0.328747183084 49:-0.372330188751 50:0.23730276525 51:-0.234538659453 52:-0.314706593752 53:-0.223147884011 54:0.35057246685 55:-0.197094559669 56:0.112872876227 57:0.0935655534267 
1 1:-0.129340678453 2:-0.0892527848482 3:0.128283172846 4:0.00423537194729 5:0.0585292316973 6:0.224741280079 7:0.0570199899375 8:-0.0419244989753 9:-0.12963154912 10:0.0458002649248 11:0.0778978914022 12:-0.142186373472 13:-0.0226645618677 14:-0.0671026855707 15:-0.0921454504132 16:0.00303140096366 17:-0.262673377991 18:-0.0588274151087 19:-0.0980647057295 20:-0.265120327473 21:0.124884188175 22:-0.101845264435 23:0.266795963049 24:-0.132213920355 25:0.249368011951 26:0.346880793571 27:0.172969415784 28:-0.0233262293041 29:-0.0837088674307 30:0.027745641768 31:0.0917409285903 32:0.0594153702259 33:-0.248462483287 34:-0.0367748998106 35:-0.152139902115 36:-0.00935519859195 37:0.0378808751702 38:-0.10545411706 39:-0.158670544624 40:-0.0297220572829 41:-0.0332948230207 42:0.215885594487 43:-0.203537017107 44:0.0135403340682 45:0.0707226544619 46:-0.0806795954704 47:0.024568291381 48:0.121930286288 49:-0.226016789675 50:-0.232881307602 51:0.14630754292 52:-0.163200303912 53:-0.0380734875798 54:0.259250968695 55:0.219731122255 56:0.015058577992 57:-0.115024529397 
1 1:-0.22003236413 2:-0.0632360875607 3:-0.0752529352903 4:-0.0768340528011 5:0.213183835149 6:-0.190602466464 7:-0.538848340511 8:0.410965502262 9:0.320037335157 10:-0.152913123369 11:0.40439927578 12:-0.145377263427 13:0.00300009176135 14:0.126643136144 15:-0.369621247053 16:-0.241302967072 17:0.0954375863075 18:0.292602181435 19:-0.434574723244 20:-0.19087022543 21:-0.142398953438 22:0.0548105873168 23:0.481954097748 24:-0.0874130129814 25:0.20221285522 26:0.0768701285124 27:-0.250479787588 28:-0.0223212763667 29:0.186156868935 30:-0.426765650511 31:-0.0986850634217 32:-0.0972849354148 33:0.102346882224 34:-0.30815628171 35:0.0346444733441 36:-0.0560428760946 37:-0.226900294423 38:-0.115181259811 39:-0.27594217658 40:0.238074138761 41:0.132667928934 42:-0.297359675169 43:-0.0621067881584 44:0.205095350742 45:-0.501928687096 46:-0.191402480006 47:0.144323259592 48:0.183701008558 49:-0.263734132051 50:0.0322267711163 51:-0.390887349844 52:0.0766386762261 53:-0.176061302423 54:0.0752537250519 55:-0.0221252068877 56:0.254622429609 57:-0.226542800665 
1 1:-0.0848558470607 2:0.003670895705 3:-0.305444359779 4:-0.222192168236 5:-0.332873821259 6:-0.326183497906 7:-0.422342956066 8:-0.0963711887598 9:-0.342200905085 10:-0.316628873348 11:-0.169294133782 12:-0.0552572719753 13:-0.0339789837599 14:-0.216031625867 15:0.232691287994 16:0.0602141916752 17:-0.283615320921 18:0.113544613123 19:-0.291613936424 20:0.242061212659 21:0.0656224265695 22:0.00389765948057 23:0.352136015892 24:-0.340042978525 25:0.0278318654746 26:-0.343579024076 27:-0.30267098546 28:0.25737118721 29:0.167281955481 30:-0.315833479166 31:-0.134820565581 32:0.0787640810013 33:0.238524481654 34:0.174782842398 35:0.0418451279402 36:0.199847266078 37:-0.0436116419733 38:0.0011976538226 39:-0.178967013955 40:-0.173705309629 41:-0.151342749596 42:-0.0411843731999 43:0.152722895145 44:0.244829699397 45:0.57818377018 46:0.0395895242691 47:0.118934571743 48:0.152436196804 49:-0.241557106376 50:0.0609114915133 51:-0.0182831659913 52:0.00973647646606 53:-0.301402300596 54:0.360821455717 55:-0.140359282494 56:0.0459054596722 57:0.295156568289 
