accx,accy,accz
2.5803439999999997,4.0069537,8.439975
2.5803439999999997,4.0069537,8.439975
2.4750240000000003,3.7963133,8.392102000000001
2.4750240000000003,3.7963133,8.392102000000001
2.4750240000000003,3.7963133,8.392102000000001
2.4750240000000003,3.7963133,8.392102000000001
2.4558747000000003,3.5473747,8.430401
2.4558747000000003,3.5473747,8.430401
2.4558747000000003,3.5473747,8.430401
2.4558747000000003,3.5473747,8.430401
2.6856642,3.5856729,8.717637
2.6856642,3.5856729,8.717637
2.6856642,3.5856729,8.717637
2.6856642,3.5856729,8.717637
2.7909843999999997,3.4420545,8.583592999999999
2.7909843999999997,3.4420545,8.583592999999999
2.7909843999999997,3.4420545,8.583592999999999
2.7909843999999997,3.4420545,8.583592999999999
2.6856642,3.2026904,8.277207
2.6856642,3.2026904,8.277207
2.6856642,3.2026904,8.277207
2.7431116,2.6856642,7.788905000000001
2.7431116,2.6856642,7.788905000000001
2.7431116,2.6856642,7.788905000000001
2.7431116,2.6856642,7.788905000000001
2.7718353,2.7048132000000003,7.482519
2.7718353,2.7048132000000003,7.482519
2.7718353,2.7048132000000003,7.482519
2.7718353,2.7048132000000003,7.482519
2.7718353,2.7048132000000003,7.482519
3.1643922000000004,1.8718264999999998,7.070812700000001
3.1643922000000004,1.8718264999999998,7.070812700000001
3.1643922000000004,1.8718264999999998,7.070812700000001
3.518651,1.6420371999999999,6.314422599999999
3.518651,1.6420371999999999,6.314422599999999
3.518651,1.6420371999999999,6.314422599999999
3.518651,1.6420371999999999,6.314422599999999
3.518651,1.6420371999999999,6.314422599999999
4.811217,-0.85692316,6.410168
4.811217,-0.85692316,6.410168
4.811217,-0.85692316,6.410168
4.811217,-0.85692316,6.410168
6.1612295999999995,-1.7282081999999999,6.7931504
6.1612295999999995,-1.7282081999999999,6.7931504
6.1612295999999995,-1.7282081999999999,6.7931504
7.291027499999999,-2.1303396,6.1899533
7.291027499999999,-2.1303396,6.1899533
7.291027499999999,-2.1303396,6.1899533
7.291027499999999,-2.1303396,6.1899533
8.995299000000001,-3.3558834,4.4473834000000005
8.995299000000001,-3.3558834,4.4473834000000005
8.995299000000001,-3.3558834,4.4473834000000005
