accx,accy,accz
7.348475,-3.6526947,8.11444
7.348475,-3.6526947,8.11444
7.348475,-3.6526947,8.11444
7.348475,-3.6526947,8.11444
7.348475,-3.6526947,8.11444
7.801670999999999,-3.189924333333334,7.910182666666667
8.254866999999999,-2.7271539666666675,7.705925333333333
8.708063000000001,-2.264383600000001,7.501668
8.701679666666665,-2.701621866666667,6.726128666666667
8.695296333333332,-3.1388601333333335,5.950589333333333
8.688912999999998,-3.5760984,5.17505
8.688912999999998,-3.5760984,5.17505
8.688912999999998,-3.5760984,5.17505
8.714445666666663,-3.5824814333333337,5.047389166666666
8.739978333333331,-3.588864466666667,4.919728333333334
8.765510999999998,-3.5952475000000006,4.792067500000002
8.765511,-3.5952475000000006,4.792067500000003
9.295303,-3.0048162333333344,4.750577733333335
9.825095000000001,-2.4143849666666677,4.709087966666668
10.354887000000002,-1.8239537000000008,4.667598200000001
10.849572666666669,-2.063317733333334,4.677172800000001
11.344258333333336,-2.3026817666666672,4.686747400000002
11.838944000000003,-2.542045800000001,4.696322000000002
11.838944000000003,-2.5420458000000004,4.696322000000003
11.838944000000003,-2.5420458000000004,4.696322000000003
11.717666333333336,-2.3697037333333335,4.523979833333336
11.59638866666667,-2.197361666666667,4.35163766666667
11.475111000000004,-2.0250196000000003,4.179295500000003
11.475111000000004,-2.0250196000000003,4.179295500000003
10.91659466666667,-1.973955233333334,4.0963160000000025
10.358078333333339,-1.9228908666666673,4.013336500000002
9.799562000000007,-1.871826500000001,3.930357000000001
9.799562000000007,-1.871826500000001,3.9303570000000008
9.563389666666673,-1.9228908666666678,3.8186538333333337
9.327217333333339,-1.9739552333333341,3.7069506666666663
9.091045000000006,-2.0250196000000007,3.5952474999999993
9.091045000000006,-2.0250196000000003,3.5952474999999993
9.113385666666673,-2.015445,3.5473746666666663
9.13572633333334,-2.0058704000000005,3.4995018333333334
9.158067000000008,-1.9962958000000004,3.4516290000000005
9.158067000000008,-1.9962958000000004,3.4516290000000005
9.269770000000007,-1.9452315000000002,3.4260969000000006
9.381473000000005,-1.8941672,3.4005648
9.493176000000004,-1.8431028999999999,3.3750327
9.493176000000004,-1.8431028999999999,3.3750327
9.512325333333337,-1.7537403333333332,3.323968366666667
9.53147466666667,-1.6643777666666668,3.2729040333333335
9.550624000000004,-1.5750152000000002,3.2218397000000003
9.550624000000004,-1.5750152000000002,3.2218397000000003
9.50594266666667,-1.5782067,3.1292856000000007
9.461261333333335,-1.5813981999999998,3.0367315000000006
9.416580000000002,-1.5845896999999995,2.944177400000001
9.41658,-1.5845896999999993,2.944177400000001
9.368707333333331,-1.6611861999999995,2.864389333333334
9.320834666666665,-1.7377826999999997,2.7846012666666673
9.272961999999996,-1.8143792,2.7048132000000003
9.272961999999994,-1.8143792,2.7048132000000003
9.320834666666663,-1.8048046333333332,2.7111962999999997
9.368707333333331,-1.7952300666666663,2.7175793999999995
9.416579999999998,-1.7856554999999996,2.723962499999999
9.41658,-1.7856554999999996,2.723962499999999
9.413388333333334,-1.7760809666666661,2.765452266666666
9.410196666666668,-1.7665064333333331,2.8069420333333333
9.407005000000002,-1.7569318999999999,2.8484318
9.407005000000003,-1.7569319000000003,2.8484318
9.39104766666667,-1.7952301000000002,2.8771554333333333
9.375090333333338,-1.8335283,2.905879066666666
9.359133000000005,-1.8718264999999998,2.9346026999999992
9.359133000000005,-1.8718264999999998,2.9346026999999992
9.336792000000004,-1.8909756666666662,2.9346026999999992
9.314451000000005,-1.910124833333333,2.9346026999999992
9.292110000000006,-1.9292739999999997,2.9346026999999992
9.292110000000006,-1.9292740000000002,2.9346026999999992
9.36232366666667,-1.8877842333333337,2.9824754666666657
9.432537333333336,-1.8462944666666672,3.0303482333333327
9.502751000000002,-1.8048047000000007,3.078220999999999
9.505942666666668,-1.8845927000000007,3.062263433333333
9.509134333333334,-1.9643807000000006,3.0463058666666663
9.512326,-2.0441687000000006,3.0303483
9.512326,-2.0441687000000006,3.0303483
9.512326,-2.0441687000000006,3.0303483
9.480410666666666,-2.0122534666666674,3.0399228666666667
9.448495333333332,-1.980338233333334,3.049497433333334
9.416579999999996,-1.9484230000000007,3.0590720000000005
9.419771666666664,-1.9675721000000006,3.049497433333334
9.42296333333333,-1.9867212000000005,3.0399228666666667
9.426154999999996,-2.0058703,3.0303483
9.426154999999994,-2.0058703,3.0303483
9.43572966666666,-1.9771466333333336,3.0558804666666664
9.445304333333326,-1.9484229666666668,3.0814126333333327
9.454878999999991,-1.9196993000000002,3.106944799999999
9.454878999999991,-1.9196993000000002,3.106944799999999
9.454878999999991,-1.9196993000000002,3.106944799999999
9.403814333333324,-1.9707636666666672,3.0686465999999992
9.352749666666659,-2.021828033333334,3.0303483999999994
9.301684999999992,-2.072892400000001,2.9920501999999995
9.339983333333324,-2.0282111000000014,2.9952416666666664
9.378281666666659,-1.9835298000000012,2.9984331333333327
9.416579999999994,-1.9388485000000013,3.0016245999999995
9.416579999999994,-1.9388485000000013,3.0016245999999995
9.413388333333328,-1.9835298000000015,2.9697093999999997
9.410196666666662,-2.0282111000000014,2.9377942000000004
9.407004999999996,-2.0728924000000015,2.9058790000000005
9.407004999999998,-2.072892400000001,2.9058790000000005
9.394239333333331,-2.0250196000000007,2.9218366000000007
9.381473666666665,-1.9771468000000005,2.937794200000001
9.368707999999998,-1.9292740000000002,2.953751800000001
9.368707999999998,-1.9292740000000002,2.9537518000000014
9.368707999999998,-1.9324655,2.956943366666669
9.368707999999998,-1.9356569999999997,2.960134933333336
9.368707999999998,-1.9388484999999995,2.963326500000003
9.368707999999998,-1.9388484999999995,2.963326500000003
9.365516333333332,-1.9484230666666662,2.95694346666667
9.362324666666666,-1.957997633333333,2.9505604333333366
9.359133,-1.9675722,2.944177400000003
9.359133,-1.9675722,2.944177400000003
9.355941333333334,-1.926082433333333,2.9601350000000033
9.352749666666668,-1.8845926666666664,2.9760926000000034
9.349558000000002,-1.8431028999999997,2.9920502000000035
9.349558000000002,-1.8431028999999997,2.9920502000000035
9.339983333333334,-1.9005502666666665,2.966518033333337
9.330408666666665,-1.957997633333333,2.940985866666671
9.320833999999998,-2.0154449999999997,2.9154537000000045
9.320833999999998,-2.0154449999999997,2.9154537000000045
9.352749333333334,-1.9931043333333331,2.956943466666671
9.384664666666668,-1.9707636666666666,2.9984332333333374
9.416580000000003,-1.948423,3.039923000000004
9.416580000000005,-1.948423,3.039923000000004
9.410197000000005,-1.9707636666666666,3.0367314333333373
9.403814000000006,-1.9931043333333331,3.0335398666666706
9.397431000000006,-2.0154449999999997,3.030348300000004
9.397431000000006,-2.0154449999999997,3.030348300000004
9.397431000000006,-1.9931043333333331,3.0558804666666703
9.397431000000006,-1.9707636666666666,3.0814126333333367
9.397431000000006,-1.948423,3.106944800000003
9.397431000000006,-1.948423,3.106944800000003
9.387856666666673,-1.9803382333333335,3.1037533333333367
9.37828233333334,-2.012253466666667,3.1005618666666703
9.368708000000007,-2.0441687,3.0973704000000044
9.368708000000007,-2.0441687,3.097370400000005
9.37828233333334,-2.031402566666667,3.094178833333339
9.387856666666673,-2.018636433333333,3.090987266666673
9.397431000000006,-2.0058702999999998,3.0877957000000067
9.397431000000006,-2.0058702999999998,3.0877957000000067
9.384665000000007,-2.0058702999999998,3.0590720000000062
9.371899000000008,-2.0058702999999998,3.0303483000000058
9.359133000000009,-2.0058702999999998,3.0016246000000053
9.359133000000009,-2.0058702999999998,2.9920500666666725
9.359133000000009,-2.0058702999999998,2.9824755333333393
9.359133000000009,-2.0058702999999998,2.972901000000006
9.359133000000009,-2.0058702999999998,2.972901000000006
9.359133000000009,-2.0058702999999998,2.972901000000006
9.368707500000008,-2.0058702999999998,2.9824755333333393
9.378282000000008,-2.0058702999999998,2.9920500666666725
9.387856500000007,-2.0058702999999998,3.0016246000000053
9.378282000000008,-1.9867211999999999,2.9920500666666725
9.368707500000008,-1.9675721,2.9824755333333393
9.359133000000009,-1.948423,2.972901000000006
9.359133000000009,-1.948423,2.972901000000006
9.362324666666675,-1.948423,2.9792840666666724
9.36551633333334,-1.948423,2.985667133333339
9.368708000000007,-1.948423,2.9920502000000053
9.368708000000007,-1.948423,2.9920502000000053
9.400623000000008,-1.9452315,3.0271569333333392
9.432538000000008,-1.9420399999999998,3.062263666666673
9.464453000000008,-1.9388484999999998,3.0973704000000066
9.464453000000008,-1.9388484999999998,3.0973704000000075
9.432538000000008,-1.9548060999999999,3.0877958333333404
9.400623000000008,-1.9707637,3.0782212666666737
9.368708000000007,-1.9867213000000001,3.068646700000007
9.368708000000007,-1.9867213000000001,3.068646700000007
9.381473666666674,-1.9867213000000001,3.0622636666666736
9.39423933333334,-1.9867213000000001,3.05588063333334
9.407005000000007,-1.9867213000000001,3.049497600000007
9.407005000000007,-1.9867213000000001,3.049497600000007
9.410196666666673,-2.0026788666666664,3.043114500000007
9.413388333333339,-2.018636433333333,3.0367314000000065
9.416580000000005,-2.0345939999999993,3.0303483000000067
9.416580000000005,-2.034593999999999,3.0303483000000067
9.413388333333339,-2.028210999999999,3.0335398666666733
9.410196666666673,-2.021827999999999,3.03673143333334
9.407005000000007,-2.0154449999999984,3.0399230000000066
9.407005000000007,-2.0154449999999984,3.0399230000000066
9.435728666666675,-1.9867213333333318,3.0239654000000065
9.464452333333341,-1.957997666666665,3.0080078000000063
9.493176000000007,-1.9292739999999984,2.992050200000006
9.493176000000007,-1.9292739999999984,2.992050200000006
9.496367666666673,-1.9196993999999983,2.9569434666666727
9.49955933333334,-1.9101247999999984,2.9218367333333397
9.502751000000005,-1.9005501999999985,2.8867300000000067
9.502751000000005,-1.9005501999999985,2.8867300000000067
9.515517333333339,-1.868635033333332,2.8611978333333403
9.528283666666672,-1.8367198666666653,2.835665666666673
9.541050000000007,-1.804804699999999,2.8101335000000063
9.541050000000007,-1.804804699999999,2.8101335000000063
9.55062433333334,-1.7760810333333321,2.800558900000007
9.560198666666674,-1.7473573666666653,2.7909843000000074
9.569773000000007,-1.7186336999999987,2.781409700000008
9.569773000000007,-1.7186336999999987,2.781409700000008
9.624029000000007,-1.6452286999999988,2.7973673000000083
9.678285000000008,-1.5718236999999988,2.8133249000000085
9.732541000000007,-1.498418699999999,2.8292825000000086
9.732541000000007,-1.498418699999999,2.8292825000000086
9.732541000000007,-1.4569289333333322,2.813324900000009
9.732541000000007,-1.4154391666666655,2.7973673000000088
9.732541000000007,-1.3739493999999988,2.7814097000000086
9.732541000000007,-1.3739493999999988,2.781409700000008
9.684668166666675,-1.3867154999999987,2.768643666666675
9.636795333333344,-1.3994815999999988,2.7558776333333426
9.588922500000011,-1.4122476999999989,2.7431116000000095
9.588922500000011,-1.4122476999999989,2.7431116000000095
9.46764466666668,-1.3739494333333322,2.787792833333343
9.346366833333347,-1.3356511666666655,2.8324740666666757
9.225089000000013,-1.2973528999999988,2.877155300000009
9.225089000000015,-1.2973528999999988,2.877155300000009
9.24104666666668,-1.2973528999999988,2.9377942000000092
9.257004333333345,-1.2973528999999988,2.998433100000009
9.27296200000001,-1.2973528999999988,3.0590720000000093
9.272962000000009,-1.2973528999999988,3.0590720000000093
9.288919333333341,-1.393098499999999,3.0303483333333427
9.304876666666674,-1.488844099999999,3.0016246666666757
9.320834000000007,-1.5845896999999993,2.972901000000009
9.320834000000007,-1.5845896999999993,2.972901000000009
9.257003666666675,-1.5590575333333323,2.9633264666666754
9.193173333333341,-1.5335253666666653,2.953751933333342
9.129343000000008,-1.5079931999999985,2.9441774000000094
9.129343000000008,-1.5079931999999985,2.9441774000000094
9.228280333333343,-1.6324625333333318,2.889921500000009
9.327217666666677,-1.7569318666666653,2.8356656000000093
9.42615500000001,-1.8814011999999989,2.7814097000000095
9.42615500000001,-1.8814011999999989,2.7814097000000095
9.553815666666678,-1.9037417999999988,2.8388570666666753
9.681476333333343,-1.9260823999999988,2.8963044333333414
9.809137000000009,-1.948422999999999,2.9537518000000076
9.809137000000009,-1.948422999999999,2.9537518000000076
