accx,accy,accz
2.9154537,1.4313968000000001,8.650616000000001
2.4654493,1.1345854,8.076141
2.4654493,1.1345854,8.076141
2.4654493,1.1345854,8.076141
2.4654493,1.1345854,8.076141
2.5420458,-0.8473485999999999,6.7357035000000005
2.5420458,-0.8473485999999999,6.7357035000000005
2.5420458,-0.8473485999999999,6.7357035000000005
2.5420458,-0.8473485999999999,6.7357035000000005
3.384607,-5.605905,5.2037735000000005
3.384607,-5.605905,5.2037735000000005
3.384607,-5.605905,5.2037735000000005
3.384607,-5.605905,5.2037735000000005
2.8101335,-7.070812700000001,5.194199
2.8101335,-7.070812700000001,5.194199
2.8101335,-7.070812700000001,5.194199
2.8101335,-7.070812700000001,5.194199
3.671844,-10.287866000000001,3.2888615
3.671844,-10.287866000000001,3.2888615
3.671844,-10.287866000000001,3.2888615
3.671844,-10.287866000000001,3.2888615
3.7197167999999996,-10.40276,0.7994758000000001
3.7197167999999996,-10.40276,0.7994758000000001
3.7197167999999996,-10.40276,0.7994758000000001
3.7197167999999996,-10.40276,0.7994758000000001
2.9346027,-9.5889225,0.11968201
2.9346027,-9.5889225,0.11968201
2.9346027,-9.5889225,0.11968201
2.9346027,-9.5889225,0.11968201
2.1877869999999997,-10.517653999999999,-1.2686293
2.1877869999999997,-10.517653999999999,-1.2686293
2.1877869999999997,-10.517653999999999,-1.2686293
2.1877869999999997,-10.517653999999999,-1.2686293
2.2069361,-9.943181,-1.9196993000000002
2.2069361,-9.943181,-1.9196993000000002
2.2069361,-9.943181,-1.9196993000000002
2.2069361,-9.943181,-1.9196993000000002
1.6803354,-10.249566999999999,-2.0824668
1.6803354,-10.249566999999999,-2.0824668
1.6803354,-10.249566999999999,-2.0824668
1.6803354,-10.249566999999999,-2.0824668
1.1728836,-9.445304,-1.7952299999999999
1.1728836,-9.445304,-1.7952299999999999
1.1728836,-9.445304,-1.7952299999999999
1.1728836,-9.445304,-1.7952299999999999
0.78032666,-7.970821400000001,-1.5175678999999997
0.78032666,-7.970821400000001,-1.5175678999999997
0.78032666,-7.970821400000001,-1.5175678999999997
-0.15798025,-6.3527207,-0.90479594
-0.15798025,-6.3527207,-0.90479594
-0.15798025,-6.3527207,-0.90479594
-0.15798025,-6.3527207,-0.90479594
-1.8239537000000001,-5.653778,-0.32074776
-1.8239537000000001,-5.653778,-0.32074776
-1.8239537000000001,-5.653778,-0.32074776
