accx,accy,accz
-0.90479594,5.309094,5.38569
-0.90479594,5.309094,5.38569
-0.90479594,5.309094,5.38569
-0.48351530000000004,3.6814184,4.610151
-0.48351530000000004,3.6814184,4.610151
-0.48351530000000004,3.6814184,4.610151
-0.48351530000000004,3.6814184,4.610151
-0.7420284,2.7239625,4.648448999999999
-0.7420284,2.7239625,4.648448999999999
-0.7420284,2.7239625,4.648448999999999
-0.7420284,2.7239625,4.648448999999999
0.8281995000000001,-0.9526688,5.376116000000001
0.8281995000000001,-0.9526688,5.376116000000001
0.8281995000000001,-0.9526688,5.376116000000001
0.8281995000000001,-0.9526688,5.376116000000001
-0.3111732,-3.3558834,8.2676325
-0.3111732,-3.3558834,8.2676325
-0.3111732,-3.3558834,8.2676325
-0.3111732,-3.3558834,8.2676325
-5.0505805,-7.616563,4.696322
-5.0505805,-7.616563,4.696322
-5.0505805,-7.616563,4.696322
-5.0505805,-7.616563,4.696322
-6.5825105,-9.272962,3.2218397000000003
-6.5825105,-9.272962,3.2218397000000003
-6.5825105,-9.272962,3.2218397000000003
-6.5825105,-9.272962,3.2218397000000003
-8.133589,-8.363379,1.3548003
-8.133589,-8.363379,1.3548003
-8.133589,-8.363379,1.3548003
-11.4272375,-7.377198700000001,-0.8760723
-11.4272375,-7.377198700000001,-0.8760723
-11.4272375,-7.377198700000001,-0.8760723
-11.4272375,-7.377198700000001,-0.8760723
-13.332576000000001,-7.252729400000001,-2.4463003
-13.332576000000001,-7.252729400000001,-2.4463003
-13.332576000000001,-7.252729400000001,-2.4463003
-13.332576000000001,-7.252729400000001,-2.4463003
-10.891063,-6.5537868,-2.7909843999999997
-10.891063,-6.5537868,-2.7909843999999997
-10.891063,-6.5537868,-2.7909843999999997
-10.891063,-6.5537868,-2.7909843999999997
-9.071896,-4.849515,-1.4026731000000001
-9.071896,-4.849515,-1.4026731000000001
-9.071896,-4.849515,-1.4026731000000001
-9.071896,-4.849515,-1.4026731000000001
-9.033598,-3.4612036,-0.512239
-9.033598,-3.4612036,-0.512239
