accx,accy,accz
6.4197426,-1.3548003,7.300602400000002
6.4197426,-1.3548003,7.300602400000002
6.4197426,-1.3548003,7.300602400000002
6.4197426,-1.3548003,7.300602400000002
6.812299566666667,-1.2750123,7.214431266666668
7.204856533333333,-1.1952242999999998,7.128260133333334
7.597413499999999,-1.1154362999999998,7.042089
8.002736666666667,-1.3484172666666667,6.847406333333333
8.408059833333335,-1.5813982333333334,6.652723666666667
8.813383,-1.8143792000000003,6.458041000000001
8.813383,-1.8143792000000003,6.458041000000001
8.972958666666665,-1.3324596566666669,6.138889
9.132534333333332,-0.8505401133333335,5.819737
9.29211,-0.3686205700000001,5.500585
9.29211,-0.3686205700000001,5.500585
9.904881999999999,-1.2367140466666668,5.481435866666666
10.517653999999999,-2.1048075233333337,5.4622867333333325
11.130425999999998,-2.9729010000000002,5.443137599999999
11.130425999999998,-2.9729010000000002,5.443137599999999
10.859146999999998,-2.832474066666667,5.149517833333332
10.587867999999999,-2.692047133333334,4.855898066666665
10.316588999999999,-2.5516202000000003,4.562278299999998
10.316588999999999,-2.5516202000000003,4.562278299999998
10.169778999999998,-2.503747466666667,4.405893666666665
10.022968999999998,-2.4558747333333333,4.249509033333332
9.876159,-2.4080019999999998,4.0931244
9.876159,-2.4080019999999998,4.0931244
9.58892233333333,-2.098424533333333,3.831419799999999
9.301685666666664,-1.7888470666666667,3.5697151999999988
9.014448999999997,-1.4792696000000003,3.308010599999998
9.014448999999997,-1.4792696000000003,3.308010599999998
9.196365666666665,-1.6228880000000003,3.1994988999999983
9.378282333333331,-1.7665064000000001,3.0909871999999985
9.560198999999997,-1.9101248000000002,2.9824754999999983
9.560198999999995,-1.9101248000000002,2.9824754999999983
9.64956133333333,-2.012253466666667,2.9058789999999988
9.738923666666663,-2.1143821333333332,2.8292824999999993
9.828285999999997,-2.2165108,2.7526859999999993
9.828285999999999,-2.2165108,2.7526859999999993
9.892116333333332,-2.0728923666666668,2.8069418999999995
9.955946666666664,-1.9292739333333337,2.8611977999999993
10.019776999999998,-1.7856555000000005,2.915453699999999
