0.000000000000000000e+00,0.000000000000000000e+00,1.097918748855590820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.869998693466186523e+00,0.000000000000000000e+00,2.228238582611083984e+00,1.603652954101562500e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.957566022872924805e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.639616489410400391e+00
3.629204630851745605e-01,7.834870219230651855e-01,7.572439312934875488e-01,0.000000000000000000e+00,8.585325479507446289e-01,0.000000000000000000e+00,9.880386590957641602e-01,4.408242106437683105e-01,2.706448078155517578e+00,2.365435600280761719e+00,0.000000000000000000e+00,1.823399662971496582e+00,8.429919481277465820e-01,4.841390252113342285e-02,0.000000000000000000e+00,1.129318028688430786e-01
7.722300291061401367e-02,7.810035347938537598e-01,1.248799443244934082e+00,0.000000000000000000e+00,3.658712506294250488e-01,0.000000000000000000e+00,3.263756036758422852e-01,1.210075378417968750e+00,3.823148608207702637e-01,7.166146039962768555e-01,0.000000000000000000e+00,1.684752702713012695e-01,2.102004051208496094e+00,7.876797914505004883e-01,0.000000000000000000e+00,3.465176224708557129e-01
7.876986265182495117e-02,5.948725938796997070e-01,1.087818264961242676e+00,4.893592000007629395e-01,6.861773729324340820e-01,0.000000000000000000e+00,5.294352173805236816e-01,7.128208875656127930e-01,8.433699607849121094e-02,7.424726486206054688e-01,0.000000000000000000e+00,3.783041238784790039e-01,2.220227241516113281e+00,6.525493860244750977e-01,0.000000000000000000e+00,1.222654208540916443e-01
1.215534806251525879e-01,0.000000000000000000e+00,8.135705590248107910e-01,5.402832031250000000e-01,1.237555027008056641e+00,0.000000000000000000e+00,6.189918518066406250e-01,7.169734239578247070e-01,0.000000000000000000e+00,7.875604629516601562e-01,0.000000000000000000e+00,4.062106013298034668e-01,2.305035114288330078e+00,4.186272323131561279e-01,0.000000000000000000e+00,1.406116783618927002e-01
1.158822774887084961e-01,9.541835188865661621e-01,1.298810243606567383e+00,6.832861900329589844e-01,7.635798454284667969e-01,0.000000000000000000e+00,3.915495276451110840e-01,7.293246388435363770e-01,1.031009554862976074e-01,8.158593177795410156e-01,0.000000000000000000e+00,6.179045438766479492e-01,2.355713844299316406e+00,5.600780248641967773e-01,0.000000000000000000e+00,9.916076064109802246e-02
7.373189926147460938e-02,1.235350251197814941e+00,1.606689691543579102e+00,4.997872114181518555e-01,7.775717973709106445e-01,0.000000000000000000e+00,5.736030340194702148e-01,9.467474818229675293e-01,0.000000000000000000e+00,1.152068018913269043e+00,0.000000000000000000e+00,3.915353417396545410e-01,2.213805198669433594e+00,1.015040636062622070e+00,0.000000000000000000e+00,7.044363021850585938e-02
8.636176586151123047e-03,1.475935220718383789e+00,1.767808675765991211e+00,3.780392408370971680e-01,8.606358766555786133e-01,0.000000000000000000e+00,6.279630661010742188e-01,9.456073641777038574e-01,0.000000000000000000e+00,1.209702610969543457e+00,0.000000000000000000e+00,4.760000109672546387e-01,2.190054893493652344e+00,1.105899214744567871e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.484474778175354004e-01,6.635187566280364990e-02,7.927766442298889160e-01,5.321567654609680176e-01,1.086006283760070801e+00,0.000000000000000000e+00,5.738968253135681152e-01,7.030334472656250000e-01,0.000000000000000000e+00,8.183957338333129883e-01,0.000000000000000000e+00,3.705089092254638672e-01,2.326238393783569336e+00,5.356205701828002930e-01,0.000000000000000000e+00,7.651992142200469971e-02
3.402525782585144043e-01,8.204297721385955811e-02,3.106918334960937500e-01,8.893222212791442871e-01,7.118362188339233398e-01,0.000000000000000000e+00,5.228048563003540039e-01,6.515893936157226562e-01,1.777514517307281494e-01,3.828180432319641113e-01,0.000000000000000000e+00,6.805461645126342773e-01,2.216189146041870117e+00,1.509054005146026611e-02,0.000000000000000000e+00,2.001708596944808960e-01
0.000000000000000000e+00,1.273793101310729980e+00,1.599898338317871094e+00,3.590697646141052246e-01,4.754676520824432373e-01,0.000000000000000000e+00,7.754831314086914062e-01,9.821636080741882324e-01,2.389346361160278320e-01,9.013117551803588867e-01,0.000000000000000000e+00,1.179924607276916504e+00,2.006059169769287109e+00,1.430324316024780273e+00,0.000000000000000000e+00,2.083484232425689697e-01
2.455034852027893066e-01,4.244670867919921875e-01,1.073038339614868164e+00,4.799415171146392822e-01,8.201376199722290039e-01,0.000000000000000000e+00,3.721758723258972168e-01,4.097695350646972656e-01,7.837103605270385742e-01,8.740549087524414062e-01,0.000000000000000000e+00,1.259719610214233398e+00,1.609159708023071289e+00,9.571794271469116211e-01,0.000000000000000000e+00,1.170643806457519531e+00
5.029247403144836426e-01,6.509279012680053711e-01,8.752875328063964844e-01,6.767560839653015137e-01,1.179578185081481934e+00,0.000000000000000000e+00,9.916745424270629883e-01,3.387120962142944336e-01,6.375064253807067871e-01,7.298594117164611816e-01,0.000000000000000000e+00,1.016697168350219727e+00,1.403846621513366699e+00,3.202995955944061279e-01,0.000000000000000000e+00,1.233942747116088867e+00
3.041244149208068848e-01,7.031795978546142578e-01,1.339473277330398560e-01,8.531016111373901367e-01,9.766696691513061523e-01,0.000000000000000000e+00,8.727307319641113281e-01,4.015510678291320801e-01,6.749173402786254883e-01,3.056420683860778809e-01,0.000000000000000000e+00,1.232885956764221191e+00,1.420160531997680664e+00,4.129223525524139404e-01,0.000000000000000000e+00,1.260348200798034668e+00
2.889208197593688965e-01,1.120694637298583984e+00,8.771233558654785156e-01,6.744740605354309082e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.015562891960144043e+00,1.257615685462951660e+00,4.179570078849792480e-01,4.617494344711303711e-01,0.000000000000000000e+00,1.375565528869628906e+00,1.088041901588439941e+00,1.304192662239074707e+00,0.000000000000000000e+00,5.304871797561645508e-01
5.025727152824401855e-01,7.346423864364624023e-01,5.063915252685546875e-01,7.810399532318115234e-01,1.305387377738952637e+00,0.000000000000000000e+00,9.769619703292846680e-01,6.683886051177978516e-01,3.972285389900207520e-01,4.692313969135284424e-01,0.000000000000000000e+00,1.179892539978027344e+00,1.655505657196044922e+00,5.048208236694335938e-01,0.000000000000000000e+00,9.912518858909606934e-01
2.281658053398132324e-01,0.000000000000000000e+00,6.848263144493103027e-01,5.007671117782592773e-01,4.806080758571624756e-01,0.000000000000000000e+00,5.667725801467895508e-01,4.834048748016357422e-01,7.040243744850158691e-01,2.464602291584014893e-01,0.000000000000000000e+00,1.292011141777038574e+00,1.348026275634765625e+00,7.792230844497680664e-01,0.000000000000000000e+00,1.023830652236938477e+00
3.723335266113281250e-02,6.692408323287963867e-01,7.370346784591674805e-01,1.419867128133773804e-01,8.266113996505737305e-01,0.000000000000000000e+00,4.673835635185241699e-01,5.701579153537750244e-02,9.745566844940185547e-01,2.581981718540191650e-01,0.000000000000000000e+00,1.155944347381591797e+00,1.473182916641235352e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.598836421966552734e+00
8.416797518730163574e-01,5.143066048622131348e-01,3.111892938613891602e-01,9.256149530410766602e-01,7.124663591384887695e-01,0.000000000000000000e+00,9.412980079650878906e-01,8.485137820243835449e-01,1.245489835739135742e+00,9.803220033645629883e-01,0.000000000000000000e+00,1.049798727035522461e+00,1.646313786506652832e+00,9.257332086563110352e-01,0.000000000000000000e+00,1.290777325630187988e+00
1.313673853874206543e-01,6.941130161285400391e-01,4.222570657730102539e-01,8.447630405426025391e-01,1.001258492469787598e+00,0.000000000000000000e+00,5.640704035758972168e-01,6.225122809410095215e-01,5.163761973381042480e-01,1.194957971572875977e+00,0.000000000000000000e+00,9.338845014572143555e-01,1.480429649353027344e+00,7.154579162597656250e-01,0.000000000000000000e+00,1.193279027938842773e+00
3.651487231254577637e-01,6.054042577743530273e-01,1.247748017311096191e+00,2.862573385238647461e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.699225008487701416e-01,9.592501521110534668e-01,9.389051198959350586e-01,4.799318611621856689e-01,0.000000000000000000e+00,7.083328962326049805e-01,5.474162697792053223e-01,1.270484626293182373e-01,0.000000000000000000e+00,1.037503957748413086e+00
2.312034368515014648e-02,8.463254570960998535e-01,9.534684419631958008e-01,0.000000000000000000e+00,6.872676610946655273e-01,0.000000000000000000e+00,3.865711092948913574e-01,1.197376608848571777e+00,0.000000000000000000e+00,6.762502193450927734e-01,0.000000000000000000e+00,8.778395652770996094e-01,6.956148147583007812e-01,1.798388063907623291e-01,0.000000000000000000e+00,1.279948711395263672e+00
4.316008090972900391e-02,7.559984326362609863e-01,1.490508913993835449e+00,4.277728199958801270e-01,5.141434669494628906e-01,0.000000000000000000e+00,6.805763244628906250e-01,8.946120142936706543e-01,7.415223121643066406e-01,5.430182218551635742e-01,0.000000000000000000e+00,1.188937067985534668e+00,1.080922484397888184e+00,5.444309711456298828e-01,0.000000000000000000e+00,3.348831832408905029e-01
