accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
-0.6271337,6.563361,6.9463434,-39.558502,-29.3715,15.5855,0.13849537,-0.063920945,0.015980236,0.0
-0.70373017,6.4293175,6.8793216,-39.558502,-29.3715,15.5855,0.13050525,-0.05060408,0.007990118,0.0
-0.70373017,6.4293175,6.8793216,-39.558502,-29.3715,15.5855,0.06658431,0.0,0.007990118,0.0
-0.70373017,6.4293175,6.8793216,-39.558502,-29.3715,15.5855,0.04261396,0.02130698,0.01065349,0.0
-0.70373017,6.4293175,6.8793216,-39.558502,-29.3715,15.5855,0.06658431,0.013316862,-0.0026633726,0.0
-0.71330476,6.486765,6.9271946,-39.558502,-29.3715,15.5855,0.07457443,0.01065349,-0.007990118,0.0
-0.71330476,6.486765,6.9271946,-39.558502,-29.3715,15.5855,0.039950587,0.023970352,-0.013316862,0.0
-0.71330476,6.486765,6.9271946,-39.558502,-29.3715,15.5855,-0.02130698,0.04261396,-0.018643608,0.0
-0.71330476,6.486765,6.9271946,-39.558502,-29.3715,15.5855,-0.034623843,0.047940705,-0.018643608,0.0
-0.63670826,6.5059137,6.9463434,-41.358,-28.7615,13.176001,-0.034623843,0.047940705,-0.018643608,0.0
-0.63670826,6.5059137,6.9463434,-41.358,-28.7615,13.176001,-0.0026633726,0.039950587,-0.01065349,0.0
-0.63670826,6.5059137,6.9463434,-41.358,-28.7615,13.176001,0.0,0.037287217,-0.005326745,0.0
-0.63670826,6.5059137,6.9463434,-41.358,-28.7615,13.176001,-0.01065349,0.039950587,0.0,0.0
-0.6271337,6.458041,7.02294,-41.358,-28.7615,13.176001,-0.013316862,0.039950587,0.0,0.0
-0.6271337,6.458041,7.02294,-41.358,-28.7615,13.176001,-0.005326745,0.031960472,-0.005326745,0.0
-0.6271337,6.458041,7.02294,-41.358,-28.7615,13.176001,0.0,0.023970352,-0.007990118,0.0
-0.70373017,6.4484663,7.1186857,-41.358,-28.7615,13.176001,0.0,0.02130698,-0.005326745,0.0
-0.70373017,6.4484663,7.1186857,-41.358,-28.7615,13.176001,-0.015980236,0.005326745,-0.01065349,0.0
-0.70373017,6.4484663,7.1186857,-41.358,-28.7615,13.176001,-0.034623843,-0.007990118,-0.02130698,0.0
-0.70373017,6.4484663,7.1186857,-41.358,-28.7615,13.176001,-0.029297099,-0.018643608,-0.018643608,0.0
-0.751603,6.525063,7.089962,-41.358,-28.7615,13.176001,-0.026633725,-0.02130698,-0.013316862,0.0
