5.898147821426391602e-01,7.278822064399719238e-01,8.791312575340270996e-01,5.279781818389892578e-01,1.239239573478698730e-01,6.561622619628906250e-01,5.502762198448181152e-01,5.319207906723022461e-01,4.964604675769805908e-01,7.708672881126403809e-01,3.053251840174198151e-02,8.220939636230468750e-01,5.540258884429931641e-01,7.832628488540649414e-01,5.134474635124206543e-01,7.086773514747619629e-01,4.171357452869415283e-01,4.323284626007080078e-01
1.740080267190933228e-01,8.961133360862731934e-01,9.038209915161132812e-01,5.174887776374816895e-01,6.345844268798828125e-02,7.709131836891174316e-01,2.107851505279541016e-01,1.951775103807449341e-01,5.389147400856018066e-01,8.794632554054260254e-01,9.630655497312545776e-02,6.078107953071594238e-01,1.170750409364700317e-01,4.223298430442810059e-01,4.260613620281219482e-01,3.676858544349670410e-01,7.162191271781921387e-01,6.194192171096801758e-01
1.106251999735832214e-01,5.682740807533264160e-01,9.008973240852355957e-01,3.614446818828582764e-01,1.707128621637821198e-02,6.036357879638671875e-01,2.798081338405609131e-01,2.925568819046020508e-01,6.007100939750671387e-01,8.595064878463745117e-01,7.288686931133270264e-02,6.549740433692932129e-01,2.068370133638381958e-01,8.397148251533508301e-01,4.117650985717773438e-01,6.819697618484497070e-01,6.427991986274719238e-01,3.880628347396850586e-01
2.152863442897796631e-01,3.304196894168853760e-01,8.909561038017272949e-01,2.352466434240341187e-01,2.235581725835800171e-02,4.663749635219573975e-01,6.236699819564819336e-01,3.037604689598083496e-01,6.257597208023071289e-01,7.963498830795288086e-01,3.994749113917350769e-02,8.239167332649230957e-01,2.968576252460479736e-01,8.941801190376281738e-01,6.350682973861694336e-01,8.470240235328674316e-01,6.867075562477111816e-01,2.615188360214233398e-01
3.733890056610107422e-01,6.464028954505920410e-01,9.114530086517333984e-01,3.193747699260711670e-01,3.545412048697471619e-02,5.471494197845458984e-01,5.820264816284179688e-01,2.312909364700317383e-01,6.203047633171081543e-01,8.562872409820556641e-01,2.164709568023681641e-02,7.955229282379150391e-01,3.113408088684082031e-01,8.305852413177490234e-01,7.028918862342834473e-01,7.426454424858093262e-01,5.464376211166381836e-01,2.792459428310394287e-01
4.416168332099914551e-01,2.478582561016082764e-01,9.114852547645568848e-01,3.107994496822357178e-01,6.974112242460250854e-02,3.966240882873535156e-01,6.529939174652099609e-01,2.323513478040695190e-01,6.784077286720275879e-01,7.486850619316101074e-01,3.101540170609951019e-02,8.962422609329223633e-01,4.008299708366394043e-01,5.536060333251953125e-01,8.160750269889831543e-01,9.140005111694335938e-01,8.198191523551940918e-01,1.146625578403472900e-01
3.231412768363952637e-01,8.224877715110778809e-01,9.249892830848693848e-01,4.120417833328247070e-01,4.608045518398284912e-02,6.650798320770263672e-01,4.005990326404571533e-01,1.947244852781295776e-01,6.654351353645324707e-01,8.770795464515686035e-01,1.837229169905185699e-02,7.833358645439147949e-01,3.736221194267272949e-01,7.317593097686767578e-01,6.914375424385070801e-01,6.407003402709960938e-01,3.041197955608367920e-01,2.440293729305267334e-01
2.224961817264556885e-01,9.221224784851074219e-01,9.388851523399353027e-01,1.985103487968444824e-01,3.526067361235618591e-02,8.915082812309265137e-01,2.159311920404434204e-01,3.481410443782806396e-01,6.098230481147766113e-01,8.258802890777587891e-01,1.633888036012649536e-01,7.323765158653259277e-01,1.401501148939132690e-01,2.540749609470367432e-01,4.189014434814453125e-01,2.502757012844085693e-01,4.339784979820251465e-01,6.227639317512512207e-01
6.654379963874816895e-01,7.018999457359313965e-01,6.203542351722717285e-01,1.839574724435806274e-01,2.746018171310424805e-01,3.626824915409088135e-01,4.512665569782257080e-01,8.367414474487304688e-01,7.842367291450500488e-01,2.164550721645355225e-01,2.561814486980438232e-01,7.879982590675354004e-01,8.443841338157653809e-01,1.469087004661560059e-01,4.930455386638641357e-01,7.217971682548522949e-01,4.891694784164428711e-01,8.043685555458068848e-01
6.109862327575683594e-01,3.462555631995201111e-02,8.028992414474487305e-01,3.574236035346984863e-01,2.113584131002426147e-01,1.032935082912445068e-01,4.130497276782989502e-01,5.714292526245117188e-01,6.127011179924011230e-01,3.273834884166717529e-01,1.478534191846847534e-01,3.784420192241668701e-01,1.959117650985717773e-01,5.986294150352478027e-01,7.043273448944091797e-01,3.505028486251831055e-01,8.986719846725463867e-01,9.821240901947021484e-01
