2.263455390930175781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.543630123138427734e+00,0.000000000000000000e+00,4.828799247741699219e+00,0.000000000000000000e+00,1.722308993339538574e+00,7.546689510345458984e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.402936220169067383e+00,2.556832075119018555e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.112441539764404297e+00,0.000000000000000000e+00,1.854248285293579102e+00,4.008973121643066406e+00,0.000000000000000000e+00
2.012476921081542969e+00,2.817530632019042969e+00,9.684292674064636230e-01,1.147376418113708496e+00,1.442609190940856934e+00,2.055928945541381836e+00,0.000000000000000000e+00,1.450853586196899414e+00,0.000000000000000000e+00,1.646025538444519043e+00,2.288624763488769531e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.630230903625488281e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.404395222663879395e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.830451488494873047e+00,4.197767734527587891e+00
0.000000000000000000e+00,4.627703666687011719e+00,4.344015717506408691e-01,4.092271804809570312e+00,3.552280426025390625e+00,9.507250785827636719e-01,0.000000000000000000e+00,1.048854231834411621e+00,0.000000000000000000e+00,1.556021094322204590e+00,3.269244670867919922e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.042773365974426270e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.460466146469116211e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.598183155059814453e+00,0.000000000000000000e+00,4.531920909881591797e+00
0.000000000000000000e+00,4.491864204406738281e+00,0.000000000000000000e+00,5.651886463165283203e+00,3.170571088790893555e+00,7.512642741203308105e-01,0.000000000000000000e+00,1.503065824508666992e+00,0.000000000000000000e+00,1.148842811584472656e+00,3.273204088211059570e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.992341518402099609e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.928988456726074219e+00,0.000000000000000000e+00,4.237632751464843750e+00
0.000000000000000000e+00,4.227545738220214844e+00,8.910174369812011719e-01,3.024136781692504883e+00,2.363277912139892578e+00,8.719776868820190430e-01,0.000000000000000000e+00,1.458436250686645508e+00,0.000000000000000000e+00,1.370324730873107910e+00,2.880212545394897461e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.115273833274841309e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.131889343261718750e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.359501123428344727e+00,1.465299725532531738e+00,3.845106363296508789e+00
0.000000000000000000e+00,3.657153844833374023e+00,2.018704652786254883e+00,1.894891500473022461e+00,1.483021974563598633e+00,4.821435213088989258e-01,0.000000000000000000e+00,1.975368857383728027e+00,0.000000000000000000e+00,1.316500067710876465e+00,1.640983223915100098e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407119631767272949e+00,1.865486383438110352e+00,0.000000000000000000e+00,3.216044902801513672e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.256133317947387695e+00,2.577268600463867188e+00,3.356106042861938477e+00
0.000000000000000000e+00,3.649750709533691406e+00,2.355864524841308594e+00,9.470919966697692871e-01,1.182352781295776367e+00,1.008452773094177246e-01,0.000000000000000000e+00,1.235339879989624023e+00,0.000000000000000000e+00,1.975881099700927734e+00,1.782943844795227051e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.153825640678405762e+00,3.070009708404541016e+00,0.000000000000000000e+00,3.585124015808105469e+00,8.270477056503295898e-01,0.000000000000000000e+00,1.866755008697509766e+00,2.607638835906982422e+00,2.710339784622192383e+00
0.000000000000000000e+00,1.881550550460815430e+00,4.715361595153808594e+00,9.509921073913574219e-03,2.002107381820678711e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.372054338455200195e-01,0.000000000000000000e+00,3.109527111053466797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.198760986328125000e+00,4.089828968048095703e+00,0.000000000000000000e+00,1.323357939720153809e+00,2.477827072143554688e+00,0.000000000000000000e+00,1.633524894714355469e+00,3.844728231430053711e+00,2.603869915008544922e+00
1.690454959869384766e+00,2.461418151855468750e+00,4.595995545387268066e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.970284223556518555e-01,0.000000000000000000e+00,2.380739212036132812e+00,0.000000000000000000e+00,2.789854049682617188e+00,8.184723258018493652e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.078444719314575195e+00,3.682093381881713867e+00,0.000000000000000000e+00,1.883522629737854004e+00,3.345912456512451172e+00,0.000000000000000000e+00,1.240254491567611694e-01,3.520107269287109375e+00,2.797560214996337891e+00
9.658989310264587402e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.802302837371826172e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.636566996574401855e-01,3.822348594665527344e+00,0.000000000000000000e+00,1.209264874458312988e+00,0.000000000000000000e+00,2.434456825256347656e+00,0.000000000000000000e+00,1.492135763168334961e+00,2.443305253982543945e+00,1.770795464515686035e+00,4.506666362285614014e-01,2.767508745193481445e+00,5.284025669097900391e-01,2.173992872238159180e+00,0.000000000000000000e+00,3.628397583961486816e-01
