2.529648244380950928e-01,7.176427841186523438e-01,6.976527720689773560e-02,9.132019281387329102e-01,7.812458276748657227e-01,1.223892569541931152e-01,8.942731618881225586e-01,5.292343720793724060e-02,4.364712834358215332e-01,1.294738054275512695e-01,2.023927867412567139e-01,1.738201081752777100e-01,7.640197873115539551e-01,7.803077101707458496e-01,9.433869123458862305e-01,7.522319555282592773e-01,4.544715285301208496e-01,9.642786979675292969e-01,8.987925648689270020e-01,5.380539298057556152e-01,2.049893736839294434e-01,9.280466437339782715e-01,5.093506574630737305e-01,8.965798616409301758e-01,6.952564716339111328e-01,9.513975381851196289e-01,4.291414916515350342e-01,8.680858016014099121e-01
3.814986050128936768e-01,7.889378070831298828e-01,5.044387578964233398e-01,6.345934271812438965e-01,9.035034775733947754e-01,6.768231391906738281e-01,8.160621523857116699e-01,4.601586759090423584e-01,1.295696645975112915e-01,2.285593897104263306e-01,2.659857273101806641e-01,6.895717978477478027e-01,9.408664703369140625e-01,3.492506742477416992e-01,9.141128659248352051e-01,1.288082301616668701e-01,7.570665478706359863e-01,9.447638392448425293e-01,1.813973784446716309e-01,7.933736443519592285e-01,4.845656752586364746e-01,8.843546509742736816e-01,4.961022734642028809e-01,4.802599847316741943e-01,9.224529862403869629e-01,7.780572175979614258e-01,1.663258373737335205e-01,7.710125446319580078e-01
5.272936224937438965e-01,8.466058969497680664e-01,4.766846001148223877e-01,7.272673845291137695e-01,9.381676912307739258e-01,5.537828803062438965e-01,7.583065032958984375e-01,4.030496478080749512e-01,9.906677156686782837e-02,3.037438094615936279e-01,2.121186703443527222e-01,8.366485834121704102e-01,9.365687966346740723e-01,1.242532134056091309e-01,8.785102963447570801e-01,1.686905771493911743e-01,8.331385850906372070e-01,9.504638910293579102e-01,1.228227615356445312e-01,6.634799838066101074e-01,7.277727127075195312e-01,8.943933248519897461e-01,3.867509365081787109e-01,4.464277327060699463e-01,9.203771352767944336e-01,7.065318822860717773e-01,9.780294448137283325e-02,8.096905946731567383e-01
3.624215126037597656e-01,7.933459281921386719e-01,1.751204431056976318e-01,7.859471440315246582e-01,9.395827054977416992e-01,4.363524019718170166e-01,9.222270250320434570e-01,3.250814676284790039e-01,9.598354995250701904e-02,3.061187267303466797e-01,3.774350881576538086e-01,8.041306138038635254e-01,9.334010481834411621e-01,1.205762252211570740e-01,8.490577936172485352e-01,1.829752326011657715e-01,7.965875864028930664e-01,9.374725222587585449e-01,1.400469988584518433e-01,7.880808115005493164e-01,6.394864320755004883e-01,8.412727713584899902e-01,5.463440418243408203e-01,6.210610270500183105e-01,9.179793596267700195e-01,8.480322360992431641e-01,1.296404302120208740e-01,7.323728799819946289e-01
2.050682008266448975e-01,7.460064888000488281e-01,1.478622108697891235e-01,6.842890977859497070e-01,9.142805337905883789e-01,5.409281849861145020e-01,9.361224770545959473e-01,4.831478893756866455e-01,1.566391587257385254e-01,2.988849878311157227e-01,3.477565348148345947e-01,7.396041154861450195e-01,9.466819763183593750e-01,2.351307719945907593e-01,8.798599243164062500e-01,1.109329611063003540e-01,8.008511066436767578e-01,9.335820078849792480e-01,1.242760494351387024e-01,8.370791673660278320e-01,5.853806138038635254e-01,7.892670631408691406e-01,7.548666596412658691e-01,5.336371660232543945e-01,9.334827661514282227e-01,8.669500350952148438e-01,1.049853116273880005e-01,6.443927288055419922e-01
3.069412410259246826e-01,8.062469959259033203e-01,2.468475699424743652e-01,7.170557975769042969e-01,9.158443808555603027e-01,5.604146122932434082e-01,8.627541661262512207e-01,4.844980537891387939e-01,1.337687224149703979e-01,3.183574676513671875e-01,2.521291375160217285e-01,8.226546049118041992e-01,9.419447779655456543e-01,1.489759236574172974e-01,8.781061768531799316e-01,1.261444985866546631e-01,8.384526371955871582e-01,9.419062137603759766e-01,1.044479236006736755e-01,6.964455842971801758e-01,7.184763550758361816e-01,8.342847228050231934e-01,6.372992396354675293e-01,4.410353004932403564e-01,9.252923130989074707e-01,7.817472815513610840e-01,9.259997308254241943e-02,7.252612113952636719e-01
2.671135365962982178e-01,8.115145564079284668e-01,7.031951099634170532e-02,8.263133764266967773e-01,9.390976428985595703e-01,3.565733432769775391e-01,9.352196455001831055e-01,4.060544371604919434e-01,1.166673451662063599e-01,3.659040927886962891e-01,3.518556654453277588e-01,8.662871122360229492e-01,9.267705082893371582e-01,4.435428231954574585e-02,8.173148632049560547e-01,1.798072010278701782e-01,8.902358412742614746e-01,9.263628721237182617e-01,9.692142158746719360e-02,6.624953150749206543e-01,8.395491838455200195e-01,8.089988827705383301e-01,7.222704291343688965e-01,5.481864213943481445e-01,9.126037955284118652e-01,8.441907167434692383e-01,7.345693558454513550e-02,6.748395562171936035e-01
4.965685680508613586e-02,8.725906014442443848e-01,1.607346683740615845e-01,9.540582299232482910e-01,8.582988381385803223e-01,7.776110619306564331e-02,7.816605567932128906e-01,1.360150724649429321e-01,4.395489394664764404e-01,1.155770048499107361e-01,3.023437038064002991e-02,2.795968577265739441e-02,8.878319859504699707e-01,1.733588278293609619e-01,7.145361900329589844e-01,9.562308788299560547e-01,2.666186690330505371e-01,9.507684707641601562e-01,9.669113755226135254e-01,7.231675088405609131e-02,4.477059468626976013e-02,9.648536443710327148e-01,1.441676020622253418e-01,9.701529741287231445e-01,7.666399478912353516e-01,9.388519525527954102e-01,4.142165482044219971e-01,9.148111939430236816e-01
1.523715257644653320e-01,7.745334506034851074e-01,2.522733807563781738e-01,2.506178021430969238e-01,5.404359698295593262e-01,9.454741477966308594e-01,4.050026834011077881e-01,8.538433313369750977e-01,4.046642482280731201e-01,5.250043869018554688e-01,4.762559235095977783e-01,6.800660490989685059e-01,6.802098155021667480e-01,4.309015572071075439e-01,9.576553106307983398e-01,9.047174453735351562e-02,5.034608840942382812e-01,8.746828436851501465e-01,7.098425626754760742e-01,1.464024037122726440e-01,5.024244785308837891e-01,2.819273173809051514e-01,9.306963086128234863e-01,5.353574156761169434e-01,5.736061334609985352e-01,4.474223554134368896e-01,1.637528240680694580e-01,1.543907821178436279e-01
2.612319290637969971e-01,6.508420109748840332e-01,5.551591515541076660e-01,5.772756934165954590e-01,2.296694964170455933e-01,8.415833711624145508e-01,2.980943918228149414e-01,5.125622749328613281e-01,1.414220184087753296e-01,8.220845460891723633e-01,6.119042634963989258e-01,2.301001101732254028e-01,5.021352171897888184e-01,7.030676007270812988e-01,3.757477700710296631e-01,3.209139108657836914e-01,3.018862903118133545e-01,3.230475187301635742e-01,6.332298517227172852e-01,2.978169620037078857e-01,7.151433229446411133e-01,2.693312466144561768e-01,8.194353580474853516e-01,6.179027557373046875e-01,2.875677049160003662e-01,3.763219714164733887e-01,5.289484262466430664e-01,5.347008705139160156e-01
