IQR_x,IQR_z,IQR_y,AutoCor_y,AutoCor_x,AutoCor_z,PartAutoCor_z,PartAutoCor_y,PartAutoCor_x,mean_z,mean_x,mean_y,energy_z,energy_y,energy_x,entropy_y,entropy_x,entropy_z,median_y,median_x,median_z,variance_y,variance_z,variance_x,stdDev_x,stdDev_z,stdDev_y,ar_x3,ar_x1,ar_x2,ar_z1,ar_y3,ar_y1,ar_z3,ar_z2,ar_y2,enDetx,squaredwtSumApr_z,enratioy,wtSumApr_y,wtSumApr_x,enDetz,squaredwtSumDet_z,enratioz,squaredwtSumApr_x,squaredwtSumDet_y,enDety,squaredwtSumApr_y,wtSumDet_z,squaredwtSumDet_x,enApprx,wtSumApr_z,enratiox,enAppry,enApprz,wtSumDet_x,wtSumDet_y,user
-0.8329868000000018,-1.9053375,-1.8558694333333419,0.9967626443857587,0.9955399602103554,0.9913675311877889,0.9024686992913965,0.9327192006947296,0.9366930582423478,3.5361405119999993,1.993295839200001,7.563966477333325,26.582556505204074,261.51634693595736,26.582556505204074,3.850956679012217,3.892984145518451,3.850956679012217,2.7670480166666658,2.7048132000000003,7.737840666666655,2.2638154003081388,4.178446424109096,0.8903084899604318,1.50459808597118,2.044124855313172,0.9435615983921939,1.309147294020205,-0.006563457377879445,-0.28381428205312,1.6497059356316126,-0.626302184013485,-0.03176894208021397,1.4382822658227332,-0.1919785758396002,-0.24965584121634343,-1.8821256356313951,2.0017332662140728,1.44883039911016,125.02144676318352,70.47365024046249,267.4265994395057,3.542396908300883,4.00693606906806,2.099109525385706,15630.36215075953,4966.535378215039,71516.98608777784,0.1449174918150329,5.4244498842173146,0.02671561078233518,0.15165665934576608,4.014126536878725,0.037780737092480934,0.11639555035774925,10.777691517974706,0.010799673581641142,3
-3.3319465,-1.6372500000000012,-5.91707832,0.9949171390096078,0.9863214827768663,0.9971332349157768,0.9417395691271794,0.9126452133329549,0.9697324621800378,8.906830376000006,-2.813388832800001,3.015603543099983,94.99744687470996,149.42315921030465,94.99744687470996,3.698487660134808,3.875208746402767,3.698487660134808,10.220843000000002,-3.3558834,3.0287526999999814,6.228105052492333,2.874637015573377,7.09429235517331,2.495617168656349,1.6954754541347323,2.6635112830948002,1.7015212287893393,-0.739513084807613,0.040843579855617484,1.7468513102119476,-0.8466998919828616,0.09413696699298822,1.6199494211666767,-0.6720417687906677,0.03812598265717737,-2.640392252403116,1.8979230139489787,1.9159770092431234,314.9040078873964,-99.46831608936932,106.61768573480889,6.9716712465504,3.602111766877175,3.670967899948224,99164.53418354542,9893.945905654688,11367.33091144647,0.22477186893560022,13.069805591648748,0.01719779742395123,0.23877478142425787,4.6268335396172535,0.05160652082677046,0.15611133750428557,5.6628766298372275,0.02756749752974449,3
-0.4388340416666683,-1.0252758750000022,-0.30638593375000006,0.9478276210296296,0.9675720602516996,0.9196881721459311,0.8980020766436274,0.9388124436754678,0.8907670968709793,10.021117920000002,-2.145276011600002,-0.08731998790001799,129.4852107552781,117.24495993399428,129.4852107552781,3.90634724013026,3.8971840749119244,3.90634724013026,9.991053999999998,-1.8000174166666683,-0.1468099300000179,0.10310345272647224,0.7627428541903475,0.11010809573731138,0.32109726365460084,0.8733515066628943,0.33182539947585593,1.623612792467903,-0.8168477463701134,0.19320373506587174,1.8374447211686176,-1.2003579586923447,0.34511867074189756,1.5896510947758924,-0.6984399490923094,-0.012026286105351947,0.223417458583695,-0.43780867553533154,0.2866066878328156,354.3000218151015,-75.84696076595958,-3.0872277788614997,0.04991536079999707,0.1916764363740012,0.08214339351049701,125528.5054581814,5752.761457433012,9.530975358574109,0.06464698430576678,14.178981355085222,0.0045593532205740195,0.12859410367771215,3.268464147364206,0.039343892996780934,0.07820592040460846,0.47428394684251846,0.16489261533149888,3
-0.10133191666667507,-0.1196818833333333,-0.16117177124999998,0.8874548009941734,0.9704257589518703,0.9384167062622519,0.8274997007733671,0.9205247817193775,0.867325748318579,9.866584550000004,-1.674845940666667,-0.07417092901335129,120.70252011160157,123.62056559565787,120.70252011160157,3.911704045299607,3.911694545950525,3.911704045299607,9.863392833333338,-1.6803353666666672,-0.07180920000001795,0.0072810216654161505,0.007956997422900612,0.010101741353290207,0.08532890287245085,0.08920200346909599,0.10050741939424276,1.8472083136934154,-1.1386077171504425,0.29130721697409356,1.6437305614371231,-0.6137515972342449,-0.02954173197382559,1.6542808564733744,-0.8128906609036315,0.12242377268499627,0.07672898178446186,0.05867532000901732,0.07447260263148381,348.8364421227712,-59.214746104408135,-2.622338343612337,0.00588733664568028,0.003442793178160588,0.005546168542706889,121686.8633528735,3506.3861562095185,6.876658388379495,0.03143294070895651,13.95393364386187,0.002252622200391744,0.016286139619648667,2.371823839693918,0.006866504732387874,0.02719729535763929,0.17338504433510218,0.15686067654759736,3
-0.07899066666666776,-0.24175767500000034,-0.07659648000000001,0.9290126295832679,0.9862601512449882,0.9702222876192077,0.9251631107336795,0.9750078588276241,0.960888297075463,9.876542210000013,-1.6964206039999996,-0.027191751280017912,120.17414521146122,124.4034528026031,120.17414521146122,3.9118906523548933,3.9117723621054266,3.9118906523548933,9.895308500000008,-1.688314183333334,-0.023936402000017933,0.004726913500557597,0.022364262192833894,0.0027470439902905572,0.06875255268393747,0.14954685617836938,0.05241225038376579,1.8773125860083315,-1.1968611273130172,0.3194191075762305,1.546262176046441,-0.3666024095218096,-0.1802008918993261,1.5734650817878113,-0.5446719634943282,-0.07859343475779895,0.01354050560407316,-2.220446049250313e-16,-0.015797218040047432,349.18849856830894,-59.977525641648974,-0.9613735861219328,0.00018334529201393667,4.930380657631324e-32,0.00024955209780480006,121932.6075323899,3597.30358209466,0.9242391720929454,0.014791629517943973,13.967863759715767,0.0010589757870207756,0.014086143550581881,2.40817799711925,0.005849295013671015,0.007319652380785991,0.0825191588986622,0.08870245987086349,3
-0.038297749999996356,-0.11489480000000074,-0.053457962916666664,0.8971785850539876,0.9841631680053774,0.9667126945648398,0.8872569642366341,0.9737870380895299,0.936357923714153,9.884648410000011,-1.6306114853333344,-0.03692588833335084,119.89069642466639,125.82787603859084,119.89069642466639,3.911948012096885,3.911954775551222,3.911948012096885,9.884137833333343,-1.6436329000000018,-0.043085522833351195,0.0013597459553448905,0.007031986932117325,0.0013575188911140324,0.03687473329184756,0.08385694325526852,0.03684452321735257,1.7701495530816977,-1.0232614897476964,0.25306818547677423,1.522819538309994,-0.3213697783619409,-0.20092480463235018,1.6514592767003626,-0.7845982487865867,0.09234837337248342,0.020310581629404467,0.06544565530684499,-0.025952573908564588,349.4750960177916,-57.65082193799347,-1.30552730209248,0.0004125197261247022,0.004283133798542367,0.0006735360924795074,122132.84273664466,3323.617270126229,1.7044015365088696,0.012661932071874965,13.979093431127078,0.0009057763390922615,0.012018100292701124,2.308988066633146,0.005204920920282336,0.006930083019898178,0.0730736165406846,0.0948370061312043,3
-0.02792508333334176,-0.03430885000000017,-0.07380390249998661,0.8437329120357066,0.9603747735907284,0.9661111124913874,0.8404177164241492,0.9451347772231541,0.9385111830247187,9.890201793333349,-1.6242922680000018,0.040500390213316535,118.4042140404299,127.84270721019108,118.4042140404299,3.911970711800676,3.911900785462377,3.911970711800676,9.893712583333352,-1.6324625000000017,0.011170320999982143,0.00035920273460269934,0.0007621306946927415,0.00343883962032972,0.018952644527946472,0.02760671466677521,0.05864162020553081,1.781967964781387,-1.1822845007270075,0.4003369481799588,1.6915060503075598,-0.7717248905319831,0.08028046937928313,1.6639290280856875,-0.7228075544070101,0.024066064355744765,-0.022567312921568217,4.714045287457225e-08,-0.01692559358563339,349.67143776846837,-57.427403866583916,1.4319050280268708,0.0005092836124999798,2.2222222972197667e-15,0.0002864757182260342,122270.11439106785,3297.9067148557374,2.0503520092886336,0.007416391589580354,13.986880712303373,0.0005302391392425778,0.005026010976032545,2.2974157784659806,0.0021876801853378445,0.009682990363938711,0.09963397296263928,0.09718562931912428,3
-0.035904708333331925,-0.046277050000000264,-0.11728836349999992,0.8931516021895399,0.9713857937432724,0.9614040256986206,0.8871002944951285,0.9416536465900369,0.9502254186778104,9.879542116666688,-1.6371860206666684,0.04196848906664918,118.29058325914495,127.34550571666742,118.29058325914495,3.911915586536683,3.911873391077331,3.911915586536683,9.885734000000019,-1.6356540666666677,0.06941555999998215,0.0008054737404118009,0.0016339867680874982,0.007062631485022985,0.028380869268079173,0.040422602193420185,0.08403946385492345,1.8596748728871546,-1.1911003375730331,0.33140104292427,1.7783643693368045,-0.8839365931946155,0.10547615935062815,1.6334147214709613,-0.6712211527374599,-0.02492538827904489,0.024824279915991454,0.009026948738854124,0.03046606336293594,349.2945612856555,-57.883266863861024,1.4838101607590548,0.0006162448733474967,8.148580353390006e-05,0.0009281810168344276,122006.69054373854,3350.4725828329515,2.201692593171812,0.009585226769907548,13.97183566042561,0.0006860391864654642,0.007079135737765622,2.3160113627604204,0.003056606652105585,0.016862284238295788,0.1306947941961993,0.12902032052617252,3
-0.053457749999996196,-0.1316502499999994,-0.1563844921666666,0.9107296720702978,0.969979256544893,0.9859988483627371,0.8735226178741823,0.9356677487057559,0.9524276122328337,9.909989046666684,-1.6346966286666698,0.12389481183998216,117.27352676884342,130.01202916706987,117.27352676884342,3.9118048517388178,3.9109257972026232,3.9118048517388178,9.888925166666684,-1.642037200000001,0.0718091999999822,0.005087079692720798,0.016148138624205274,0.01836580531087564,0.07132376667507681,0.12707532657524542,0.13552049775172625,2.0338197706576366,-1.313603389166758,0.2796121274779111,1.7273516421812458,-0.8140876025195549,0.08562304226798134,1.6487699791343344,-0.4741687195773956,-0.19871292206835744,0.054161786714023386,-0.11058054042246668,-0.13991822823984287,350.3710228191212,-57.79525356564947,4.380343080294137,0.00293349914005536,0.012228055920124787,0.019577110593776762,122759.85363131715,3340.2913347177173,19.187405501080733,0.024070054127944825,14.01517595746837,0.0017174278939479485,0.02528764650208782,2.318507498841911,0.01090686422826708,0.018945911941906996,0.257561409438089,0.07355881451045211,3
-0.2968114166666673,-0.4811218249999998,-0.3446841871666667,0.9571426285363278,0.9816867979227879,0.9811477015021167,0.9075570773787509,0.9733704878090053,0.9593335304357131,9.796690160000015,-1.881784116000002,0.3569396162799821,113.16240179049302,127.49199758220588,113.16240179049302,3.9102559620171413,3.9052020329971024,3.9102559620171413,9.724562000000017,-1.807996150000002,0.2537258599999821,0.031067234864463295,0.12573629991202304,0.11180667455349097,0.17625899938574285,0.35459314701785066,0.3343750507341883,1.7026162311401407,-0.7319248760245252,0.0295251439088684,1.6906505298084442,-0.6082073222648399,-0.08471459736820064,1.7536459342455375,-0.7306340955262072,-0.04340160640656565,-0.0925263365318143,-0.05416197527583533,-0.13314796883814412,346.36530226597677,-66.53111545763672,12.619721157284982,0.008561122951998554,0.0029335195657801973,0.017728381605723396,119968.92261380145,4426.389324037387,159.2573620876262,0.03159769514913591,13.856773417649508,0.0022803068359975934,0.04303229922867185,2.706808875319881,0.01589779744740435,0.04209662360682499,0.6871540844279029,0.06126227662878983,3
-1.3117150000000013,-0.8042630399999993,-1.67794168,0.9417528894229495,0.9594820598788751,0.9716723926112995,0.9398969654054135,0.8999768930714032,0.9522810978782078,9.963862100000009,-1.2347353352000021,-0.08329866600001778,124.66803145937813,138.053817148722,124.66803145937813,3.8315765787804303,3.8762643571776727,3.8315765787804303,9.71339100000002,-1.2175649500000023,0.090958329999982,3.545739598498396,0.47283649650660287,0.8033482818349951,1.8830134355597137,0.6876310758732497,0.8962969830558368,1.6658078348423762,-0.8137976131073485,0.14517943079707818,1.7893918458239149,-1.0310053259552947,0.21700014635487724,1.6327962170346908,-0.7013528845929111,0.02830333298969594,-1.5526412642011262,-0.8011446480300134,0.0722158303271333,352.27572288588215,-43.654486424528315,-2.9450525796202944,2.4106948953000713,0.641832747067134,0.005215126149837306,124098.18493477083,1905.714184989327,8.673334696728151,0.4241966223716368,14.329228965099926,0.029603590214435423,0.11961773216668616,1.9903752981001253,0.06009807913154116,0.15109345173232258,1.2512436760099799,0.12075461768896682,3
-2.9864646416666627,-0.6550595033333342,-0.8641040474999999,0.9494607128073822,0.9441141944532815,0.9661078750166252,0.9477539847656969,0.9374238292362261,0.9167902044720814,9.422516356666677,-1.166883606866669,-0.2385342008666844,116.59917243763596,128.80829176097137,116.59917243763596,3.8227642055269944,3.792503720128717,3.8227642055269944,8.495826666666677,-1.1441600000000027,-0.4643661850000176,5.63098495692558,0.3974884783242345,0.4832125527440955,2.3729696493898906,0.6304668732964759,0.6951349169363423,1.801384886594271,-1.0390072376677884,0.23714624844223586,1.9229579109497368,-1.2338871116032266,0.2956175035984801,1.7050042591126082,-0.8845211297792749,0.12638782053678044,-0.5483887681234929,0.08124289456009548,-0.5732133992358576,333.1362605820084,-41.25556556354195,-8.43345754888733,0.3007302410040021,0.006600407916502792,0.3285736010635266,110979.76811456379,1702.0216899677084,71.12320622888468,0.5607665337501718,13.7218767081439,0.04086660634527916,0.145587906394416,1.8657749818709453,0.07803079567956508,0.12655655464276303,1.022192336021747,0.12380894493428343,3
-3.623173558333338,-0.7340495796666668,-0.9199556616666669,0.9402511212737709,0.9246836517794226,0.963016686426171,0.9153016085974148,0.9050154738467192,0.9585410763675338,9.72788094000001,-1.268820746720003,-0.10883082740001714,124.959860646459,138.50623709206573,124.959860646459,3.7763441452751727,3.7655758830764725,3.7763441452751727,8.40486808333334,-1.4202264666666695,-0.4659619400000172,8.436526073818264,0.4369032494233737,0.6152119778937936,2.9045698603783423,0.6609865728011226,0.7843544975926342,1.8007694929123366,-0.9628497919288364,0.15961618152102153,1.7798189442533334,-0.9770573228441249,0.18041240879865017,1.6868022382470098,-0.8464528272953851,0.10236260882319048,-1.803139451150261,0.41298444275979673,0.009026988808237449,343.9325289624686,-44.85958770579466,-3.8477508028347445,3.2513118802944643,0.17055614996161983,8.148652694404416e-05,118289.5844785193,2012.3826091338833,14.80518624071542,0.582739254420839,14.333852979282005,0.040654753140214564,0.14744754230376386,2.0135545102511143,0.07322748977149637,0.1265694269572376,1.1015824775370644,0.11489782157775744,3
