0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,user
10713.03311411056,9874.163822095623,9826.439266247247,-32.79505251168427,-5.599459671191132,9.5364908874935,15.668489318629613,0.5497420267819786,-1.1583059063163152,-0.3909911329253867,2.607255673803506,0.8251800030708372,1.5784141947938901,2.9921862425299337,1.5026419747254645,3.1938523401753267,0.28035195886707703,0.5699390613842047,-0.29437055551662306,0.2221568465962789,-0.20416241952126873,0.44049654899697754,0.3545802265067247,-0.6438200384479655,-0.055635347449258875,-0.28557807273357216,-0.3878236961123595,-0.03054228715741256,-0.0413914155600801,-0.14595249894899764,0.02960583770542509,-0.03296538742647852,-0.0853640188932005,0.06420911773660976,0.011823387164877328,0.0878418754774775,0.0579230068902318,0.02907548027382032,0.03769892415007656,0.051383099604271454,2
4528.206954394434,-116.35573378937035,2391.2423027152536,-7.636345283830408,9.071452757495402,0.594658181628292,3.4481421715423517,-0.16607282537119364,0.0618231593978549,0.5745748193653301,-0.2897769241618946,0.43543072862093446,0.4859090695906844,-0.17927939944821789,-0.20804055572048186,0.10400707845357603,0.09709157966323911,-0.03546575812153358,-0.04892180180347599,-0.004058682842955014,0.11530872182210085,-0.04206751068144407,-0.05119005812033895,-0.08634014927521702,-0.0513429431550353,0.033179696663991565,0.20249236940107207,-0.009637831121531468,-0.047262511153759734,-0.0077148210455606795,0.01815679053470168,-0.03707426755540232,-0.032984566409810255,-0.04703648156360717,-0.03286751389791565,-0.04125377367749247,0.039554585871518264,-0.0179958693072586,0.004899567849672417,0.012999135703194303,2
5005.821960028443,-584.1968383246888,1880.6329720020906,-6.561336850204691,9.736410492188057,0.25683602728634564,3.0527310303697006,-0.14650041840887146,-0.0003604278039769274,0.6395501480009216,-0.6361462651596398,0.8612378116268411,0.3386889445178748,-0.06482506267982266,-0.16712146983281068,0.06521910082581855,-0.028290143074219908,-0.026261673203676,-0.06832936751626371,-0.2830054567439289,0.08336544593776676,-0.4549000850493502,0.10099892772722044,-0.12544631046716834,-0.020391542873974506,0.11518277954810167,0.1751887686409611,0.015852178644398782,0.019499133197243092,0.014333363185338571,0.026315111587666598,0.03709578987352491,0.039116931826501736,-0.02424607234957244,0.04745477938448624,0.05523780335553724,-0.019934996558089505,0.020724364898989937,-0.003484153065352715,0.010453342774609511,2
5132.230663810749,-624.7039333867632,1690.620395666445,-6.613432668746744,9.896588118059578,0.12063730676463855,2.8745616497801114,-0.26776106996684595,-0.012391916017070901,0.6419695671262107,-0.53474974961773,0.7178296870015168,0.5154083967995656,-0.09623017662385867,-0.1234540371648871,0.10928085408521061,0.09364187433648723,-0.0465064509177579,0.005578178596416231,-0.09536509290806648,-0.11924549706200398,-0.2976450424333196,0.1245168637045083,-0.12695839534784756,-0.008411698155808753,0.13217443168044615,0.2536185621039527,0.007479636050691409,0.007934983993520056,0.03139220406078917,0.036438914112793215,-0.009556575006376002,0.008763972077765709,-0.016135563883545152,-0.05575416595627324,-0.013153202572212207,0.02457086302045243,0.0047988145253793305,0.02479409875398567,0.018817174246860913,2
5063.099234401002,-603.1001574122346,1677.931297907446,-6.64616901562304,9.937440769630017,0.10922462829171531,2.8746538673842714,-0.2658605316621474,0.010889762153123032,0.6865883506172578,-0.6791072757461901,0.8028020000789242,0.39750969617861887,-0.18092554856113766,-0.0664567183170982,0.12991055138184215,-0.010797997594497415,-0.14258580188559153,-0.195702555650172,-0.5126118357715043,0.21245132141113038,-0.23083834373537587,0.07303781446380159,-0.13475824814275453,0.0022640347524264474,0.08548146791872513,0.19534941036156747,0.03680882062340127,0.007624890312249797,0.016511628964507464,0.03691046737479586,0.0535538102858695,0.013981241422303389,0.014563291717154675,0.008325940540962532,-0.008860851793309959,-0.013338186469272314,0.019000997323796308,0.0023285741395688317,-0.0013726883070042236,2
5220.638509935182,-547.7768620502113,1603.3934795033251,-7.065217986998949,9.99338304921093,0.019854262195503805,2.7897119019515353,-0.2909324699299473,0.025133683945812998,0.668730470383389,-0.6320604409922608,0.7401940377235787,0.5035232676734342,-0.150050941932533,-0.058702436580397296,0.1457660239607526,0.0687008704161712,-0.06441260561292265,-0.06967571603319819,-0.21978016860165822,0.13304782459183492,-0.40556017424621793,0.08813655597955651,-0.10512679314486732,-0.03211294318224573,0.12426199255084641,0.20914544146043176,0.03526041190262509,0.023434254680824697,0.033641568579432006,0.025100048685951587,-0.0022364349875661376,0.029896605377512223,0.004931303425107056,0.034788549339331884,-0.013772102006961625,0.026336095440335747,-0.013412142380901021,-0.03135989847172351,-0.004288651069538363,2
4706.967909810222,-753.0009655238197,1548.5158598755286,-5.743809064213737,10.044818268298611,0.10267461533313291,2.8155170626610517,-0.2734791667272585,-0.08996959693718867,0.6818511377062098,-0.5559145036082431,0.6877022392475007,0.4977351804175241,-0.1834524315907992,-0.14855301845056876,0.16143736556886448,0.08063868986518027,0.05488820116063995,-0.018489489200254554,0.33232583761507484,0.09941400553419591,-0.28722711388947775,0.09039606041049582,-0.14238875513351545,0.02912456555790355,0.12196684077760124,0.18114934671598865,0.009098787242513928,0.01786935431226226,0.04497710276604778,-0.007909186026913255,0.010120077229464015,0.010689651951729454,0.03261824179740129,-0.008008848299792315,-0.051060913373814194,0.006871469911717461,0.004108209824309071,-0.020547112094660844,-0.011852001761737724,2
4778.702108247577,-758.42940906593,1315.914005307323,-5.935289265167092,10.227815039229904,-0.057501797365413616,2.620289056124,-0.2837353603205655,-0.08058079110563005,0.7268411344562264,-0.5968965288733135,0.6742163446003221,0.4284733718807357,-0.21603952603923135,-0.11228487681026392,0.15654250254241067,0.04834986816736475,0.03345808338957275,-0.09755895973282154,0.20181977435282103,0.24526259980451937,-0.2716130619986971,0.05569101824817684,-0.15765971201328793,0.04280251529318292,0.12294501363954484,0.1548586859819314,0.018568394167079047,0.027859916256921437,0.056946020051175925,-0.01928093639925608,0.012001724451724417,0.00012165623281313597,0.0385942251995457,-0.021440954653112573,-0.04734953006842254,0.029464614878686787,-0.011358080287957031,0.0024417876760107872,-0.0074997492908979845,2
4702.217413786138,-557.1126891434811,1042.5585408716988,-6.852486174185398,10.3995063858392,-0.285311223559,2.3804271039804954,-0.3294341994031088,-0.042034764881297204,0.7494664842698232,-0.5888287518543239,0.6265414055352496,0.40269061892529256,-0.13397091673737993,-0.16002916007866372,0.13455321418510932,0.025777374415851886,-0.008192101717477113,-0.04691878725389744,0.1967112585510011,-0.06518031253708119,-0.07734237737052091,0.14999290459229395,-0.1793149334613847,0.08835909173815693,0.12965742951222978,0.1999126063912778,-0.040241339373573874,0.03340242290527294,0.019526752748912902,0.03642813982696598,0.0990244755196654,-0.025657589680529218,0.026538989344887028,0.010663198905897436,0.025849859495386457,-0.01070478971762342,0.022899594311901635,0.06390822190656123,-0.004953202513809421,2
4630.617563128953,-416.4749522704763,998.9115183151616,-7.376261404807663,10.41750672420367,-0.3479915000765823,2.3155490616216894,-0.26691990096588264,-0.010891148315508054,0.7613097038414454,-0.6945532531749798,0.6190256620121607,0.3598262923421231,-0.14195321073487543,-0.09381987728094285,0.15595401169303344,-0.04989831692233938,-0.20515941436452592,-0.20326067270117232,-0.2765620856848949,0.02279138841706019,0.27973255265705843,0.16383944775124196,-0.17297819197276204,0.12733328395629454,0.09253499201300072,0.1898983778944729,-0.03260021182858535,0.03675084158754691,0.013814549357371234,0.06318974382056848,0.08746952486378584,0.0035375096293519515,0.04538264345433432,0.026744821679463793,0.04306978799466066,-0.050463484423947096,0.040841892909937116,0.025820280705928438,-0.008040757375125572,2
