IQR_x,IQR_z,IQR_y,AutoCor_y,AutoCor_x,AutoCor_z,PartAutoCor_z,PartAutoCor_y,PartAutoCor_x,mean_z,mean_x,mean_y,energy_z,energy_y,energy_x,entropy_y,entropy_x,entropy_z,median_y,median_x,median_z,variance_y,variance_z,variance_x,stdDev_x,stdDev_z,stdDev_y,ar_x3,ar_x1,ar_x2,ar_z1,ar_y3,ar_y1,ar_z3,ar_z2,ar_y2,enDetx,squaredwtSumApr_z,enratioy,wtSumApr_y,wtSumApr_x,enDetz,squaredwtSumDet_z,enratioz,squaredwtSumApr_x,squaredwtSumDet_y,enDety,squaredwtSumApr_y,wtSumDet_z,squaredwtSumDet_x,enApprx,wtSumApr_z,enratiox,enAppry,enApprz,wtSumDet_x,wtSumDet_y,user
-10.295046380750007,-9.895308324999998,-6.534637524999999,0.994573552802169,0.9947439062356674,0.9977648535498919,0.9720762220924498,0.9689870231262744,0.9549018273505281,-6.2853159981600015,-2.035743043999999,2.745792441200002,121.69218094526843,185.02227792115818,121.69218094526843,3.7299714224480693,3.6974747193974458,3.7299714224480693,-8.803808,-4.428234,3.0686467000000017,26.4568699734001,24.476580707290744,9.694865206789828,5.143624206082721,4.947381196884948,3.113657849987668,1.657472475572927,-0.5292899145636705,-0.13014224931005458,1.7418662975683796,-0.8132847087567532,0.06183727290620564,1.5097776243020096,-0.4685101572330863,-0.0602423368052758,3.249713543232315,3.7597378086784747,2.5546358740455055,-222.21947820996158,-71.97438555828718,97.07842274516426,10.560638113067528,14.135628390006419,6.526164448960244,49381.49649590759,5180.312176492978,9424.220162688825,0.3524692658223133,11.434230405146076,0.030825797043907862,0.3834098454125626,7.491034278330285,0.05118249779228387,0.16540820276403076,5.8355229578906265,0.028345052184289763,1
-0.8266035416666639,-1.6795371333333304,-0.6566552991666668,0.9887143110006062,0.9957912614562763,0.9732028632421954,0.8903126956161306,0.9119758997627131,0.9413544831212901,-9.467772180000004,-4.162252928000002,-0.9633284335333312,101.42219370428053,188.73924988182617,101.42219370428053,3.8777617409587406,3.8691548771760105,3.8777617409587406,-9.314451166666672,-4.2207854166666685,-1.0484142999999977,0.5513810603974234,1.7407993550021703,0.10637327189389478,0.7425503756631084,1.3193935557680165,0.32614915589940563,1.474533480102958,-0.2924864758971921,-0.18411857335106552,1.3235996776591583,-0.2883843802132667,-0.05322910592360053,1.8337757800396717,-1.0496971221540827,0.21218795298375448,-1.2637777731869573,-2.272542765469622,0.08349959756798031,-334.73629556036735,-147.1578635201181,-34.05880339306165,1.5971342600013845,5.164450620888317,0.006972182794014663,112048.3875654776,21655.436795805705,1160.002088567228,0.10792622971863658,13.429314163876048,0.008036615154104509,0.13647098796490031,6.167823058303252,0.02212628129485333,0.06183482964118862,1.4355038866066654,0.04307534811860223,1
-0.351865250000003,-0.5960163250000012,-0.10212861416666652,0.9784885720692683,0.9837180060591423,0.9737356826465832,0.9091639637019591,0.9567173378429609,0.8025982457524117,-8.943213960000005,-2.920240966000001,-0.5871120425999974,85.29800952408976,131.41910325944937,85.29800952408976,3.9107318256602808,3.907398029329809,3.9107318256602808,-8.95700183333334,-2.928219750000002,-0.5760693683333304,0.06345391465403265,0.0803718867068682,0.010422448772003478,0.25190060471152637,0.28349935927064845,0.10209039510161315,1.5820360451378122,-0.45719689507620487,-0.12510736206300166,1.639280655863709,-0.5829779192725315,-0.055017612455237064,1.5925422203709667,-0.4878527453743624,-0.10620482281396892,-0.26178224410375694,0.011283703601237205,-0.15571545617938548,-316.1903618359101,-103.2461094878678,-20.75754533193716,0.06852994332799899,0.00012732196696057347,0.02424730329315412,99976.34491792375,10659.759124380786,430.87568820742615,0.042984899990035394,12.652457225368227,0.0033973558830809954,0.03872406026269791,4.148691835279102,0.009334041138799782,0.02181935859541777,0.8422309756328685,0.02590662089935874,1
-0.11010716666666731,-0.394950616666661,-0.06143679083333342,0.9043237711568703,0.9946064823548679,0.8672721495948185,0.900809685023042,0.9810768426965251,0.8337564418114626,-8.994533550000005,-2.999326786000008,-0.6300060755999974,86.0032955953437,135.17935127400003,86.0032955953437,3.9115560457350926,3.911060357666109,3.9115560457350926,-8.982533500000004,-2.931411166666675,-0.6351124999999971,0.006300032228239593,0.03969721420143857,0.0014606235509008368,0.07937274235050464,0.19924159756797416,0.03821810501451945,2.05369207507362,-1.6488084161543188,0.5951024275996151,1.5357684312020634,-0.4595360846563814,-0.07754173270003406,2.0477899914348274,-1.6421381411646723,0.5948029033213798,0.022567195070442025,-0.14443176907730537,0.04287818682178318,-318.0047833407458,-106.04221546875289,-22.274078412274136,0.0005092782933473829,0.020860535918800063,0.001838538905123741,101127.04222759468,11244.951461521414,496.1345691161367,0.023146723465500334,12.720655637840041,0.001819617174184477,0.016522092989367753,4.250818262254025,0.003886802956522258,0.013259223271881608,0.8924697898213757,0.01485677545963252,1
-0.04787191666666679,-0.13643744999999807,-0.06622402833333318,0.866936103284441,0.9784033023737853,0.9078341003499205,0.8339156123681432,0.9681586078139421,0.872481285120222,-8.971107840000002,-2.8867937900000085,-0.6383040239999971,84.54952119963508,132.17806853632666,84.54952119963508,3.9119457142629654,3.9117922855804332,3.9119457142629654,-8.977746250000008,-2.899496100000009,-0.6271336999999971,0.003495218071876472,0.0055125930270148,0.0016248438319597352,0.05912036934827515,0.07424683849844921,0.04030935166880925,2.058255031217941,-1.6255924767708443,0.5674874083321875,1.7906123910767882,-0.9993933692725037,0.20901881782964438,1.9350305607913494,-1.289201157617942,0.3545565210002978,0.03836454981779003,0.06093216915230215,0.015797218040047356,-317.1765594209903,-102.06357323981102,-22.567455191452943,0.0014718386827216928,0.003712729237604762,0.0002495520978047976,100600.969846137,10416.972982478268,509.2900338182364,0.023681832233990924,12.687310256790527,0.001866576268308398,0.011898857876166916,4.083848659228133,0.00291363830275137,0.013532952228067498,0.9043592246578857,0.014964133564499155,1
-0.03829849999999624,-0.05266019166666602,-0.05026649250000004,0.9094310104259403,0.9371185470575473,0.9314796422300281,0.8645858566321136,0.8741063671448361,0.926224722865609,-8.991469770000007,-2.897198179333343,-0.6413040657999975,84.91675852931749,132.9445250493856,84.91675852931749,3.9119633130044624,3.9119587129658684,3.9119633130044624,-8.985725166666672,-2.896304600000009,-0.6351125099999972,0.0018351004766154846,0.0011649403958982093,0.0014597541953385762,0.04283807274627892,0.034131223181981175,0.03820672971269036,1.851148510893836,-1.1670799710704785,0.3158244167190496,1.7103965647680468,-0.9134895606580855,0.2026569715766513,1.7553240674368071,-0.952363575582984,0.19726495886638684,-0.0677018209135758,-0.08575633121715853,-0.01354045139255139,-317.89646236004256,-102.43142395239627,-22.673522686484098,0.004583536555013889,0.0073541483438269994,0.00018334382391404686,101058.16078102996,10492.19661291554,514.0886310145091,0.013540405823579444,12.715992714058636,0.0010648327761787208,0.008913438392887453,4.0975258894187405,0.0021753220439448837,0.009659292403303096,0.9084655336975342,0.010632535902588324,1
-0.05186220833333266,-0.09494790833333422,-0.04867070083333325,0.9342878103155208,0.9794712311482309,0.9243806883218192,0.9305665643117259,0.9592576200074528,0.8956708459322581,-8.975639926666672,-2.8787511766666762,-0.6536871647999973,84.30656922188984,132.44353965372568,84.30656922188984,3.9118912213120347,3.9119071083159738,3.9118912213120347,-8.976150500000008,-2.893113033333342,-0.6558573999999973,0.0022622214322269483,0.0027411265677142987,0.0014315998992501598,0.047562815646542085,0.05235576919227048,0.037836488992111304,1.797713481277441,-1.144902104891166,0.34721122397313753,1.737038907116414,-0.857752088308775,0.12061181424492062,1.7306376955118399,-0.9088780078884833,0.17854586756130963,0.004513698286566559,-0.01579730760690712,0.054161876280884536,-317.3367928817365,-101.77922391848797,-23.111331350234316,2.0373472222153886e-05,0.0002495549276272455,0.002933508842265843,100702.64011646615,10359.010421449713,534.1336367803235,0.010410397808654912,12.693642100042466,0.0008201269365094267,0.006800255540994135,4.071823060855768,0.0016700763857761878,0.00986794209480155,0.9259170472401195,0.010657479656752103,1
-0.06702220833333072,-0.05744732500000094,-0.05664947250000063,0.8930651729656922,0.9688495722465743,0.9115788160679665,0.8600803395798063,0.9590089677491846,0.9077895034546246,-8.985469750000007,-2.880538468666674,-0.6626872500666648,84.33319010802829,132.9173563070217,84.33319010802829,3.911912791077778,3.911924735935003,3.911912791077778,-8.988916500000009,-2.894708800000009,-0.6574531849999976,0.001838366610815457,0.0028842073230568514,0.0013690586418820178,0.042876177660974596,0.05370481657222983,0.03700079244937894,1.8672498168848364,-1.3221929248830406,0.4547940321050987,1.8239799271091535,-0.9307442762911577,0.10688284798963466,1.8334210013899717,-1.1942850172508308,0.36129569494797265,-0.06318882973378326,0.04287822453414458,0.0022567430772701957,-317.6843296185799,-101.84241423314602,-23.429532416400196,0.003992828203125051,0.0018385421392005184,5.092889316806953e-06,100923.33328520652,10371.877336835701,548.9429892511477,0.014230018259436738,12.707506992383198,0.0011198119558750684,0.009980835366491211,4.074378132698988,0.0024496585838191735,0.01008237928481569,0.9385576611843739,0.010742418608668806,1
-0.1922890000000006,-0.09414981666666655,-0.08537315416666635,0.9047259401225609,0.9597800391785909,0.955494196545647,0.9019317950232544,0.8810332660092023,0.9493688735851635,-8.92910730333334,-2.9509434000000083,-0.6123250548666651,84.84354159563058,132.22000738129734,84.84354159563058,3.9108163867390133,3.909835856909475,3.9108163867390133,-8.939447916666673,-2.9441774000000094,-0.6558573999999981,0.07694879565649815,0.011833263006037799,0.01375904607695966,0.27739645934383905,0.10878080256202285,0.11729896025523696,1.6864154475498836,-0.9276271709389539,0.24085908844110637,1.7139487950813228,-0.9109847431248497,0.19850945873491188,1.7993392454576194,-1.0401333476607544,0.23718467035422552,-0.2369581998900303,0.148945208091394,-0.04513491575691744,-315.69161620646656,-104.33160445188464,-21.648959929332186,0.056149188495123556,0.02218467501338866,0.0020371606203840346,99661.19654305099,10885.083687504515,468.67746602183064,0.0928847070940906,12.633293574502112,0.007352374623950845,0.023780579238140014,4.1759743269745035,0.005694618160013704,0.027823030266176038,0.8809526405730204,0.03158288991344461,1
-0.5704843666666655,-3.331947175000002,-0.6391018974999997,0.9210331726820927,0.9947707971496467,0.9601180931846073,0.8744311300459748,0.9077673069776385,0.8456319820963863,-8.61340222666667,-4.930643380666678,-0.25595991873333224,114.84010351080616,171.39236923718806,114.84010351080616,3.812731137664178,3.8184471244133986,3.812731137664178,-8.612317000000003,-3.173967000000009,-0.37819513999999854,1.0012319323699646,8.89366273081456,0.17349422886569085,1.0006157765945751,2.9822244601663637,0.41652638435721073,2.032152520803246,-1.4660762950081496,0.4319556538977565,1.419293476663496,-0.3899109832195311,0.008135106950349247,1.3570820945109832,-0.004447556887696158,-0.3610719519290725,-1.0132790205524058,4.073425815310886,-0.8327390958952228,-304.52975617816566,-174.32456850409858,-9.04954971241484,1.0267343734916428,16.592797872841153,0.693454401832393,92738.37239793302,30389.055184140158,81.89434999746753,0.31412183208134686,12.257452341279887,0.025627008234285917,0.3509880795170196,8.119782916744619,0.04322628857394843,0.10611120516134509,0.6781003323343155,0.15648304550458528,1
