0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,user
44989.19436486449,-56705.95875470719,26197.50988291896,139.79795143045422,257.6954420098847,79.33850178743516,-70.72847658372204,71.5477190950487,-91.22498979133519,1.4848170874425888,-2.126329417226813,-2.0303381807443137,-11.794640260333795,-11.33267967148868,-9.094171533269481,-6.26923146131015,2.512432904322797,7.429896295929207,-4.391479732171885,2.0411124387822355,1.6091758449811113,0.1491020388528254,0.7506683983016553,1.068537679160364,-0.5100249293764066,-1.0420693283166547,-1.0526292927289205,-0.29234668413715303,-0.9189416495258903,0.04998009588532079,-0.7892394442420694,-0.03086161198465523,0.35159063609283364,-0.40220455695983903,0.22723286207810697,0.23950521031518882,0.1848888036821405,0.13443284496892452,-0.025442123262899453,0.03711344215700076,0.01706970754338381,-0.05930435755382781,-0.05518225128034145,-0.013258036526673457,0.025618118411622173,-0.05285203631223797,-0.020376014659165668,0.0029364193966551857,0.0027458743726862084,0.005640870311530913,-0.012166130373643716,-0.004474391721418127,-0.0010309593044667937,-2.044544209436339e-12,-7.493225803472757e-12,-7.2515571660572186e-12,-8.149833115637067e-13,3
121569.42809382574,20796.52441693618,3408.4659329212777,-45.92395205969018,127.14288820188632,13.182911895639974,-12.397292274410452,11.379039590195433,-20.305377972062683,68.95924437976434,-41.11506869302131,-14.578256007774595,-5.591225087960866,2.3777828094744584,-2.80568115660544,-4.792340135591108,1.1646631675451924,1.5637123780033044,-3.1478601385007865,1.056979673911147,-1.3760564229235301,-0.19576008380451945,0.504026992299062,-0.4928984698247467,0.12324648992461341,-0.8875695625259548,0.5760521905183174,-0.509398201959989,-0.2954714669815886,-0.43446633696435705,0.08279339506914427,0.1952913992396699,-0.16581402910557277,0.08745242994960117,-0.2100443984414009,0.12612607208085064,-0.11309560128028659,-0.06438193925621365,-0.07833374219337921,0.018250413137244223,0.017524928465075085,-0.10498510358155613,-0.06689849028777699,-0.012327897950996496,0.0009779485128579375,-0.000502305428278833,-0.0012192175604156027,-0.0041314266052971125,-0.005334180305405442,0.003912721571994804,0.005511328960451254,0.011272445170988018,-0.00360221537222753,2.1621734002206434e-12,-3.091849375574769e-13,-4.78571308870709e-12,1.947953960226696e-12,3
108151.39997200796,640.0379381431168,-4732.379167825969,-182.56665489826258,77.5740019529775,23.385121295209885,-33.21088118154417,16.93369083084376,-1.6723930391590895,10.63168952860411,1.6914340193461557,6.464981984575969,0.2605273243902819,0.3099252926699889,2.6882146186106084,-0.558122622738595,0.9027371771677711,-1.542145321740209,0.9767239574029851,-0.3578680697012828,0.06961506118494076,0.4958211244519175,-0.9284698322599116,-0.4901514765542624,-0.14120465638819052,0.14087520870808845,-0.08531558938828404,0.2668342362918138,0.1717250810295062,0.09598417742681625,0.18868214608989048,0.21476041960633732,0.08450275724899921,0.1027216841726143,0.06667822904920713,-0.00762461770239385,-0.002993817048082881,-0.0665362704879501,0.010369621327726553,0.03529663392459858,-0.053440552565115006,0.012799097260408916,0.0682035880007644,-0.016534456343145956,0.03944201853180577,-0.04002817654172578,-0.03888906234491912,0.006964990269189912,0.0038189819895179298,-0.021332929856674128,0.007305346975196231,-0.0010009175542596439,-0.0020899110159569257,-2.5753809151818456e-13,1.5324089500844958e-13,-7.701891890643586e-12,-4.816427212386615e-12,3
107573.516072731,3377.1733979618607,-4277.46161612559,-181.36618541604608,66.93844846234624,21.774315966777372,-32.683704339666505,6.956728391460975,19.190858526893784,5.193967171350963,-5.012553239674433,7.2839434217508945,0.10981133554972416,0.0030786917243426333,2.415389792532189,-0.15526049799586752,0.7043675440193083,-1.5815416239948845,1.253078218868136,-0.2579941987865919,0.6694831517533606,0.43106605390312086,-0.893286583671723,-0.4414906876122461,0.1697277912511038,0.3889473613472382,-0.2560118212463706,-0.03504026261096864,0.5843312420408453,0.20141077697578164,-0.08938471612416733,0.4612881688137688,0.2886967882387492,-0.14066183131256738,0.03264179452335273,-0.07881184436485268,-0.035310356405978904,0.04384963147379437,0.012783349293949283,-0.010871057926088836,-0.03274452850760942,-0.08069954473097236,0.006271739034875309,0.005261794730958231,-0.010561183588226051,0.006804493942813844,1.855521560352245e-05,5.984759431826088e-05,-0.014928096935358905,-0.010308201726339927,0.007041855661560696,-0.0005183137912636229,0.0010088909427729146,-3.5343926330769463e-12,9.599259258266407e-12,-1.4891722135663926e-11,-1.7424992935861852e-12,3
105658.53590156752,3504.9916265621046,-4364.276271903555,-177.8111340637955,72.56049556000879,23.81928407988471,-33.518630336796896,4.8406645867935545,21.39058786744998,6.856021063007451,-9.795870575402553,5.552818641993176,0.06786438392240662,0.07888621701296396,2.2611790134521685,-0.5340386375882479,0.6043830637266122,-1.6116252637159352,1.4646452705437674,-0.21705786496095048,0.5304031658291622,0.2984515427159469,-0.8312630424960687,-0.5071942329713579,0.3102773283676604,0.2645069832115637,-0.13805468830572815,0.5906985205603843,-0.053381939827174846,-0.09876799428678537,0.1178963852828078,0.49923714945486586,-0.12105185076820256,-0.12995509799706614,-0.054385096399176235,-0.04128775256889525,-0.024687314583321563,0.05910462616133855,0.040164753740760575,-0.011917649491654981,0.0466718190936359,-0.08665056684357783,-0.028370607832724142,-0.04323171471206214,0.01141340874663113,0.015970868720941986,-0.008118247526426689,-0.012993595717385628,0.021449896614141283,0.009626240321091615,-0.0024438931245194593,0.0058753725942969235,0.0017753778239056879,1.2812163142291047e-12,-5.847400255142454e-12,6.555079934988318e-12,3.181494205922687e-12,3
109643.0350754729,5653.940415560386,-3503.960255100515,-157.0527967759718,93.44690053936277,23.390310496202815,-28.410322887756905,12.07070657670539,-1.9726884148882389,21.80745648069078,-16.340821187957026,-0.28417636729855095,-1.3239323240467593,0.5173961150524696,0.9137318665591656,-1.95857563130297,0.6571298470421021,-1.6540749546141973,0.8810791872640649,-0.1596176782373853,0.13323057153486795,0.13454273595808558,-0.6834451804122128,-0.06058012903939981,0.16640695897546318,-0.10352973040132724,0.14330950136432147,0.49480163229856045,0.2649885607948477,-0.04126829974951507,-0.2907871099344361,0.1729639729151724,-0.09103919221469446,-0.37688360929704534,-0.09807729246960223,-0.07073636538887489,-0.05438000106353148,0.08248996074303197,0.015920184758385192,-0.015177359937023654,-0.01617658231371705,-0.02188289284297727,0.05805691899178664,-0.01269411078207008,0.016253266878366444,0.011008282634978876,0.003978926815548099,-0.008731895377267799,0.014397744893315429,-0.007565583703165289,-0.00047531768654018094,0.003658191963040386,8.46185407873319e-05,-7.648133726481473e-12,1.0161211586916954e-12,1.921128479207404e-12,3.5967165709885837e-12,3
111497.75476744222,2054.1522873198264,-3818.664469567878,-164.03400935051542,95.11221227009494,22.645553797836673,-28.916288369993932,25.430156326224072,-28.02948406150423,24.561890609713572,-1.538307718937017,1.7039819915130914,-1.2182865497305666,1.877364761241188,0.6671258571625809,-1.5026166267588401,0.09870346826522,-0.11238089911540954,0.20230138529232536,-0.26253933539990226,0.009948568350048327,0.3728110813929963,-0.7225724497069849,0.0732441435436364,-0.4343701468566148,-0.13652101915618034,0.026468350918910963,0.3753353493950434,-0.09445697684433443,0.17742106666846563,-0.29000302700898456,-0.5152744322767251,-0.3299138970612761,-0.21591771914327937,-0.020682297056513185,-0.050980762740653884,-0.0021080213767377533,0.024913045047495048,-0.07170480447783611,0.015535903440493774,-0.0007999970013762758,-0.054909247642980094,-0.0285561760461752,0.006929105777319671,-0.007486580197079826,0.00885729571091106,-0.004161213684825227,0.018006120441009632,0.0010277384955853183,0.013911435589991977,0.00569315120467116,-0.0037138375341998677,-0.0016401391948109587,-3.310703954335161e-12,-3.037083583777945e-13,-1.1856777343560587e-11,-9.770821043481249e-13,3
115835.91245916922,4756.515653874225,-2450.217001990546,-151.32548189783327,105.00873876535707,20.467015703971004,-24.160856293766,30.902208967433275,-44.474136612759985,33.10556204257536,-4.7076387124252825,-2.1447180565855017,-2.002560656676957,1.9430738859443135,-0.3332159563242607,-1.4660497366237197,0.23311637579980451,-0.6937058386228604,-0.13628570372230175,-0.19647667172554859,0.010072714870100734,0.30545665293540053,-0.7986438089938395,0.16712134386146588,-0.31380627343633405,-0.2525424261847646,0.2196149358068629,-0.35143367846533324,0.6664783402083954,0.03425061585848703,-0.5344438238862553,-0.3567055323802308,0.23201134039809534,-0.0631802211021223,0.004244511079403663,-0.038630826855336524,-0.01506434132960404,0.0031718942233386477,-0.04303704616008965,-0.027554209949726665,0.004108354032899185,-0.020218143102195184,0.06202844838847969,0.06497994387590394,0.0007668783653112301,-0.004188320793714285,0.006113270144688661,0.0035572682137515353,-0.019626743944927534,0.010068833748519404,0.004364206006947262,-0.0012640312557204252,-0.001101083189887943,-3.9081905113550476e-12,-1.6506992728158888e-12,3.473540770627947e-12,-3.5496384609637723e-12,3
108774.96936445808,2357.221247482098,-4486.856919123871,-175.97083820951715,74.1208845256637,20.540181951588043,-31.11134657827592,14.541661400839041,1.08434083814862,10.38330449632818,-2.939802765017083,5.429243190746848,0.052978341569995174,0.39217664532924756,2.5707786025415174,-0.6728604312970621,0.8262644536274958,-0.48469755378176993,-0.05929249369888583,-0.20153805865047353,-0.01801891402601757,0.7737662603400246,-0.1762526859988705,-0.09629121044846334,-0.29729193262751874,0.2048728792576723,-0.09006763438781551,0.06670558486885254,0.193507092236297,0.08860619981187011,-0.06276902231912883,-0.20053905066226396,-0.17294309579355385,-0.0035352124287248918,0.004927698909938005,-0.10905197464428608,-0.03159476797176854,-0.007267697761214723,-0.035618127669297374,-0.026496247450244807,-0.014142158351969721,-0.035514873571635665,-0.0038886230714891435,0.047239319213286675,0.0473120214650368,-0.009747966252490893,-0.005238987463403944,0.015331374438110102,-0.020043551859114248,0.030135016995006703,-0.0004773926207210835,-0.0030665615245568595,-0.0059316106474662225,3.836013735571681e-13,-1.0298211303947625e-12,-1.7586682261175438e-12,-1.5760571443484123e-12,3
111800.1788438678,10759.45073341032,-2857.6823322344253,-173.61710959718778,53.60248661494854,15.615958064277216,-25.727199907503746,-1.9272628620355934,35.42305652502162,2.542391018341934,-12.084926637026644,7.7244498541345505,-0.4365772589184715,-0.5348302444205839,2.2210669123180455,-0.11884965425943592,0.41946693901271276,-1.4039219039473736,1.2059634691916903,-0.18515241465313068,0.5647990641855891,0.1807788868460644,-0.7651757116829248,-0.35092388030347504,0.43163612907322624,0.1740974494586496,-0.028279154693867492,0.34392330368659096,0.1393512581906585,0.026090782416212467,0.053699899974892,0.9289373021245786,0.24530372148265786,0.022861685290691346,0.08460372417203436,0.013773238448116107,-0.01572238938015172,0.04563112799831987,0.035448046103053785,-0.063341942700157,-0.01574446466193427,-0.050624185567429286,-0.015581527897338805,0.007613699974962895,-0.0014203193003701708,0.021502192176003868,0.009401954705728377,0.005769268167507731,-0.005939356635742914,0.01690780179844666,0.00773778135566592,0.000671510553175939,-0.00539280201372429,-7.095209959778955e-14,-7.51912152370933e-12,2.1623438579854397e-11,2.0751456721595996e-11,3
