0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,user
-39791.0830952037,-5722.042312225526,-8858.30399772878,-234.43265021111284,-227.28156028198867,185.0814801066858,9.056870286759505,-0.5440859618878401,51.39031239808896,-25.91715091592089,5.6217538438599215,-11.186384996203842,-1.3880253766420287,-20.003529292552887,4.111080653100615,-0.8791609361325138,2.201907867923802,0.367795619021584,0.9125185047432576,-1.7447094641279446,-1.779484732214611,1.4810930572550352,1.2984744925143683,0.053978038427644565,0.11377137729839955,0.53468427970067,1.6678629819169628,-0.7829489091730016,0.756958476387347,1.3245874488934435,-0.1639489156035775,-0.0757706871803145,-0.12589309863788312,0.01990978166466454,0.03569903140022615,0.2529898054607789,-0.025264521491800574,0.0708572198440861,0.1492635852556137,-0.033860464590600374,-0.053355574120233805,-0.016374253746909,-0.003669960393933753,-0.0017140117554045162,-0.0022255488555886467,0.029301713710121916,-0.01793245800474713,0.0150114248456123,0.01596605572365793,0.02314477696981293,0.01213917856477957,0.00040759683598007025,-2.6780051705735343e-13,-1.9330436645422573e-12,1.118054268595902e-12,1.591175211073295e-12,-8.348839373694137e-13,5
-45207.57826127062,-15052.59127464435,-7644.852986612071,-143.79889495764945,-164.2844401861837,112.47031350203213,-11.935280921891888,3.521372402983545,-28.882403519264347,-0.4679585078278078,4.442998117963401,-3.1551542623062745,-0.7230860074477573,-7.372526407850277,1.0963708372059437,-3.542947675797596,-0.22288920518054425,0.6649010282269417,1.1064512438641347,1.3825829102881748,-0.22121960593574702,-0.021323116714479395,0.7785996904494079,-1.3896192226432083,-0.18670853859376885,-0.20997229725889388,-0.636137857130804,0.2661062022934548,-0.029424259100668055,0.18859594636634386,-0.06417808769385487,0.06301324363099103,0.23519641534309824,-0.015180396024234231,0.06234985152564205,-0.16498026693008114,-0.06931061577723101,0.14646923808432247,-0.16184903956640012,0.016895332019055728,-0.002901264505301666,0.02505802110561233,0.01967415815484016,-0.004973896254580966,0.007118853043835738,0.012218715674958032,0.035946527384019614,-0.0047904643444562165,-0.00206481320961043,0.0011592543875846807,-0.004557053163070341,-0.0026172253079003536,-4.2011615407097664e-12,-2.7646185723246147e-12,1.2923435043020671e-11,7.75316503455752e-13,4.297179950943792e-12,5
-44915.92759411391,-15481.83509257173,-7223.1636457065315,-144.902462676359,-165.82233029338587,115.22472269991539,-11.409060960515472,2.7539534250187083,-26.528271357723803,-1.2232339392257812,4.0296840837359404,-3.613129255245772,-1.0717654559325351,-7.141964931844827,0.8078096915604864,-3.7059339284969353,-0.620969726103526,0.6882953770118941,1.248240635544955,1.4256413764317484,-0.1679495521431302,0.025147222299621606,0.7462869980140113,-1.4648799677912634,-0.17905263079501016,-0.18926986144312197,-0.5653129353209232,0.2199396729910441,0.10354293113980967,0.1497983589351573,-0.09130814146000792,0.05908407223385679,0.08924279320889346,0.004579309169726764,0.009079484929410568,0.12204906076151788,-0.11809231189776799,0.09407321152561308,-0.01646508974802034,-0.06533768595920898,0.05783033343611652,-0.022776836696181788,0.011902671845694214,0.04022847046960815,0.011265192089269327,-0.015407436123045293,0.001206174885205548,0.004193230090092905,-0.007546393050950017,-0.0014032014376560147,0.004987123724537129,-0.002083718347499172,5.263561331289377e-12,1.5473737378933285e-14,3.0152321001461655e-13,3.3596911669291318e-12,2.8432247845976696e-12,5
-46286.2977596496,-15734.715730238991,-6632.933101223091,-139.32415518882658,-166.14197169544806,115.4835136832549,-10.72340121216653,-1.5620785697478887,-19.186495723836202,-1.3806464218656558,4.433463346051052,-3.701538856531716,-1.4376601883838107,-6.250056764148785,0.5063408111509133,-3.5466802772134285,-0.31391106220151993,0.8929139928654966,1.096595521078566,1.3418717287187578,-0.09678503188446728,0.021279195172141524,0.5834711982588607,-1.3882933560302966,-0.16880452186918288,-0.15586044539020394,-0.38088296635971913,0.22349035610374768,0.051682069361737706,0.12695804232384797,-0.2347769158146836,0.13269589415803626,-0.1444138427475847,-0.02460298949522968,0.036096541912959204,-0.13854005606063516,0.051734806128892856,0.006849564800171325,0.020402427481199505,0.01521886348599205,0.005843054641648736,-0.008549929987469658,-0.015290236788968762,-0.023498364636590736,-0.0012713570045446603,-0.003185164143286917,-0.004306630099475808,0.014084706990605758,-0.0034012008180499854,0.003925786966983191,-0.0023942765463585316,-0.0013567126787885075,-5.6773555474475325e-12,4.3232640537595494e-12,-6.1041752368792765e-12,3.194881691329055e-12,-7.226684305398723e-13,5
-46120.68371769934,-15425.738770490523,-6752.105452445433,-143.46668290250338,-169.3959029887082,119.75311681118151,-10.008881789769614,-2.4959029346825647,-13.67946529821407,-3.0006339419423256,4.450466298376092,-4.06354331868918,-1.206761422065319,-6.90913681798436,0.7923090287958399,-3.683920634155712,-0.10463387804028988,0.8621820691723462,1.1834382441004947,1.1864759731805872,-0.13100994943741553,0.07515620372931857,0.602287545349679,-1.3285434244698375,-0.1424432621429119,-0.15957555050935812,-0.2548155923960067,0.16957164184068935,0.11068790979854409,0.10676498331553223,-0.25397245794269724,0.09390229204878116,-0.04623104933860453,-0.010014667130334758,0.04609891236222716,-0.031135834121823303,-0.04355769809115031,0.05895901756529937,-0.0825191817628,-0.004883180598316644,0.03475058393145116,-0.0013558755708395435,-0.020097458584687446,-0.022238345907606615,0.0013993444716836382,-0.009053447610235127,-0.016250632650981624,0.004029684753840085,-0.008654857100835148,-0.004171928465650823,-0.0003222454814227382,-0.00428100955529796,3.487919387646415e-12,4.2571664266813335e-12,-2.407301643295706e-12,7.644089914484673e-13,1.2886036248967703e-12,5
-45659.00609007329,-15688.400520629339,-6786.747949891665,-142.48220458836718,-167.1108878301095,116.67173488321698,-10.713237229908406,-0.25408776267465105,-20.48141867033353,-1.773435180432252,4.465590778959966,-3.668210672260904,-1.303442622680622,-6.575070890599457,1.1595646535293236,-3.6493371517120887,-0.45776389663251593,0.9811526372954842,1.2308063742926016,1.3167706451019354,-0.17689402611533445,0.014539776620950465,0.6729860472660965,-1.4578859293021214,-0.1389137400755146,-0.13796850208310257,-0.352795478795658,0.1911602828633667,0.10345950512536815,0.20380016703090226,-0.22823999905249592,0.11055874190724681,-0.13252153968379002,-0.012412286225491549,0.043305137033165415,-0.03293982766572217,0.011109497711591598,-0.01093346398227438,0.018795398911070564,0.039473795247730696,-0.012384310630106343,0.0396583413858819,-0.002218079090461631,-0.013658404066584839,-0.00794669138714682,0.004522625668400252,-0.005014203208758888,0.0036308912482485942,0.0073099920532312835,0.00725788152351899,0.002583628218992676,-2.2334489573529855e-05,1.1158713094428235e-11,2.7632498429214e-12,-3.7310462777881215e-12,-3.837452452658297e-13,3.280336781373683e-12,5
-37641.32034293744,-13823.924626653647,-10072.017774776767,-176.14628857871872,-137.3622839154548,148.13597238422577,-14.820457145711147,11.638516639732936,-35.019866770465946,-6.6142048074073285,3.399784997280339,1.8286490387386058,-1.5077634958384145,-11.732270180003711,7.645427874519521,-4.491512132352969,1.786407589979248,1.209940981534454,1.7818752668832663,0.1373447442364271,0.6546882930799931,-0.6133980251859424,1.1816748200022786,-0.4673734811998008,-0.26436021421142525,-0.029885209109382985,-1.2015804174090834,0.4696905548884582,0.802542480160898,-0.534646814865201,0.47297133339248437,0.03276656164713483,0.37571655575373625,-0.022366164574226185,-0.10481636810772554,-0.0901491669733415,-0.14067945004694957,0.4317710116215698,0.18982996089594728,0.09491696215569179,-0.08061095309589701,-0.07057988014544679,0.06866848745507305,0.03829549725957893,0.009413057064144767,0.020292423157741726,-0.0014084524819380397,0.011438814200774616,0.003569526671228911,-0.00311347301025448,-0.012983017123234686,0.005655749653438326,8.24885442825396e-12,-5.897873699089291e-13,-1.6977002295391146e-13,-2.916715993922516e-12,-5.1775179571283095e-14,5
-11804.708677961815,-105.34301441216651,-16840.726088681462,-221.4772079615428,-55.427454267344395,136.58508962386196,-20.69543138722915,56.775972078904104,-102.73457682009078,0.6409903530131634,-20.606421665880955,-1.4825932316110655,-18.137366047333757,-17.902986305580786,1.009461003960052,-1.9999075228579775,-0.17589479959656443,-4.6608991290964354,1.412672321103425,-0.11683212348992368,0.9641666965192808,-2.316483936374563,-0.30129669342123566,3.0337281016471875,0.8756895369074683,0.6055350992091313,0.7211946333293139,0.010504889948760388,1.0199382508423755,0.2858648168574483,0.07620205197167668,0.3258741345507227,0.012099266098984245,0.29673217120862844,0.12557250022571229,-0.07744739071218215,0.024806917434353846,-0.14345360813689312,0.031336918800507964,-0.10674671878438707,0.062238677363980574,0.14957753005337587,0.029606288770729322,0.02902664998000308,-0.023165826837817823,-0.01728538927604636,0.01046761944393511,0.003268736162112522,0.001316274080381918,-0.02662236038560229,0.0017091756924426536,-0.004044099116766816,-5.253787453430558e-12,-3.4086562911786613e-13,2.463931081333099e-12,-7.477052298829356e-13,8.470277498042943e-13,5
7616.200363828413,74893.6767073675,49505.51680933195,-527.4143301115344,-248.65111258527054,139.14425518278372,60.97156209473899,54.4558190580905,-82.50840780252332,-17.395543712995018,-8.165339338448545,-10.524941472548846,-1.600979212294408,-8.790765095479893,16.71941673767896,12.751879007929858,9.928963462995995,-5.114764109222624,-0.6003228419312618,-2.7988292154895786,-2.923680480527496,-0.19053892102570716,1.1710680178158823,0.4685861742390691,0.013947100500568785,-0.8407616602855771,-0.22468630773865556,-0.10522823982620096,-0.010397765370479643,-0.15659983081401924,-0.08632329497947629,-0.11511582420213975,-0.019735816681257245,0.05683959398774391,-0.031554118654906836,-0.05427685771059338,-0.024094928928737613,-0.08641382328202157,0.012371202511322463,-0.014353687381716539,-0.0002542485868366083,-0.014473225301724787,0.008221833790129082,-0.013398968594403201,0.0016555301632064613,-0.00013094321719364576,0.011294097713137408,0.012613066365630038,-0.0022524139771919545,0.0034132311292626115,-0.0034865556490018944,-0.001091576578208245,9.815098072106768e-13,1.4913367082703062e-12,-4.176078209797205e-12,-9.9439785218527e-13,1.4336014574449124e-12,5
2376.088309752172,50847.73766533163,-20634.127551220405,-8.0344898467203,-150.15776775344767,-161.41236944154753,-47.062797659189144,2.5734921058654585,-12.493062360866393,11.492873621262007,14.868510930142692,13.009459199457346,7.541065366081299,1.468265218575031,-12.835723476930623,2.703660775656357,-1.8150746059977285,-3.0245643022944013,9.168714028408072,0.8558724942850415,-1.6661512391934066,1.0005724310422568,-1.720435825727815,1.4922184196945447,-1.6776673526731722,0.6581988438182623,0.4014810116128879,0.16804881008787714,0.06440925212302928,0.014282795361811854,0.039517874494164565,0.056971451652827666,0.011830536114117373,0.010248410749587628,0.045722866862911035,-0.019776899635796638,-0.0741033690561271,-0.025998609451650834,0.03292714184617887,0.0032877557634598525,0.03774067123871497,0.11719819868746625,0.022138194967461996,-0.0170520054632813,-0.011388787491316254,0.02523384040386085,0.0046402225001879035,0.010332260181006324,0.0061033068896904595,-0.0016110424028369067,-0.003960826118743397,-0.00023924951424206804,2.7772927767978822e-11,-3.58095509596994e-12,-4.798111718060076e-12,-1.3115052087325796e-12,-7.301568533039701e-12,5
