IQR_z,IQR_x,IQR_y,AutoCor_x,AutoCor_y,AutoCor_z,PartAutoCor_x,PartAutoCor_z,PartAutoCor_y,mean_x,mean_z,mean_y,energy_y,energy_x,energy_z,entropy_x,entropy_z,entropy_y,median_y,median_x,median_z,variance_x,variance_y,variance_z,stdDev_y,stdDev_z,stdDev_x,ar_z3,ar_x1,ar_y3,ar_z2,ar_y2,ar_z1,ar_x2,ar_y1,ar_x3,wtSumDet_x,wtSumDet_z,squaredwtSumApr_z,enratioy,enratiox,enApprz,enratioz,enDetz,squaredwtSumDet_y,squaredwtSumApr_x,wtSumApr_z,enDetx,enAppry,wtSumApr_x,squaredwtSumDet_x,squaredwtSumDet_z,enDety,squaredwtSumApr_y,wtSumApr_y,enApprx,wtSumDet_y,user
-0.8712849999999985,-0.7372411999999999,-2.5851313,0.9353479673007427,0.739752404508551,0.9894113309159652,0.8706923283625567,0.735150138789126,0.9432510427855687,9.364877438,-1.7914002576000008,4.420383059999998,45.564549871993364,186.96768758136696,197.5594698549404,3.791275466720461,3.8827809671520175,3.894314921970387,9.608071,-1.7856555,4.0931244,1.365777378771767,0.43397621398958747,2.7555868013690445,1.1686647846032527,0.6587687105423173,1.659996024503988,0.9870422092372744,4.440892098500626e-16,0.018182871947939105,0.9851516852569984,0.0,-0.016166729391073886,0.7209921216560113,-3.552713678800501e-15,0.24309471167650942,-1.4217495528935924,0.2843499812893959,3.2294026316197395,331.0984170695351,-63.33556349841442,156.28414185840705,2.02137179115313,0.08085491185927982,10.4290413571125,109626.16178595183,4011.3936036616856,24424.7329964187,0.37914290776571974,13.33922910723879,0.02842314984754033,0.46778367044537245,2.6551839075557346,0.1761775028517693,0.252111082555192,6.664605234145987,0.03782835947484261,2
-0.20106600000000086,-0.1340439,-0.26808790000000027,0.8803418268539861,0.9082751642605738,0.9677468787251402,0.8741078698239522,0.8211759869809964,0.9478044818541623,9.719902060000006,-1.5416957240000004,2.382916596000001,66.46575457611176,135.90988819686717,157.86903812902577,3.9114378722174643,3.907304761586646,3.9109113106366706,9.64637,-1.4601204,2.2643836,0.017475500962751394,0.05939701180264553,0.07210259401493058,0.13219493546558958,0.2437150217008495,0.26851926190672165,0.9988053394934564,6.217248937900877e-15,0.0009602834921151882,0.9321936557535903,-9.992007221626409e-16,0.04936432828144954,0.9753058170504953,-1.5543122344752192e-15,0.02002365064504108,-0.09478412848415019,-0.10832380913031059,-0.1015536859645183,343.6504329547546,-54.50717504833519,84.24882420167825,0.008984031012499892,0.01173404762449996,0.010313151132980002,118095.62006999028,2971.0321317498547,7097.864379365286,0.035361093206234685,13.747217670749187,0.0025722363647063427,0.0436247161443281,2.20639217685213,0.019771968284698908,0.023177558323300495,3.3907767387493815,0.006835471665954941,2
-0.09574600000000011,-0.25372589999999984,-0.10532019999999997,0.7729697182736927,0.7803822062685699,0.8906020462123561,0.7671201742574277,0.7640604483689055,0.8754119765499763,9.668391059999998,-1.4407798539999999,2.2595962360000006,66.75776253896125,129.29098906491626,155.94731165160704,3.911511962019949,3.911370919748633,3.9118050236315645,9.655944,-1.4313968,2.2835326,0.007532987584098358,0.017284852881167823,0.0048240188060166295,0.08679278532285019,0.1314718710643757,0.06945515679930922,0.9975893745391597,0.0029108492828866517,-0.0002016548759540271,0.9999738602715461,0.00021439022344871272,-0.0004913734422916649,0.989806494216792,0.006992230441537295,0.004651854525141275,-0.00676913321630046,0.25049872906433057,-0.006770264587148356,341.8292440844696,-50.939260248018186,79.88879106095993,4.582116450002221e-05,0.0627496132628449,4.5836482579995095e-05,116847.2321113599,2594.808234615326,6382.218937181711,0.014393769308280612,13.673702090262381,0.0010526607361535996,0.035747870136692034,2.0455545890570366,0.017475881762300537,0.010575451523788488,3.1970132211449482,0.003307916105520857,2
-0.1460116249999981,-0.05984107500000002,-0.11489470000000024,0.8473407130113816,0.7524055586241936,0.7549611965670379,0.8352672049158016,0.7261438567390027,0.6778775708481201,9.610177959999998,-1.5292487920000009,2.378512278,64.78128824767738,132.69374975475085,155.25469127783927,3.911504500742897,3.911560907226719,3.9118045950273115,9.617646,-1.5367169,2.360129,0.009374069502182015,0.011630361019496247,0.005843972219463789,0.09681977846587966,0.1078441515312548,0.07644587771399966,0.9972294170540099,-0.0004293325802464665,0.0029900647020255633,0.9955800988724541,0.004598643819236692,0.0022650413839864214,1.0027143005716512,-0.004060584080081142,0.003427348587712986,0.16925590757193465,-0.23695827060071162,-0.2708095228257772,339.7711001962751,-54.0671095472268,84.09310804546314,0.028647562247999286,0.05614922200608007,0.07333779765312513,115444.4005285872,2923.252334791823,7071.650820745937,0.050717941451028786,13.591425300989547,0.0037316131551954437,0.06412812931848547,2.166999498452929,0.029593052220024983,0.05022769466760146,3.365051660440301,0.014926277435226478,2
-0.10531950000000023,-0.11968202500000014,-0.15798042499999987,0.723463815435082,0.8570532541545263,0.8882578803229969,0.6896866987650966,0.8459802093073638,0.8783691994750961,9.5314751,-1.5616108040000012,2.529407398,61.73525649907046,135.11733645793757,156.25232689414526,3.911607075317613,3.911505461226339,3.9117611632992273,9.54105,-1.5462915000000002,2.5324712000000003,0.0040634881434591956,0.008684537516657122,0.0122483186350353,0.06374549508364646,0.09319086605809135,0.11067212221257573,0.9991228489375761,-3.552713678800501e-15,0.0006953522440067417,0.9974454797074168,-2.6645352591003757e-15,0.000766713385073281,0.9998070886429204,-1.3322676295501878e-15,0.0003688822017211546,-0.054160843904984546,0.17602617215908567,-0.013540458463618954,336.98853389603624,-55.211279454128835,89.42805617546105,0.0029333970125001016,0.03098521328498007,0.00018334401540499016,113561.27197739997,3048.285378961909,7997.377231321418,0.027417223491447963,13.479808896881929,0.002033947491480384,0.0375732901895642,2.211982492637777,0.016986251163660097,0.015674230980108807,3.5804419549997055,0.004377736373639968,2
-0.13404300000000013,-0.11489470000000002,-0.11489470000000024,0.7226194977052258,0.7816777259586177,0.8696389796464782,0.6923934928211535,0.7676923942933181,0.8677752948040167,9.545645340000004,-1.4825249400000002,2.519449823999999,61.514808428819826,133.38345899797005,158.33954090702161,3.9116101965661354,3.9114828846990464,3.911790144269227,9.560199,-1.469695,2.5324712000000003,0.0056882956281881485,0.004892714905592657,0.013196152954440241,0.07542079042404785,0.06994794425565813,0.1148745095939053,1.0015584808713314,0.0,-0.0011062499525458236,0.9995246035042746,8.881784197001252e-16,0.00011215711749579249,0.9992726699174566,2.220446049250313e-15,0.0003630423165887908,-0.054162258118545026,-0.08801315679022093,0.18956684275473923,337.4895275357884,-52.41517191760898,89.07600277048267,0.0029335502044998967,0.007746315768180012,0.035935587872000026,113899.18119632968,2747.350247152505,7934.534269567037,0.04247478467255592,13.49992721707142,0.003146297308836166,0.04032697225357741,2.098505146995792,0.01921699944901697,0.05180889751940301,3.566291509290259,0.01452738717080189,2
-0.09574499999999908,-0.1723421999999999,-0.10292647499999985,0.6686923483022981,0.7927017138730424,0.7400679004273748,0.6670569415216315,0.785350458639212,0.7209681668457778,9.593326600000006,-1.5275253940000006,2.443619301999999,63.590457109336214,133.77919599755793,156.51070862074687,3.911394759835916,3.911390901582809,3.911702343579083,9.62722,-1.5271424,2.44151285,0.009849014810367353,0.013728234798458144,0.008239416263529609,0.09924220276861731,0.11716755010862924,0.09077123037355839,1.0000551315812936,-1.1102230246251565e-14,-9.152431075021283e-05,0.9995375986190997,-4.440892098500626e-16,0.0018234649183093143,0.999412933572049,6.217248937900877e-15,0.00036068864733618256,0.07447248619456648,-0.13540465534687174,0.09478320924533556,339.1753146498643,-54.00617822660265,86.3949889541269,0.005546151199999895,0.01833442068960512,0.008983856754845065,115039.89406783444,2916.66728664357,7464.09411638371,0.014894497238913297,13.567715825868238,0.0010977895933312087,0.027080931069374346,2.166296752988174,0.012501025555256501,0.01895664184906711,3.4580833546663188,0.005481834850362159,2
-0.07420325000000005,-0.08617099999999978,-0.10771367500000073,0.6346594167326063,0.8843461394894603,0.9080496927852368,0.62080734011519,0.8763689166609064,0.8541522095105947,9.610177799999999,-1.5713768640000005,2.430214923999999,64.31653370255785,134.84012470417946,155.49032678564188,3.9118009863277727,3.9119204795794675,3.911843275734216,9.62722,-1.5941644,2.427151,0.0016025433078775287,0.005477470863651331,0.0033205476392847337,0.040031778724877176,0.07400993760064475,0.057624193176865686,0.9999011147044987,2.1316282072803006e-14,0.0001346315855776936,0.9999635373765609,-8.881784197001252e-16,-0.00010215643394850815,0.9754582964542724,2.55351295663786e-15,0.0261883780804979,0.11509435656017075,0.12863446147040092,1.4142135573713688e-07,339.7710945394209,-55.55656181670256,85.9210726250575,0.01324671091199972,0.01654682467778006,1.999999985852982e-14,115444.3966845161,3086.5315608930932,7382.430721040406,0.02410814577523516,13.590937954292057,0.0017738397347051192,0.02771667040224707,2.2245040180911158,0.012459707951452122,0.018859669185826263,3.437737881211401,0.005486069571767477,2
-0.06702200000000147,-0.07659649999999996,-0.12446920000000006,0.7613968129155502,0.6566909124711721,0.810203316907818,0.7312463601456269,0.648644782837541,0.8066252478072105,9.575900869999996,-1.5790365059999996,2.440555452000001,63.74152872955352,134.4617030723238,154.71983912251864,3.911642584823929,3.9119301159580084,3.9116328522054435,9.569773,-1.5367169,2.427151,0.001952283553324593,0.009792429403399755,0.007240225668771923,0.0441846529161947,0.09895670469149503,0.08508951562191386,0.9997740518003813,-3.552713678800501e-15,0.00017799126184869785,0.9983836836892126,-2.498001805406602e-16,-0.0004932153192265532,0.9982754648978153,5.828670879282072e-16,0.0008150537735067687,-0.027080421952490497,-0.10155347383248392,0.013540387752940974,338.559222057358,-55.82737105668563,86.28666549855,0.0007333492531249292,0.010313108047444995,0.00018334210049999393,114622.34684008344,3116.69535910086,7445.3886428586575,0.027417370162088915,13.54248240566372,0.002024545378077985,0.08007219946635534,2.235954869639515,0.03581118767359769,0.051167923250884484,3.453142701151349,0.014817784169134986,2
-0.07180950000000053,-0.0574473000000002,-0.10531999999999986,0.7510772703435133,0.8802748846831877,0.842932445192361,0.7352156508802513,0.8745267307210628,0.8371826188214937,9.588922179999994,-1.6050793339999996,2.431172398,64.24762436500356,135.17198373409704,154.16108437648685,3.911665711731071,3.9116194555461252,3.911653231513542,9.59370925,-1.5798024499999999,2.4367256,0.005631289070824098,0.009870700256190447,0.007734478857515673,0.075041915426141,0.09935139785725436,0.08794588596128686,0.999852414429629,7.105427357601002e-15,0.00013199066749791655,0.9997375936703548,-8.881784197001252e-16,0.0009014617476472697,0.9975803001828464,-2.220446049250313e-16,0.0016285775149620374,0.10832239491674844,-0.06093216915230437,0.02031058162941135,339.01959488740454,-56.748124070689386,85.954924442968,0.01173374124050001,0.0037127292376050326,0.00041251972612498184,114934.28571761989,3220.349585542356,7388.249035996337,0.045193586908653424,13.561115441381402,0.0033325862539851504,0.02049044347996891,2.2740901589637765,0.009010391869997665,0.03569656343603674,3.44021566061108,0.01037625746686358,2
