-2.471641749143600464e-01,1.190623492002487183e-01,-2.563793957233428955e-02,-4.672925919294357300e-03,4.114965498447418213e-01,-2.672147154808044434e-01,4.541897475719451904e-01,7.348821163177490234e-01,-3.161597251892089844e-02,-3.089577704668045044e-02,5.768686532974243164e-01,-2.554848790168762207e-02,3.339604139328002930e-01,6.367785930633544922e-01,-3.475111126899719238e-01,6.467799842357635498e-02
8.697306364774703979e-02,-7.159849256277084351e-02,7.643319666385650635e-02,7.006920874118804932e-02,5.378720909357070923e-02,-1.727920174598693848e-01,-6.671441346406936646e-02,1.712092459201812744e-01,7.524311542510986328e-02,2.702652290463447571e-02,-4.354870691895484924e-02,6.385464221239089966e-02,4.833540320396423340e-02,-1.125061139464378357e-01,2.519704401493072510e-02,-2.064262181520462036e-01
5.088274180889129639e-02,3.238384425640106201e-02,1.451049149036407471e-01,6.284054368734359741e-03,1.419291198253631592e-01,-2.722216248512268066e-01,3.108352422714233398e-03,2.253473699092864990e-01,-1.504942774772644043e-02,-3.803028911352157593e-02,4.452522844076156616e-02,9.310565143823623657e-02,4.788233339786529541e-02,-6.837793439626693726e-02,7.806235551834106445e-02,-1.859090775251388550e-01
5.001041293144226074e-02,-1.258315145969390869e-02,1.682178303599357605e-02,-8.044425398111343384e-03,7.768815010786056519e-02,-1.843037903308868408e-01,1.470641791820526123e-02,4.996177181601524353e-02,-6.789359450340270996e-02,-2.224426716566085815e-02,-1.121978834271430969e-02,3.804418444633483887e-02,-9.515404701232910156e-03,-1.396999061107635498e-01,4.608912393450737000e-02,-2.518730759620666504e-01
5.783127248287200928e-02,-2.996154129505157471e-03,7.439566403627395630e-02,-1.614840701222419739e-02,1.354936659336090088e-01,-2.436726987361907959e-01,-6.468293815851211548e-02,1.531523913145065308e-01,-3.732013702392578125e-02,-2.326997369527816772e-02,-1.838410645723342896e-02,4.119156301021575928e-02,3.156963735818862915e-02,-7.623805850744247437e-02,7.895657420158386230e-02,-2.260229587554931641e-01
3.847820311784744263e-02,-8.651623874902725220e-02,-5.128452181816101074e-02,-2.820331230759620667e-02,4.691651463508605957e-02,-1.022591590881347656e-01,-6.668684631586074829e-02,1.029365956783294678e-01,2.586957812309265137e-02,8.089691400527954102e-04,-5.054094269871711731e-02,5.754199624061584473e-02,-2.979317307472229004e-02,-6.766757369041442871e-02,5.165153369307518005e-02,-2.552033960819244385e-01
9.130121767520904541e-02,-8.963312953710556030e-02,-3.855358809232711792e-02,3.244343027472496033e-02,4.159054160118103027e-02,-1.637417674064636230e-01,-9.647706896066665649e-02,1.145368814468383789e-02,-6.588742136955261230e-03,4.952110350131988525e-03,-7.196930050849914551e-02,5.616946518421173096e-02,1.023992896080017090e-02,-1.706596761941909790e-01,8.317792415618896484e-02,-2.184935361146926880e-01
2.112237215042114258e-01,2.640818953514099121e-01,1.059536859393119812e-01,1.406946182250976562e-01,-2.025212347507476807e-01,-7.334469258785247803e-02,-2.482935190200805664e-01,6.436364352703094482e-02,-2.448235154151916504e-01,-9.107733517885208130e-02,1.492392718791961670e-01,-7.435630261898040771e-02,1.329530924558639526e-01,-4.584687948226928711e-02,2.696941792964935303e-01,8.799766004085540771e-02
-1.839838176965713501e-01,3.495822250843048096e-01,-2.582005560398101807e-01,-7.761631906032562256e-02,-2.116398215293884277e-01,2.147385776042938232e-01,9.886100143194198608e-02,-1.400468349456787109e-01,-9.714630246162414551e-02,1.139321476221084595e-01,-2.037492990493774414e-01,-2.960464954376220703e-01,1.063008904457092285e-01,-6.114818900823593140e-02,-8.430737257003784180e-02,-1.114557608962059021e-01
-1.245458573102951050e-01,-8.437807112932205200e-02,-1.166210994124412537e-01,-8.486141264438629150e-02,-8.407960087060928345e-02,-5.580358207225799561e-03,5.777683854103088379e-02,-4.516660794615745544e-02,-4.653395116329193115e-01,-1.216821745038032532e-01,-1.897789537906646729e-03,-2.365036904811859131e-01,1.705365180969238281e-01,-1.217893660068511963e-01,4.000522568821907043e-02,1.385757178068161011e-01
