5.005656814575195312e+01,0.000000000000000000e+00,7.399902343750000000e+01,0.000000000000000000e+00,2.063633155822753906e+01,3.767213058471679688e+01,0.000000000000000000e+00
5.751585006713867188e+01,0.000000000000000000e+00,8.528673553466796875e+01,0.000000000000000000e+00,2.312922096252441406e+01,4.381212234497070312e+01,0.000000000000000000e+00
7.048522186279296875e+01,0.000000000000000000e+00,1.025151977539062500e+02,0.000000000000000000e+00,2.833335113525390625e+01,5.294701004028320312e+01,0.000000000000000000e+00
6.663014984130859375e+01,0.000000000000000000e+00,9.760282135009765625e+01,0.000000000000000000e+00,2.662929534912109375e+01,5.048760604858398438e+01,0.000000000000000000e+00
6.703636932373046875e+01,0.000000000000000000e+00,9.773274230957031250e+01,0.000000000000000000e+00,2.697727775573730469e+01,5.072950744628906250e+01,0.000000000000000000e+00
6.547166442871093750e+01,0.000000000000000000e+00,9.635526275634765625e+01,0.000000000000000000e+00,2.619069862365722656e+01,4.941382980346679688e+01,0.000000000000000000e+00
6.943193817138671875e+01,0.000000000000000000e+00,1.016237182617187500e+02,0.000000000000000000e+00,2.796133422851562500e+01,5.190385055541992188e+01,0.000000000000000000e+00
6.853252410888671875e+01,0.000000000000000000e+00,1.007554168701171875e+02,0.000000000000000000e+00,2.763240814208984375e+01,5.184660339355468750e+01,0.000000000000000000e+00
5.955760574340820312e+01,0.000000000000000000e+00,8.923425292968750000e+01,0.000000000000000000e+00,2.379876327514648438e+01,4.503719329833984375e+01,0.000000000000000000e+00
7.496769714355468750e+01,0.000000000000000000e+00,1.083262863159179688e+02,0.000000000000000000e+00,3.013999748229980469e+01,5.655683517456054688e+01,0.000000000000000000e+00
6.776817321777343750e+01,0.000000000000000000e+00,9.850399780273437500e+01,0.000000000000000000e+00,2.748509979248046875e+01,5.091444396972656250e+01,0.000000000000000000e+00
5.162790298461914062e+01,0.000000000000000000e+00,7.666644287109375000e+01,0.000000000000000000e+00,2.081072616577148438e+01,3.930923080444335938e+01,0.000000000000000000e+00
3.181526947021484375e+01,0.000000000000000000e+00,4.860707473754882812e+01,0.000000000000000000e+00,1.248393058776855469e+01,2.415319824218750000e+01,0.000000000000000000e+00
3.963846588134765625e+01,0.000000000000000000e+00,6.057984161376953125e+01,0.000000000000000000e+00,1.557707023620605469e+01,3.026989173889160156e+01,0.000000000000000000e+00
2.275223350524902344e+01,0.000000000000000000e+00,3.633917999267578125e+01,0.000000000000000000e+00,9.179609298706054688e+00,1.712403106689453125e+01,0.000000000000000000e+00
