9.996470212936401367e-01,9.996220469474792480e-01,1.299254596233367920e-02,1.409967988729476929e-02,9.997801184654235840e-01,2.406633691862225533e-03,9.997345209121704102e-01
9.996474385261535645e-01,9.996225833892822266e-01,1.297045312821865082e-02,1.407931186258792877e-02,9.997803568840026855e-01,2.403712831437587738e-03,9.997349381446838379e-01
9.996476173400878906e-01,9.996228814125061035e-01,1.295971404761075974e-02,1.406939327716827393e-02,9.997804760932922363e-01,2.402291866019368172e-03,9.997351169586181641e-01
9.996476173400878906e-01,9.996228814125061035e-01,1.296043954789638519e-02,1.407005544751882553e-02,9.997804164886474609e-01,2.402378711849451065e-03,9.997351169586181641e-01
9.996476769447326660e-01,9.996230006217956543e-01,1.295566465705633163e-02,1.406563073396682739e-02,9.997804760932922363e-01,2.401742385700345039e-03,9.997351765632629395e-01
9.996475577354431152e-01,9.996227622032165527e-01,1.296419743448495865e-02,1.407351531088352203e-02,9.997804164886474609e-01,2.402878133580088615e-03,9.997349977493286133e-01
9.996476173400878906e-01,9.996228814125061035e-01,1.296073850244283676e-02,1.407032646238803864e-02,9.997804164886474609e-01,2.402422251179814339e-03,9.997350573539733887e-01
9.996470808982849121e-01,9.996221065521240234e-01,1.299086492508649826e-02,1.409812923520803452e-02,9.997801184654235840e-01,2.406419720500707626e-03,9.997345805168151855e-01
9.996089935302734375e-01,9.995646476745605469e-01,1.523532345890998840e-02,1.614509150385856628e-02,9.997581243515014648e-01,2.696356968954205513e-03,9.996966123580932617e-01
1.583596169948577881e-01,1.369519233703613281e-01,9.464986324310302734e-01,9.184527397155761719e-01,1.756854206323623657e-01,9.112479090690612793e-01,1.101076900959014893e-01
1.619482636451721191e-01,1.399809420108795166e-01,9.466433525085449219e-01,9.177846312522888184e-01,1.817062646150588989e-01,9.092630743980407715e-01,1.125815436244010925e-01
1.394526213407516479e-01,1.211455836892127991e-01,9.457437396049499512e-01,9.220108389854431152e-01,1.453814655542373657e-01,9.215586185455322266e-01,9.705493599176406860e-02
4.983934760093688965e-01,4.255933761596679688e-01,9.552661776542663574e-01,8.726131916046142578e-01,7.122485637664794922e-01,6.994786858558654785e-01,3.757618963718414307e-01
1.422867029905319214e-01,1.234928965568542480e-01,9.458526968955993652e-01,9.214763045310974121e-01,1.497449576854705811e-01,9.200320839881896973e-01,9.901679307222366333e-02
4.551116824150085449e-01,3.908167481422424316e-01,9.545496702194213867e-01,8.761161565780639648e-01,6.672989726066589355e-01,7.282881140708923340e-01,3.358888030052185059e-01
1.490219086408615112e-01,1.291073560714721680e-01,9.461206197738647461e-01,9.202049374580383301e-01,1.603899896144866943e-01,9.163744449615478516e-01,1.036689355969429016e-01
6.622859835624694824e-01,5.511201024055480957e-01,9.558465480804443359e-01,8.650436997413635254e-01,8.254100084304809570e-01,5.885454416275024414e-01,5.497106909751892090e-01
3.683845698833465576e-01,3.177272379398345947e-01,9.528031349182128906e-01,8.858026266098022461e-01,5.496945977210998535e-01,7.852750420570373535e-01,2.631277740001678467e-01
7.824676036834716797e-01,6.597553491592407227e-01,9.500228166580200195e-01,8.514970541000366211e-01,8.900363445281982422e-01,4.930242598056793213e-01,6.909081339836120605e-01
9.090754985809326172e-01,8.168920874595642090e-01,9.207267165184020996e-01,7.975411415100097656e-01,9.546378254890441895e-01,3.384169936180114746e-01,8.537899255752563477e-01
2.661516666412353516e-01,2.293769270181655884e-01,9.502176046371459961e-01,9.001884460449218750e-01,3.723946213722229004e-01,8.490089178085327148e-01,1.858361512422561646e-01
5.668616294860839844e-01,4.779677689075469971e-01,9.560686349868774414e-01,8.690416216850280762e-01,7.671760320663452148e-01,6.539883017539978027e-01,4.445070028305053711e-01
