1.613203994929790497e-02,9.883137941360473633e-01,2.262367494404315948e-02,9.753811359405517578e-01,2.285553812980651855e-01,8.539731502532958984e-01,1.213134601712226868e-01
8.591821789741516113e-01,2.049866914749145508e-01,8.214585781097412109e-01,1.163250729441642761e-01,9.982624650001525879e-01,9.115604683756828308e-03,9.899379014968872070e-01
8.538715243339538574e-01,2.135742455720901489e-01,8.149102330207824707e-01,1.200136169791221619e-01,9.982429742813110352e-01,9.295694530010223389e-03,9.897121787071228027e-01
8.630934953689575195e-01,1.986653357744216919e-01,8.262889981269836426e-01,1.136017218232154846e-01,9.982770681381225586e-01,8.981582708656787872e-03,9.901055097579956055e-01
8.592066764831542969e-01,2.049256265163421631e-01,8.215074539184570312e-01,1.163024306297302246e-01,9.982624053955078125e-01,9.115148335695266724e-03,9.899386763572692871e-01
8.251058459281921387e-01,2.600305378437042236e-01,7.796726822853088379e-01,1.398575603961944580e-01,9.981433749198913574e-01,1.024113129824399948e-02,9.885196685791015625e-01
8.542255759239196777e-01,2.129680216312408447e-01,8.153753876686096191e-01,1.197593510150909424e-01,9.982440471649169922e-01,9.284332394599914551e-03,9.897267222404479980e-01
8.607913255691528320e-01,2.023750692605972290e-01,8.234542608261108398e-01,1.152026131749153137e-01,9.982683658599853516e-01,9.060798212885856628e-03,9.900065660476684570e-01
8.613661527633666992e-01,2.014225721359252930e-01,8.241844177246093750e-01,1.147964894771575928e-01,9.982703328132629395e-01,9.041514247655868530e-03,9.900309443473815918e-01
4.100759923458099365e-01,8.019899725914001465e-01,3.131005167961120605e-01,4.586950540542602539e-01,9.968543648719787598e-01,2.500521577894687653e-02,9.685073494911193848e-01
3.490765392780303955e-01,8.442473411560058594e-01,2.632628083229064941e-01,5.109261870384216309e-01,9.963227510452270508e-01,2.890009991824626923e-02,9.624190926551818848e-01
1.039851233363151550e-01,9.507625102996826172e-01,1.168943420052528381e-01,7.754054665565490723e-01,9.774069786071777344e-01,1.026467904448509216e-01,8.456423878669738770e-01
1.232294589281082153e-01,9.424751996994018555e-01,1.309060454368591309e-01,7.452811598777770996e-01,9.827315211296081543e-01,8.522359281778335571e-02,8.729267120361328125e-01
9.775824844837188721e-02,9.534715414047241211e-01,1.120867803692817688e-01,7.858847379684448242e-01,9.750310778617858887e-01,1.099719628691673279e-01,8.343209624290466309e-01
1.026719808578491211e-01,9.513326287269592285e-01,1.158895641565322876e-01,7.775875926017761230e-01,9.769386053085327148e-01,1.041110083460807800e-01,8.433731198310852051e-01
1.115548387169837952e-01,9.474882483482360840e-01,1.225448325276374817e-01,7.631733417510986328e-01,9.798062443733215332e-01,9.498380124568939209e-02,8.575839996337890625e-01
7.115337252616882324e-02,9.651994109153747559e-01,8.956030011177062988e-02,8.357481956481933594e-01,9.571475982666015625e-01,1.589422374963760376e-01,7.615565061569213867e-01
2.116689532995223999e-01,9.051226973533630371e-01,1.864061802625656128e-01,6.357269287109375000e-01,9.923153519630432129e-01,4.850138351321220398e-02,9.315967559814453125e-01
3.795472383499145508e-01,8.255504369735717773e-01,2.858673930168151855e-01,4.853811860084533691e-01,9.966506361961364746e-01,2.674348466098308563e-02,9.658356904983520508e-01
3.488335311412811279e-01,8.443498015403747559e-01,2.631520330905914307e-01,5.111139416694641113e-01,9.963183403015136719e-01,2.892386354506015778e-02,9.623842239379882812e-01
2.658890187740325928e-01,8.824483156204223633e-01,2.158274203538894653e-01,5.824096202850341797e-01,9.945440292358398438e-01,3.822125867009162903e-02,9.477592110633850098e-01
4.664187878370285034e-02,9.760788083076477051e-01,6.449130177497863770e-02,8.915755152702331543e-01,9.034764766693115234e-01,2.707825899124145508e-01,6.162792444229125977e-01
9.153395146131515503e-02,9.561903476715087891e-01,1.071300804615020752e-01,7.967901825904846191e-01,9.721682667732238770e-01,1.184908673167228699e-01,8.213052153587341309e-01
8.700332045555114746e-02,9.581207036972045898e-01,1.036633029580116272e-01,8.052879571914672852e-01,9.694818258285522461e-01,1.262038797140121460e-01,8.100064396858215332e-01
