accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
2.5037475,3.126094,8.937852,-30.561,-46.7565,-23.973,-0.093218036,0.14382212,-0.04261396,0.0
2.5037475,3.126094,8.937852,-29.9815,-46.1465,-24.583,-0.13050525,0.10120816,-0.034623843,0.0
2.5037475,3.126094,8.937852,-29.9815,-46.1465,-24.583,-0.17844597,0.039950587,-0.07990117,0.0
2.2931073,3.0494976,8.842107,-29.9815,-46.1465,-24.583,-0.18377271,0.047940705,-0.10919827,0.0
2.2931073,3.0494976,8.842107,-29.9815,-46.1465,-24.583,-0.17844597,0.08522792,-0.10387153,0.0
2.2931073,3.0494976,8.842107,-29.9815,-46.1465,-24.583,-0.17844597,0.07990117,-0.10919827,0.0
2.2931073,3.0494976,8.842107,-29.9815,-46.1465,-24.583,-0.17844597,0.06658431,-0.135832,0.0
2.1399143,2.752686,8.937852,-29.9815,-46.1465,-24.583,-0.17578259,0.06658431,-0.135832,0.0
2.1399143,2.752686,8.937852,-29.9815,-46.1465,-24.583,-0.1651291,0.069247685,-0.11452502,0.0
2.1399143,2.752686,8.937852,-29.9815,-46.1465,-24.583,-0.13050525,0.055930823,-0.10919827,0.0
2.1399143,2.752686,8.937852,-29.9815,-46.1465,-24.583,-0.07723781,0.045277335,-0.111861646,0.0
2.101616,2.5516202,8.909128,-29.9815,-46.1465,-24.583,-0.055930823,0.045277335,-0.10919827,0.0
2.101616,2.5516202,8.909128,-29.9815,-46.1465,-24.583,-0.045277335,0.05060408,-0.09588141,0.0
2.101616,2.5516202,8.909128,-30.561,-46.1465,-22.7835,-0.05060408,0.047940705,-0.087891296,0.0
2.101616,2.5516202,8.909128,-30.561,-46.1465,-22.7835,-0.06658431,0.031960472,-0.093218036,0.0
2.0441687,2.6856642,8.736787,-30.561,-46.1465,-22.7835,-0.07723781,0.02130698,-0.10120816,0.0
2.0441687,2.6856642,8.736787,-30.561,-46.1465,-22.7835,-0.10387153,-0.005326745,-0.10919827,0.0
2.0441687,2.6856642,8.736787,-30.561,-46.1465,-22.7835,-0.13050525,-0.034623843,-0.122515135,0.0
2.0537431,2.7622607,8.420826,-30.561,-46.1465,-22.7835,-0.1464855,-0.045277335,-0.14115874,0.0
2.0537431,2.7622607,8.420826,-30.561,-46.1465,-22.7835,-0.22372329,-0.047940705,-0.19975294,0.0
2.0537431,2.7622607,8.420826,-30.561,-46.1465,-22.7835,-0.3968425,-0.018643608,-0.28498086,0.0
2.0537431,2.7622607,8.420826,-30.561,-46.1465,-22.7835,-0.6605164,0.018643608,-0.3888524,0.0
