accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
2.0441687,1.0675635,9.091045,-0.5795,5.368,-37.759,0.005326745,-0.015980236,0.005326745,0.0
2.1111906,1.2207564,9.426155,-0.5795,5.368,-37.759,0.037287217,-0.055930823,0.007990118,0.0
2.1111906,1.2207564,9.426155,-0.5795,5.368,-37.759,0.045277335,-0.018643608,-0.069247685,0.0
2.1111906,1.2207564,9.426155,-0.5795,5.368,-37.759,0.0026633726,0.09588141,-0.069247685,0.0
2.1111906,1.2207564,9.426155,-0.5795,5.368,-37.759,0.0,0.10387153,-0.029297099,0.0
2.321831,1.0771381,9.339984,-0.5795,5.368,-37.759,0.005326745,0.093218036,-0.047940705,0.0
2.321831,1.0771381,9.339984,-0.5795,5.368,-37.759,0.005326745,0.087891296,-0.093218036,0.0
2.321831,1.0771381,9.339984,-1.769,5.978,-38.9485,0.0,0.08522792,-0.07990117,0.0
2.321831,1.0771381,9.339984,-1.769,5.978,-38.9485,0.013316862,0.045277335,-0.005326745,0.0
1.9771467,0.93351966,9.100619,-1.769,5.978,-38.9485,0.031960472,0.023970352,0.0026633726,0.0
1.9771467,0.93351966,9.100619,-1.769,5.978,-38.9485,0.05060408,0.0,-0.037287217,0.0
1.9771467,0.93351966,9.100619,-1.769,5.978,-38.9485,0.05060408,-0.047940705,-0.034623843,0.0
1.9771467,0.93351966,9.100619,-1.769,5.978,-38.9485,0.122515135,-0.09588141,-0.01065349,0.0
1.9675722,1.0196906,8.803808,-1.769,5.978,-38.9485,0.17844597,-0.10120816,-0.02130698,0.0
1.9675722,1.0196906,8.803808,-1.769,5.978,-38.9485,0.22638667,-0.07990117,-0.06658431,0.0
1.9675722,1.0196906,8.803808,-1.769,5.978,-38.9485,0.07191106,-0.055930823,-0.09588141,0.0
2.2356598,1.3356512,8.535721,-1.769,5.978,-38.9485,-0.069247685,-0.05326745,-0.10387153,0.0
2.2356598,1.3356512,8.535721,-1.769,5.978,-38.9485,-0.4181495,-0.045277335,-0.18110934,0.0
2.2356598,1.3356512,8.535721,-1.769,5.978,-38.9485,-0.8043385,0.0026633726,-0.34623843,0.0
2.2356598,1.3356512,8.535721,-2.989,5.368,-40.1685,-0.9854478,0.039950587,-0.45010996,0.0
2.4175766,0.14840569,5.38569,-2.989,5.368,-40.1685,-1.150577,0.08522792,-0.5619716,0.0
2.4175766,0.14840569,5.38569,-2.989,5.368,-40.1685,-1.5261124,0.14115874,-0.7777048,0.0
2.4175766,0.14840569,5.38569,-2.989,5.368,-40.1685,-2.130698,0.08256455,-0.9028833,0.0
2.4175766,0.14840569,5.38569,-2.989,5.368,-40.1685,-2.9563434,-0.063920945,-1.0706757,0.0
1.8143792,2.5037475,2.752686,-2.989,5.368,-40.1685,-3.3931367,-0.13050525,-1.2171613,0.0
1.8143792,2.5037475,2.752686,-2.989,5.368,-40.1685,-4.2507424,-0.22905004,-1.5847067,0.0
1.8143792,2.5037475,2.752686,-2.989,5.368,-40.1685,-5.1030216,-0.3302582,-1.922955,0.0
1.8143792,2.5037475,2.752686,-2.989,5.368,-40.1685,-5.89937,-0.4660902,-2.2398963,0.0
3.1452432,2.2356598,2.3122563,-2.989,5.368,-40.1685,-6.2322917,-0.5406646,-2.4423127,0.0
3.1452432,2.2356598,2.3122563,-2.989,5.368,-40.1685,-6.7516494,-0.57795185,-2.9350367,0.0
3.1452432,2.2356598,2.3122563,-2.989,5.368,-40.1685,-7.1937695,-0.42880297,-3.41178,0.0
3.1452432,2.2356598,2.3122563,-4.1785,10.187,-34.16,-7.4387994,-0.3489018,-3.6195233,0.0
6.47719,-2.9154537,1.9867213,-4.1785,10.187,-34.16,-7.6811666,-0.25568378,-3.7873158,0.0
6.47719,-2.9154537,1.9867213,-4.1785,10.187,-34.16,-7.8835826,0.039950587,-3.9444547,0.0
6.47719,-2.9154537,1.9867213,-4.1785,10.187,-34.16,-7.6225724,0.3196047,-3.9737518,0.0
6.47719,-2.9154537,1.9867213,-4.1785,10.187,-34.16,-7.079244,0.636546,-4.0270195,0.0
12.46129,-11.551707,1.4984187,-4.1785,10.187,-34.16,-6.8741646,0.82031876,-4.1175737,0.0
12.46129,-11.551707,1.4984187,-4.1785,10.187,-34.16,-6.8182335,0.9854478,-4.362604,0.0
12.46129,-11.551707,1.4984187,-4.1785,10.187,-34.16,-5.947311,0.80167514,-4.3919015,0.0
12.46129,-11.551707,1.4984187,-4.1785,10.187,-34.16,-3.667464,0.8336356,-4.133554,0.0
14.883655,-13.859177,0.7994758,-4.1785,10.187,-34.16,-2.9829772,0.8522792,-4.0429997,0.0
14.883655,-13.859177,0.7994758,-4.1785,10.187,-34.16,-3.132126,0.55664486,-3.9764152,0.0
