accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
2.8292825,5.452712,7.549541,0.0,-61.1525,-13.786,-0.07191106,-0.055930823,-0.069247685,0.0
2.8292825,5.452712,7.549541,0.0,-61.1525,-13.786,-0.061257567,-0.063920945,-0.09055467,0.0
2.8292825,5.452712,7.549541,0.0,-61.1525,-13.786,-0.06658431,-0.015980236,-0.08522792,0.0
3.0494976,5.3186684,7.549541,0.0,-61.1525,-13.786,-0.069247685,0.005326745,-0.069247685,0.0
3.0494976,5.3186684,7.549541,0.0,-61.1525,-13.786,-0.07457443,0.018643608,-0.055930823,0.0
3.0494976,5.3186684,7.549541,0.0,-61.1525,-13.786,-0.058594197,0.005326745,-0.045277335,0.0
3.0494976,5.3186684,7.549541,0.0,-61.1525,-13.786,-0.02130698,0.007990118,-0.031960472,0.0
2.9537518,5.0122824,7.6069884,0.0,-61.1525,-13.786,-0.01065349,0.013316862,-0.026633725,0.0
2.9537518,5.0122824,7.6069884,1.1895,-62.342,-15.5855,-0.013316862,0.01065349,-0.02130698,0.0
2.9537518,5.0122824,7.6069884,1.1895,-62.342,-15.5855,-0.031960472,-0.007990118,-0.007990118,0.0
2.9537518,5.0122824,7.6069884,1.1895,-62.342,-15.5855,-0.029297099,-0.026633725,-0.0026633726,0.0
2.800559,5.28037,7.348475,1.1895,-62.342,-15.5855,-0.018643608,-0.034623843,-0.005326745,0.0
2.800559,5.28037,7.348475,1.1895,-62.342,-15.5855,0.0026633726,-0.045277335,-0.018643608,0.0
2.800559,5.28037,7.348475,1.1895,-62.342,-15.5855,0.018643608,-0.045277335,-0.026633725,0.0
2.800559,5.28037,7.348475,1.1895,-62.342,-15.5855,-0.007990118,-0.058594197,-0.023970352,0.0
2.8484318,5.1846247,7.2623043,1.1895,-62.342,-15.5855,-0.045277335,-0.07191106,-0.023970352,0.0
2.8484318,5.1846247,7.2623043,1.1895,-62.342,-15.5855,-0.13316862,-0.093218036,-0.031960472,0.0
2.8484318,5.1846247,7.2623043,1.1895,-62.342,-15.5855,-0.18909945,-0.07990117,-0.061257567,0.0
3.078221,4.935686,7.0133657,1.1895,-62.342,-15.5855,-0.21040644,-0.058594197,-0.07457443,0.0
3.078221,4.935686,7.0133657,1.1895,-62.342,-15.5855,-0.27432737,0.0,-0.098544784,0.0
3.078221,4.935686,7.0133657,-1.1895,-61.1525,-15.5855,-0.33558494,0.02130698,-0.111861646,0.0
3.078221,4.935686,7.0133657,-1.1895,-61.1525,-15.5855,-0.52468437,0.06658431,-0.15980235,0.0
3.078221,4.935686,7.0133657,-1.1895,-61.1525,-15.5855,-0.7537344,0.1065349,-0.2530204,0.0
3.0494976,4.3612123,6.113357,-1.1895,-61.1525,-15.5855,-0.86825943,0.122515135,-0.3196047,0.0
3.0494976,4.3612123,6.113357,-1.1895,-61.1525,-15.5855,-1.0413786,0.13849537,-0.45277333,0.0
3.0494976,4.3612123,6.113357,-1.1895,-61.1525,-15.5855,-1.1452502,0.117188394,-0.5087042,0.0
2.4463003,2.9537518,5.232497,-1.1895,-61.1525,-15.5855,-1.2065078,0.09588141,-0.5193576,0.0
2.4463003,2.9537518,5.232497,-1.1895,-61.1525,-15.5855,-1.3902805,0.013316862,-0.52468437,0.0
2.4463003,2.9537518,5.232497,-1.1895,-61.1525,-15.5855,-1.5847067,-0.07990117,-0.49805066,0.0
2.4463003,2.9537518,5.232497,-1.1895,-61.1525,-15.5855,-1.7178752,-0.117188394,-0.49805066,0.0
2.4463003,2.2069361,6.1899533,-1.1895,-61.1525,-15.5855,-1.8057666,-0.12784189,-0.52734774,0.0
2.4463003,2.2069361,6.1899533,-1.1895,-61.1525,-15.5855,-2.1014009,-0.22105992,-0.5832786,0.0
2.4463003,2.2069361,6.1899533,-1.1895,-60.5425,-14.9755,-2.2958272,-0.30895123,-0.59659547,0.0
2.4463003,2.2069361,6.1899533,-1.1895,-60.5425,-14.9755,-2.695333,-0.49006054,-0.5832786,0.0
2.360129,2.427151,6.525063,-1.1895,-60.5425,-14.9755,-2.9004128,-0.57795185,-0.5539815,0.0
2.360129,2.427151,6.525063,-1.1895,-60.5425,-14.9755,-3.217354,-0.7830315,-0.5406646,0.0
