accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
1.2303311,-0.28244954,9.780414,-24.583,14.9755,-22.7835,-0.034623843,-0.026633725,-0.047940705,0.0
1.2303311,-0.28244954,9.780414,-22.7835,14.9755,-24.583,-0.14382212,-0.055930823,0.0,0.0
1.2303311,-0.28244954,9.780414,-22.7835,14.9755,-24.583,-0.20241632,-0.14914887,0.007990118,0.0
0.99096704,-0.22500217,9.493176,-22.7835,14.9755,-24.583,-0.14382212,-0.18110934,-0.015980236,0.0
0.99096704,-0.22500217,9.493176,-22.7835,14.9755,-24.583,0.1065349,-0.14115874,-0.058594197,0.0
0.99096704,-0.22500217,9.493176,-22.7835,14.9755,-24.583,0.38086227,0.0026633726,-0.08256455,0.0
0.99096704,-0.22500217,9.493176,-22.7835,14.9755,-24.583,0.44744658,0.11452502,-0.11452502,0.0
1.4218222,-0.6558574,9.96233,-22.7835,14.9755,-24.583,0.38352564,0.135832,-0.135832,0.0
1.4218222,-0.6558574,9.96233,-22.7835,14.9755,-24.583,0.16779247,0.14382212,-0.16779247,0.0
1.4218222,-0.6558574,9.96233,-22.7835,14.9755,-24.583,0.0,0.12784189,-0.17844597,0.0
1.4218222,-0.6558574,9.96233,-22.7835,14.9755,-24.583,-0.047940705,0.07457443,-0.16246572,0.0
1.0484143,-0.32074776,9.512326,-22.7835,14.9755,-24.583,-0.018643608,0.04261396,-0.14382212,0.0
1.0484143,-0.32074776,9.512326,-22.7835,14.9755,-24.583,0.09055467,0.005326745,-0.10919827,0.0
1.0484143,-0.32074776,9.512326,-23.363,14.9755,-22.7835,0.135832,-0.0026633726,-0.093218036,0.0
1.0484143,-0.32074776,9.512326,-23.363,14.9755,-22.7835,0.16779247,-0.023970352,-0.06658431,0.0
0.8952214,-0.34947145,9.253813,-23.363,14.9755,-22.7835,0.15181224,-0.034623843,-0.047940705,0.0
0.8952214,-0.34947145,9.253813,-23.363,14.9755,-22.7835,0.1065349,-0.063920945,0.0,0.0
0.8952214,-0.34947145,9.253813,-23.363,14.9755,-22.7835,0.098544784,-0.07990117,0.0,0.0
0.91437054,-0.17712937,9.54105,-23.363,14.9755,-22.7835,0.09055467,-0.07723781,-0.026633725,0.0
0.91437054,-0.17712937,9.54105,-23.363,14.9755,-22.7835,0.039950587,-0.045277335,-0.10387153,0.0
0.91437054,-0.17712937,9.54105,-23.363,14.9755,-22.7835,-0.015980236,-0.026633725,-0.135832,0.0
0.91437054,-0.17712937,9.54105,-23.363,14.9755,-22.7835,-0.031960472,-0.06658431,-0.111861646,0.0
0.90479594,-0.17712937,9.426155,-23.363,14.9755,-22.7835,-0.015980236,-0.09588141,-0.093218036,0.0
0.90479594,-0.17712937,9.426155,-23.363,14.9755,-22.7835,0.031960472,-0.14115874,-0.055930823,0.0
0.90479594,-0.17712937,9.426155,-23.363,14.9755,-22.7835,0.04261396,-0.12517852,-0.04261396,0.0
0.90479594,-0.17712937,9.426155,-20.984001,14.3655,-25.1625,0.031960472,-0.10919827,-0.04261396,0.0
0.93351966,-0.11968201,9.483603,-20.984001,14.3655,-25.1625,0.029297099,-0.09588141,-0.05060408,0.0
0.93351966,-0.11968201,9.483603,-20.984001,14.3655,-25.1625,0.07457443,-0.063920945,-0.093218036,0.0
0.93351966,-0.11968201,9.483603,-20.984001,14.3655,-25.1625,0.122515135,-0.026633725,-0.13849537,0.0
0.93351966,-0.11968201,9.483603,-20.984001,14.3655,-25.1625,0.061257567,0.015980236,-0.17578259,0.0
0.8186249,0.2920241,9.598496,-20.984001,14.3655,-25.1625,-0.005326745,0.031960472,-0.18643607,0.0
0.8186249,0.2920241,9.598496,-20.984001,14.3655,-25.1625,-0.135832,0.01065349,-0.20241632,0.0
0.8186249,0.2920241,9.598496,-20.984001,14.3655,-25.1625,-0.07191106,-0.029297099,-0.23970354,0.0
0.8186249,0.2920241,9.598496,-20.984001,14.3655,-25.1625,0.21040644,-0.031960472,-0.26367387,0.0
0.6271337,-0.081383765,9.033598,-20.984001,14.3655,-25.1625,0.33558494,-0.015980236,-0.26900062,0.0
0.6271337,-0.081383765,9.033598,-20.984001,14.3655,-25.1625,0.3595553,0.013316862,-0.24769364,0.0
0.6271337,-0.081383765,9.033598,-20.984001,14.3655,-25.1625,0.2130698,0.037287217,-0.271664,0.0
0.6271337,-0.081383765,9.033598,-21.5635,13.786,-25.772501,0.18377271,0.047940705,-0.34357506,0.0
-0.40691882,0.56968635,8.889979,-21.5635,13.786,-25.772501,0.21573317,0.058594197,-0.46076345,0.0
-0.40691882,0.56968635,8.889979,-21.5635,13.786,-25.772501,0.39417914,0.09588141,-0.7537344,0.0
-0.40691882,0.56968635,8.889979,-21.5635,13.786,-25.772501,0.47940707,0.14914887,-0.9321804,0.0
-0.40691882,0.56968635,8.889979,-21.5635,13.786,-25.772501,0.30628785,0.13849537,-0.94816065,0.0
-0.70373017,0.59841,9.29211,-21.5635,13.786,-25.772501,0.15447561,0.098544784,-0.9321804,0.0
-0.70373017,0.59841,9.29211,-21.5635,13.786,-25.772501,-0.10120816,-0.005326745,-0.8895664,0.0
-0.70373017,0.59841,9.29211,-21.5635,13.786,-25.772501,-0.047940705,-0.1065349,-0.8469525,0.0
-0.6750065,0.27287498,8.44955,-21.5635,13.786,-25.772501,0.09055467,-0.17844597,-0.8389624,0.0
-0.6750065,0.27287498,8.44955,-21.5635,13.786,-25.772501,0.36488205,-0.38086227,-0.89755654,0.0
-0.6750065,0.27287498,8.44955,-21.5635,13.786,-25.772501,0.30895123,-0.5619716,-1.014745,0.0
-0.6750065,0.27287498,8.44955,-21.5635,13.786,-25.772501,-0.058594197,-0.6685065,-1.0120816,0.0
-0.6750065,0.27287498,8.44955,-21.5635,12.566,-25.772501,-0.22105992,-0.6978036,-0.97213095,0.0
0.014361841,1.0867126,8.688913,-21.5635,12.566,-25.772501,-0.2903076,-0.71378386,-0.9534874,0.0
0.014361841,1.0867126,8.688913,-21.5635,12.566,-25.772501,-0.05060408,-0.6978036,-1.0946461,0.0
0.014361841,1.0867126,8.688913,-21.5635,12.566,-25.772501,0.29563436,-0.65518963,-1.3343496,0.0
0.7228793,0.37819514,9.608071,-21.5635,12.566,-25.772501,0.31427795,-0.65252626,-1.3769636,0.0
0.7228793,0.37819514,9.608071,-21.5635,12.566,-25.772501,-0.013316862,-0.63388264,-1.3077159,0.0
0.7228793,0.37819514,9.608071,-21.5635,12.566,-25.772501,-0.48207045,-0.50337744,-1.2091712,0.0
0.7228793,0.37819514,9.608071,-21.5635,12.566,-25.772501,-0.6658431,-0.39151576,-1.0893193,0.0
2.0824668,0.45479164,10.278291,-21.5635,12.566,-25.772501,-0.6045856,-0.386189,-1.0413786,0.0
2.0824668,0.45479164,10.278291,-21.5635,12.566,-25.772501,-0.27965412,-0.4181495,-0.9747943,0.0
2.0824668,0.45479164,10.278291,-21.5635,12.566,-25.772501,-0.047940705,-0.4660902,-0.8815763,0.0
2.0824668,0.45479164,10.278291,-21.5635,12.566,-25.772501,-0.1651291,-0.48739716,-0.83097225,0.0
2.5324712,0.4356425,10.2016945,-27.572,9.577,-25.772501,-0.1651291,-0.48739716,-0.83097225,0.0
2.5324712,0.4356425,10.2016945,-27.572,9.577,-25.772501,-0.4847338,-0.48207045,-0.85760593,0.0
2.5324712,0.4356425,10.2016945,-27.572,9.577,-25.772501,-0.6498629,-0.47940707,-0.8043385,0.0
2.5324712,0.4356425,10.2016945,-27.572,9.577,-25.772501,-0.53533787,-0.48207045,-0.6871501,0.0
2.8963046,-0.2920241,9.847435,-27.572,9.577,-25.772501,-0.407496,-0.48207045,-0.636546,0.0
2.8963046,-0.2920241,9.847435,-27.572,9.577,-25.772501,-0.1464855,-0.49006054,-0.6232292,0.0
2.8963046,-0.2920241,9.847435,-27.572,9.577,-25.772501,-0.029297099,-0.4953873,-0.65518963,0.0
2.8963046,-0.2920241,9.847435,-27.572,9.577,-25.772501,-0.06658431,-0.5140309,-0.60724896,0.0
2.3505547,0.2920241,9.31126,-27.572,9.577,-25.772501,-0.08522792,-0.522021,-0.56729835,0.0
2.3505547,0.2920241,9.31126,-27.572,9.577,-25.772501,-0.039950587,-0.52468437,-0.53533787,0.0
