5.359947681427001953e-01,0.000000000000000000e+00,6.623775959014892578e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.243466675281524658e-02,0.000000000000000000e+00,2.108371257781982422e+00,0.000000000000000000e+00,1.031574606895446777e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.631129145622253418e-01,1.708944916725158691e+00,2.176743268966674805e+00,2.837271451950073242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.528545022010803223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.828608751296997070e-01,1.104370713233947754e+00
2.183373212814331055e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.961462199687957764e-02,5.679224133491516113e-01,7.215961813926696777e-01,0.000000000000000000e+00,1.088248193264007568e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.347745656967163086e-02,1.767039746046066284e-01,1.534641981124877930e-01,4.160605669021606445e-01,4.443124830722808838e-01,3.660967350006103516e-01,1.176890134811401367e+00,4.183810353279113770e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258578777313232422e+00,0.000000000000000000e+00,6.169865131378173828e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.006925821304321289e+00,0.000000000000000000e+00
1.570330858230590820e+00,4.390659034252166748e-01,0.000000000000000000e+00,8.015146255493164062e-01,2.158687412738800049e-01,1.247830510139465332e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.582560420036315918e-01,9.191399812698364258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.422011852264404297e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.485189557075500488e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.458969354629516602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.042017221450805664e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.740148305892944336e-01,6.602105498313903809e-02,6.134902834892272949e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.497512102127075195e+00,1.004356861114501953e+00,3.737800568342208862e-02,1.575176268815994263e-01,1.170631408691406250e+00,1.201252490282058716e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.569112062454223633e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.641952157020568848e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.012553453445434570e+00,0.000000000000000000e+00
6.383658051490783691e-01,2.711825370788574219e-01,0.000000000000000000e+00,1.216544508934020996e+00,1.409022808074951172e-01,6.648090481758117676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.451837241649627686e-01,1.358487844467163086e+00,4.685471653938293457e-01,0.000000000000000000e+00,9.653819799423217773e-01,7.563495635986328125e-01,0.000000000000000000e+00,5.473042130470275879e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.366491317749023438e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.196753740310668945e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.939026564359664917e-01,0.000000000000000000e+00
1.186085224151611328e+00,1.180878281593322754e+00,0.000000000000000000e+00,1.378148794174194336e+00,0.000000000000000000e+00,1.021748304367065430e+00,0.000000000000000000e+00,2.262663841247558594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.791682958602905273e-01,5.949513912200927734e-01,0.000000000000000000e+00,3.248327374458312988e-01,5.039822459220886230e-01,0.000000000000000000e+00,2.468186318874359131e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.866793155670166016e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.003746747970581055e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.105862379074096680e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.476088404655456543e-01,5.866691470146179199e-02,8.427863121032714844e-01,0.000000000000000000e+00,2.787288427352905273e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.043118238449096680e+00,8.161503076553344727e-01,3.403753638267517090e-01,1.886181533336639404e-02,9.328911304473876953e-01,1.466512493789196014e-02,1.118105351924896240e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.969616353511810303e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.428194642066955566e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.172946214675903320e-01,0.000000000000000000e+00
1.446587324142456055e+00,1.426756978034973145e+00,1.558477617800235748e-02,1.249054908752441406e+00,8.804391324520111084e-02,1.329528927803039551e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.569693833589553833e-01,5.844457149505615234e-01,4.213325977325439453e-01,0.000000000000000000e+00,3.524581789970397949e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.069691419601440430e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.577247738838195801e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.571349740028381348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.063548326492309570e+00,5.133552551269531250e-01,0.000000000000000000e+00,1.491029739379882812e+00,0.000000000000000000e+00,1.062112689018249512e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.239939093589782715e+00,8.114594817161560059e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.272113800048828125e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.001694083213806152e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.033865094184875488e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.474137187004089355e-01,0.000000000000000000e+00
9.307244420051574707e-01,2.875331640243530273e-01,0.000000000000000000e+00,1.076198935508728027e+00,0.000000000000000000e+00,1.170734614133834839e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.322587966918945312e-01,1.199442982673645020e+00,1.285810619592666626e-01,0.000000000000000000e+00,1.437374234199523926e+00,8.450611233711242676e-01,2.366266399621963501e-01,2.005039453506469727e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.961833119392395020e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.339695096015930176e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.395427942276000977e-01,0.000000000000000000e+00
