0,1,2
1368.0,1648.0,3200.0
596.0,1224.0,2724.0
58.666666666666664,1213.3333333333333,2037.3333333333333
-1053.3333333333333,1002.6666666666666,1133.3333333333333
-1672.0,1218.6666666666667,805.3333333333334
-1917.3333333333333,1386.6666666666667,1488.0
-1576.0,1733.3333333333333,2576.0
-837.3333333333334,2272.0,3514.6666666666665
458.6666666666667,2637.3333333333335,3794.6666666666665
1680.0,2448.0,2970.6666666666665
2378.6666666666665,1645.3333333333333,1720.0
2432.0,589.3333333333334,98.66666666666667
2138.6666666666665,154.66666666666666,-498.6666666666667
1973.3333333333333,-26.666666666666668,-600.0
1800.0,573.3333333333334,685.3333333333334
1773.3333333333333,1098.6666666666667,1701.3333333333333
1554.6666666666667,1762.6666666666667,2448.0
1029.3333333333333,1816.0,2184.0
344.0,1677.3333333333333,1536.0
-429.3333333333333,1386.6666666666667,946.6666666666666
-1010.6666666666666,1290.6666666666667,602.6666666666666
-1466.6666666666667,1360.0,952.0
-1560.0,1464.0,1845.3333333333333
-1253.3333333333333,1949.3333333333333,2965.3333333333335
-218.66666666666666,2501.3333333333335,3778.6666666666665
1098.6666666666667,2517.3333333333335,3293.3333333333335
2181.3333333333335,1752.0,2109.3333333333335
2626.6666666666665,706.6666666666666,352.0
2589.3333333333335,104.0,-501.3333333333333
2325.3333333333335,-42.666666666666664,-632.0
1994.6666666666667,146.66666666666666,370.6666666666667
1770.6666666666667,690.6666666666666,1720.0
1576.0,1058.6666666666667,2624.0
1125.3333333333333,1373.3333333333333,2602.6666666666665
450.6666666666667,1405.3333333333333,1653.3333333333333
-226.66666666666666,1442.6666666666667,672.0
-784.0,1328.0,192.0
-1120.0,1200.0,461.3333333333333
-1269.3333333333333,1320.0,1458.6666666666667
-1069.3333333333333,1674.6666666666667,2592.0
-381.3333333333333,2362.6666666666665,3429.3333333333335
722.6666666666666,2690.6666666666665,3341.3333333333335
1845.3333333333333,2242.6666666666665,2544.0
2424.0,1160.0,1405.3333333333333
2474.6666666666665,194.66666666666666,429.3333333333333
2168.0,-285.3333333333333,-101.33333333333333
1922.6666666666667,-258.6666666666667,-26.666666666666668
1618.6666666666667,280.0,610.6666666666666
1440.0,1010.6666666666666,1768.0
1184.0,1634.6666666666667,2458.6666666666665
848.0,1701.3333333333333,2376.0
285.3333333333333,1402.6666666666667,1664.0
-402.6666666666667,917.3333333333334,1040.0
-1109.3333333333333,666.6666666666666,864.0
-1530.6666666666667,861.3333333333334,850.6666666666666
-1642.6666666666667,1309.3333333333333,1261.3333333333333
-1400.0,1786.6666666666667,2024.0
-848.0,2362.6666666666665,3042.6666666666665
272.0,2504.0,3762.6666666666665
1386.6666666666667,2034.6666666666667,3370.6666666666665
2226.6666666666665,904.0,2112.0
2269.3333333333335,66.66666666666667,554.6666666666666
2226.6666666666665,-352.0,-386.6666666666667
2173.3333333333335,-98.66666666666667,-309.3333333333333
2397.3333333333335,386.6666666666667,648.0
2490.6666666666665,1130.6666666666667,2298.6666666666665
2197.3333333333335,1568.0,3336.0
1298.6666666666667,1546.6666666666667,3250.6666666666665
98.66666666666667,1464.0,2176.0
-1109.3333333333333,1285.3333333333333,1376.0
-1832.0,1440.0,1221.3333333333333
-2010.6666666666667,1464.0,1904.0
-1506.6666666666667,1981.3333333333333,2848.0
-274.6666666666667,2613.3333333333335,3688.0
1192.0,2762.6666666666665,3536.0
2394.6666666666665,2050.6666666666665,2226.6666666666665
2722.6666666666665,920.0,642.6666666666666
2514.6666666666665,261.3333333333333,-573.3333333333334
2117.3333333333335,32.0,-725.3333333333334
1986.6666666666667,330.6666666666667,381.3333333333333
1989.3333333333333,837.3333333333334,2141.3333333333335
1794.6666666666667,1280.0,2970.6666666666665
1098.6666666666667,1277.3333333333333,2592.0
114.66666666666667,1152.0,1418.6666666666667
-752.0,1090.6666666666667,922.6666666666666
-1301.3333333333333,1269.3333333333333,744.0
-1445.3333333333333,1482.6666666666667,1128.0
-1288.0,1720.0,1885.3333333333333
-826.6666666666666,1896.0,2650.6666666666665
-34.666666666666664,2224.0,3349.3333333333335
1109.3333333333333,2085.3333333333335,3290.6666666666665
1949.3333333333333,1592.0,2410.6666666666665
2306.6666666666665,557.3333333333334,1141.3333333333333
2202.6666666666665,-101.33333333333333,-8.0
2058.6666666666665,-480.0,-309.3333333333333
1989.3333333333333,-285.3333333333333,29.333333333333332
1845.3333333333333,330.6666666666667,1157.3333333333333
1698.6666666666667,1090.6666666666667,2466.6666666666665
1301.3333333333333,1618.6666666666667,2853.3333333333335
602.6666666666666,1661.3333333333333,2168.0
-205.33333333333334,1514.6666666666667,1074.6666666666667
-970.6666666666666,1312.0,616.0
-1381.3333333333333,1253.3333333333333,770.6666666666666
-1493.3333333333333,1421.3333333333333,1576.0
-1232.0,1746.6666666666667,2493.3333333333335
-602.6666666666666,2376.0,3437.3333333333335
488.0,2688.0,3474.6666666666665
1728.0,2314.6666666666665,2677.3333333333335
2480.0,1336.0,1426.6666666666667
2525.3333333333335,322.6666666666667,285.3333333333333
2112.0,-133.33333333333334,-213.33333333333334
1776.0,-93.33333333333333,-101.33333333333333
1493.3333333333333,413.3333333333333,546.6666666666666
1373.3333333333333,1045.3333333333333,1472.0
1210.6666666666667,1552.0,1954.6666666666667
917.3333333333334,1682.6666666666667,2008.0
386.6666666666667,1405.3333333333333,1349.3333333333333
-245.33333333333334,1037.3333333333333,658.6666666666666
-797.3333333333334,850.6666666666666,368.0
-1170.6666666666667,976.0,552.0
-1365.3333333333333,1264.0,1232.0
-1288.0,1589.3333333333333,1925.3333333333333
-794.6666666666666,2200.0,2890.6666666666665
234.66666666666666,2560.0,3194.6666666666665
1370.6666666666667,2312.0,2581.3333333333335
2064.0,1314.6666666666667,1432.0
2245.3333333333335,74.66666666666667,469.3333333333333
2154.6666666666665,-650.6666666666666,-21.333333333333332
2168.0,-466.6666666666667,376.0
2040.0,538.6666666666666,1669.3333333333333
1677.3333333333333,1528.0,2562.6666666666665
992.0,1877.3333333333333,2528.0
90.66666666666667,1650.6666666666667,1008.0
-669.3333333333334,1226.6666666666667,408.0
-1280.0,1120.0,160.0
-1536.0,1285.3333333333333,1080.0
-1562.6666666666667,1712.0,1978.6666666666667
-1168.0,2093.3333333333335,2890.6666666666665
-210.66666666666666,2352.0,3450.6666666666665
1069.3333333333333,2109.3333333333335,3008.0
1997.3333333333333,1485.3333333333333,1938.6666666666667
2429.3333333333335,605.3333333333334,349.3333333333333
2354.6666666666665,88.0,-434.6666666666667
2221.3333333333335,-248.0,-536.0
1920.0,-18.666666666666668,328.0
1629.3333333333333,448.0,1408.0
1349.3333333333333,997.3333333333334,2440.0
968.0,1341.3333333333333,2650.6666666666665
386.6666666666667,1368.0,2157.3333333333335
-200.0,1272.0,1133.3333333333333
-778.6666666666666,968.0,608.0
-1154.6666666666667,872.0,496.0
-1490.6666666666667,941.3333333333334,1122.6666666666667
-1522.6666666666667,1218.6666666666667,1949.3333333333333
-1104.0,1818.6666666666667,3042.6666666666665
66.66666666666667,2240.0,3528.0
1128.0,2096.0,2858.6666666666665
1773.3333333333333,1256.0,1645.3333333333333
1722.6666666666667,261.3333333333333,440.0
1605.3333333333333,-277.3333333333333,-2.6666666666666665
1528.0,-530.6666666666666,-157.33333333333334
1520.0,-48.0,560.0
1520.0,634.6666666666666,1776.0
1328.0,1405.3333333333333,2453.3333333333335
802.6666666666666,1637.3333333333333,2322.6666666666665
333.3333333333333,1442.6666666666667,1381.3333333333333
-237.33333333333334,1109.3333333333333,776.0
-725.3333333333334,810.6666666666666,266.6666666666667
-1282.6666666666667,861.3333333333334,221.33333333333334
-1509.3333333333333,1138.6666666666667,797.3333333333334
-1373.3333333333333,1610.6666666666667,1832.0
-832.0,2176.0,2930.6666666666665
354.6666666666667,2338.6666666666665,3352.0
1357.3333333333333,1984.0,2536.0
2005.3333333333333,1013.3333333333334,1205.3333333333333
1946.6666666666667,88.0,-5.333333333333333
1778.6666666666667,-488.0,-285.3333333333333
1570.6666666666667,-429.3333333333333,66.66666666666667
1357.3333333333333,200.0,664.0
1277.3333333333333,968.0,1416.0
1106.6666666666667,1424.0,1680.0
821.3333333333334,1549.3333333333333,1752.0
448.0,1312.0,1282.6666666666667
162.66666666666666,1040.0,877.3333333333334
-146.66666666666666,749.3333333333334,517.3333333333334
-520.0,738.6666666666666,458.6666666666667
-925.3333333333334,869.3333333333334,549.3333333333334
-1168.0,954.6666666666666,773.3333333333334
-1122.6666666666667,1378.6666666666667,1642.6666666666667
-712.0,2061.3333333333335,2450.6666666666665
392.0,2346.6666666666665,2674.6666666666665
1208.0,1984.0,1776.0
1704.0,944.0,746.6666666666666
1421.3333333333333,152.0,122.66666666666667
1189.3333333333333,-368.0,-45.333333333333336
922.6666666666666,-464.0,-149.33333333333334
821.3333333333334,-72.0,224.0
906.6666666666666,760.0,1085.3333333333333
968.0,1538.6666666666667,1629.3333333333333
837.3333333333334,1914.6666666666667,1613.3333333333333
480.0,1677.3333333333333,1026.6666666666667
42.666666666666664,1253.3333333333333,586.6666666666666
-402.6666666666667,922.6666666666666,274.6666666666667
-856.0,781.3333333333334,165.33333333333334
-1109.3333333333333,834.6666666666666,450.6666666666667
-1112.0,1098.6666666666667,1080.0
-736.0,1541.3333333333333,1760.0
26.666666666666668,1981.3333333333333,2088.0
808.0,1954.6666666666667,1568.0
1365.3333333333333,1429.3333333333333,594.6666666666666
1472.0,589.3333333333334,-197.33333333333334
1392.0,-125.33333333333333,-362.6666666666667
1218.6666666666667,-512.0,-109.33333333333333
1072.0,-418.6666666666667,322.6666666666667
1040.0,296.0,1042.6666666666667
1021.3333333333334,1024.0,1429.3333333333333
885.3333333333334,1648.0,1608.0
640.0,1818.6666666666667,1261.3333333333333
365.3333333333333,1802.6666666666667,989.3333333333334
34.666666666666664,1568.0,578.6666666666666
-426.6666666666667,1234.6666666666667,397.3333333333333
-826.6666666666666,1016.0,458.6666666666667
-965.3333333333334,970.6666666666666,992.0
-736.0,1309.3333333333333,1656.0
-160.0,1661.3333333333333,2048.0
618.6666666666666,1864.0,1885.3333333333333
1248.0,1474.6666666666667,1133.3333333333333
1488.0,874.6666666666666,466.6666666666667
1362.6666666666667,229.33333333333334,0.0
1090.6666666666667,-157.33333333333334,-133.33333333333334
797.3333333333334,-248.0,-141.33333333333334
576.0,-8.0,168.0
525.3333333333334,514.6666666666666,642.6666666666666
568.0,1010.6666666666666,1058.6666666666667
552.0,1397.3333333333333,1232.0
458.6666666666667,1528.0,1141.3333333333333
290.6666666666667,1490.6666666666667,952.0
117.33333333333333,1301.3333333333333,669.3333333333334
-117.33333333333333,1037.3333333333333,413.3333333333333
-277.3333333333333,834.6666666666666,416.0
-194.66666666666666,837.3333333333334,797.3333333333334
202.66666666666666,866.6666666666666,1370.6666666666667
517.3333333333334,866.6666666666666,1504.0
624.0,794.6666666666666,1250.6666666666667
421.3333333333333,682.6666666666666,720.0
272.0,557.3333333333334,437.3333333333333
181.33333333333334,410.6666666666667,264.0
218.66666666666666,400.0,376.0
378.6666666666667,466.6666666666667,549.3333333333334
573.3333333333334,504.0,696.0
680.0,533.3333333333334,704.0
688.0,610.6666666666666,813.3333333333334
693.3333333333334,816.0,970.6666666666666
682.6666666666666,1040.0,1072.0
650.6666666666666,1152.0,981.3333333333334
504.0,1064.0,749.3333333333334
312.0,834.6666666666666,517.3333333333334
82.66666666666667,669.3333333333334,394.6666666666667
-98.66666666666667,573.3333333333334,397.3333333333333
-186.66666666666666,562.6666666666666,520.0
-186.66666666666666,592.0,669.3333333333334
-117.33333333333333,634.6666666666666,869.3333333333334
50.666666666666664,712.0,1016.0
168.0,805.3333333333334,1109.3333333333333
352.0,885.3333333333334,1178.6666666666667
402.6666666666667,882.6666666666666,1112.0
520.0,768.0,1064.0
517.3333333333334,693.3333333333334,896.0
501.3333333333333,608.0,778.6666666666666
389.3333333333333,597.3333333333334,573.3333333333334
232.0,549.3333333333334,429.3333333333333
109.33333333333333,536.0,392.0
69.33333333333333,528.0,493.3333333333333
138.66666666666666,568.0,696.0
269.3333333333333,613.3333333333334,885.3333333333334
378.6666666666667,696.0,973.3333333333334
442.6666666666667,778.6666666666666,981.3333333333334
472.0,858.6666666666666,984.0
493.3333333333333,880.0,914.6666666666666
498.6666666666667,842.6666666666666,890.6666666666666
445.3333333333333,813.3333333333334,800.0
368.0,770.6666666666666,730.6666666666666
266.6666666666667,680.0,610.6666666666666
154.66666666666666,621.3333333333334,592.0
42.666666666666664,613.3333333333334,634.6666666666666
-48.0,648.0,674.6666666666666
-101.33333333333333,650.6666666666666,688.0
-101.33333333333333,640.0,744.0
-61.333333333333336,629.3333333333334,816.0
10.666666666666666,653.3333333333334,1000.0
80.0,637.3333333333334,1080.0
114.66666666666667,661.3333333333334,1125.3333333333333
98.66666666666667,608.0,1018.6666666666666
45.333333333333336,581.3333333333334,973.3333333333334
5.333333333333333,533.3333333333334,984.0
-45.333333333333336,544.0,906.6666666666666
-90.66666666666667,528.0,826.6666666666666
-122.66666666666667,501.3333333333333,677.3333333333334
-80.0,461.3333333333333,714.6666666666666
0.0,450.6666666666667,872.0
98.66666666666667,432.0,1098.6666666666667
170.66666666666666,418.6666666666667,1200.0
242.66666666666666,410.6666666666667,1394.6666666666667
266.6666666666667,450.6666666666667,1322.6666666666667
322.6666666666667,533.3333333333334,1162.6666666666667
336.0,597.3333333333334,781.3333333333334
328.0,608.0,693.3333333333334
264.0,586.6666666666666,728.0
184.0,568.0,730.6666666666666
112.0,530.6666666666666,722.6666666666666
18.666666666666668,490.6666666666667,800.0
-48.0,600.0,1066.6666666666667
-82.66666666666667,813.3333333333334,1210.6666666666667
-66.66666666666667,965.3333333333334,1282.6666666666667
-40.0,994.6666666666666,1178.6666666666667
-18.666666666666668,840.0,1058.6666666666667
26.666666666666668,672.0,997.3333333333334
109.33333333333333,482.6666666666667,1024.0
210.66666666666666,386.6666666666667,1082.6666666666667
298.6666666666667,317.3333333333333,986.6666666666666
397.3333333333333,304.0,797.3333333333334
493.3333333333333,477.3333333333333,722.6666666666666
581.3333333333334,629.3333333333334,666.6666666666666
514.6666666666666,658.6666666666666,586.6666666666666
469.3333333333333,434.6666666666667,432.0
288.0,213.33333333333334,458.6666666666667
208.0,357.3333333333333,325.3333333333333
218.66666666666666,597.3333333333334,245.33333333333334
434.6666666666667,770.6666666666666,376.0
592.0,762.6666666666666,898.6666666666666
613.3333333333334,733.3333333333334,1264.0
576.0,821.3333333333334,1266.6666666666667
570.6666666666666,786.6666666666666,885.3333333333334
576.0,605.3333333333334,589.3333333333334
616.0,397.3333333333333,386.6666666666667
661.3333333333334,146.66666666666666,333.3333333333333
749.3333333333334,277.3333333333333,496.0
672.0,538.6666666666666,672.0
560.0,757.3333333333334,770.6666666666666
426.6666666666667,698.6666666666666,584.0
461.3333333333333,554.6666666666666,472.0
594.6666666666666,592.0,600.0
717.3333333333334,677.3333333333334,733.3333333333334
784.0,733.3333333333334,698.6666666666666
818.6666666666666,709.3333333333334,674.6666666666666
850.6666666666666,688.0,888.0
834.6666666666666,589.3333333333334,1096.0
722.6666666666666,472.0,1112.0
573.3333333333334,413.3333333333333,1013.3333333333334
488.0,485.3333333333333,901.3333333333334
472.0,520.0,752.0
464.0,464.0,514.6666666666666
424.0,378.6666666666667,346.6666666666667
386.6666666666667,368.0,397.3333333333333
357.3333333333333,450.6666666666667,514.6666666666666
360.0,549.3333333333334,514.6666666666666
381.3333333333333,669.3333333333334,469.3333333333333
400.0,810.6666666666666,581.3333333333334
405.3333333333333,933.3333333333334,554.6666666666666
421.3333333333333,986.6666666666666,488.0
413.3333333333333,1048.0,472.0
402.6666666666667,1114.6666666666667,696.0
402.6666666666667,1122.6666666666667,776.0
453.3333333333333,976.0,578.6666666666666
480.0,832.0,466.6666666666667
421.3333333333333,765.3333333333334,402.6666666666667
362.6666666666667,888.0,261.3333333333333
309.3333333333333,890.6666666666666,136.0
314.6666666666667,821.3333333333334,101.33333333333333
325.3333333333333,658.6666666666666,264.0
370.6666666666667,666.6666666666666,400.0
429.3333333333333,733.3333333333334,424.0
509.3333333333333,781.3333333333334,424.0
570.6666666666666,738.6666666666666,320.0
642.6666666666666,746.6666666666666,402.6666666666667
688.0,749.3333333333334,397.3333333333333
730.6666666666666,776.0,384.0
749.3333333333334,784.0,322.6666666666667
738.6666666666666,826.6666666666666,482.6666666666667
690.6666666666666,850.6666666666666,770.6666666666666
560.0,853.3333333333334,954.6666666666666
426.6666666666667,896.0,933.3333333333334
336.0,1008.0,810.6666666666666
344.0,1024.0,656.0
325.3333333333333,898.6666666666666,504.0
282.6666666666667,728.0,360.0
221.33333333333334,634.6666666666666,269.3333333333333
218.66666666666666,621.3333333333334,205.33333333333334
226.66666666666666,613.3333333333334,109.33333333333333
237.33333333333334,653.3333333333334,69.33333333333333
256.0,778.6666666666666,26.666666666666668
250.66666666666666,906.6666666666666,72.0
240.0,1101.3333333333333,106.66666666666667
221.33333333333334,1181.3333333333333,93.33333333333333
253.33333333333334,1258.6666666666667,144.0
301.3333333333333,1272.0,397.3333333333333
376.0,1245.3333333333333,520.0
421.3333333333333,1120.0,466.6666666666667
445.3333333333333,920.0,216.0
402.6666666666667,800.0,192.0
344.0,746.6666666666666,261.3333333333333
317.3333333333333,725.3333333333334,312.0
328.0,706.6666666666666,344.0
370.6666666666667,698.6666666666666,298.6666666666667
405.3333333333333,757.3333333333334,338.6666666666667
440.0,813.3333333333334,336.0
506.6666666666667,856.0,325.3333333333333
592.0,818.6666666666666,352.0
642.6666666666666,842.6666666666666,397.3333333333333
688.0,877.3333333333334,520.0
816.0,1010.6666666666666,648.0
