0,1,2
120.0,736.0,800.0
116.0,736.0,668.0
101.33333333333333,749.3333333333334,645.3333333333334
88.0,752.0,432.0
88.0,794.6666666666666,325.3333333333333
77.33333333333333,877.3333333333334,197.33333333333334
13.333333333333334,1072.0,218.66666666666666
-117.33333333333333,1261.3333333333333,144.0
-285.3333333333333,1392.0,96.0
-421.3333333333333,1354.6666666666667,69.33333333333333
-461.3333333333333,1168.0,176.0
-429.3333333333333,893.3333333333334,157.33333333333334
-362.6666666666667,688.0,40.0
-277.3333333333333,584.0,-274.6666666666667
-194.66666666666666,600.0,-501.3333333333333
-69.33333333333333,720.0,-608.0
16.0,712.0,-690.6666666666666
37.333333333333336,669.3333333333334,-616.0
-45.333333333333336,514.6666666666666,-685.3333333333334
-165.33333333333334,477.3333333333333,-672.0
-258.6666666666667,458.6666666666667,-818.6666666666666
-325.3333333333333,469.3333333333333,-970.6666666666666
-400.0,525.3333333333334,-994.6666666666666
-416.0,560.0,-1024.0
-394.6666666666667,576.0,-962.6666666666666
-346.6666666666667,573.3333333333334,-949.3333333333334
-301.3333333333333,589.3333333333334,-984.0
-269.3333333333333,658.6666666666666,-866.6666666666666
-224.0,728.0,-728.0
-186.66666666666666,736.0,-589.3333333333334
-160.0,642.6666666666666,-666.6666666666666
-125.33333333333333,442.6666666666667,-821.3333333333334
-106.66666666666667,338.6666666666667,-888.0
-96.0,293.3333333333333,-765.3333333333334
-173.33333333333334,370.6666666666667,-549.3333333333334
-298.6666666666667,376.0,-234.66666666666666
-421.3333333333333,437.3333333333333,-18.666666666666668
-392.0,629.3333333333334,-82.66666666666667
-272.0,968.0,210.66666666666666
-178.66666666666666,1120.0,346.6666666666667
-154.66666666666666,1221.3333333333333,794.6666666666666
-176.0,1157.3333333333333,661.3333333333334
-152.0,1117.3333333333333,624.0
-141.33333333333334,973.3333333333334,642.6666666666666
-74.66666666666667,941.3333333333334,794.6666666666666
-24.0,976.0,818.6666666666666
21.333333333333332,946.6666666666666,621.3333333333334
45.333333333333336,845.3333333333334,381.3333333333333
82.66666666666667,770.6666666666666,264.0
152.0,848.0,149.33333333333334
178.66666666666666,962.6666666666666,40.0
165.33333333333334,1024.0,-144.0
77.33333333333333,930.6666666666666,-392.0
-2.6666666666666665,864.0,-653.3333333333334
24.0,802.6666666666666,-1042.6666666666667
261.3333333333333,629.3333333333334,-1229.3333333333333
490.6666666666667,352.0,-1224.0
602.6666666666666,96.0,-802.6666666666666
533.3333333333334,56.0,-461.3333333333333
397.3333333333333,114.66666666666667,-56.0
256.0,413.3333333333333,605.3333333333334
50.666666666666664,730.6666666666666,1050.6666666666667
-122.66666666666667,984.0,1098.6666666666667
-266.6666666666667,1088.0,872.0
