0,1,2
1144.0,104.0,-424.0
1160.0,108.0,-368.0
1138.6666666666667,120.0,-301.3333333333333
1114.6666666666667,138.66666666666666,-133.33333333333334
1125.3333333333333,165.33333333333334,-29.333333333333332
1144.0,200.0,-29.333333333333332
1152.0,261.3333333333333,-141.33333333333334
1066.6666666666667,298.6666666666667,-186.66666666666666
981.3333333333334,298.6666666666667,-144.0
917.3333333333334,250.66666666666666,-69.33333333333333
925.3333333333334,208.0,-21.333333333333332
968.0,176.0,-32.0
994.6666666666666,165.33333333333334,-50.666666666666664
994.6666666666666,165.33333333333334,-80.0
994.6666666666666,170.66666666666666,-77.33333333333333
1016.0,194.66666666666666,-82.66666666666667
1013.3333333333334,240.0,-133.33333333333334
978.6666666666666,293.3333333333333,-213.33333333333334
1000.0,298.6666666666667,-285.3333333333333
1072.0,272.0,-248.0
1136.0,226.66666666666666,-162.66666666666666
1101.3333333333333,184.0,-90.66666666666667
1016.0,157.33333333333334,-98.66666666666667
938.6666666666666,160.0,-141.33333333333334
890.6666666666666,202.66666666666666,-189.33333333333334
880.0,240.0,-237.33333333333334
909.3333333333334,256.0,-261.3333333333333
976.0,237.33333333333334,-237.33333333333334
1098.6666666666667,197.33333333333334,-218.66666666666666
1173.3333333333333,154.66666666666666,-234.66666666666666
1149.3333333333333,104.0,-218.66666666666666
1074.6666666666667,50.666666666666664,-162.66666666666666
1088.0,21.333333333333332,-82.66666666666667
1157.3333333333333,42.666666666666664,-48.0
1176.0,98.66666666666667,-66.66666666666667
1104.0,125.33333333333333,-112.0
1032.0,136.0,-138.66666666666666
989.3333333333334,146.66666666666666,-98.66666666666667
965.3333333333334,173.33333333333334,-40.0
949.3333333333334,186.66666666666666,-21.333333333333332
968.0,200.0,-96.0
1040.0,226.66666666666666,-213.33333333333334
1130.6666666666667,285.3333333333333,-293.3333333333333
1157.3333333333333,368.0,-306.6666666666667
1072.0,458.6666666666667,-370.6666666666667
898.6666666666666,528.0,-480.0
722.6666666666666,560.0,-538.6666666666666
584.0,584.0,-488.0
498.6666666666667,610.6666666666666,-410.6666666666667
434.6666666666667,682.6666666666666,-357.3333333333333
381.3333333333333,733.3333333333334,-280.0
352.0,760.0,-240.0
336.0,736.0,-197.33333333333334
370.6666666666667,834.6666666666666,-125.33333333333333
464.0,1000.0,-50.666666666666664
584.0,1210.6666666666667,-10.666666666666666
672.0,1256.0,-34.666666666666664
656.0,1224.0,42.666666666666664
813.3333333333334,661.3333333333334,-344.0
773.3333333333334,466.6666666666667,-82.66666666666667
626.6666666666666,264.0,162.66666666666666
258.6666666666667,602.6666666666666,789.3333333333334
74.66666666666667,616.0,693.3333333333334
40.0,645.3333333333334,568.0
29.333333333333332,621.3333333333334,597.3333333333334
26.666666666666668,616.0,725.3333333333334
18.666666666666668,629.3333333333334,762.6666666666666
-2.6666666666666665,666.6666666666666,738.6666666666666
10.666666666666666,714.6666666666666,760.0
40.0,725.3333333333334,810.6666666666666
77.33333333333333,754.6666666666666,984.0
77.33333333333333,757.3333333333334,976.0
112.0,589.3333333333334,802.6666666666666
130.66666666666666,453.3333333333333,706.6666666666666
136.0,370.6666666666667,725.3333333333334
64.0,485.3333333333333,1000.0
13.333333333333334,482.6666666666667,933.3333333333334
-16.0,408.0,896.0
-2.6666666666666665,304.0,832.0
18.666666666666668,261.3333333333333,853.3333333333334
21.333333333333332,282.6666666666667,997.3333333333334
21.333333333333332,312.0,1032.0
10.666666666666666,333.3333333333333,1045.3333333333333
13.333333333333334,328.0,877.3333333333334
8.0,357.3333333333333,813.3333333333334
16.0,357.3333333333333,816.0
