IQR_z,IQR_y,IQR_x,AutoCor_x,AutoCor_y,AutoCor_z,PartAutoCor_y,PartAutoCor_z,PartAutoCor_x,mean_y,mean_z,mean_x,energy_z,energy_y,energy_x,entropy_y,entropy_z,entropy_x,median_x,median_y,median_z,variance_x,variance_z,variance_y,stdDev_x,stdDev_y,stdDev_z,ar_z2,ar_y1,ar_x2,ar_x3,ar_z3,ar_y2,ar_z1,ar_x1,ar_y3,wtSumApr_y,squaredwtSumApr_x,squaredwtSumApr_z,enApprx,wtSumDet_x,enDetx,squaredwtSumDet_z,enratioz,enApprz,squaredwtSumDet_y,enDety,enratioy,wtSumDet_y,wtSumApr_x,wtSumApr_z,enDetz,wtSumDet_z,enratiox,enAppry,squaredwtSumDet_x,squaredwtSumApr_y,user
-5.3333333333332575,-17.999999999999886,-32.66666666666674,0.799023437499999,0.9286867798624707,0.9136819870279705,0.7680242602462769,0.8853403275332631,0.8838975844507778,346.50666666666655,880.32,460.0533333333333,7986.280000000002,769297.5333333334,769297.5333333334,3.707114538380791,3.9118950334038067,3.9118950334038067,345.33333333333337,880.0,469.33333333333326,15.792471655328804,90.74358276644,496.97668934240386,3.9739742897166312,9.525942618263034,22.29297399052903,0.8548284396963286,0.36623159983489195,-0.2205657794440956,1.4736972615020925,-0.6443703487527728,0.17095734956317976,1.4527683094451027,-0.6814010068758147,0.2269276291685134,13.199326582149126,3.7712361663284355,-7.542472332656132,12250.860686317334,31124.012080707078,16265.341585373755,174.22222222222854,14.222222222223595,56.88888888888324,150083587.5555556,968704128.0000001,264561336.88888884,1.7281975195754546,490.0629619412863,0.003526480582677675,2.6127890589687612,1245.02917056411,0.002098576580165534,6.219682021168314,651.3321187296762,0.009549171370972545,11
-5.333333333333485,-13.33333333333303,-36.66666666666657,0.8201063885997573,0.9457894438835779,0.8600350051769549,0.8177584687067104,0.8793306607810439,0.7744342244763461,351.84,899.0399999999997,416.10666666666657,20864.751111111105,793264.7155555552,793264.7155555552,3.848487043920959,3.9119069569065057,3.9119069569065057,352.0,898.6666666666665,421.33333333333326,23.048707482993148,64.43827664399092,405.1765986394559,4.800906943796469,8.027345554041567,20.128998947773233,1.2581370767885822,-0.36273651179763533,0.10511685612766009,1.190635359208546,-0.09347589817440394,-0.09689896317167523,1.1872034763678405,-0.4067690251847067,0.21608255818268907,-16.970562748477448,-5.656854249491289,11.313708498984795,12439.422494633749,31785.864027897678,14711.59228484652,288.00000000001046,31.999999999987654,128.00000000000077,154739232.00000012,1010341151.9999996,216430947.55555564,2.0308728282303994,497.61814900807457,0.004081187216098595,1.8856180831641223,1271.482829874893,0.0014830071148893586,7.928569998569857,589.0847137721365,0.013459133827799005,11
-5.333333333333485,-8.0,-13.333333333333485,0.9365280286816915,0.9699559706741752,0.9141231893158815,0.7547573946449299,0.7195091756898939,0.7168887333366166,284.6933333333334,874.0266666666665,354.50666666666666,129407.79111111112,777316.2355555553,777316.2355555553,2.3077912693011893,3.9021569159086535,3.9021569159086535,352.0,906.6666666666665,389.33333333333326,62273.758911564626,15382.221496598639,19389.071383219954,249.54710760007742,124.02508414267913,139.24464579731585,1.9334448823000363,-1.4532410191459155,0.479324496857996,2.1563563910460575,-1.5888287551258973,0.42875297217732733,1.569263548713157,-0.6755319171930921,0.08317043813288588,230.04540614602286,196.1042806490692,107.48023074035515,10065.429327930113,30901.50914689371,12533.703398791951,52920.88888888861,38456.8888888889,11551.999999999985,101312867.55555564,954903267.5555556,157093720.88888893,55.46153822445085,530.1708906884019,0.1046106815718167,27.110965391229513,1247.9019904534882,0.02172523611519954,32.809754647055804,536.913450505138,0.06110808849394215,11
-850.6666666666667,-805.3333333333333,-546.0,0.9710931001432805,0.9759099621105647,0.9300795289384618,0.9505689972395448,0.9664062883711622,0.9125479501664243,-372.16,566.5066666666667,-3.840000000000015,1113776.182222222,791289.6400000002,791289.6400000002,3.6454877262295358,3.7202014415526983,3.7202014415526983,-350.66666666666663,653.3333333333333,-52.0,264445.1439455782,220876.3820408163,88994.58612244899,514.2423008131266,469.9748738398855,298.3196039861427,1.7722766979961155,-1.0055185744692585,0.20797515574316988,2.0469907845665354,-1.3420761165173776,0.28242530582803416,1.6818887017090427,-1.0125162187940533,0.22798499343912165,313.0126018052458,41.483597829610034,237.58787847867995,-13157.842984319275,20029.03527936936,-135.76450198781646,97976.88888888939,1720.8888888888264,56447.99999999999,173128831.99999997,401162254.22222245,18431.999999999818,98.503649114583,886.3496175011555,0.11113407979154973,73.52846765406957,1034.1039019363575,0.0711035588555344,81.7445343059026,409.6055555178801,0.1995689101495458,11
-222.00000000000006,-142.0,-260.0,0.9279639760416565,0.8999205666160924,0.9090104391015753,0.8738831607529111,0.8426203094840027,0.8945704760975675,-389.5999999999999,879.6266666666667,197.0666666666667,1219332.7688888893,1264270.0133333332,1264270.0133333332,3.84381579705862,3.8507637664909993,3.8507637664909993,-416.0,834.6666666666665,228.0,39417.68707482994,40715.61287981859,64712.054421768706,198.53888051167695,201.78110139410626,254.38564114699696,1.6435448532332064,-0.8394821693407939,0.2068889870565574,1.908453339935457,-1.2875244895692024,0.37344273118113547,1.5018877252382532,-0.6695103412356532,0.08355879086217524,-84.85281374238565,-122.56517540566784,145.19259240363772,-13774.440097513945,31099.499045625944,6967.358817291449,7199.999999999991,15022.222222222126,21080.888888888876,189735199.99999997,967178840.888889,48544088.888888896,49.655882498115645,615.1172896285716,0.08072587673173603,62.2071092757447,1274.1346169939118,0.048823027367791816,69.00743921249843,446.9274462619433,0.15440412037718823,11
-313.99999999999994,-118.0,-178.6666666666667,0.9931237224098484,0.9266539353939822,0.9595406263431769,0.9036942445460366,0.9042173989167333,0.9593302467978393,-467.5733333333334,785.8666666666666,314.72,1037953.1422222224,1268258.4222222222,1268258.4222222222,3.6990736462329656,3.8876322070021923,3.8876322070021923,-601.3333333333333,764.0,237.33333333333331,69329.44689342403,12847.673469387755,46981.656961451255,263.30485543078015,113.34757813640199,216.75252469452636,2.3249630835604553,-1.7967487534514448,0.46877134628533956,2.262640703663488,-1.9826333184830462,0.7210128103520751,2.0502929804758616,-1.4158399475339265,0.35381934626929645,-235.70226039551602,-43.36921591277513,20.741798914806083,-16531.2137350999,27784.582455423406,11127.03230875151,55555.55555555564,1880.8888888889078,430.22222222225076,273281027.5555556,771983022.2222221,123810847.99999996,29.553116022962246,756.4799887196841,0.039066619690733474,29.316358724931863,1122.2721713856522,0.026122325290072378,47.802556881870295,536.559707767924,0.08909084336713956,11
-193.33333333333334,-65.99999999999989,-194.66666666666666,0.9910943093200872,0.915005852225791,0.9493541309142746,0.9055849473118179,0.7778454754009312,0.9358895157544499,193.60000000000008,927.6266666666661,311.8933333333334,204462.44,1063833.533333333,1063833.533333333,3.741208807083593,3.8732037326407145,3.8732037326407145,296.0,958.6666666666667,232.0,61533.46031746032,10547.957551020403,56164.995192743765,248.05938869041083,102.7032499535453,236.99155088893733,2.4087797055406925,-2.1002055811147127,0.6846606617019944,1.9981366889353596,-1.588264691136113,0.5924090440224472,2.047902161887203,-1.5622788234655163,0.4897670567546614,-267.75776780930585,-145.19259240363687,15.084944665312328,6844.793641885782,32796.55532047366,11027.094550343814,71694.22222222215,21080.88888888863,227.55555555553485,46851200.00000002,1075614040.8888888,121596814.22222225,29.14362899693706,441.2687968926776,0.06604507094578269,30.797402487872276,1319.3589285036207,0.0233427021430793,50.999607841629526,549.5792329895057,0.09279755270993541,11
-196.66666666666663,-176.66666666666686,-746.6666666666667,0.9125788559634413,0.8424154180041308,0.9476422728149713,0.8972104364288532,0.8185661435290564,0.9332906595592573,419.2533333333333,864.1599999999999,-39.78666666666665,366689.1066666666,1106085.8355555558,1106085.8355555558,3.3732080171750805,3.832101133237669,3.832101133237669,398.66666666666663,904.0,41.333333333333336,24885.78031746032,14450.767528344673,140977.87646258506,157.75227515779392,120.21134525636369,375.470207157086,2.3694617166882104,-2.0888462460323693,0.716312009507278,1.7058109534650938,-1.2857849748883687,0.5809641260564595,1.8016547457286964,-1.2311923624052161,0.3801718743338962,-107.4802307403553,-77.31034140972957,-15.08494466531289,14822.843751753202,30552.669801508346,-1406.671090040439,11552.000000000016,5976.888888888947,227.5555555555518,219716696.88888896,933465632.0,1978723.5555555567,47.81148165219079,630.9016616451939,0.07578277972436057,46.386204845837504,1232.7679568984406,0.03762768539388549,83.71974412022266,521.9900382191215,0.16038571235161905,11
-1130.0,-812.0,-854.0,0.9859323640056903,0.9720512510752363,0.9644012522225357,0.9682508564180751,0.9451116509308122,0.9316897990131294,-46.50666666666665,641.1733333333334,-116.21333333333331,1017305.6044444446,774341.7288888893,774341.7288888893,3.3855509152526126,3.480102962368763,3.480102962368763,45.333333333333336,810.6666666666667,-81.33333333333334,288846.9942857143,282570.35029478464,163549.77668934246,537.4448755786162,531.5734665074854,404.41287898550223,2.5186414070351,-2.279220099921452,0.7537438209813296,2.2472837470918394,-1.8570430858735207,0.5995808759795279,1.688094583496627,-0.9182302124814787,0.2176426232135183,309.24136563891676,377.1236166328264,-9.428090415820577,-1644.2589685191178,22668.900595799132,-4108.761803214631,95630.2222222222,142222.222222223,88.88888888888782,2703587.555555553,513879054.22222227,16881923.55555555,63.38145540210393,752.6278230307461,0.08421354281970878,86.85968250255375,1169.8289485599546,0.07424990004690599,76.57838395323377,584.5548657834534,0.131002902269232,11
-133.33333333333337,-348.0000000000001,-144.66666666666674,0.9655937876983522,0.9777960514722024,0.7829113938993982,0.9385311545242324,0.9420673032694891,0.7089725796990813,-584.2666666666668,-278.66666666666663,-657.6533333333332,1081357.2311111111,185416.8222222222,185416.8222222222,3.7130685696719024,3.421845449479368,3.421845449479368,-604.0,-202.66666666666663,-673.3333333333334,22348.988662131505,59157.55102040818,9931.142675736963,149.49578141918087,243.22325345329995,99.65511866300176,1.788959252505656,-0.8689264208600269,0.07642862614991108,1.9079318633947224,-1.156983280129679,0.23650920010735832,1.3029904425267498,-0.48266895286255296,0.17613642362471815,24.513035081133722,115.02270307301163,213.07484339754603,-20656.94610106301,-9852.354484532563,-23251.556583496855,600.8888888888926,13230.222222222199,45400.88888888877,426709422.2222223,97068888.88888891,540634883.5555559,29.447052295414732,851.8638180157933,0.03456779319962712,37.18255265877024,519.4963714983966,0.07157422977089072,43.705682315537274,939.4523227214178,0.046522512381394814,11
-468.66666666666663,-1006.0,-1192.0,0.9860105404870855,0.9974461233121353,0.9909935258958249,0.9740963438840627,0.9508275110660488,0.9713684665125011,-367.46666666666664,434.2933333333333,140.69333333333327,542959.862222222,1018306.8488888888,1018306.8488888888,3.5901763044126693,3.6243195740629215,3.6243195740629215,-318.6666666666667,857.3333333333333,341.33333333333337,67995.28344671201,352167.1865759638,345931.91764172335,260.75905247318263,593.4367586996644,588.1597722062631,1.7176292970295688,-0.6316091291444339,-0.0976882037035669,1.8939408329615235,-0.9238926314862286,0.027324359304040646,1.4758619399649688,-0.21892782209396688,-0.2773203262789758,-67.88225099390894,-620.368349360998,-505.3456462879859,-12991.908593000831,15354.588051205485,4974.260503386965,4608.000000000051,384856.8888888892,255374.22222222216,168789688.88888884,235763374.22222224,24743267.55555554,26.990039314944,634.5122501225295,0.042536671765961966,41.21358999165205,1032.361624841046,0.03992166020118944,64.11323316341692,844.692417392272,0.07590127701317222,11
-405.33333333333326,-1479.333333333333,-724.0,0.9597287522870221,0.9934227023051594,0.9796074823401645,0.9323817657071297,0.9713944164129859,0.9543288271970134,-340.69333333333344,283.4666666666666,-52.21333333333337,783794.2444444447,866039.186666667,866039.186666667,3.1726100683614633,3.7482055418114695,3.7482055418114695,-254.66666666666666,628.0000000000001,-178.66666666666666,73249.5412244898,574483.2290249432,172973.59528344672,270.64652450103586,757.9467191201128,415.9009440761667,2.3703168964625116,-1.936371192799436,0.5584106143384335,2.0851892591662198,-1.3501103727091501,0.2535824749223332,1.5064187309782406,-0.29073584354737586,-0.2653997514212133,230.0454061460238,612.8258770283419,156.50630090262266,-12045.328315252445,10022.060112017338,-1846.020103417681,52920.88888888904,375555.55555555644,24494.222222222266,145089934.22222233,100441688.88888897,3407790.2222222253,51.81574192377362,610.7602839448915,0.08483809980095058,67.9942481227477,1132.2855705754328,0.0600504412400069,67.46086931613681,583.0349408244949,0.11570639183431695,11
-1028.6666666666665,-1404.6666666666665,-464.0,0.9859048786325388,0.9901911528222399,0.8915945309922405,0.9613617983692029,0.9669736371676775,0.8454303703090049,-286.98666666666674,21.546666666666614,-189.86666666666667,558757.551111111,808643.8088888887,808643.8088888887,2.969890340837317,3.7484039183325693,3.7484039183325693,-296.0,-189.33333333333331,-250.66666666666663,293809.8909750567,490733.9580952379,112115.22902494333,542.04233319461,700.5240596119721,334.8361226405289,1.72553197787316,-0.6410591227886231,-0.10324289805442866,1.6618223797358926,-0.7939505092635045,0.1190538612814731,1.332921836057378,-0.5405123082914447,0.11804187954520497,-322.44069222106583,-727.8485801013528,90.50966799187825,-10146.510905506164,761.789705598304,-6712.800376064293,103968.0000000001,529763.5555555554,8192.00000000003,102951683.55555551,580323.5555555506,45061688.88888892,66.79347938900095,857.9794351329822,0.07784974400773174,70.01104674740029,978.7060482539631,0.07153429456403361,97.73542517088332,531.311902537274,0.1839511305960753,11
-79.33333333333337,-110.0,-267.33333333333337,0.884592128462593,0.8240421381167858,0.8921566927295314,0.7050300908737313,0.8135689243275106,0.7195087341443669,461.6000000000001,880.7999999999997,222.66666666666663,183753.8177777778,870538.3866666668,870538.3866666668,2.405134106109978,3.8727951038296196,3.8727951038296196,484.0,886.6666666666667,233.33333333333331,10260.680272108846,7016.272108843541,74658.90249433111,101.2950160279806,83.76319065582173,273.2378130755901,1.9784391908171253,-1.3649205853723925,0.38506352030083846,1.7953037524562006,-1.2576116458925526,0.45920212465050625,1.092550299922853,0.03150465312308498,-0.19123244506071702,-247.01596889450093,96.16652224137033,-639.2245301926393,16320.024509785519,31140.982643455554,7872.4554972102305,61016.88888888905,9247.999999999975,408608.0000000005,266343200.00000006,969760800.0000001,61975555.555555575,36.51483716701109,667.0282752627509,0.054742562678662204,35.2746682794073,1250.6497795590544,0.028205072959629197,98.27164166510886,485.6284816835008,0.20235971606203185,11
-115.33333333333331,-95.33333333333348,-194.66666666666669,0.9643540740016786,0.8611554068039702,0.908578681669396,0.937829623670332,0.8164563432326517,0.8719053411695323,561.3333333333333,763.1466666666665,394.9866666666666,86506.27999999998,628935.3288888889,628935.3288888889,3.3916229698954004,3.8949580262554497,3.8949580262554497,545.3333333333334,756.0,404.0,5682.285714285713,4401.832925170065,30789.265124716552,75.38093734019041,66.34631056185465,175.46870126810808,1.8786413166164155,-1.4276921710752417,0.5523562469184915,1.7644091762640768,-1.3465187324375387,0.5798213688146077,1.8941373690240293,-1.2200532996501963,0.3111243294228773,-39.5979797464467,5.656854249492653,135.76450198781694,19846.13032530244,26981.309151995487,13964.887523913525,1568.0000000000027,32.00000000000309,18431.99999999995,393868888.8888892,727991043.5555555,195018083.5555556,14.305865153068416,800.7014702399669,0.01786666527386419,24.437493961351883,1082.9663296294634,0.022565331250615304,54.287465301751645,607.8065189223003,0.08931701719489382,11
-110.66666666666674,-106.66666666666652,-666.0,0.9270478771948801,0.8156989389215232,0.9462104511182838,0.9093682611043611,0.735450658047869,0.9099394899610246,562.1866666666666,770.9333333333334,151.9466666666667,232597.90666666665,868772.1288888888,868772.1288888888,3.6009069423589413,3.8184410075660504,3.8184410075660504,586.6666666666667,781.3333333333333,106.66666666666666,8368.381678004536,10911.129251700677,135536.46875283448,91.47885918617774,104.45635094000114,368.1527790915539,2.227704427655274,-1.8905646152151694,0.6596990848807971,1.688838120186011,-1.307314487014189,0.612366697362522,1.4831149720043957,-0.6594145211327248,0.12796735275498777,39.59797974644684,107.48023074035478,-424.26406871192864,19876.30021463306,27256.609392137452,5372.125918934597,1568.000000000014,11551.999999999905,180000.00000000012,395067310.22222215,742922755.5555556,28859736.88888889,24.70375589977274,804.9220141658998,0.03069086876120788,45.25011970518237,1099.0971971981774,0.04117026212107004,84.75554390258036,551.9452468819309,0.15355788347011673,11
