IQR_z,IQR_y,IQR_x,AutoCor_x,AutoCor_y,AutoCor_z,PartAutoCor_y,PartAutoCor_z,PartAutoCor_x,mean_y,mean_z,mean_x,energy_z,energy_y,energy_x,entropy_y,entropy_z,entropy_x,median_x,median_y,median_z,variance_x,variance_z,variance_y,stdDev_x,stdDev_y,stdDev_z,ar_z2,ar_y1,ar_x2,ar_x3,ar_z3,ar_y2,ar_z1,ar_x1,ar_y3,wtSumApr_y,squaredwtSumApr_x,squaredwtSumApr_z,enApprx,wtSumDet_x,enDetx,squaredwtSumDet_z,enratioz,enApprz,squaredwtSumDet_y,enDety,enratioy,wtSumDet_y,wtSumApr_x,wtSumApr_z,enDetz,wtSumDet_z,enratiox,enAppry,squaredwtSumDet_x,squaredwtSumApr_y,user
-5.3333333333332575,-8.0,-8.0,0.7972916980762123,0.7918148470092805,0.5914616963084802,0.789427683305904,0.7650334075723862,0.5843648763853366,362.1866666666667,862.6666666666665,482.8266666666667,759.6088888888886,745133.3688888891,745133.3688888891,3.6226311005128715,3.911949443119168,3.911949443119168,362.66666666666674,861.3333333333335,482.66666666666674,15.87374149659861,32.580498866213034,57.87863945578243,3.9841864284441573,5.707932976674922,7.607801223466766,1.5728567781704008,-0.8132170535711865,0.24020793467188284,1.4450124766773964,-0.6856254095605578,0.2406024285700603,1.1564593250009112,-0.2948653811575972,0.13852756905200714,-1.8856180831640188,9.428090415820407,-20.74179891480577,12805.23240276759,30499.87249517975,17070.50050688484,3.5555555555551486,88.88888888888461,430.2222222222378,163973976.888889,930242222.2222221,291401987.5555556,1.8086213288334032,512.236473168833,0.0035308327765978553,2.5298221281346565,1220.0184479479537,0.0020735933398300377,3.9732438468670392,682.8915254676657,0.0058182649786816965,8
-5.3333333333332575,-15.333333333333371,-25.999999999999886,0.8625961016150098,0.920568936070777,0.9337603356152101,0.8524908315987726,0.8770694464836283,0.896435988070253,364.32000000000005,912.8533333333331,362.77333333333337,38656.99555555556,819744.5688888887,819744.5688888887,3.857450092236987,3.9118369075773236,3.9118369075773236,365.33333333333326,910.6666666666667,357.33333333333326,29.283265306122487,79.0755555555559,840.8409977324259,5.411401417943645,8.892443733617654,28.99725845200587,1.2971467369274734,-0.24541360184159444,-0.05196925188795998,1.2653319324949166,-0.5055412484529214,0.24004807698067232,1.2174963208677632,0.0183526290798941,-0.23556396862564188,13.199326582149098,11.313708498984624,-71.65348716023658,12880.657126094151,32274.239111437186,12825.974201682391,174.2222222222278,127.99999999999692,5134.222222222188,165911328.00000003,1041626510.2222217,164505614.22222224,1.959591794226533,515.2782549264039,0.00380297785806315,2.262741699797001,1291.027607932706,0.0017526671667543031,8.449589076135927,514.5732557717663,0.01642057565440917,8
-8.0,-15.333333333333371,-39.333333333333314,0.9158946404272071,0.9374350148548783,0.9607622333294118,0.9123436245529526,0.8876534903280071,0.8805382116959652,362.2933333333333,899.4666666666666,408.0533333333333,20337.635555555556,798320.7822222222,798320.7822222222,3.7470231652635007,3.911849236517758,3.911849236517758,362.66666666666674,901.3333333333335,418.66666666666674,39.76707482993193,86.27664399092974,1218.0288435374162,6.30611408316817,9.2885221639898,34.9002699636753,1.4123416950463685,-0.3428378308717299,-0.06980116209649445,1.2583525028490996,-0.3062538540292614,0.0472073741680028,1.161128190701056,0.21005669027656815,-0.37025497235404536,-5.656854249492426,20.74179891480526,9.42809041582069,12809.003638933915,31800.948972563012,14426.863954288732,32.00000000000052,430.2222222222166,88.88888888888997,164070574.22222227,1011300355.5555565,208134403.55555552,2.0308728282303616,512.4321787102931,0.003963203156643543,2.5298221281347444,1272.1019106624717,0.0019886945432047113,5.184592558726278,579.1161388031095,0.00895259553539909,8
-9.999999999999886,-8.0,-22.0,0.9040312059280796,0.9424154685152915,0.9379594026770779,0.8914733542319739,0.9209999999999998,0.9210839322977049,359.68,888.5333333333333,427.84,12459.23555555556,780674.56,780674.56,3.8161722118944277,3.9118647212813924,3.9118647212813924,360.0,886.6666666666667,434.66666666666674,51.85015873015865,81.26984126984134,400.5906575963716,7.200705432814111,9.01497871710418,20.014760992736626,1.5402794679543512,-0.7604423705415062,0.21988336383678675,1.5119409840343963,-0.7329347190359243,0.2207092651940954,1.0716699035173702,-0.008802157408835942,-0.06097721829966041,-3.694822225952521e-13,-2.0463630789890885e-12,-37.712361663282536,12716.608352858875,31414.39726551436,15126.428263142625,1.3651711281392742e-25,4.1876018510497026e-24,1422.2222222222224,161712128.00000012,986864355.555556,228808832.0,2.0655911179773088,508.7600263822271,0.004060049946662766,2.0655911179772932,1256.6375734917015,0.001643744514369269,4.858897908876968,605.6861233345205,0.008022138400871697,8
-10.000000000000057,-28.000000000000114,-84.6666666666668,0.8572585340253808,0.9705616912180475,0.9602810035216136,0.8175713649945946,0.9355039891675185,0.9352175084255707,357.92000000000024,903.4133333333333,388.58666666666664,30037.04888888888,805251.4133333333,805251.4133333333,3.734385041331563,3.9116049345565216,3.9116049345565216,357.33333333333326,901.3333333333335,377.33333333333337,45.65333333333329,218.64199546485256,1939.458321995466,6.756725044970625,14.786547787257598,44.03928157901155,1.2098148677691194,-0.3431340581821005,0.13445942998630156,1.6734688347251137,-1.0578908834779952,0.384840498172629,1.3696144044470275,-0.2954812814553849,-0.07670642008110518,-13.199326582149126,-16.970562748476596,37.712361663282536,12654.382956114456,31940.48471071714,13738.613353933828,174.22222222222854,287.9999999999815,1422.2222222222224,160133408.00000003,1020194563.5555555,188749496.8888889,2.6932013168965523,506.25653576028037,0.005319835156008378,2.6398653164297685,1277.7843601762822,0.002065970909258566,9.703149545952122,552.9072094142219,0.01754932723020945,8
-19.999999999999943,-36.66666666666674,-119.99999999999994,0.9440858118711847,0.9836253760921605,0.9846089996082591,0.9270632987602963,0.9546266003628588,0.9610932523516779,357.4933333333333,904.16,385.6,33734.826666666675,809366.1866666665,809366.1866666665,3.66065310083475,3.9114269888419577,3.9114269888419577,358.66666666666663,914.6666666666665,349.33333333333326,106.06004535147396,395.1484807256228,3918.6575963718815,10.298545788191358,19.87834200142514,62.599182074304146,1.0775709205302562,0.13902456711523214,-0.21768091345629337,1.798739572490085,-1.2807349043801821,0.4812512923368928,1.350883717616878,-0.1699060093081215,-0.1781154657971521,1.8856180831640188,9.428090415820748,-33.94112549695464,12639.298011449142,31966.883363881443,13633.018741276637,3.5555555555551486,88.88888888889105,1152.0000000000243,159751854.22222224,1021881632.0000001,185859200.00000003,2.3551362310207615,505.77198200155163,0.004656517788313423,2.4729649321321716,1278.9757568721413,0.0019335510613430595,6.444291185917122,552.280508437515,0.011668510996611117,8
-5.3333333333332575,-17.999999999999886,-32.66666666666674,0.799023437499999,0.9286867798624707,0.9136819870279705,0.7680242602462769,0.8853403275332631,0.8838975844507778,346.50666666666655,880.32,460.0533333333333,7486.72,774522.4533333333,774522.4533333333,3.693662212721183,3.9118956205827127,3.9118956205827127,345.33333333333337,880.0,469.33333333333326,15.792471655328804,90.74358276644,496.97668934240386,3.9739742897166312,9.525942618263034,22.29297399052903,0.8548284396963286,0.36623159983489195,-0.2205657794440956,1.4736972615020925,-0.6443703487527728,0.17095734956317976,1.4527683094451027,-0.6814010068758147,0.2269276291685134,13.199326582149126,3.7712361663284355,-7.542472332656132,12250.860686317334,31124.012080707078,16265.341585373755,174.22222222222854,14.222222222223595,56.88888888888324,150083587.5555556,968704128.0000001,264561336.88888884,1.7281975195754546,490.0629619412863,0.003526480582677675,2.6127890589687612,1245.02917056411,0.002098576580165534,6.219682021168314,651.3321187296762,0.009549171370972545,8
-5.333333333333485,-13.33333333333303,-36.66666666666657,0.8201063885997573,0.9457894438835779,0.8600350051769549,0.8177584687067104,0.8793306607810439,0.7744342244763461,351.84,899.0399999999997,416.10666666666657,20021.191111111104,798601.9555555552,798601.9555555552,3.845857928394238,3.9119076072410057,3.9119076072410057,352.0,898.6666666666665,421.33333333333326,23.048707482993148,64.43827664399092,405.1765986394559,4.800906943796469,8.027345554041567,20.128998947773233,1.2581370767885822,-0.36273651179763533,0.10511685612766009,1.190635359208546,-0.09347589817440394,-0.09689896317167523,1.1872034763678405,-0.4067690251847067,0.21608255818268907,-16.970562748477448,-5.656854249491289,11.313708498984795,12439.422494633749,31785.864027897678,14711.59228484652,288.00000000001046,31.999999999987654,128.00000000000077,154739232.00000012,1010341151.9999996,216430947.55555564,2.0308728282303994,497.61814900807457,0.004081187216098595,1.8856180831641223,1271.482829874893,0.0014830071148893586,7.928569998569857,589.0847137721365,0.013459133827799005,8
-5.333333333333485,-8.0,-13.333333333333485,0.9365280286816915,0.9699559706741752,0.9141231893158815,0.7547573946449299,0.7195091756898939,0.7168887333366166,284.6933333333334,874.0266666666665,354.50666666666666,127941.83111111113,782503.3955555554,782503.3955555554,2.287851341733884,3.9021417093193764,3.9021417093193764,352.0,906.6666666666665,389.33333333333326,62273.758911564626,15382.221496598639,19389.071383219954,249.54710760007742,124.02508414267913,139.24464579731585,1.9334448823000363,-1.4532410191459155,0.479324496857996,2.1563563910460575,-1.5888287551258973,0.42875297217732733,1.569263548713157,-0.6755319171930921,0.08317043813288588,230.04540614602286,196.1042806490692,107.48023074035515,10065.429327930113,30901.50914689371,12533.703398791951,52920.88888888861,38456.8888888889,11551.999999999985,101312867.55555564,954903267.5555556,157093720.88888893,55.46153822445085,530.1708906884019,0.1046106815718167,27.110965391229513,1247.9019904534882,0.02172523611519954,32.809754647055804,536.913450505138,0.06110808849394215,8
-850.6666666666667,-805.3333333333333,-546.0,0.9710931001432805,0.9759099621105647,0.9300795289384618,0.9505689972395448,0.9664062883711622,0.9125479501664243,-372.16,566.5066666666667,-3.840000000000015,1108064.1422222222,794631.6800000002,794631.6800000002,3.644631583822795,3.72003298003653,3.72003298003653,-350.66666666666663,653.3333333333333,-52.0,264445.1439455782,220876.3820408163,88994.58612244899,514.2423008131266,469.9748738398855,298.3196039861427,1.7722766979961155,-1.0055185744692585,0.20797515574316988,2.0469907845665354,-1.3420761165173776,0.28242530582803416,1.6818887017090427,-1.0125162187940533,0.22798499343912165,313.0126018052458,41.483597829610034,237.58787847867995,-13157.842984319275,20029.03527936936,-135.76450198781646,97976.88888888939,1720.8888888888264,56447.99999999999,173128831.99999997,401162254.22222245,18431.999999999818,98.503649114583,886.3496175011555,0.11113407979154973,73.52846765406957,1034.1039019363575,0.0711035588555344,81.7445343059026,409.6055555178801,0.1995689101495458,8
