-1.110618233680725098e+00,1.310986638069152832e+00,2.689325213432312012e-01,-9.327054023742675781e-01,7.729160189628601074e-01,-1.146305084228515625e+00,4.251282811164855957e-01,-7.523357868194580078e-01,8.991384506225585938e-01,7.165868282318115234e-01,-9.574843049049377441e-01,-6.376014947891235352e-01,6.992244720458984375e-01,-1.747475504875183105e+00,-1.320431232452392578e-01,2.341961383819580078e+00
-1.629886865615844727e+00,6.530146598815917969e-01,8.647131323814392090e-01,-5.356932878494262695e-01,1.202681437134742737e-01,-5.635904669761657715e-01,4.685331284999847412e-01,-8.090213537216186523e-01,1.245568752288818359e+00,2.167493104934692383e+00,-9.364765286445617676e-01,1.147998571395874023e-01,2.836186587810516357e-01,-1.525401234626770020e+00,-6.822546720504760742e-01,9.273883104324340820e-01
-1.458470344543457031e+00,1.205995529890060425e-01,6.797084212303161621e-01,-4.113610982894897461e-01,8.383422493934631348e-01,-3.368234634399414062e-02,2.107783854007720947e-01,-3.573051393032073975e-01,1.136734724044799805e+00,2.111663341522216797e+00,-6.161558032035827637e-01,-3.677691221237182617e-01,4.515155553817749023e-01,-1.861533880233764648e+00,7.496216148138046265e-02,1.989612460136413574e+00
-1.481407999992370605e+00,5.502550601959228516e-01,7.695205211639404297e-01,-6.218797564506530762e-01,5.588659048080444336e-01,-5.653001070022583008e-01,5.203278064727783203e-01,-1.746094465255737305e+00,6.965728998184204102e-01,1.791360139846801758e+00,-4.816380441188812256e-01,-2.664961814880371094e-01,-8.356015384197235107e-02,-1.700707197189331055e+00,-2.842195034027099609e-01,1.518645644187927246e+00
-1.585934042930603027e+00,1.889378428459167480e-01,1.529274106025695801e+00,1.409569978713989258e-01,1.409651637077331543e+00,-9.325777292251586914e-01,7.213890552520751953e-03,2.043148726224899292e-01,1.412257790565490723e+00,1.402397871017456055e+00,-1.113651990890502930e+00,-4.566207230091094971e-01,1.477371007204055786e-01,-2.181678771972656250e+00,7.486190199851989746e-01,1.514579296112060547e+00
-1.369084000587463379e+00,5.973007678985595703e-01,8.315543532371520996e-01,-1.302496790885925293e-01,2.943093180656433105e-01,-6.349736452102661133e-01,7.077592611312866211e-01,-1.607353925704956055e+00,8.060027360916137695e-01,1.764703512191772461e+00,-4.357128143310546875e-01,1.600010991096496582e-01,-4.674116969108581543e-01,-2.322327852249145508e+00,-4.539277255535125732e-01,9.721740484237670898e-01
-1.340970635414123535e+00,2.086348533630371094e+00,7.892493605613708496e-01,-6.425811648368835449e-01,2.009317576885223389e-01,1.834594011306762695e-01,1.151467800140380859e+00,-2.075695037841796875e+00,4.128877520561218262e-01,-1.214839518070220947e-02,-1.098079442977905273e+00,8.942402899265289307e-02,-4.282752871513366699e-01,-1.387762784957885742e+00,-1.122296690940856934e+00,5.642722845077514648e-01
-1.970930099487304688e+00,3.730837702751159668e-01,4.911072254180908203e-01,-3.225367963314056396e-01,1.965323567390441895e+00,2.884200513362884521e-01,8.916337490081787109e-01,1.082083806395530701e-01,8.788817524909973145e-01,1.484994590282440186e-01,-1.004379272460937500e+00,1.025398373603820801e+00,3.010503053665161133e-01,-1.230222582817077637e+00,-5.802934169769287109e-01,3.692972362041473389e-01
-1.140108942985534668e+00,-8.654900640249252319e-02,-9.824880957603454590e-01,2.493321150541305542e-02,-1.031776189804077148e+00,6.922934055328369141e-01,1.237610936164855957e+00,-1.661543488502502441e+00,7.594059705734252930e-01,3.265379071235656738e-01,8.857441544532775879e-01,-1.324872300028800964e-02,-2.305422276258468628e-01,-1.399272203445434570e+00,-3.118844628334045410e-01,1.867618858814239502e-01
-8.027216792106628418e-01,1.368377923965454102e+00,-6.832868605852127075e-02,6.943264603614807129e-02,3.529839217662811279e-01,3.844114243984222412e-01,4.086266160011291504e-01,5.280993878841400146e-02,1.418968915939331055e+00,7.219316959381103516e-01,4.068088233470916748e-01,5.664555430412292480e-01,1.210111737251281738e+00,-3.213793635368347168e-01,-7.898356318473815918e-01,3.580111861228942871e-01
