4,43;4,93;17,37;35,78;92,33;94,17;93,25;96,17;2,37;9,91;53,88;2,62;90,61;48,47;0,80;16,02;75,44;2,37;21,29;63,70;24,66;22,31;67,99;13,88;5,96;56,95;3,89;9,96;17,72;84,95;31,34;29,41;9,42;73,19;73,72;60,37;17,90;29,93;60,01;43,75;17,88;36,72;82,16;23,65;38,79;46,33;28,18;55,47;15,30;38,72;11,38;15,82;47,01;33,36;44,41;6,65
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37,59;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28,84829514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
