accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
-0.45479164,1.9196993,9.234664,-1.1895,28.182001,-13.786,0.07990117,0.026633725,-0.01065349,96.0
-0.49308985,1.7282082,9.426155,-1.1895,28.182001,-13.786,0.087891296,0.018643608,-0.005326745,96.0
-0.49308985,1.7282082,9.426155,-1.1895,28.182001,-13.786,0.01065349,0.01065349,0.031960472,96.0
-0.49308985,1.7282082,9.426155,-1.1895,28.182001,-13.786,-0.069247685,0.005326745,0.023970352,96.0
-0.49308985,1.7282082,9.426155,-1.1895,28.182001,-13.786,-0.061257567,-0.0026633726,0.034623843,96.0
-0.3877697,1.862252,9.435729,-1.1895,28.182001,-13.786,-0.034623843,-0.005326745,0.039950587,96.0
-0.3877697,1.862252,9.435729,-0.5795,28.182001,-13.786,-0.0026633726,-0.007990118,0.04261396,96.0
-0.3877697,1.862252,9.435729,-0.5795,28.182001,-13.786,0.05060408,-0.013316862,0.055930823,96.0
-0.3877697,1.862252,9.435729,-0.5795,28.182001,-13.786,0.069247685,-0.018643608,0.069247685,96.0
-0.40691882,1.9579976,9.368708,-0.5795,28.182001,-13.786,0.05060408,-0.02130698,0.07191106,96.0
-0.40691882,1.9579976,9.368708,-0.5795,28.182001,-13.786,-0.005326745,-0.018643608,0.069247685,96.0
-0.40691882,1.9579976,9.368708,-0.5795,28.182001,-13.786,-0.031960472,-0.005326745,0.07457443,96.0
-0.40691882,1.9579976,9.368708,-0.5795,28.182001,-13.786,-0.055930823,-0.0026633726,0.10919827,96.0
-0.47394073,2.0728924,9.320834,-0.5795,28.182001,-13.786,-0.07990117,-0.0026633726,0.12517852,96.0
-0.47394073,2.0728924,9.320834,-0.5795,28.182001,-13.786,-0.14382212,-0.01065349,0.1464855,96.0
-0.47394073,2.0728924,9.320834,-0.5795,28.182001,-13.786,-0.19176282,-0.034623843,0.18909945,96.0
-0.5792609,1.948423,9.426155,-0.5795,28.182001,-13.786,-0.20774306,-0.047940705,0.21040644,96.0
-0.5792609,1.948423,9.426155,-0.5795,28.182001,-13.786,-0.23437679,-0.07990117,0.25035703,96.0
-0.5792609,1.948423,9.426155,-0.5795,28.7615,-15.5855,-0.26900062,-0.098544784,0.271664,96.0
-0.5792609,1.948423,9.426155,-0.5795,28.7615,-15.5855,-0.41015938,-0.135832,0.30362448,96.0
-0.5792609,1.948423,9.426155,-0.5795,28.7615,-15.5855,-0.65518963,-0.18377271,0.30895123,96.0
-0.5313881,1.8335283,9.636795,-0.5795,28.7615,-15.5855,-0.80167514,-0.21040644,0.29829773,96.0
-0.5313881,1.8335283,9.636795,-0.5795,28.7615,-15.5855,-1.0467054,-0.2610105,0.26367387,96.0
-0.5313881,1.8335283,9.636795,-0.5795,28.7615,-15.5855,-1.1559037,-0.3009611,0.23704016,96.0
-0.081383765,0.5792609,9.512326,-0.5795,28.7615,-15.5855,-1.1612304,-0.3196047,0.22372329,96.0
-0.081383765,0.5792609,9.512326,-0.5795,28.7615,-15.5855,-1.0760025,-0.3409117,0.17045584,96.0
-0.081383765,0.5792609,9.512326,-0.5795,28.7615,-15.5855,-0.86559606,-0.3302582,0.09588141,96.0
-0.081383765,0.5792609,9.512326,-0.5795,28.7615,-15.5855,-0.5806152,-0.31427795,0.039950587,96.0
0.56011176,-0.33032233,9.454879,-0.5795,28.7615,-15.5855,-0.44744658,-0.3116146,0.029297099,96.0
0.56011176,-0.33032233,9.454879,-0.5795,28.7615,-15.5855,-0.271664,-0.292971,0.0026633726,96.0
0.56011176,-0.33032233,9.454879,-0.5795,29.3715,-13.786,-0.23970354,-0.27699074,-0.02130698,96.0
0.56011176,-0.33032233,9.454879,-0.5795,29.3715,-13.786,-0.24503027,-0.25834712,-0.05060408,132.0
0.56011176,-0.33032233,9.454879,-0.5795,29.3715,-13.786,-0.3489018,-0.22905004,-0.111861646,132.0
0.5505372,0.0,9.914457,-0.5795,29.3715,-13.786,-0.42081288,-0.2130698,-0.14382212,132.0
0.5505372,0.0,9.914457,-0.5795,29.3715,-13.786,-0.51136756,-0.18643607,-0.22372329,132.0
