accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
1.7665064,6.4963393,6.639958,-29.3715,-25.1625,19.1845,0.3116146,-0.029297099,-0.15447561,0.0
1.7665064,6.4963393,6.639958,-29.3715,-25.1625,19.1845,0.3382483,-0.1651291,-0.16246572,0.0
1.4888442,6.764427,6.592085,-29.3715,-25.1625,19.1845,0.3009611,-0.15447561,-0.21839654,0.0
1.4888442,6.764427,6.592085,-29.3715,-25.772501,20.374,0.24769364,-0.10919827,-0.24503027,0.0
1.4888442,6.764427,6.592085,-29.3715,-25.772501,20.374,0.1651291,-0.058594197,-0.16779247,0.0
1.4888442,6.764427,6.592085,-29.3715,-25.772501,20.374,0.1464855,-0.05326745,-0.15181224,0.0
1.622888,6.7069798,6.678256,-29.3715,-25.772501,20.374,0.15980235,-0.04261396,-0.17844597,0.0
1.622888,6.7069798,6.678256,-29.3715,-25.772501,20.374,0.23704016,-0.023970352,-0.17844597,0.0
1.622888,6.7069798,6.678256,-29.3715,-25.772501,20.374,0.3116146,-0.0026633726,-0.1464855,0.0
1.622888,6.7069798,6.678256,-29.3715,-25.772501,20.374,0.30895123,0.0026633726,-0.17311922,0.0
1.4792696,6.7931504,6.6878304,-29.3715,-25.772501,20.374,0.292971,0.0,-0.19176282,0.0
1.4792696,6.7931504,6.6878304,-29.3715,-25.772501,20.374,0.2610105,0.0,-0.18377271,0.0
1.4792696,6.7931504,6.6878304,-29.3715,-25.772501,20.374,0.2610105,0.0026633726,-0.15713897,0.0
1.4792696,6.7931504,6.6878304,-29.3715,-25.772501,20.374,0.27432737,0.0,-0.14115874,0.0
1.4888442,6.678256,6.7261286,-29.3715,-25.772501,20.374,0.2823175,0.0,-0.13316862,0.0
1.4888442,6.678256,6.7261286,-27.572,-26.962,18.574501,0.28498086,0.0,-0.12784189,0.0
1.4888442,6.678256,6.7261286,-27.572,-26.962,18.574501,0.26633725,0.0026633726,-0.11452502,0.0
1.4888442,6.678256,6.7261286,-27.572,-26.962,18.574501,0.22372329,0.005326745,-0.09588141,0.0
1.4792696,6.7261286,6.6591067,-27.572,-26.962,18.574501,0.19708957,0.0026633726,-0.08256455,0.0
1.4792696,6.7261286,6.6591067,-27.572,-26.962,18.574501,0.16246572,0.0,-0.058594197,0.0
1.4792696,6.7261286,6.6591067,-27.572,-26.962,18.574501,0.15181224,0.0,-0.05060408,0.0
1.4792696,6.7261286,6.6591067,-27.572,-26.962,18.574501,0.14382212,0.013316862,-0.05326745,0.0
1.4888442,6.639958,6.438892,-27.572,-26.962,18.574501,0.13050525,0.018643608,-0.05326745,0.0
1.4888442,6.639958,6.438892,-27.572,-26.962,18.574501,0.08256455,0.026633725,-0.055930823,0.0
1.4888442,6.639958,6.438892,-27.572,-26.962,18.574501,0.034623843,0.039950587,-0.05326745,0.0
1.5271424,6.5729356,6.2474008,-27.572,-26.962,18.574501,0.031960472,0.055930823,-0.05060408,0.0
1.5271424,6.5729356,6.2474008,-27.572,-26.962,18.574501,0.07191106,0.098544784,-0.02130698,0.0
1.5271424,6.5729356,6.2474008,-28.7615,-25.1625,14.3655,0.098544784,0.11985177,0.0,0.0
1.5271424,6.5729356,6.2474008,-28.7615,-25.1625,14.3655,0.12517852,0.15980235,0.039950587,0.0
1.6611862,6.4293175,6.4197426,-28.7615,-25.1625,14.3655,0.122515135,0.17045584,0.047940705,0.0
