accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
-0.7420284,3.384607,8.612317,2.989,25.1625,-14.9755,0.0,-0.037287217,-0.031960472,84.0
-0.92394507,3.3271596,8.985725,2.989,25.1625,-14.9755,-0.018643608,-0.047940705,-0.029297099,84.0
-0.92394507,3.3271596,8.985725,2.989,25.1625,-14.9755,-0.005326745,-0.029297099,-0.013316862,84.0
-0.92394507,3.3271596,8.985725,2.989,25.1625,-14.9755,0.018643608,-0.026633725,-0.005326745,84.0
-0.92394507,3.3271596,8.985725,2.989,25.1625,-14.9755,0.029297099,-0.031960472,-0.007990118,84.0
-0.8664977,3.4803526,8.612317,2.989,25.1625,-14.9755,0.026633725,-0.031960472,-0.007990118,84.0
-0.8664977,3.4803526,8.612317,2.989,25.1625,-14.9755,0.005326745,-0.015980236,0.0,84.0
-0.8664977,3.4803526,8.612317,2.989,25.1625,-14.9755,-0.018643608,0.005326745,0.015980236,84.0
-0.8760723,3.3367343,8.832532,2.989,25.1625,-14.9755,-0.031960472,0.018643608,0.023970352,84.0
-0.8760723,3.3367343,8.832532,2.989,25.1625,-14.9755,-0.047940705,0.034623843,0.037287217,84.0
-0.8760723,3.3367343,8.832532,2.989,25.1625,-14.9755,-0.05326745,0.037287217,0.047940705,84.0
-0.8760723,3.3367343,8.832532,3.5685,25.1625,-16.775,-0.05326745,0.034623843,0.05326745,84.0
-0.85692316,3.3080106,8.708063,3.5685,25.1625,-16.775,-0.05326745,0.034623843,0.061257567,84.0
-0.85692316,3.3080106,8.708063,3.5685,25.1625,-16.775,-0.063920945,0.037287217,0.07457443,84.0
-0.85692316,3.3080106,8.708063,3.5685,25.1625,-16.775,-0.09055467,0.04261396,0.08522792,84.0
-0.85692316,3.3080106,8.708063,3.5685,25.1625,-16.775,-0.12784189,0.05060408,0.10120816,84.0
-0.751603,3.2888615,8.650616,3.5685,25.1625,-16.775,-0.15181224,0.055930823,0.11452502,84.0
-0.751603,3.2888615,8.650616,3.5685,25.1625,-16.775,-0.20241632,0.061257567,0.13849537,84.0
-0.751603,3.2888615,8.650616,3.5685,25.1625,-16.775,-0.24503027,0.069247685,0.17045584,84.0
-0.751603,3.2888615,8.650616,3.5685,25.1625,-16.775,-0.30362448,0.08256455,0.22638667,84.0
-0.85692316,3.3367343,7.8846507,3.5685,25.1625,-16.775,-0.35422856,0.09055467,0.25834712,84.0
-0.85692316,3.3367343,7.8846507,3.5685,25.1625,-16.775,-0.5193576,0.10919827,0.3409117,84.0
-0.85692316,3.3367343,7.8846507,2.379,28.182001,-16.775,-0.6392094,0.122515135,0.39151576,84.0
-0.85692316,3.3367343,7.8846507,2.379,28.182001,-16.775,-0.9321804,0.17311922,0.5087042,84.0
-0.54096264,3.9782298,5.7782474,2.379,28.182001,-16.775,-1.0973095,0.21839654,0.5726251,84.0
-0.54096264,3.9782298,5.7782474,2.379,28.182001,-16.775,-1.3929439,0.37020877,0.700467,84.0
-0.54096264,3.9782298,5.7782474,2.379,28.182001,-16.775,-1.5261124,0.63388264,0.814992,84.0
-0.54096264,3.9782298,5.7782474,2.379,28.182001,-16.775,-1.3769636,0.98278445,0.92951703,84.0
-0.00478728,2.494173,4.0069537,2.379,28.182001,-16.775,-1.2331415,1.1692206,0.98278445,84.0
-0.00478728,2.494173,4.0069537,2.379,28.182001,-16.775,-1.0174084,1.5048054,1.0733391,84.0
-0.00478728,2.494173,4.0069537,2.379,28.182001,-16.775,-1.0333885,1.6992317,1.2251514,84.0
-0.00478728,2.494173,4.0069537,2.379,28.182001,-16.775,-1.1452502,1.7524991,1.3210328,96.0
-2.1303396,1.6611862,6.4197426,2.379,28.182001,-16.775,-1.3396764,1.8164201,1.3982706,96.0
-2.1303396,1.6611862,6.4197426,2.379,28.182001,-16.775,-1.9975294,2.0694404,1.4728451,96.0
-2.1303396,1.6611862,6.4197426,2.379,28.182001,-16.775,-2.7565906,2.4982436,1.5687264,96.0
-2.1303396,1.6611862,6.4197426,2.379,27.572,-15.5855,-3.038908,2.7272935,1.6619445,96.0
-4.1792955,0.9430942,6.7357035,2.379,27.572,-15.5855,-3.259968,2.9110663,1.7711427,96.0
-4.1792955,0.9430942,6.7357035,2.379,27.572,-15.5855,-3.731385,2.9403634,1.973559,96.0
-4.1792955,0.9430942,6.7357035,2.379,27.572,-15.5855,-4.559694,2.6260853,2.1919556,96.0
-4.1792955,0.9430942,6.7357035,2.379,27.572,-15.5855,-5.7235875,2.4902534,2.2984905,96.0
