accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
0.5792609,3.9399316,8.602742,2.7145,-0.5795,-44.7435,-0.07723781,-0.031960472,-0.058594197,60.0
0.5792609,3.9399316,8.602742,2.7145,-0.5795,-44.7435,-0.12517852,0.005326745,0.023970352,60.0
0.5792609,3.9399316,8.602742,2.7145,-0.5795,-44.7435,0.005326745,-0.08522792,0.17578259,60.0
0.4835153,3.8537605,8.305931,2.7145,-0.5795,-44.7435,0.098544784,-0.15447561,0.18643607,60.0
0.4835153,3.8537605,8.305931,2.7145,0.61,-46.0245,0.10387153,-0.15181224,0.11985177,60.0
0.4835153,3.8537605,8.305931,2.7145,0.61,-46.0245,-0.06658431,0.0,-0.005326745,60.0
0.4835153,3.8537605,8.305931,2.7145,0.61,-46.0245,-0.11452502,0.05326745,0.07990117,60.0
0.49308985,4.322914,8.277207,2.7145,0.61,-46.0245,-0.10387153,0.05326745,0.10120816,60.0
0.49308985,4.322914,8.277207,2.7145,0.61,-46.0245,-0.11452502,0.061257567,0.09055467,60.0
0.49308985,4.322914,8.277207,2.7145,0.61,-46.0245,-0.122515135,0.08522792,0.10919827,60.0
0.49308985,4.322914,8.277207,2.7145,0.61,-46.0245,-0.122515135,0.09055467,0.12784189,60.0
0.20585304,4.3612123,8.526146,2.7145,0.61,-46.0245,-0.14115874,0.08522792,0.122515135,60.0
0.20585304,4.3612123,8.526146,2.7145,0.61,-46.0245,-0.21573317,0.069247685,0.122515135,60.0
0.20585304,4.3612123,8.526146,2.7145,0.61,-46.0245,-0.27432737,0.063920945,0.1464855,60.0
0.081383765,4.284616,8.736787,2.7145,0.61,-46.0245,-0.26633725,0.069247685,0.15181224,60.0
0.081383765,4.284616,8.736787,2.7145,0.61,-46.0245,-0.1651291,0.07457443,0.15980235,60.0
0.081383765,4.284616,8.736787,4.1175,0.0,-44.7435,-0.10120816,0.07191106,0.1651291,60.0
0.081383765,4.284616,8.736787,4.1175,0.0,-44.7435,-0.031960472,0.06658431,0.15980235,60.0
0.081383765,4.284616,8.736787,4.1175,0.0,-44.7435,-0.047940705,0.08256455,0.14382212,60.0
0.33032233,4.131423,8.66019,4.1175,0.0,-44.7435,-0.069247685,0.093218036,0.14382212,60.0
0.33032233,4.131423,8.66019,4.1175,0.0,-44.7435,-0.10387153,0.10120816,0.14914887,60.0
0.33032233,4.131423,8.66019,4.1175,0.0,-44.7435,-0.1065349,0.09055467,0.1464855,60.0
0.5313881,3.911208,8.439975,4.1175,0.0,-44.7435,-0.09588141,0.08522792,0.14382212,60.0
