accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
0.77075213,3.7675896,8.478273,-22.1735,27.572,-19.1845,0.08256455,0.031960472,-0.034623843,96
0.77075213,3.7675896,8.478273,-22.1735,27.572,-19.1845,0.005326745,-0.023970352,0.061257567,96
0.77075213,3.7675896,8.478273,-22.1735,27.572,-19.1845,-0.06658431,0.01065349,0.026633725,96
0.6845811,3.9878044,8.688913,-22.1735,27.572,-19.1845,-0.07723781,0.037287217,0.031960472,96
0.6845811,3.9878044,8.688913,-22.1735,27.572,-19.1845,-0.069247685,0.047940705,0.05326745,96
0.6845811,3.9878044,8.688913,-22.1735,27.572,-19.1845,-0.034623843,0.04261396,0.034623843,96
0.6845811,3.9878044,8.688913,-22.1735,27.572,-19.1845,-0.026633725,0.037287217,0.047940705,96
0.6750065,3.8824842,8.593168,-21.5635,26.3825,-21.5635,-0.026633725,0.037287217,0.047940705,96
0.6750065,3.8824842,8.593168,-21.5635,26.3825,-21.5635,-0.045277335,0.05060408,0.05326745,96
0.6750065,3.8824842,8.593168,-21.5635,26.3825,-21.5635,-0.047940705,0.063920945,0.055930823,96
0.6750065,3.8824842,8.593168,-21.5635,26.3825,-21.5635,-0.045277335,0.08522792,0.061257567,96
0.6750065,3.8537605,8.583593,-21.5635,26.3825,-21.5635,-0.04261396,0.09588141,0.06658431,96
0.6750065,3.8537605,8.583593,-21.5635,26.3825,-21.5635,-0.029297099,0.10387153,0.07457443,96
0.6750065,3.8537605,8.583593,-21.5635,26.3825,-21.5635,-0.029297099,0.087891296,0.07723781,96
0.6750065,3.8537605,8.583593,-21.5635,26.3825,-21.5635,-0.047940705,0.07457443,0.08256455,96
0.5313881,3.8633351,8.717637,-21.5635,26.3825,-21.5635,-0.047940705,0.07457443,0.08256455,84
0.5313881,3.8633351,8.717637,-21.5635,26.3825,-21.5635,-0.069247685,0.07990117,0.09588141,84
0.5313881,3.8633351,8.717637,-21.5635,26.3825,-21.5635,-0.058594197,0.087891296,0.10387153,84
0.5313881,3.8633351,8.717637,-21.5635,26.3825,-21.5635,-0.037287217,0.07990117,0.10120816,84
0.6079846,3.7867386,8.765511,-21.5635,26.3825,-21.5635,-0.045277335,0.07457443,0.10120816,84
0.6079846,3.7867386,8.765511,-24.583,28.182001,-22.1735,-0.063920945,0.069247685,0.1065349,84
0.6079846,3.7867386,8.765511,-24.583,28.182001,-22.1735,-0.13050525,0.063920945,0.12517852,84
0.6079846,3.7867386,8.765511,-24.583,28.182001,-22.1735,-0.23970354,0.047940705,0.15181224,84
0.4356425,3.9016335,8.124015,-24.583,28.182001,-22.1735,-0.3409117,0.04261396,0.17045584,84
0.4356425,3.9016335,8.124015,-24.583,28.182001,-22.1735,-0.6978036,0.047940705,0.23437679,84
0.4356425,3.9016335,8.124015,-24.583,28.182001,-22.1735,-1.2917356,0.1065349,0.30362448,84
0.4356425,3.9016335,8.124015,-24.583,28.182001,-22.1735,-1.9842125,0.21040644,0.39950588,84
0.33032233,4.2654667,5.8548436,-24.583,28.182001,-22.1735,-2.2745202,0.26900062,0.47141695,84
0.33032233,4.2654667,5.8548436,-24.583,28.182001,-22.1735,-2.6500556,0.42081288,0.68448675,84
0.33032233,4.2654667,5.8548436,-24.583,28.182001,-22.1735,-2.9057395,0.6685065,0.9747943,84
0.64628285,2.7718353,3.8058877,-24.583,28.182001,-22.1735,-3.0495615,0.8283089,1.1345967,84
0.64628285,2.7718353,3.8058877,-24.583,28.182001,-22.1735,-3.3052454,1.171884,1.443548,84
0.64628285,2.7718353,3.8058877,-28.7615,28.182001,-22.1735,-3.3292158,1.3609834,1.5926968,84
0.64628285,2.7718353,3.8058877,-28.7615,28.182001,-22.1735,-2.9137297,1.7471724,1.8883312,84
0.64628285,2.7718353,3.8058877,-28.7615,28.182001,-22.1735,-2.1120543,1.9655689,2.088084,84
-1.8431029,-0.6845811,5.3952646,-28.7615,28.182001,-22.1735,-1.8616974,1.9975294,2.1413515,84
