accdatax,accdatay,accdataz,magdatax,magdatay,magdataz,gyrodatax,gyrodatay,gyrodataz,lightdatax
0.56968635,5.433563,7.664436,-1.1895,18.574501,-20.374,0.045277335,-0.061257567,0.063920945,0.0
0.56968635,5.433563,7.664436,-1.1895,18.574501,-20.374,0.098544784,-0.10919827,-0.04261396,0.0
0.56968635,5.433563,7.664436,-1.1895,18.574501,-20.374,-0.037287217,0.05060408,0.013316862,0.0
0.59841,5.586756,7.7601814,-1.1895,18.574501,-20.374,-0.09588141,0.07457443,0.07191106,0.0
0.59841,5.586756,7.7601814,-1.1895,18.574501,-20.374,-0.10120816,0.026633725,0.02130698,0.0
0.59841,5.586756,7.7601814,-1.1895,18.574501,-20.374,-0.055930823,-0.005326745,-0.047940705,0.0
0.5888355,5.5101595,7.5974135,-1.1895,18.574501,-20.374,-0.04261396,0.0,-0.02130698,0.0
0.5888355,5.5101595,7.5974135,-1.1895,18.574501,-20.374,-0.023970352,0.034623843,0.023970352,0.0
0.5888355,5.5101595,7.5974135,-0.5795,18.574501,-20.374,-0.013316862,0.045277335,0.013316862,0.0
0.5888355,5.5101595,7.5974135,-0.5795,18.574501,-20.374,-0.005326745,0.047940705,-0.031960472,0.0
0.5888355,5.634629,7.6261373,-0.5795,18.574501,-20.374,-0.01065349,0.05326745,-0.039950587,0.0
0.5888355,5.634629,7.6261373,-0.5795,18.574501,-20.374,-0.029297099,0.07457443,-0.031960472,0.0
0.5888355,5.634629,7.6261373,-0.5795,18.574501,-20.374,-0.037287217,0.07191106,-0.029297099,0.0
0.5888355,5.634629,7.6261373,-0.5795,18.574501,-20.374,-0.034623843,0.047940705,-0.02130698,0.0
0.4164934,5.6633525,7.7314577,-0.5795,18.574501,-20.374,-0.037287217,0.039950587,-0.013316862,0.0
0.4164934,5.6633525,7.7314577,-0.5795,18.574501,-20.374,-0.055930823,0.031960472,0.005326745,0.0
0.4164934,5.6633525,7.7314577,-0.5795,18.574501,-20.374,-0.069247685,0.026633725,0.013316862,0.0
0.4164934,5.6633525,7.7314577,-0.5795,18.574501,-20.374,-0.07723781,0.02130698,0.013316862,0.0
0.47394073,5.6250544,7.6835847,-0.5795,18.574501,-20.374,-0.08256455,0.023970352,0.013316862,0.0
0.47394073,5.6250544,7.6835847,-0.5795,18.574501,-20.374,-0.098544784,0.034623843,0.023970352,0.0
0.47394073,5.6250544,7.6835847,-1.1895,17.385,-21.5635,-0.1065349,0.039950587,0.029297099,0.0
0.47394073,5.6250544,7.6835847,-1.1895,17.385,-21.5635,-0.117188394,0.05060408,0.039950587,0.0
0.3877697,5.5771813,7.635712,-1.1895,17.385,-21.5635,-0.111861646,0.05326745,0.047940705,0.0
0.3877697,5.5771813,7.635712,-1.1895,17.385,-21.5635,-0.093218036,0.05326745,0.05326745,0.0
0.3877697,5.5771813,7.635712,-1.1895,17.385,-21.5635,-0.10919827,0.055930823,0.055930823,0.0
0.3877697,5.5771813,7.635712,-1.1895,17.385,-21.5635,-0.14115874,0.063920945,0.063920945,0.0
0.15798025,5.5580325,7.549541,-1.1895,17.385,-21.5635,-0.15181224,0.06658431,0.069247685,0.0
0.15798025,5.5580325,7.549541,-1.1895,17.385,-21.5635,-0.15181224,0.069247685,0.07990117,0.0
