1 1:0.373221606016 2:0.258530318737 3:-0.211080044508 4:0.0148276165128 5:0.584465920925 6:-0.14753882587 7:0.446542322636 8:-0.0316295847297 9:-0.263068914413 10:0.183258593082 11:-0.175443530083 12:-0.00223046541214 13:-0.0637654811144 14:-0.321735024452 15:-0.304752111435 16:-0.0323458462954 17:0.0541297346354 18:-0.0111133903265 19:-0.00966215878725 20:-0.0639205873013 21:-0.0022290982306 22:0.00508368015289 23:0.279706895351 24:-0.0955496877432 25:0.102925844491 26:0.276854664087 27:-0.10620135814 28:0.304803967476 29:0.283377677202 30:-0.0660302266479 31:-0.0936882048845 32:-0.10398119688 33:-0.281051814556 34:0.0162933915854 35:-0.076317794621 36:-0.121678195894 37:0.00669878721237 38:-0.304042339325 39:-0.125037238002 40:-0.476842880249 41:0.413126111031 42:0.145044639707 43:-0.423382222652 44:-0.0299003943801 45:-0.254160195589 46:-0.528435349464 47:0.0205175634474 48:-0.0940708220005 49:0.128574848175 50:0.177172884345 51:-0.188833683729 52:-0.0309153608978 53:-0.185004591942 54:-0.649167358875 55:0.00791679881513 56:-0.480213224888 57:0.435820221901 
1 1:0.102587580681 2:0.0202674940228 3:0.0747895464301 4:0.0809664726257 5:0.180302813649 6:-0.0624248459935 7:0.255981713533 8:-0.0484976693988 9:-0.0433544069529 10:-0.0734697505832 11:-0.0287733227015 12:0.113765440881 13:-0.222116559744 14:-0.0255901291966 15:-0.15166798234 16:-0.177397757769 17:-0.047348048538 18:0.00781900435686 19:0.0948002189398 20:-0.086267337203 21:0.0771526545286 22:0.0528540983796 23:0.183611303568 24:-0.133615374565 25:-0.0332319140434 26:0.109494276345 27:-0.198327735066 28:-0.181863591075 29:-0.00403287261724 30:0.0408655144274 31:-0.0258410274982 32:0.102931439877 33:-0.211167007685 34:-0.00474969111383 35:-0.00318732531741 36:0.0400479696691 37:-0.0621978342533 38:-0.0698678269982 39:-0.0201394893229 40:-0.217291221023 41:0.267757475376 42:-0.0746884867549 43:0.199906736612 44:0.123485259712 45:-0.0906435847282 46:-0.212236374617 47:-0.0662021115422 48:-0.194528371096 49:0.0989721119404 50:0.00794171541929 51:-0.0035640783608 52:-0.0287830531597 53:-0.127991959453 54:0.0272461585701 55:-0.0364231579006 56:-0.0686856657267 57:-0.0120293200016 
1 1:-0.03799245134 2:-0.165861815214 3:0.0363855212927 4:-0.252785950899 5:-0.0807780921459 6:-0.123518332839 7:0.0250050723553 8:0.0735599026084 9:-0.145083621144 10:-0.147627353668 11:-0.11153934896 12:0.0616322085261 13:-0.117493063211 14:-0.254299491644 15:0.284827291965 16:-0.0994132533669 17:-0.133560568094 18:0.144234970212 19:-0.130048185587 20:0.0575598217547 21:0.0645635128021 22:0.070414930582 23:0.114476874471 24:0.0856860131025 25:0.103477738798 26:0.0374518334866 27:-0.0887012928724 28:0.174888655543 29:0.0225096549839 30:0.0996287688613 31:0.432069987059 32:-0.0980660766363 33:-0.16986477375 34:0.0368790067732 35:0.274795562029 36:0.0557515583932 37:0.0130827203393 38:-0.0162024796009 39:0.131876170635 40:0.0372975021601 41:0.140271365643 42:0.0118702575564 43:0.0152398291975 44:-5.48809766769e-05 45:-0.101181715727 46:-0.10109052062 47:0.0773252770305 48:0.0359838791192 49:-0.130600661039 50:-0.102932788432 51:0.0698557198048 52:0.0846521705389 53:-0.110277116299 54:-0.0164369381964 55:0.24282361567 56:0.0734802111983 57:-0.183079987764 
1 1:-0.0440073013306 2:0.0906723812222 3:-0.084204338491 4:0.0984339416027 5:0.0291722882539 6:-0.103620238602 7:0.0776836574078 8:-0.0479441583157 9:-0.0474177673459 10:0.017639208585 11:0.0906275287271 12:-0.10986161232 13:-0.101787567139 14:-0.0314515456557 15:-0.130531206727 16:0.0231561362743 17:-0.0764337927103 18:0.00845321267843 19:0.0700087845325 20:-0.0628149062395 21:0.0605829395354 22:0.0323896333575 23:0.218283265829 24:-0.112498432398 25:0.0475695990026 26:0.147898629308 27:-0.242881178856 28:-0.102538175881 29:0.068974070251 30:0.0977750718594 31:-0.133970379829 32:0.0571618080139 33:-0.0604265555739 34:-0.0398502610624 35:0.133498236537 36:-0.028515830636 37:-0.0983931869268 38:0.0324112102389 39:0.0579106099904 40:-0.152641639113 41:0.271549224854 42:-0.0180710162967 43:-0.0342926010489 44:-0.17983739078 45:0.0623134933412 46:-0.197369158268 47:-0.0642925426364 48:-0.0165543854237 49:0.00733667239547 50:-0.169007241726 51:0.0273129977286 52:0.153676658869 53:-0.16935351491 54:-0.0854040533304 55:0.0759376958013 56:-0.0443863943219 57:0.0582322515547 
1 1:-0.114917211235 2:-0.122727029026 3:-0.0342458039522 4:0.0138225778937 5:-0.108431518078 6:-0.0674246922135 7:0.18247012794 8:-0.0473088845611 9:-0.364329069853 10:-0.185440391302 11:-0.125304400921 12:-0.0871352106333 13:-0.0701350495219 14:-0.116130083799 15:0.147992789745 16:0.0745848566294 17:-0.134289607406 18:-0.0229736194015 19:0.211646318436 20:-0.180524617434 21:-0.0785470455885 22:-0.179023087025 23:-0.0280465856194 24:-0.079198256135 25:0.197635516524 26:0.123286522925 27:-0.132619783282 28:0.0623988062143 29:0.0861980691552 30:0.189940840006 31:-0.0653524547815 32:-0.223232507706 33:-0.0601609572768 34:-0.0580443479121 35:0.231538385153 36:-0.1405852139 37:0.01509257406 38:-0.0843852758408 39:-0.0430625453591 40:-0.0630328729749 41:0.072128713131 42:-0.164340779185 43:0.0297738742083 44:-0.197339758277 45:-0.0624167136848 46:-0.289688944817 47:-0.0130781065673 48:0.143835157156 49:-0.0852004960179 50:-0.324285328388 51:0.239238202572 52:0.0697171315551 53:0.0455497540534 54:-0.0632834881544 55:0.216872230172 56:0.0671938285232 57:0.0819074586034 
1 1:0.0768498852849 2:-0.089057199657 3:0.0743851736188 4:0.0638170391321 5:0.115194767714 6:-0.0312918275595 7:0.272230654955 8:0.00993402674794 9:-0.0331037119031 10:-0.0756322816014 11:-0.105863936245 12:0.177049696445 13:-0.183426290751 14:-0.0921183228493 15:-0.144790291786 16:-0.189612776041 17:-0.121745795012 18:0.129787072539 19:0.107110992074 20:0.103632807732 21:0.0498919449747 22:-0.0113073028624 23:0.125616177917 24:-0.0023782774806 25:0.00106362998486 26:0.156192407012 27:-0.151573330164 28:-0.140012815595 29:-0.14681443572 30:0.090062007308 31:0.0545372702181 32:0.0703323930502 33:-0.160052210093 34:0.148181855679 35:-0.140680104494 36:-0.0211754776537 37:-0.00653035193682 38:-0.163366779685 39:0.148866742849 40:-0.337834566832 41:0.228214710951 42:-0.00372639298439 43:0.14543068409 44:0.222460478544 45:-0.00471526011825 46:-0.140048801899 47:0.0986731871963 48:-0.14740100503 49:0.0134601788595 50:0.0752251297235 51:-0.0583219267428 52:0.123696826398 53:-0.00804079137743 54:0.0554411374032 55:-0.07814052701 56:-0.0621490851045 57:-0.229719728231 
1 1:0.151535511017 2:-0.0328205674887 3:-0.092677116394 4:0.0788577198982 5:0.0883220136166 6:0.000292658805847 7:0.377419829369 8:-0.124152995646 9:-0.0739618688822 10:0.107750885189 11:-0.060245230794 12:0.252337098122 13:-0.259501457214 14:0.0353422574699 15:-0.137588813901 16:-0.0894704014063 17:0.121112734079 18:0.000333778560162 19:0.0308927744627 20:-0.181915670633 21:0.0986961871386 22:0.073298946023 23:0.132543936372 24:-0.173748672009 25:0.0890477374196 26:0.179808884859 27:-0.218127176166 28:-0.0255470685661 29:0.101330250502 30:-0.0597945079207 31:0.33200737834 32:0.0803709924221 33:-0.192304879427 34:-0.0735410302877 35:-0.0226259808987 36:0.0236628521234 37:-0.0653366446495 38:-0.0374397560954 39:0.0205402113497 40:-0.292317897081 41:0.199294015765 42:0.148109763861 43:-0.0890282765031 44:0.0992591008544 45:-0.00505715236068 46:-0.29649874568 47:0.052090447396 48:-0.0999281555414 49:0.0424453094602 50:0.136048614979 51:0.0325305238366 52:0.0182141363621 53:-0.00709443725646 54:-0.119940534234 55:0.111122101545 56:-0.213900178671 57:0.0711167529225 
1 1:-0.0843260958791 2:0.121010996401 3:0.0332459211349 4:0.296231418848 5:0.200797513127 6:0.0117298215628 7:0.275586873293 8:-0.0599793419242 9:0.00723250955343 10:0.059107773006 11:0.152593493462 12:-0.0909585654736 13:-0.0779652446508 14:0.137268722057 15:-0.157101139426 16:-0.102724254131 17:-0.103546537459 18:-0.0086138099432 19:0.0938345864415 20:-0.0887510925531 21:0.150379732251 22:-0.0642383918166 23:0.248006209731 24:-0.115455880761 25:0.13818462193 26:0.295292317867 27:-0.31927934289 28:0.0683895200491 29:0.0794911235571 30:0.0868770256639 31:-0.131343618035 32:-0.0360013656318 33:-0.24259981513 34:0.00706894136965 35:0.0957200601697 36:-0.0295045524836 37:-0.100900799036 38:-0.108868278563 39:0.282457947731 40:-0.354465931654 41:0.325115084648 42:-0.0145615870133 43:-0.13580481708 44:-0.142179057002 45:0.00324606895447 46:-0.356975913048 47:-0.0942742228508 48:-0.0302392542362 49:0.0803979486227 50:-0.144154220819 51:0.0626391023397 52:0.0572532340884 53:-0.0893388092518 54:-0.0874614566565 55:0.167911320925 56:-0.264499127865 57:0.103224053979 
1 1:-0.529683947563 2:0.231277048588 3:-0.128048121929 4:-0.100610144436 5:-0.188372194767 6:-0.102663837373 7:0.112290546298 8:0.0155738200992 9:-0.254370391369 10:0.0235814340413 11:-0.143131420016 12:-0.070981413126 13:0.23144467175 14:0.233621090651 15:-0.0833692401648 16:0.286303430796 17:0.131817415357 18:0.239062577486 19:0.084388256073 20:-0.244620755315 21:-0.234018966556 22:0.0747345238924 23:-0.190936818719 24:-0.17368465662 25:-0.147297427058 26:0.0360267087817 27:-0.0760371610522 28:-0.0311131756753 29:-0.0895836874843 30:0.384781807661 31:0.0728822052479 32:-0.173013612628 33:0.233622938395 34:-0.0700176283717 35:0.548712849617 36:-0.164365440607 37:0.141147971153 38:-0.287094146013 39:-0.000639862380922 40:0.156215026975 41:0.19290368259 42:0.0156389549375 43:-0.00191011093557 44:-0.233006700873 45:0.0209604762495 46:-0.0330578312278 47:0.0611668974161 48:0.136015191674 49:-0.126379951835 50:-0.314140409231 51:0.0967756062746 52:0.099421672523 53:0.407895803452 54:-0.443984389305 55:0.190238729119 56:-0.17071929574 57:0.0169504508376 
1 1:0.00539032183588 2:-0.12154840678 3:-0.00415517995134 4:0.0570847019553 5:0.0140524506569 6:0.0769276916981 7:0.282669693232 8:-0.027957720682 9:-0.0565740279853 10:0.00358283892274 11:0.0049067363143 12:0.103378348053 13:-0.10549145937 14:-0.00186728686094 15:0.0309143122286 16:-0.115556284785 17:-0.0352245829999 18:-0.105551466346 19:0.059746619314 20:-0.0897229611874 21:0.203508615494 22:-0.0166295021772 23:-0.0144851598889 24:-0.105038948357 25:0.132978305221 26:0.125468194485 27:-0.0376938804984 28:0.0388867557049 29:0.111288920045 30:-0.0711739584804 31:-0.0670455545187 32:-0.0439385212958 33:-0.287874102592 34:0.0400465540588 35:0.0880889445543 36:0.0895453542471 37:0.0385463386774 38:-0.0300440564752 39:0.165398612618 40:-0.164284050465 41:0.00828582234681 42:-0.0349773429334 43:0.0328589528799 44:0.000427298247814 45:-0.00433376058936 46:-0.186712265015 47:0.126928716898 48:-0.0512522310019 49:0.112809367478 50:-0.0871865972877 51:-0.0105769298971 52:-0.119281820953 53:0.0530124269426 54:-0.0493184067309 55:0.188342019916 56:-0.154183387756 57:-0.0139629580081 
