0.000000000000000000e+00,0.000000000000000000e+00,1.684944915771484375e+01,6.187748718261718750e+01,1.166368961334228516e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.864968109130859375e+01,7.548818969726562500e+01,1.354765224456787109e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.832024002075195312e+01,8.036219024658203125e+01,1.283062744140625000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.737878608703613281e+01,7.102619171142578125e+01,1.349820327758789062e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.724285125732421875e+01,6.503777313232421875e+01,1.272125434875488281e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.541796875000000000e+01,6.245904541015625000e+01,1.157013034820556641e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.338348579406738281e+01,5.640201950073242188e+01,9.996565818786621094e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.866620254516601562e+01,6.917162322998046875e+01,1.444143009185791016e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.497376441955566406e+01,5.076544189453125000e+01,1.026287174224853516e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.695458412170410156e+00,3.618074798583984375e+01,6.227631568908691406e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.285597515106201172e+01,3.702065277099609375e+01,4.901694297790527344e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.748385429382324219e+01,4.155149078369140625e+01,8.923240661621093750e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.937048149108886719e+01,4.725886917114257812e+01,7.607228279113769531e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.477743339538574219e+01,5.210062789916992188e+01,1.254610633850097656e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.650484085083007812e+01,3.551517486572265625e+01,8.208845138549804688e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.035917472839355469e+01,4.531190490722656250e+01,9.275841712951660156e+00,0.000000000000000000e+00,0.000000000000000000e+00
