1.577088832855224609e-01,-1.401172161102294922e+00,5.066645145416259766e-01,-5.302001833915710449e-01,8.998758792877197266e-01,1.721666902303695679e-01,8.190850019454956055e-01,9.285337328910827637e-01,2.431150823831558228e-01,-6.344608068466186523e-01,-6.261233091354370117e-01,2.264211773872375488e-01,-3.514183461666107178e-01,-6.336750090122222900e-02,3.272644281387329102e-01
5.175061225891113281e-01,-1.762511283159255981e-01,-8.375529944896697998e-02,-3.859360516071319580e-01,6.167224645614624023e-01,4.402634873986244202e-02,5.027835965156555176e-01,9.315224885940551758e-01,3.866741061210632324e-02,-7.676236629486083984e-01,-1.376425147056579590e+00,5.841736495494842529e-02,1.398449242115020752e-01,-2.870523929595947266e-01,-5.716966390609741211e-01
-2.499686479568481445e-01,-7.580695152282714844e-01,7.322986721992492676e-01,-7.501532435417175293e-01,1.599783897399902344e-01,3.184098005294799805e-01,4.190127253532409668e-01,4.668899178504943848e-01,1.718262135982513428e-01,-7.588902115821838379e-01,-7.514128088951110840e-01,9.887946248054504395e-01,4.240193068981170654e-01,-1.548404395580291748e-01,1.822593510150909424e-01
6.685347557067871094e-01,-5.552152395248413086e-01,9.100912511348724365e-02,-6.981171965599060059e-01,8.050172030925750732e-02,5.483503341674804688e-01,8.727316856384277344e-01,1.026536583900451660e+00,3.188536763191223145e-01,-1.138457059860229492e+00,-9.777411222457885742e-01,1.078097298741340637e-01,2.623516023159027100e-01,-5.556277632713317871e-01,5.886725336313247681e-02
1.341826021671295166e-01,-5.879415273666381836e-01,3.930035829544067383e-01,-6.783694624900817871e-01,4.176735579967498779e-01,-1.846478581428527832e-01,7.832489609718322754e-01,7.230921089649200439e-02,2.700331211090087891e-01,-5.835540890693664551e-01,-4.498158097267150879e-01,6.713376641273498535e-01,7.519825696945190430e-01,-2.919288873672485352e-01,-2.546606361865997314e-01
3.554897010326385498e-01,-4.553882181644439697e-01,2.232877761125564575e-01,-3.996768891811370850e-01,9.321710467338562012e-02,3.661256134510040283e-01,2.794455587863922119e-01,6.169055700302124023e-01,3.583145737648010254e-01,-7.795580029487609863e-01,-1.693026542663574219e+00,4.024235606193542480e-01,3.540431559085845947e-01,-3.203037083148956299e-01,-6.679389625787734985e-03
6.770026683807373047e-01,-4.062559604644775391e-01,8.323940634727478027e-01,-4.442618191242218018e-01,2.257309257984161377e-01,6.928044557571411133e-01,-5.139805376529693604e-03,9.865573048591613770e-01,4.015487432479858398e-01,-3.876500129699707031e-01,-1.471350193023681641e+00,1.007113933563232422e+00,6.589765846729278564e-02,6.156869530677795410e-01,1.567644998431205750e-03
5.147399902343750000e-01,-2.350282669067382812e-01,9.488769173622131348e-01,-2.375114709138870239e-01,-2.025216817855834961e-01,7.437254786491394043e-01,8.467152714729309082e-01,5.417619347572326660e-01,2.968497276306152344e-01,-2.021317780017852783e-01,-1.878925859928131104e-01,6.668602824211120605e-01,7.753012776374816895e-01,-3.930170834064483643e-02,-3.431588411331176758e-01
4.284836351871490479e-02,-1.015889197587966919e-01,1.033592700958251953e+00,6.820663809776306152e-03,-6.169535517692565918e-01,5.560035109519958496e-01,8.815978169441223145e-01,5.649775266647338867e-01,-6.298748403787612915e-02,-5.155586451292037964e-02,-1.049698829650878906e+00,-3.910920321941375732e-01,-4.763910174369812012e-01,-8.675661087036132812e-01,4.733704924583435059e-01
-4.023546576499938965e-01,-5.644573643803596497e-02,7.888260483741760254e-01,-4.516892135143280029e-01,6.812947988510131836e-01,7.134470343589782715e-02,2.696454226970672607e-01,-1.751683279871940613e-02,-3.777751922607421875e-01,-4.080442786216735840e-01,-7.524746060371398926e-01,7.274483442306518555e-01,-4.054565429687500000e-01,2.078541517257690430e-01,4.209663346409797668e-02
8.436048030853271484e-02,-5.959328263998031616e-03,9.740470051765441895e-01,-5.097264051437377930e-01,7.561296224594116211e-04,1.133704185485839844e+00,3.088613152503967285e-01,2.623123824596405029e-01,-2.579373419284820557e-01,2.115513235330581665e-01,-8.409658074378967285e-01,2.769163548946380615e-01,-5.190767049789428711e-01,3.615315556526184082e-01,6.500921249389648438e-01
3.084346652030944824e-03,-1.031495928764343262e-01,4.997313618659973145e-01,-6.381609439849853516e-01,-2.187849581241607666e-02,1.094070315361022949e+00,5.678381323814392090e-01,2.250955402851104736e-01,2.217167615890502930e-02,1.744281202554702759e-01,-1.688249856233596802e-01,-4.360467195510864258e-02,1.914595216512680054e-01,1.297465264797210693e-01,1.066048622131347656e+00
4.553156793117523193e-01,-1.731653511524200439e-01,6.599660217761993408e-02,1.158121228218078613e-01,-9.408894926309585571e-02,8.912141919136047363e-01,1.992409527301788330e-01,1.171909570693969727e+00,-6.839539408683776855e-01,6.555742025375366211e-01,-1.876389831304550171e-01,-8.936921358108520508e-01,3.650461733341217041e-01,8.724213838577270508e-01,8.405016064643859863e-01
6.291880607604980469e-01,9.213382005691528320e-02,7.888882756233215332e-01,-1.387006640434265137e-01,-1.712485700845718384e-01,5.024152994155883789e-01,-4.432126134634017944e-02,1.038149595260620117e+00,-6.402125954627990723e-01,1.861315518617630005e-01,-6.666864752769470215e-01,-5.716478228569030762e-01,-3.312700986862182617e-01,3.845273554325103760e-01,5.334210395812988281e-01
2.510439455509185791e-01,3.649242594838142395e-02,1.150463074445724487e-01,-4.733131527900695801e-01,7.973610162734985352e-01,4.048583209514617920e-01,-3.281722366809844971e-01,-1.037284880876541138e-01,-1.924143284559249878e-01,-3.380534052848815918e-01,-7.657611966133117676e-01,4.006609022617340088e-01,-4.351974129676818848e-01,9.412952512502670288e-02,4.145549535751342773e-01
-2.056918740272521973e-01,6.875691413879394531e-01,7.305475473403930664e-01,-8.607775717973709106e-02,-2.271564304828643799e-02,9.258058667182922363e-01,7.866904884576797485e-02,5.457513332366943359e-01,-2.401150166988372803e-01,7.823408842086791992e-01,-1.115310072898864746e+00,2.830512225627899170e-01,-2.635393738746643066e-01,4.082396924495697021e-01,7.675342559814453125e-01
-5.609393119812011719e-01,3.632518649101257324e-01,1.825298368930816650e-02,-1.363574117422103882e-01,-8.876439929008483887e-02,7.399873733520507812e-01,3.039704859256744385e-01,-3.355940878391265869e-01,3.923377990722656250e-01,-2.463238239288330078e-01,-2.288986742496490479e-01,4.644354581832885742e-01,5.106844305992126465e-01,2.680894434452056885e-01,6.945768594741821289e-01
2.109487056732177734e-01,4.964667856693267822e-01,7.541279494762420654e-02,-4.297899603843688965e-01,-3.036630451679229736e-01,1.440116614103317261e-01,1.169377326965332031e+00,3.370187878608703613e-01,-1.670420169830322266e-01,-6.877817213535308838e-03,-4.656757116317749023e-01,-5.221470594406127930e-01,2.109297960996627808e-01,5.741342306137084961e-01,-2.943368554115295410e-01
1.070389449596405029e-01,-6.031574606895446777e-01,4.002974629402160645e-01,-2.845623791217803955e-01,-4.809180796146392822e-01,8.923160433769226074e-01,4.507880508899688721e-01,5.567367076873779297e-01,-2.269440889358520508e-01,1.811344772577285767e-01,-1.607483923435211182e-01,-4.121524393558502197e-01,-1.178444102406501770e-01,3.230966031551361084e-01,1.399429589509963989e-01
7.545298337936401367e-01,-7.422064244747161865e-02,-5.736225247383117676e-01,-1.708146631717681885e-01,3.204039037227630615e-01,1.993784010410308838e-01,-3.339464068412780762e-01,3.718599379062652588e-01,-5.963520407676696777e-01,2.995249629020690918e-01,-5.950078368186950684e-01,6.235688328742980957e-01,3.244072198867797852e-01,2.615990340709686279e-01,3.298208117485046387e-01
1.061598062515258789e-01,9.222251176834106445e-01,9.180359542369842529e-02,-1.733202636241912842e-01,-1.555632948875427246e-01,1.125901341438293457e+00,3.132593333721160889e-01,-2.676346302032470703e-01,1.520956158638000488e-01,-1.832969486713409424e-02,-2.022281289100646973e-01,1.493921875953674316e-01,-3.695800602436065674e-01,2.086993455886840820e-01,6.579135060310363770e-01
-2.320658266544342041e-01,4.610525965690612793e-01,-2.551256716251373291e-01,1.838720440864562988e-01,-1.985191702842712402e-01,5.099374055862426758e-01,7.545969486236572266e-01,-6.623175740242004395e-02,-6.132651567459106445e-01,-7.560706138610839844e-02,2.303066849708557129e-02,-9.342303872108459473e-02,3.035070598125457764e-01,-2.502656579017639160e-01,4.836157858371734619e-01
-7.417163252830505371e-02,6.657209992408752441e-02,1.213342398405075073e-01,-3.008101880550384521e-01,4.461487233638763428e-01,4.758852720260620117e-01,-7.135110348463058472e-02,3.286661207675933838e-01,-6.411240696907043457e-01,-1.017362475395202637e-01,-4.717450141906738281e-01,1.651829332113265991e-01,-2.206473648548126221e-01,-3.214809000492095947e-01,3.651862740516662598e-01
-1.465967297554016113e-02,1.363875865936279297e-01,1.650319844484329224e-01,-5.024276971817016602e-01,-1.439950168132781982e-01,5.941107869148254395e-01,4.524002224206924438e-02,5.639361143112182617e-01,-5.594567060470581055e-01,2.184030860662460327e-01,-7.041579484939575195e-01,5.750356614589691162e-02,-2.513237595558166504e-01,-3.290786445140838623e-01,3.114912807941436768e-01
-2.106155455112457275e-01,-1.383681595325469971e-02,-1.773034036159515381e-01,-2.297114729881286621e-01,3.925491869449615479e-01,8.559924364089965820e-01,2.643771469593048096e-02,-7.628042250871658325e-03,4.152037203311920166e-02,4.683701395988464355e-01,-3.183677792549133301e-01,1.355032026767730713e-01,7.942185550928115845e-02,5.855324119329452515e-02,-4.493199288845062256e-01
