1 1:0.257911026478 2:-0.0836019515991 3:-0.188991785049 4:-0.106724411249 5:0.0283156260848 6:-0.00176785513759 7:-0.095955170691 8:-0.0186453368515 9:0.268361181021 10:0.19195279479 11:0.178942412138 12:0.0126090347767 13:-0.238425448537 14:0.159761995077 15:-0.0798518657684 16:0.0173511616886 17:-0.240920513868 18:0.264606416225 19:0.007618278265 20:-0.0716455057263 21:0.103543378413 22:-0.340111613274 23:0.0868600681424 24:-0.03438282758 25:0.0303917508572 26:0.243374317884 27:-0.0631088614464 28:0.0537113770843 29:0.046804100275 30:-0.0202792845666 31:0.183996513486 32:-0.0768545269966 33:0.0471655204892 34:0.141657859087 35:-0.0197356566787 36:0.177386075258 37:0.0874770432711 38:-0.129167839885 39:0.0889181867242 40:0.19972011447 41:-0.0455347299576 42:0.109354004264 43:-0.412182986736 44:-0.39204543829 45:-0.384412586689 46:0.180088058114 47:-0.0360747426748 48:-0.0244250912219 49:-0.0675317794085 50:-0.0332983657718 51:0.191588044167 52:0.0604585632682 53:-0.118388570845 54:-0.221601143479 55:-0.167686536908 56:0.165970340371 57:-0.137954413891 
1 1:0.136120930314 2:0.295109093189 3:-0.314323484898 4:-0.0580502785742 5:-0.201984673738 6:0.280994236469 7:-0.0358361937106 8:0.296062797308 9:0.0391715206206 10:-0.213152885437 11:0.371688783169 12:0.103862099349 13:0.225761279464 14:-0.147031366825 15:-0.278461366892 16:-0.0771065950394 17:-0.340343296528 18:0.198694184422 19:-0.149058878422 20:-0.165447622538 21:0.266806453466 22:0.061199683696 23:0.102689266205 24:0.0378334522247 25:0.064957767725 26:-0.0544237978756 27:-0.0821368545294 28:0.172777920961 29:0.15625500679 30:0.0379972457886 31:0.00546524301171 32:-0.167532116175 33:0.375695228577 34:0.0578049682081 35:-0.201150357723 36:0.0945391133428 37:-0.285008370876 38:0.287769079208 39:-0.102056398988 40:0.310594797134 41:0.0735076218843 42:0.149137988687 43:0.208725601435 44:0.0276700891554 45:-0.145770654082 46:-0.172568961978 47:-0.19684459269 48:0.0825287848711 49:-0.155240178108 50:0.0785365775228 51:0.330981314182 52:-0.250013887882 53:0.00623626587912 54:-0.200974568725 55:-0.0177873950452 56:0.44567835331 57:-0.0351098030806 
1 1:-0.00910880696028 2:0.0454595685005 3:-0.147416934371 4:0.0674852579832 5:0.230224698782 6:0.149720862508 7:-0.271776437759 8:-0.0720152109861 9:0.302116453648 10:-0.506781935692 11:0.122036211193 12:-0.0897701233625 13:-0.181512102485 14:0.247603848577 15:-0.0558240823448 16:0.0343663692474 17:-0.16676402092 18:0.201876103878 19:-0.0787709802389 20:0.206972301006 21:0.0929865241051 22:-0.254296928644 23:-0.207648575306 24:-0.242187604308 25:0.0159110948443 26:0.0740798413754 27:0.226221770048 28:-0.193094849586 29:0.0394994020462 30:0.0804628953338 31:0.0284205153584 32:0.180006086826 33:0.0630151703954 34:0.337227880955 35:-0.0642603635788 36:-0.0582921430469 37:-0.0999897569418 38:-0.0314477495849 39:0.347866952419 40:0.132256269455 41:0.213820785284 42:0.248018413782 43:-0.158999279141 44:-0.313055545092 45:-0.137282967567 46:-0.0910712480545 47:0.546972036362 48:0.147221580148 49:0.142917186022 50:-0.108202673495 51:-0.0457464940846 52:-0.0597649589181 53:-0.0953633412719 54:-0.211013182998 55:-0.106333121657 56:0.21702632308 57:0.242453828454 
1 1:0.10350728035 2:-0.0752691030502 3:-0.161740005016 4:-0.0769246667624 5:-0.0421657040715 6:0.0249229706824 7:-0.146717637777 8:0.170932590961 9:-0.0958697497845 10:-0.149384647608 11:-0.0637603476644 12:-0.0718980282545 13:0.0600184798241 14:-0.108213305473 15:-0.0628529340029 16:0.136412411928 17:-0.012287106365 18:0.136324897408 19:0.0593512505293 20:0.0936992019415 21:-0.0737422779202 22:-0.221741572022 23:-0.108586966991 24:0.104066476226 25:-0.017734348774 26:0.0427330732346 27:-0.19501042366 28:0.0187136381865 29:-0.101655319333 30:0.284575760365 31:-0.0410999692976 32:0.0800002813339 33:-0.156551867723 34:0.175940185785 35:-0.0602227672935 36:-0.10053806752 37:0.0673378109932 38:0.0211985483766 39:0.0328698977828 40:0.0536247715354 41:-0.0413015261292 42:-0.0510297641158 43:-0.100509621203 44:0.131935968995 45:-0.0733995810151 46:0.15354552865 47:-0.221291944385 48:-0.00173748377711 49:-0.0434313565493 50:0.108008436859 51:0.0638980641961 52:-0.0376730710268 53:0.00351179437712 54:-0.0655888915062 55:-0.0495472513139 56:0.127302736044 57:0.0233080685139 
1 1:0.270483106375 2:0.161399528384 3:-0.236134320498 4:-0.0278580244631 5:0.0355658307672 6:0.39222073555 7:-0.0624292977154 8:0.051652405411 9:0.198416158557 10:-0.0536375269294 11:0.15990704298 12:0.0134930051863 13:-0.0280206389725 14:-0.0466085672379 15:-0.0542230308056 16:0.134182408452 17:-0.16733379662 18:0.23225659132 19:-0.180554270744 20:-0.157674461603 21:0.47164157033 22:-0.0771862417459 23:0.169849902391 24:-0.227688133717 25:0.0710383802652 26:-0.024303112179 27:0.00784381106496 28:0.11862500757 29:0.0225123763084 30:-0.0799248889089 31:-0.0260551534593 32:-0.19682918489 33:0.262611091137 34:0.133264094591 35:-0.196048304439 36:0.392889857292 37:-0.0648244023323 38:0.283726662397 39:0.223399594426 40:0.399045854807 41:0.216047614813 42:0.33848926425 43:0.0509873554111 44:-0.269138127565 45:-0.17868873477 46:-0.176234394312 47:0.0774110108614 48:-0.0455825030804 49:0.249076083302 50:-0.0236667394638 51:0.219828516245 52:-0.224675014615 53:-0.133526131511 54:-0.0679148137569 55:-0.128184989095 56:0.396835356951 57:0.0530682913959 
1 1:-0.0779927670956 2:-0.112875163555 3:-0.0916175767779 4:0.131856054068 5:0.0378585532308 6:0.0557323805988 7:-0.156379014254 8:-0.0384543016553 9:-0.0143109932542 10:-0.0904816836119 11:0.0543239936233 12:-0.00207512080669 13:-0.200558811426 14:0.0197206661105 15:0.0941486135125 16:0.0340735353529 17:0.0318478606641 18:0.119931563735 19:0.0751709342003 20:0.141532450914 21:0.128729075193 22:-0.0710250586271 23:-0.0686776787043 24:-0.0666351392865 25:-0.0607378333807 26:-0.136377960443 27:0.10437784344 28:-0.140964984894 29:0.140315264463 30:-0.00739911571145 31:0.021450933069 32:0.02623324655 33:-0.0298964343965 34:0.113456197083 35:0.0484169572592 36:-0.0183492302895 37:-0.0943875163794 38:0.0286373384297 39:0.225406438112 40:0.0620198622346 41:0.0693349689245 42:0.0695088431239 43:-0.155005246401 44:-0.169701650739 45:0.079797334969 46:0.0935036689043 47:0.302886426449 48:0.101339578629 49:0.0291805192828 50:-0.0570708923042 51:-0.142039909959 52:0.131049156189 53:-0.0308858137578 54:0.0548493750393 55:-0.0331321395934 56:-0.0593776665628 57:0.0746184289455 
1 1:-0.163268715143 2:-0.241381555796 3:-0.133797883987 4:0.20602811873 5:0.472195565701 6:-0.276511788368 7:-0.195722818375 8:0.100643120706 9:0.0130650736392 10:-0.0372679196298 11:-0.0507800430059 12:-0.0148173663765 13:-0.0646168738604 14:0.112791761756 15:0.00580432265997 16:-0.140346109867 17:-0.239613205194 18:-0.0921338424087 19:-0.0204385891557 20:-0.00121329724789 21:0.168914914131 22:-0.26787930727 23:0.105795435607 24:-0.00259920582175 25:0.12918806076 26:-0.247893035412 27:0.215115219355 28:-0.0982779935002 29:-0.0693373382092 30:-0.0597122311592 31:-0.109392374754 32:0.00790937244892 33:-0.103222958744 34:0.119347855449 35:0.143702834845 36:0.0184553489089 37:-0.151085183024 38:0.0389664545655 39:0.534340143204 40:0.280889153481 41:0.128307446837 42:0.201769098639 43:0.164971649647 44:-0.300471067429 45:0.390446811914 46:0.0888546183705 47:0.455430030823 48:-0.0543908178806 49:0.00382477790117 50:-0.00231371819973 51:-0.0896002203226 52:0.151362836361 53:0.0827424824238 54:0.030009418726 55:-0.109290763736 56:-0.106853447855 57:0.333109617233 
1 1:0.189595445991 2:-0.218834340572 3:-0.100617058575 4:0.237295657396 5:0.0365095213056 6:-0.0948163866997 7:-0.219294607639 8:-0.0284882243723 9:0.00631628185511 10:0.159498125315 11:-0.198934823275 12:-0.0477283596992 13:-0.303999960423 14:-0.00633259117603 15:0.202779889107 16:0.130066365004 17:0.205109328032 18:0.190965890884 19:0.149863138795 20:-0.0593245849013 21:0.16007527709 22:-0.282877802849 23:0.0365068167448 24:-0.11154768616 25:-0.0630296766758 26:0.102755382657 27:-0.0695604383945 28:-0.0407725200057 29:0.0245772302151 30:0.0927798077464 31:0.15703676641 32:-0.105970516801 33:-0.0814613252878 34:0.0675812959671 35:-0.0157360155135 36:0.178754150867 37:0.335087776184 38:-0.115168273449 39:0.222739100456 40:-0.139890983701 41:-0.106121316552 42:0.0605118721724 43:-0.156329005957 44:-0.349956035614 45:0.156994968653 46:0.170718044043 47:-0.0220070183277 48:-0.0774061307311 49:-0.0466371327639 50:-0.0983359217644 51:-0.165849834681 52:0.0093802716583 53:0.044590819627 54:-0.0646868348122 55:-0.0886844024062 56:-0.0849681869149 57:0.0777862295508 
1 1:-0.0200580731034 2:0.00176477432251 3:-0.155533820391 4:-0.306146591902 5:-0.0120480358601 6:0.247784465551 7:-0.146346658468 8:0.102817364037 9:-0.263809919357 10:-0.201286584139 11:0.278318047523 12:0.256852626801 13:-0.191478535533 14:-0.299373537302 15:-0.417782902718 16:0.120826654136 17:0.0303589943796 18:0.237615466118 19:-0.0178275220096 20:-0.0453116819263 21:0.0914467126131 22:-0.0587680749595 23:0.0549911037087 24:-0.0417986214161 25:0.05065504089 26:-0.0731407105923 27:-0.163241744041 28:0.0529107227921 29:0.232013136148 30:-0.0343156419694 31:-0.0433676950634 32:-0.128317683935 33:0.265327632427 34:-0.0299528315663 35:-0.0255964677781 36:0.0893075838685 37:-0.330604046583 38:0.0465196967125 39:-0.025287270546 40:0.0930021256208 41:0.27925157547 42:0.116966731846 43:-0.00640093535185 44:0.109455645084 45:-0.0136538464576 46:0.0218029133976 47:0.0377168431878 48:0.183586001396 49:-0.12112942338 50:-0.245418280363 51:-0.187434330583 52:0.0719126686454 53:0.113577090204 54:-0.0919112488627 55:0.0594528652728 56:0.220960184932 57:-0.155628323555 
1 1:0.418936759233 2:-0.151310443878 3:-0.0590961687267 4:-0.0844190865755 5:0.402654051781 6:-0.0263509470969 7:-0.3240621984 8:-0.0694811493158 9:-0.0269520133734 10:-0.251965284348 11:0.0562144890428 12:0.0907327160239 13:-0.339313805103 14:0.130860596895 15:0.0343504324555 16:0.086354598403 17:0.0321757644415 18:0.0375271439552 19:-0.0206217989326 20:-0.0788161978126 21:-0.1141622141 22:-0.510100960732 23:-0.0429785847664 24:-0.0109686637297 25:-0.115710526705 26:0.394409030676 27:0.124199770391 28:-0.297974199057 29:-0.00389020889997 30:0.321610748768 31:-0.172671765089 32:0.311493337154 33:0.0158424079418 34:0.126876816154 35:0.191891178489 36:0.452083140612 37:0.323899120092 38:0.0765719935298 39:0.223872825503 40:0.0436748079956 41:-0.000153505243361 42:9.31173563004e-05 43:0.00327504426241 44:-0.0486056618392 45:-0.0305408779532 46:0.437533229589 47:0.0344678200781 48:-0.115221776068 49:-0.28455799818 50:-0.132717907429 51:-0.145550653338 52:-0.0991355404258 53:-0.231277376413 54:-0.38450050354 55:0.1942012012 56:0.433398216963 57:0.0221400782466 
