8.208496570587158203e-01,8.267182856798171997e-03,9.079925417900085449e-01,9.521631598472595215e-01,9.076914750039577484e-03,1.356896595098078251e-03,4.354438185691833496e-02
5.245362594723701477e-02,2.727130660787224770e-03,9.944046139717102051e-01,8.185310363769531250e-01,9.688202291727066040e-03,3.101861511822789907e-04,2.508818507194519043e-01
6.579720228910446167e-02,2.867575734853744507e-03,9.932823777198791504e-01,8.410854339599609375e-01,9.356067515909671783e-03,3.319032839499413967e-04,2.101631611585617065e-01
5.955285578966140747e-02,2.793199615553021431e-03,9.938174486160278320e-01,8.318876624107360840e-01,9.464259259402751923e-03,3.205793327651917934e-04,2.260389477014541626e-01
5.960421636700630188e-02,2.793839899823069572e-03,9.938129782676696777e-01,8.319692611694335938e-01,9.463387541472911835e-03,3.206753171980381012e-04,2.258960902690887451e-01
4.127647727727890015e-02,2.758655929937958717e-03,9.951219558715820312e-01,7.856674790382385254e-01,1.073369383811950684e-02,3.094008134212344885e-04,3.211790919303894043e-01
5.969705805182456970e-02,2.795189851894974709e-03,9.938043951988220215e-01,8.321089148521423340e-01,9.462547488510608673e-03,3.208737762179225683e-04,2.256609052419662476e-01
5.510249361395835876e-02,2.753772307187318802e-03,9.941778182983398438e-01,8.237575888633728027e-01,9.608803316950798035e-03,3.142875211779028177e-04,2.411064207553863525e-01
4.608315601944923401e-02,2.728780731558799744e-03,9.948306679725646973e-01,8.016578555107116699e-01,1.018370222300291061e-02,3.080856695305556059e-04,2.860572338104248047e-01
5.607404187321662903e-02,2.738717943429946899e-03,9.941504001617431641e-01,8.264641761779785156e-01,9.482165798544883728e-03,3.127609961666166782e-04,2.351602315902709961e-01
5.750193446874618530e-02,2.756033558398485184e-03,9.940248131752014160e-01,8.289201259613037109e-01,9.454742074012756348e-03,3.153755678795278072e-04,2.307846695184707642e-01
2.927679568529129028e-03,7.697038352489471436e-03,9.970757365226745605e-01,1.872654557228088379e-01,1.069861277937889099e-01,6.397237884812057018e-04,9.789330363273620605e-01
2.694652182981371880e-03,7.804337888956069946e-03,9.971427917480468750e-01,1.738945841789245605e-01,1.121675819158554077e-01,6.369034526869654655e-04,9.819686412811279297e-01
2.564495662227272987e-03,7.983280345797538757e-03,9.971550703048706055e-01,1.654564738273620605e-01,1.178763285279273987e-01,6.481029558926820755e-04,9.834996461868286133e-01
1.445014495402574539e-03,1.080636680126190186e-02,9.972201585769653320e-01,8.796453475952148438e-02,2.168278843164443970e-01,8.329231059178709984e-04,9.941335320472717285e-01
2.299328101798892021e-03,8.372516371309757233e-03,9.971858263015747070e-01,1.480624079704284668e-01,1.309542655944824219e-01,6.721820682287216187e-04,9.864419698715209961e-01
2.322833286598324776e-03,8.360260166227817535e-03,9.971776604652404785e-01,1.494694203138351440e-01,1.302534639835357666e-01,6.720526725985109806e-04,9.861857295036315918e-01
2.008662791922688484e-03,9.070672094821929932e-03,9.971833825111389160e-01,1.274598091840744019e-01,1.536795496940612793e-01,7.201541448011994362e-04,9.893606305122375488e-01
2.006710972636938095e-03,9.161213412880897522e-03,9.971679449081420898e-01,1.269799619913101196e-01,1.558767110109329224e-01,7.280670688487589359e-04,9.893570542335510254e-01
