1.006096076965332031e+01,1.531488323211669922e+01,1.917964172363281250e+01,1.753157043457031250e+01,0.000000000000000000e+00,1.908258247375488281e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.858268356323242188e+01,2.857280731201171875e+00,1.469992637634277344e+01,1.776934432983398438e+01,1.762914657592773438e+01,1.687059020996093750e+01
1.900202631950378418e+00,1.055450725555419922e+01,1.698332023620605469e+01,1.030137062072753906e+01,0.000000000000000000e+00,8.379099845886230469e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.791102409362792969e+00,8.431871414184570312e+00,6.690979480743408203e+00,2.214141082763671875e+01,5.538510799407958984e+00,1.883433914184570312e+01
3.698500871658325195e+00,1.761892890930175781e+01,1.957225608825683594e+01,1.446341705322265625e+01,0.000000000000000000e+00,4.919053554534912109e+00,0.000000000000000000e+00,9.657552838325500488e-02,5.156295776367187500e+00,1.082361793518066406e+01,1.239994716644287109e+01,1.844853210449218750e+01,0.000000000000000000e+00,1.739097213745117188e+01
4.507533550262451172e+00,1.847744941711425781e+01,2.134607696533203125e+01,1.399991989135742188e+01,0.000000000000000000e+00,5.784817218780517578e+00,0.000000000000000000e+00,4.183463096618652344e+00,3.248550176620483398e+00,1.101111698150634766e+01,1.360291957855224609e+01,1.577009773254394531e+01,0.000000000000000000e+00,1.799696159362792969e+01
3.002748489379882812e+00,1.543608379364013672e+01,1.812338066101074219e+01,1.406858634948730469e+01,0.000000000000000000e+00,7.114247322082519531e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.527450084686279297e+00,9.261651992797851562e+00,1.280386352539062500e+01,1.882418632507324219e+01,1.597156882286071777e+00,1.752931594848632812e+01
2.090586900711059570e+00,1.551446914672851562e+01,1.805266761779785156e+01,1.390726089477539062e+01,0.000000000000000000e+00,8.304639816284179688e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.099974727630615234e+01,7.773983478546142578e+00,1.616490745544433594e+01,1.929596328735351562e+01,2.514924526214599609e+00,1.682422637939453125e+01
1.365441083908081055e+00,1.567120552062988281e+01,1.704366683959960938e+01,1.452153587341308594e+01,0.000000000000000000e+00,6.421739101409912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.178646469116210938e+01,7.452089309692382812e+00,1.810659980773925781e+01,2.052157402038574219e+01,2.034815311431884766e+00,1.474751186370849609e+01
7.918083190917968750e+00,1.641483116149902344e+01,1.693610954284667969e+01,1.617146682739257812e+01,0.000000000000000000e+00,1.006701564788818359e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.018568992614746094e+01,4.055276393890380859e+00,1.899541473388671875e+01,2.464558410644531250e+01,8.247852325439453125e+00,1.408056545257568359e+01
4.688089847564697266e+00,9.715428352355957031e+00,1.391883850097656250e+01,1.007291603088378906e+01,0.000000000000000000e+00,7.504183292388916016e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351700305938720703e+01,2.499286890029907227e+00,1.111749839782714844e+01,2.064314079284667969e+01,1.014766120910644531e+01,1.184953403472900391e+01
6.270587921142578125e+00,8.142387390136718750e+00,1.091555690765380859e+01,8.977224349975585938e+00,0.000000000000000000e+00,4.124984264373779297e+00,1.435557484626770020e+00,8.016379356384277344e+00,5.687404155731201172e+00,2.190296649932861328e+00,7.771485805511474609e+00,5.457132816314697266e+00,5.315181255340576172e+00,8.214850425720214844e+00
1.302372074127197266e+01,4.763915061950683594e+00,9.974391937255859375e+00,9.521117210388183594e-01,0.000000000000000000e+00,5.527307987213134766e+00,1.189381790161132812e+01,1.088298606872558594e+01,1.149769067764282227e+00,6.816371440887451172e+00,5.759353637695312500e+00,7.995542526245117188e+00,1.051921367645263672e+01,2.581131935119628906e+00
1.039536285400390625e+01,1.103605365753173828e+01,1.310145473480224609e+01,7.441568851470947266e+00,0.000000000000000000e+00,4.629161834716796875e+00,1.130926036834716797e+01,1.363384056091308594e+01,8.744544029235839844e+00,2.191842079162597656e+00,1.235856056213378906e+00,1.371190190315246582e+00,1.205262565612792969e+01,3.498210906982421875e+00
6.986759185791015625e+00,1.010736370086669922e+01,8.726670265197753906e+00,4.734422683715820312e+00,0.000000000000000000e+00,2.922629594802856445e+00,1.187624263763427734e+01,1.189393901824951172e+01,3.669707298278808594e+00,3.020769119262695312e+00,3.591575145721435547e+00,0.000000000000000000e+00,7.180248260498046875e+00,7.375881195068359375e+00
1.074630355834960938e+01,8.431417465209960938e+00,6.630992889404296875e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.240388393402099609e+00,1.623134803771972656e+01,1.250170040130615234e+01,0.000000000000000000e+00,7.665328502655029297e+00,9.039455413818359375e+00,2.681368112564086914e+00,7.619668483734130859e+00,8.003325462341308594e+00
8.259613037109375000e+00,9.083809852600097656e+00,1.251901626586914062e+01,8.912832260131835938e+00,0.000000000000000000e+00,3.930397748947143555e+00,1.189030456542968750e+01,1.573092651367187500e+01,6.167657375335693359e+00,2.153119087219238281e+00,4.695506095886230469e-01,0.000000000000000000e+00,4.914030551910400391e+00,9.018013954162597656e+00
9.715580940246582031e+00,8.222301483154296875e+00,6.998591423034667969e+00,2.852920532226562500e+00,0.000000000000000000e+00,7.982746601104736328e+00,1.540982246398925781e+01,1.867906951904296875e+01,0.000000000000000000e+00,9.261548995971679688e+00,7.953402042388916016e+00,5.704071521759033203e+00,9.380306243896484375e+00,6.439663410186767578e+00
6.940328121185302734e+00,4.480746746063232422e+00,8.270428657531738281e+00,7.022963047027587891e+00,0.000000000000000000e+00,6.787437915802001953e+00,1.207348060607910156e+01,1.556387042999267578e+01,2.350312948226928711e+00,2.322295427322387695e+00,5.225342750549316406e+00,4.162805080413818359e+00,5.596946716308593750e+00,4.806613922119140625e+00
1.182120609283447266e+01,1.390164279937744141e+01,6.200662136077880859e+00,5.672951698303222656e+00,0.000000000000000000e+00,1.704762458801269531e+00,1.253619480133056641e+01,1.495046138763427734e+01,8.633399009704589844e+00,1.046630764007568359e+01,2.233287334442138672e+00,0.000000000000000000e+00,1.417149066925048828e+00,9.897045135498046875e+00
2.196319961547851562e+01,1.911460876464843750e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.673645019531250000e+00,2.162865066528320312e+01,1.827548980712890625e+01,7.776734828948974609e+00,2.595889091491699219e+01,7.460762500762939453e+00,1.695247411727905273e+00,6.397943973541259766e+00,1.360430049896240234e+01
1.712574577331542969e+01,1.252998352050781250e+01,7.337861537933349609e+00,5.768829822540283203e+00,0.000000000000000000e+00,4.879802703857421875e+00,1.472614955902099609e+01,1.340380096435546875e+01,1.267296600341796875e+01,1.074581241607666016e+01,0.000000000000000000e+00,1.933126688003540039e+00,2.266801357269287109e+00,9.231812477111816406e+00
1.777765083312988281e+01,4.668130397796630859e+00,7.700948238372802734e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.839447975158691406e+00,1.746251869201660156e+01,1.100761699676513672e+01,2.567470788955688477e+00,1.146315383911132812e+01,4.538355350494384766e+00,1.208974552154541016e+01,5.561569213867187500e+00,3.864317178726196289e+00
1.371501350402832031e+01,4.221197128295898438e+00,1.171945667266845703e+01,9.438856124877929688e+00,0.000000000000000000e+00,7.935931682586669922e+00,1.795755004882812500e+01,1.402810287475585938e+01,9.850234985351562500e+00,2.092503786087036133e+00,2.626705169677734375e-01,3.054387807846069336e+00,0.000000000000000000e+00,9.507931709289550781e+00
1.399732685089111328e+01,0.000000000000000000e+00,4.443641006946563721e-01,1.133289694786071777e+00,0.000000000000000000e+00,1.324217987060546875e+01,2.823486328125000000e+01,7.531117916107177734e+00,2.882116794586181641e+00,3.080754280090332031e+00,9.614888191223144531e+00,7.802894592285156250e+00,0.000000000000000000e+00,6.609077930450439453e+00
