1.462721824645996094e-02,1.514832139015197754e+00,-8.441681414842605591e-02,-1.948848485946655273e+00,1.876675009727478027e+00,-7.267117500305175781e-03,1.609067678451538086e+00,-1.032688379287719727e+00
2.049507200717926025e-02,5.726161599159240723e-02,-6.328485906124114990e-03,-2.168652713298797607e-01,2.736709117889404297e+00,4.957501590251922607e-02,-2.221891641616821289e+00,-1.346033513545989990e-01
1.721848174929618835e-02,5.937552452087402344e-01,3.350080549716949463e-02,-1.155196666717529297e+00,2.264640092849731445e+00,1.515760868787765503e-01,-1.641726970672607422e+00,-4.933628141880035400e-01
2.758455276489257812e-02,3.173725008964538574e-01,4.840694367885589600e-03,-8.459168672561645508e-01,2.600002765655517578e+00,9.452281892299652100e-02,-1.891016364097595215e+00,-4.322226941585540771e-01
4.563730210065841675e-03,5.668921470642089844e-01,-3.755353391170501709e-03,-8.137072920799255371e-01,1.425631761550903320e+00,1.064037233591079712e-01,-2.479570865631103516e+00,-8.537271618843078613e-02
7.008306682109832764e-03,4.907879829406738281e-01,3.535903990268707275e-03,-9.342666268348693848e-01,1.461773157119750977e+00,9.932540357112884521e-02,-2.382809638977050781e+00,-2.996877208352088928e-02
1.152208447456359863e-02,3.916844129562377930e-01,2.576134353876113892e-02,-5.328873991966247559e-01,2.065344333648681641e+00,1.207159012556076050e-01,-2.274760007858276367e+00,-1.624624431133270264e-01
4.341676831245422363e-03,1.567544341087341309e-01,8.620269596576690674e-03,-1.769944429397583008e-01,2.029481887817382812e+00,1.182211190462112427e-01,-2.730596542358398438e+00,-6.117901578545570374e-02
-2.695545554161071777e-04,1.725590825080871582e-01,-8.595757186412811279e-03,-6.992245316505432129e-01,1.308218955993652344e+00,1.013832837343215942e-01,-2.603929281234741211e+00,-3.100754320621490479e-01
-2.129562199115753174e-03,6.175920367240905762e-01,-1.221267133951187134e-02,-7.585650086402893066e-01,9.340239763259887695e-01,7.552428543567657471e-02,-2.591126680374145508e+00,-2.243629992008209229e-01
