1.631731510162353516e+00,1.658366918563842773e+00,1.536528229713439941e+00,2.293446779251098633e+00,2.899939537048339844e+00,-4.441629052162170410e-01,-1.052877083420753479e-01,7.170692682266235352e-01
-8.459238409996032715e-01,-9.558442234992980957e-02,1.281485795974731445e+00,-2.814284265041351318e-01,-2.910483777523040771e-01,6.830251216888427734e-02,4.557514190673828125e-02,-1.402776956558227539e+00
-1.101551532745361328e+00,1.186179816722869873e-01,1.087944388389587402e+00,-1.566322684288024902e+00,-2.590730190277099609e-01,-1.625415086746215820e-01,7.875462621450424194e-02,-1.560210108757019043e+00
-5.912144184112548828e-01,3.938052952289581299e-01,1.247103810310363770e+00,-1.264458894729614258e+00,3.728043138980865479e-01,-2.573484182357788086e-02,9.778538718819618225e-03,-1.251460075378417969e+00
-7.685854434967041016e-01,-2.865291535854339600e-01,1.467933773994445801e+00,-2.716427147388458252e-01,-7.948631048202514648e-01,-2.519412636756896973e-01,1.231582239270210266e-01,-1.048302054405212402e+00
-1.202628254890441895e+00,-5.724188685417175293e-02,1.221462368965148926e+00,-1.440524220466613770e+00,-6.341215372085571289e-01,1.969397068023681641e-03,1.800245605409145355e-02,-1.451437473297119141e+00
-1.207754969596862793e+00,-3.425911962985992432e-01,1.217979431152343750e+00,-1.526256799697875977e+00,-9.966230392456054688e-01,-2.886987924575805664e-01,6.328239291906356812e-02,-1.217787623405456543e+00
-5.903152227401733398e-01,-2.147394120693206787e-01,1.559540629386901855e+00,-2.434279024600982666e-01,-6.606408357620239258e-01,-2.155024707317352295e-01,1.082088723778724670e-01,-9.313473105430603027e-01
-8.410767912864685059e-01,4.185860455036163330e-01,1.026936292648315430e+00,-2.135263204574584961e+00,1.761220693588256836e-01,2.349436879158020020e-01,-7.960352301597595215e-02,-1.252081751823425293e+00
-4.290688931941986084e-01,-8.716431260108947754e-02,1.690731287002563477e+00,-2.829287201166152954e-03,-3.892912566661834717e-01,-9.799650311470031738e-02,8.173561841249465942e-02,-9.273781180381774902e-01
-1.012245774269104004e+00,-4.141933023929595947e-01,1.013560652732849121e+00,-8.516896367073059082e-01,-9.115599393844604492e-01,-2.511944174766540527e-01,9.894677251577377319e-02,-1.157371401786804199e+00
